date,offset,statistical_unc,systematic_unc_numerator,systematic_unc_denominator
2025-02-27,-16.184407052069897,2.9193547742245545,0.8652869584817057,2.625913433825934
2025-02-28,-10.455232880916336,3.2318290849893825,0.8652869584817057,2.6046900335525436
2025-03-04,-15.142750372378446,3.7435964553662933,0.7850026015091761,2.6124076336519577
2025-03-06,-15.396099046153068,3.791619199610395,0.7760821174011173,2.5931136334034206
2025-03-07,-24.808254583529735,4.1794225324641765,0.8117640538333526,2.596972433453128
2025-03-13,-14.59870046265246,3.744524583908985,1.6056871394505876,2.5931136334034206
2025-03-18,-15.312419064720407,5.53796576858657,0.8028435697252938,2.5931136334034206
2025-03-20,-15.65807488669254,3.042071997619488,0.749320665076941,2.650995634149033
2025-03-21,-10.21085516126267,3.7900407486609082,0.749320665076941,2.596972433453128
