,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1737742243.943937,1737742248.829064,1737742241.477533,1737742246.386753,-235611568.8539814,-22.299126029014587,-0.00550360334110066,-0.06134706734634448,7.44363371632756e-05
1,1737742253.740456,1737742258.659909,1737742251.289345,1737742256.194876,-235611568.85596037,-22.323105216026306,-0.026832235356786485,-0.061371440609479744,7.446415359239234e-05
2,1737742263.557733,1737742268.456262,1737742261.111425,1737742266.009042,-235611568.86527824,-22.354602128267288,-0.013405718827511914,-0.060968266873245004,7.400401881092571e-05
3,1737742273.380031,1737742278.280915,1737742270.918232,1737742275.828575,-235611568.87685075,-22.342943727970123,0.012158099013285973,-0.06092708167217189,7.395701424185731e-05
4,1737742283.182383,1737742288.076338,1737742280.71953,1737742285.637951,-235611568.87500253,-22.304527819156647,0.014291041955793444,-0.06116242457061039,7.422560887359368e-05
5,1737742292.99755,1737742297.892261,1737742290.528154,1737742295.44999,-235611568.8661953,-22.29890114068985,0.00933667556352004,-0.06130928200480365,7.439321387300731e-05
6,1737742302.791288,1737742307.695449,1737742300.352397,1737742305.243942,-235611568.86068672,-22.326249957084656,-0.05050998091138428,-0.06091090557092992,7.393855246368261e-05
7,1737742312.602961,1737742317.512368,1737742310.155369,1737742315.058639,-235611568.87563136,-22.325765073299408,-0.0021354393476874247,-0.06123898804842383,7.431298919477191e-05
8,1737742322.422398,1737742327.317695,1737742319.973241,1737742324.877605,-235611568.89096534,-22.31563091278076,0.02887682624430899,-0.06136152735818402,7.445283991941883e-05
9,1737742332.234512,1737742337.126513,1737742329.782543,1737742334.680941,-235611568.8789925,-22.338232964277267,-0.0035851497336343787,-0.06139058605683837,7.44860036523723e-05
10,1737742342.04085,1737742346.948976,1737742339.575764,1737742344.484706,-235611568.87179354,-22.361209452152252,-0.007722484503093687,-0.061134898916858,7.41941943093967e-05
11,1737742351.841102,1737742356.757902,1737742349.391539,1737742354.292084,-235611568.87866434,-22.354418516159058,-0.003563101866861938,-0.061179090544188394,7.424462944174871e-05
12,1737742361.647512,1737742366.561016,1737742359.199402,1737742364.107072,-235611568.8847252,-22.334312051534653,-0.02660424844369423,-0.0613607217051755,7.445192045340068e-05
13,1737742371.467766,1737742376.375859,1737742369.016237,1737742373.921913,-235611568.89602798,-22.339345663785934,-0.014496515204338017,-0.06119070360455698,7.425788320157179e-05
14,1737742381.270704,1737742386.189959,1737742378.822221,1737742383.737702,-235611568.9080801,-22.34589645266533,0.008479828741232941,-0.06145020861300416,7.455404871970156e-05
15,1737742391.086818,1737742395.999636,1737742388.630349,1737742393.550893,-235611568.9081544,-22.353334486484528,0.009436219199592887,-0.06120916410961234,7.427895179698641e-05
16,1737742400.898833,1737742405.812167,1737742398.435842,1737742403.347865,-235611568.90242276,-22.35796183347702,-0.013550984817161457,-0.06122821557797752,7.43006948212418e-05
17,1737742410.706812,1737742415.62053,1737742408.260129,1737742413.155055,-235611568.90456343,-22.346532106399536,-0.009088777780110666,-0.061170520303561855,7.423484838671915e-05
18,1737742420.526066,1737742425.417982,1737742418.071625,1737742422.977688,-235611568.91221,-22.336551994085312,-0.01409030349741562,-0.06149214229741568,7.460190596730116e-05
