# Readme Information 
# Data taken on 250228, analyzed on 02-Apr-2025 by script Saveshifts_forTara_v3_250228.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2295), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0613), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.873144e+04 s, uptime fraction 8.440065e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0734756133989998e+04	   6.3000000180529490e+07	   1.0000000000000000e+00	
   6.0734756141480000e+04	   6.3000000185764834e+07	   1.0000000000000000e+00	
   6.0734756152720001e+04	   6.3000000196475655e+07	   1.0000000000000000e+00	
   6.0734756163929997e+04	   6.3000000213308066e+07	   1.0000000000000000e+00	
   6.0734756175169998e+04	   6.3000000227527902e+07	   1.0000000000000000e+00	
   6.0734756186409999e+04	   6.3000000239805005e+07	   1.0000000000000000e+00	
   6.0734756197620001e+04	   6.3000000232837155e+07	   1.0000000000000000e+00	
   6.0734756208840001e+04	   6.3000000215851210e+07	   1.0000000000000000e+00	
   6.0734756220069998e+04	   6.3000000202535152e+07	   1.0000000000000000e+00	
   6.0734756231300002e+04	   6.3000000200698033e+07	   1.0000000000000000e+00	
   6.0734756242529998e+04	   6.3000000198325150e+07	   1.0000000000000000e+00	
   6.0734756253799998e+04	   6.3000000195113890e+07	   1.0000000000000000e+00	
   6.0734756264969998e+04	   6.3000000194393769e+07	   1.0000000000000000e+00	
   6.0734756276209999e+04	   6.3000000197206810e+07	   1.0000000000000000e+00	
   6.0734756287429998e+04	   6.3000000193350628e+07	   1.0000000000000000e+00	
   6.0734756298649998e+04	   6.3000000194265462e+07	   1.0000000000000000e+00	
   6.0734756309880002e+04	   6.3000000192213997e+07	   1.0000000000000000e+00	
   6.0734756321109999e+04	   6.3000000198304199e+07	   1.0000000000000000e+00	
   6.0734756332340003e+04	   6.3000000202776037e+07	   1.0000000000000000e+00	
   6.0734756343569999e+04	   6.3000000204100899e+07	   1.0000000000000000e+00	
   6.0734756354789999e+04	   6.3000000203212656e+07	   1.0000000000000000e+00	
   6.0734756366009999e+04	   6.3000000204529166e+07	   1.0000000000000000e+00	
   6.0734756377250000e+04	   6.3000000196643695e+07	   1.0000000000000000e+00	
   6.0734756388610003e+04	   6.3000000185720213e+07	   1.0000000000000000e+00	
   6.0734756399700003e+04	   6.3000000178956278e+07	   1.0000000000000000e+00	
   6.0734756410930000e+04	   6.3000000178768665e+07	   1.0000000000000000e+00	
   6.0734756422150000e+04	   6.3000000178554505e+07	   1.0000000000000000e+00	
   6.0734756433379996e+04	   6.3000000180244587e+07	   1.0000000000000000e+00	
   6.0734756444600003e+04	   6.3000000184574172e+07	   1.0000000000000000e+00	
   6.0734756455830000e+04	   6.3000000178843267e+07	   1.0000000000000000e+00	
   6.0734756467070001e+04	   6.3000000165321901e+07	   1.0000000000000000e+00	
   6.0734756478279996e+04	   6.3000000143637195e+07	   1.0000000000000000e+00	
   6.0734756489500003e+04	   6.3000000128891334e+07	   1.0000000000000000e+00	
   6.0734756500739997e+04	   6.3000000120307997e+07	   1.0000000000000000e+00	
   6.0734756511970001e+04	   6.3000000114546508e+07	   1.0000000000000000e+00	
   6.0734756523190001e+04	   6.3000000109502450e+07	   1.0000000000000000e+00	
   6.0734756534410000e+04	   6.3000000102132887e+07	   1.0000000000000000e+00	
   6.0734756545650001e+04	   6.3000000092733972e+07	   1.0000000000000000e+00	
   6.0734756556879998e+04	   6.3000000084515177e+07	   1.0000000000000000e+00	
   6.0734756568099998e+04	   6.3000000078476310e+07	   1.0000000000000000e+00	
   6.0734756579319997e+04	   6.3000000072737597e+07	   1.0000000000000000e+00	
   6.0734756590559999e+04	   6.3000000067938149e+07	   1.0000000000000000e+00	
   6.0734756601779998e+04	   6.3000000072988316e+07	   1.0000000000000000e+00	
   6.0734756613010002e+04	   6.3000000086793311e+07	   1.0000000000000000e+00	
   6.0734756624230002e+04	   6.3000000100820057e+07	   1.0000000000000000e+00	
   6.0734756635459999e+04	   6.3000000105231076e+07	   1.0000000000000000e+00	
   6.0734756646690003e+04	   6.3000000108734682e+07	   1.0000000000000000e+00	
   6.0734756657919999e+04	   6.3000000110742234e+07	   1.0000000000000000e+00	
   6.0734756669150003e+04	   6.3000000114624798e+07	   1.0000000000000000e+00	
   6.0734756680380000e+04	   6.3000000119773798e+07	   1.0000000000000000e+00	
   6.0734756691609997e+04	   6.3000000133545153e+07	   1.0000000000000000e+00	
   6.0734756702840001e+04	   6.3000000144845806e+07	   1.0000000000000000e+00	
   6.0734756714039999e+04	   6.3000000153658889e+07	   1.0000000000000000e+00	
   6.0734756725289997e+04	   6.3000000157545328e+07	   1.0000000000000000e+00	
   6.0734756736509997e+04	   6.3000000157751903e+07	   1.0000000000000000e+00	
   6.0734756747719999e+04	   6.3000000154107891e+07	   1.0000000000000000e+00	
   6.0734756758960000e+04	   6.3000000152553268e+07	   1.0000000000000000e+00	
