02/28/2025	11:05:08	(analyzed:  2/28/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60734.754048	41246.000000	113927.228392	105000000.001300	99999999.999700	28854992.000160	22737008.000060
60734.754060	42303.000000	113927.227948	104999999.999000	100000000.000800	28854991.999820	22737008.000010
60734.754072	43359.000000	113927.228340	105000000.001100	99999999.998600	28854991.999910	22737007.999990
60734.754084	44416.000000	113927.228634	104999999.999900	100000000.000400	28854992.000090	22737008.000060
60734.754096	45472.000000	113927.227881	105000000.001200	100000000.000000	28854992.000090	22737007.999990
60734.754109	46529.000000	113927.228393	105000000.000700	99999999.999700	28854992.000070	22737008.000280
60734.754121	47586.000000	113927.228524	104999999.999600	100000000.000200	28854992.000070	22737008.000100
60734.754133	48644.000000	113927.228084	105000000.000900	99999999.998700	28854991.999860	22737008.000050
60734.754145	49701.000000	113927.228401	104999999.999600	99999999.999900	28854991.999710	22737007.999870
60734.754158	50758.000000	113927.228315	104999999.999800	100000000.000300	28854992.000120	22737007.999970
60734.754170	51815.000000	113927.228188	105000000.000400	100000000.000200	28854992.000100	22737008.000130
60734.754182	52874.000000	113927.228153	105000000.000200	100000000.000800	28854992.000020	22737008.000120
60734.754194	53931.000000	113927.228365	105000000.000500	99999999.998800	28854991.999780	22737008.000110
60734.754207	54986.000000	113927.228293	105000000.001200	100000000.000000	28854991.999860	22737008.000240
60734.754219	56043.000000	113927.228232	105000000.001100	100000000.000100	28854991.999780	22737007.999980
60734.754231	57099.000000	113927.228015	104999999.999700	99999999.999700	28854992.000390	22737007.999950
60734.754243	58156.000000	113927.228641	104999999.999900	100000000.000500	28854992.000350	22737008.000090
60734.754255	59214.000000	113927.228253	105000000.000000	99999999.999000	28854992.000090	22737007.999890
60734.754268	60271.000000	113927.227835	105000000.002100	100000000.000100	28854992.000100	22737007.999870
60734.754280	61328.000000	113927.228695	104999999.999500	100000000.000000	28854991.999690	22737008.000040
60734.754292	62385.000000	113927.228371	105000000.000900	100000000.000400	28854991.999930	22737007.999950
60734.754304	63441.000000	113927.228059	104999999.998800	100000000.000700	28854992.000230	22737008.000300
60734.754317	64498.000000	113927.228094	105000000.000200	99999999.998700	28854992.000550	22737008.000060
60734.754329	65556.000000	113927.228118	105000000.000600	100000000.000600	28854991.999520	22737007.999910
60734.754341	66612.000000	113927.228464	105000000.001900	99999999.999400	28854992.000180	22737008.000360
60734.754353	67669.000000	113927.228229	104999999.999900	100000000.000200	28854992.000160	22737008.000070
60734.754366	68725.000000	113927.228326	105000000.000000	100000000.000300	28854992.000210	22737007.999970
60734.754378	69782.000000	113927.228172	105000000.000000	99999999.998700	28854992.000220	22737007.999960
60734.754390	70838.000000	113927.228176	105000000.000500	100000000.000100	28854992.000120	22737007.999970
60734.754402	71895.000000	113927.228494	105000000.001400	99999999.999200	28854992.000040	22737007.999960
60734.754414	72952.000000	113927.228503	104999999.999700	100000000.000500	28854991.999790	22737008.000100
60734.754427	74010.000000	113927.228272	104999999.999800	100000000.000500	28854992.000350	22737007.999930
60734.754439	75067.000000	113927.228477	105000000.001300	99999999.998900	28854991.999910	22737007.999990
60734.754451	76123.000000	113927.227996	104999999.999900	100000000.000700	28854991.999840	22737007.999860
60734.754463	77180.000000	113927.228195	105000000.000300	99999999.999900	28854992.000320	22737008.000020
60734.754476	78238.000000	113927.228552	105000000.001600	99999999.999500	28854992.000020	22737008.000070
60734.754488	79296.000000	113927.228034	105000000.000800	100000000.000600	28854991.999950	22737007.999980
60734.754500	80351.000000	113927.228218	105000000.000100	99999999.999100	28854991.999420	22737007.999960
60734.754512	81408.000000	113927.228298	105000000.001000	100000000.000400	28854992.000040	22737008.000210
60734.754525	82464.000000	113927.228406	105000000.000800	99999999.999500	28854992.000040	22737007.999930
60734.754537	83520.000000	113927.228313	104999999.998800	99999999.999800	28854991.999770	22737008.000020
60734.754549	84577.000000	113927.228257	104999999.999800	100000000.000500	28854992.000000	22737007.999870
60734.754561	85636.000000	113927.228338	105000000.001300	99999999.998900	28854991.999670	22737007.999910
60734.754574	86693.000000	113927.228379	105000000.000700	100000000.000800	28854992.000050	22737007.999800
60734.754586	87750.000000	113927.228359	104999999.999400	99999999.999500	28854992.000170	22737007.999630
60734.754598	88807.000000	113927.228303	105000000.001800	99999999.999800	28854992.000230	22737008.000120
60734.754610	89863.000000	113927.228040	105000000.000900	100000000.000900	28854992.000150	22737007.999890
60734.754622	90921.000000	113927.228607	104999999.999500	99999999.999300	28854991.999850	22737008.000030
60734.754635	91979.000000	113927.227867	104999999.999700	100000000.000100	28854992.000270	22737008.000100
60734.754647	93035.000000	113927.228354	105000000.001500	99999999.999100	28854991.999870	22737007.999980
60734.754659	94093.000000	113927.228819	104999999.999700	99999999.999500	28854992.000000	22737007.999910
60734.754671	95150.000000	113927.228149	105000000.000200	100000000.000700	28854992.000000	22737007.999920
60734.754684	96207.000000	113927.228062	105000000.001300	99999999.999600	28854992.000010	22737008.000020
60734.754696	97263.000000	113927.228229	105000000.001000	100000000.000200	28854992.000090	22737008.000140
60734.754708	98321.000000	113927.228291	104999999.999400	99999999.998900	28854992.000290	22737007.999970
60734.754720	99377.000000	113927.228143	105000000.001900	99999999.999900	28854992.000070	22737007.999980
60734.754733	100433.000000	113927.228392	104999999.999100	100000000.000300	28854991.999920	22737007.999880
60734.754745	101489.000000	113927.228321	104999999.999600	99999999.999600	28854992.000010	22737008.000060
60734.754757	102545.000000	113927.228122	105000000.000200	100000000.001200	28854991.999770	22737008.000060
60734.754769	103602.000000	113927.228374	105000000.001500	99999999.998700	28854991.999700	22737008.000100
60734.754781	104661.000000	113927.228223	104999999.999300	100000000.000400	28854992.000260	22737008.000200
60734.754794	105717.000000	113927.228308	105000000.000400	100000000.001000	28854992.000460	22737007.999940
60734.754806	106775.000000	113927.228141	105000000.001200	99999999.999700	28854992.000160	22737008.000040
60734.754818	107830.000000	113927.228156	105000000.000600	100000000.000900	28854991.999800	22737007.999950
60734.754830	108886.000000	113927.228406	105000000.000900	99999999.998700	28854991.999870	22737007.999850
60734.754843	109942.000000	113927.228396	105000000.000700	100000000.000000	28854992.000130	22737008.000100
60734.754855	111000.000000	113927.228186	104999999.999400	100000000.000900	28854992.000020	22737008.000110
60734.754867	112057.000000	113927.228145	105000000.001000	99999999.999600	28854992.000080	22737008.000270
60734.754879	113112.000000	113927.228583	104999999.999500	100000000.000200	28854991.999620	22737008.000000
60734.754892	114168.000000	113927.228499	105000000.000300	99999999.998900	28854992.000100	22737008.000260
60734.754904	115226.000000	113927.227671	105000000.000500	100000000.000000	28854992.000020	22737007.999940
60734.754916	116282.000000	113927.228366	105000000.000400	100000000.000400	28854991.999760	22737007.999740
60734.754928	117340.000000	113927.228188	105000000.000100	99999999.999500	28854992.000170	22737007.999860
60734.754940	118397.000000	113927.228466	105000000.000600	100000000.000700	28854992.000060	22737008.000320
60734.754953	119454.000000	113927.227926	105000000.001300	99999999.998700	28854991.999810	22737007.999980
60734.754965	120510.000000	113927.228282	105000000.001000	100000000.000200	28854991.999990	22737008.000100
60734.754977	121566.000000	113927.228484	104999999.999500	100000000.000700	28854991.999500	22737008.000070
60734.754989	122624.000000	113927.228366	104999999.999700	99999999.999700	28854992.000080	22737008.000090
60734.755002	123681.000000	113927.228163	105000000.000200	100000000.000900	28854992.000030	22737007.999950
60734.755014	124738.000000	113927.228097	104999999.999900	99999999.998600	28854992.000160	22737007.999950
60734.755026	125796.000000	113927.228148	105000000.000500	100000000.000000	28854992.000590	22737008.000020
60734.755038	126852.000000	113927.228316	104999999.999900	100000000.000600	28854992.000460	22737007.999980
60734.755051	127908.000000	113927.228358	105000000.000400	99999999.999400	28854991.999810	22737008.000160
60734.755063	128965.000000	113927.228148	105000000.000200	100000000.000400	28854992.000270	22737007.999910
60734.755075	130023.000000	113927.228458	105000000.001800	99999999.998700	28854992.000100	22737007.999980
60734.755087	131079.000000	113927.228245	105000000.000200	99999999.999900	28854991.999880	22737008.000110
60734.755099	132135.000000	113927.227903	105000000.000900	100000000.000600	28854992.000220	22737007.999990
60734.755112	133190.000000	113927.228313	105000000.001800	99999999.999400	28854991.999960	22737007.999970
60734.755124	134248.000000	113927.228700	104999999.999400	100000000.000900	28854992.000100	22737008.000040
60734.755136	135304.000000	113927.228040	105000000.000600	99999999.998500	28854991.999770	22737007.999990
60734.755148	136361.000000	113927.228293	105000000.000900	99999999.999800	28854991.999950	22737008.000000
60734.755161	137420.000000	113927.228226	105000000.000100	100000000.000700	28854991.999870	22737008.000040
60734.755173	138478.000000	113927.228610	104999999.999600	99999999.999900	28854991.999900	22737007.999890
60734.755185	139534.000000	113927.228115	105000000.002100	100000000.000400	28854992.000030	22737007.999970
60734.755197	140591.000000	113927.228040	105000000.000600	99999999.997700	28854992.000080	22737008.000080
60734.755210	141649.000000	113927.228461	104999999.999300	99999999.999800	28854991.999860	22737008.000020
60734.755222	142707.000000	113927.228432	105000000.001500	100000000.000900	28854992.000260	22737007.999990
60734.755234	143765.000000	113927.228062	105000000.001700	99999999.999700	28854992.000470	22737008.000170
60734.755246	144821.000000	113927.228409	105000000.001000	100000000.000800	28854991.999890	22737007.999970
60734.755259	145880.000000	113927.228276	104999999.999500	99999999.998200	28854991.999830	22737008.000140
60734.755271	146936.000000	113927.228349	105000000.000700	100000000.000000	28854991.999760	22737008.000090
60734.755283	147993.000000	113927.228305	104999999.999200	100000000.000500	28854992.000350	22737008.000070
60734.755295	149048.000000	113927.228218	105000000.001000	100000000.000000	28854991.999970	22737008.000030
60734.755307	150106.000000	113927.228305	104999999.999500	100000000.001000	28854992.000100	22737008.000200
60734.755320	151164.000000	113927.228337	105000000.001200	99999999.998400	28854992.000030	22737007.999870
60734.755332	152221.000000	113927.228313	105000000.000600	99999999.999800	28854992.000330	22737007.999850
60734.755344	153277.000000	113927.228066	105000000.000900	100000000.000500	28854992.000100	22737008.000060
60734.755356	154332.000000	113927.228303	105000000.000500	99999999.999800	28854991.999930	22737007.999940
60734.755369	155388.000000	113927.228293	104999999.999700	100000000.000700	28854991.999780	22737008.000070
60734.755381	156446.000000	113927.228135	104999999.999900	99999999.998200	28854991.999800	22737007.999940
60734.755393	157502.000000	113927.228107	105000000.000000	99999999.999800	28854991.999810	22737008.000120
60734.755405	158560.000000	113927.228426	105000000.001200	100000000.000000	28854992.000200	22737007.999880
60734.755418	159619.000000	113927.228389	104999999.999900	99999999.999600	28854992.000350	22737008.000060
60734.755430	160675.000000	113927.228265	105000000.001100	100000000.000700	28854992.000200	22737007.999970
60734.755442	161732.000000	113927.228207	104999999.999500	99999999.998000	28854992.000160	22737007.999860
60734.755454	162790.000000	113927.228371	105000000.001800	100000000.000100	28854992.000100	22737007.999970
60734.755467	163847.000000	113927.228377	105000000.000200	100000000.000200	28854991.999750	22737008.000010
60734.755479	164904.000000	113927.228342	105000000.000100	99999999.999700	28854991.999910	22737008.000090
60734.755491	165959.000000	113927.228228	105000000.000900	100000000.000700	28854991.999720	22737008.000030
60734.755503	167016.000000	113927.228241	104999999.999600	99999999.998200	28854992.000150	22737008.000030
60734.755515	168073.000000	113927.228533	104999999.999400	100000000.000400	28854992.000070	22737007.999910
60734.755528	169130.000000	113927.228539	105000000.000000	100000000.000700	28854991.999880	22737008.000110
60734.755540	170186.000000	113927.227888	105000000.001700	99999999.999700	28854992.000380	22737008.000230
60734.755552	171243.000000	113927.228013	105000000.001100	100000000.000900	28854992.000150	22737007.999940
60734.755564	172299.000000	113927.228580	105000000.000600	99999999.998000	28854991.999510	22737008.000020
60734.755577	173357.000000	113927.228407	105000000.000500	100000000.000200	28854991.999950	22737008.000100
60734.755589	174413.000000	113927.228048	104999999.999300	100000000.000400	28854991.999930	22737007.999980
60734.755601	175469.000000	113927.228399	105000000.001600	99999999.999600	28854991.999860	22737007.999940
60734.755613	176528.000000	113927.228309	104999999.999900	100000000.000800	28854992.000060	22737008.000080
60734.755626	177585.000000	113927.228196	105000000.000300	99999999.998700	28854992.000290	22737008.000050
60734.755638	178642.000000	113927.228229	104999999.999700	100000000.000100	28854992.000130	22737008.000040
60734.755650	179697.000000	113927.228119	105000000.001400	99999999.999600	28854992.000150	22737008.000040
60734.755662	180754.000000	113927.228457	104999999.999600	99999999.999800	28854992.000320	22737008.000130
60734.755674	181810.000000	113927.228301	105000000.000800	100000000.000800	28854992.000050	22737007.999930
60734.755687	182867.000000	113927.228194	105000000.000500	99999999.998400	28854991.999730	22737008.000000
60734.755699	183924.000000	113927.228359	105000000.000500	100000000.000300	28854992.000280	22737008.000010
60734.755711	184983.000000	113927.228265	104999999.999700	100000000.000100	28854992.000220	22737008.000090
60734.755723	186039.000000	113927.228272	105000000.001100	100000000.000200	28854992.000230	22737008.000090
60734.755736	187097.000000	113927.228119	105000000.000800	100000000.000500	28854991.999700	22737008.000130
60734.755748	188155.000000	113927.228235	105000000.001000	99999999.998500	28854992.000120	22737007.999990
60734.755760	189211.000000	113927.228635	104999999.999000	99999999.999900	28854991.999770	22737008.000150
60734.755772	190268.000000	113927.228104	105000000.001200	100000000.000000	28854991.999860	22737008.000010
60734.755785	191324.000000	113927.228321	104999999.999300	99999999.999900	28854992.000150	22737007.999930
60734.755797	192380.000000	113927.228294	105000000.001700	100000000.000500	28854992.000600	22737007.999990
60734.755809	193436.000000	113927.227990	105000000.000900	99999999.998400	28854992.000150	22737008.000050
60734.755821	194491.000000	113927.228410	104999999.999100	100000000.000200	28854992.000040	22737007.999770
60734.755833	195547.000000	113927.228368	104999999.999800	99999999.999900	28854992.000330	22737007.999910
60734.755846	196603.000000	113927.228306	105000000.000100	100000000.000000	28854991.999470	22737008.000080
60734.755858	197661.000000	113927.228182	105000000.001600	100000000.001500	28854992.000030	22737008.000010
60734.755870	198716.000000	113927.228279	105000000.000500	99999999.998800	28854991.999920	22737007.999860
60734.755882	199774.000000	113927.228176	105000000.001100	100000000.000300	28854991.999950	22737008.000130
60734.755895	200832.000000	113927.228330	104999999.999600	100000000.000400	28854992.000200	22737007.999980
60734.755907	201888.000000	113927.228231	105000000.000300	99999999.999800	28854991.999470	22737007.999990
60734.755919	202946.000000	113927.228322	105000000.000800	100000000.000300	28854992.000050	22737007.999970
60734.755931	204002.000000	113927.228226	104999999.999800	99999999.997800	28854991.999770	22737008.000120
60734.755944	205060.000000	113927.228500	104999999.999900	100000000.000600	28854991.999490	22737008.000070
60734.755956	206117.000000	113927.228127	105000000.001600	99999999.999600	28854992.000330	22737007.999980
60734.755968	207176.000000	113927.227913	104999999.999400	100000000.000100	28854992.000050	22737008.000180
60734.755980	208232.000000	113927.228406	105000000.001500	100000000.000900	28854991.999970	22737007.999820
60734.755992	209289.000000	113927.228376	105000000.000200	99999999.998800	28854992.000150	22737008.000180
60734.756005	210346.000000	113927.228000	105000000.001100	100000000.000600	28854992.000240	22737008.000130
60734.756017	211404.000000	113927.228283	104999999.999300	99999999.999500	28854992.000150	22737007.999820
60734.756029	212461.000000	113927.228244	105000000.000000	100000000.000000	28854992.000090	22737008.000010
60734.756041	213518.000000	113927.228281	105000000.000100	100000000.000900	28854991.999980	22737008.000010
60734.756054	214575.000000	113927.228217	105000000.001800	99999999.999000	28854992.000090	22737008.000070
60734.756066	215631.000000	113927.228387	104999999.999800	100000000.000100	28854992.000050	22737007.999800
60734.756078	216689.000000	113927.228091	104999999.999800	99999999.999300	28854991.999810	22737008.000030
60734.756090	217746.000000	113927.228229	105000000.001800	100000000.000300	28854991.999850	22737008.000000
60734.756103	218803.000000	113927.228219	104999999.999500	100000000.000700	28854992.000120	22737007.999990
60734.756115	219860.000000	113927.228334	105000000.000100	99999999.999000	28854991.999670	22737007.999850
60734.756127	220917.000000	113927.228428	105000000.001500	100000000.000500	28854991.999570	22737008.000100
60734.756139	221973.000000	113927.228294	104999999.999800	99999999.998900	28854992.000050	22737007.999970
60734.756152	223032.000000	113927.228296	105000000.001300	100000000.000200	28854992.000180	22737007.999950
60734.756164	224090.000000	113927.228364	105000000.000700	100000000.000500	28854992.000470	22737008.000010
60734.756176	225146.000000	113927.228067	105000000.001100	99999999.999500	28854992.000070	22737008.000010
60734.756188	226203.000000	113927.228248	104999999.999500	100000000.000800	28854992.000050	22737007.999930
60734.756200	227261.000000	113927.228458	105000000.000200	99999999.999300	28854991.999900	22737008.000090
60734.756213	228319.000000	113927.228498	105000000.001500	100000000.000000	28854992.000070	22737008.000110
60734.756225	229375.000000	113927.228119	104999999.999600	100000000.000700	28854991.999760	22737008.000010
60734.756237	230435.000000	113927.228369	105000000.000800	99999999.999500	28854992.000060	22737008.000010
60734.756249	231492.000000	113927.228251	105000000.000600	100000000.000700	28854992.000060	22737008.000090
60734.756262	232548.000000	113927.228268	105000000.001100	99999999.998800	28854992.000120	22737007.999760
60734.756274	233604.000000	113927.228030	104999999.999300	99999999.999900	28854992.000300	22737008.000100
60734.756286	234661.000000	113927.228469	105000000.001100	100000000.000500	28854992.000100	22737008.000060
60734.756298	235715.000000	113927.228323	105000000.000600	99999999.999100	28854992.000050	22737008.000080
60734.756311	236770.000000	113927.228154	104999999.999400	100000000.000500	28854992.000340	22737008.000020
60734.756323	237827.000000	113927.228144	105000000.000000	99999999.998800	28854991.999780	22737008.000060
60734.756335	238886.000000	113927.228271	105000000.000500	99999999.999900	28854991.999770	22737008.000020
60734.756347	239943.000000	113927.228511	105000000.001400	100000000.000700	28854991.999630	22737008.000140
60734.756360	240999.000000	113927.228398	104999999.999300	99999999.999500	28854991.999910	22737008.000030
60734.756372	242056.000000	113927.228217	105000000.001200	99999999.999700	28854992.000140	22737007.999950
60734.756384	243112.000000	113927.227964	104999999.999000	99999999.998900	28854991.999960	22737008.000140
60734.756396	244168.000000	113927.228328	105000000.000400	99999999.999600	28854991.999680	22737008.000140
60734.756408	245226.000000	113927.228576	105000000.001200	100000000.000800	28854992.000160	22737007.999930
60734.756421	246281.000000	113927.228226	104999999.999900	99999999.999000	28854992.000040	22737008.000010
60734.756433	247338.000000	113927.228132	105000000.001300	100000000.001000	28854991.999780	22737007.999970
60734.756445	248394.000000	113927.228174	104999999.999300	99999999.998800	28854992.000000	22737008.000120
60734.756457	249450.000000	113927.228304	105000000.001500	99999999.999700	28854991.999830	22737007.999980
60734.756470	250508.000000	113927.228182	104999999.999500	100000000.000700	28854991.999740	22737007.999950
60734.756482	251564.000000	113927.228451	105000000.001200	99999999.999500	28854991.999950	22737007.999890
60734.756494	252621.000000	113927.228223	105000000.000300	100000000.000700	28854991.999850	22737008.000070
60734.756506	253678.000000	113927.228567	105000000.000100	99999999.998100	28854992.000390	22737008.000020
60734.756518	254734.000000	113927.228351	105000000.001100	99999999.999800	28854992.000330	22737008.000100
60734.756531	255793.000000	113927.228277	104999999.999200	100000000.000600	28854992.000110	22737007.999820
60734.756543	256849.000000	113927.228212	105000000.001400	99999999.999500	28854991.999690	22737007.999970
60734.756555	257904.000000	113927.228233	105000000.000600	100000000.000400	28854992.000110	22737007.999950
60734.756567	258962.000000	113927.228358	104999999.999900	99999999.998400	28854991.999970	22737008.000030
60734.756580	260017.000000	113927.227958	104999999.999900	99999999.999600	28854992.000100	22737007.999780
60734.756592	261074.000000	113927.228361	105000000.000400	100000000.001000	28854992.000400	22737008.000060
60734.756604	262132.000000	113927.228299	105000000.000200	99999999.999300	28854991.999530	22737008.000060
60734.756616	263188.000000	113927.228288	105000000.001500	100000000.000200	28854991.999630	22737007.999860
60734.756629	264246.000000	113927.228137	105000000.000600	99999999.998400	28854991.999990	22737007.999820
60734.756641	265303.000000	113927.228241	105000000.000700	100000000.000500	28854991.999670	22737008.000030
60734.756653	266361.000000	113927.228339	105000000.000600	100000000.000600	28854991.999980	22737007.999930
60734.756665	267417.000000	113927.228216	105000000.000800	100000000.000100	28854991.999830	22737007.999980
60734.756678	268476.000000	113927.228308	105000000.000800	100000000.000900	28854992.000090	22737008.000070
60734.756690	269533.000000	113927.228202	104999999.999400	99999999.997800	28854992.000030	22737008.000030
60734.756702	270589.000000	113927.228278	105000000.000300	100000000.000300	28854992.000570	22737008.000020
60734.756714	271646.000000	113927.228308	105000000.001200	100000000.000900	28854991.999680	22737008.000080
60734.756726	272704.000000	113927.228264	105000000.000700	99999999.999700	28854991.999940	22737007.999830
60734.756739	273760.000000	113927.228227	105000000.000800	100000000.000500	28854991.999830	22737007.999890
60734.756751	274818.000000	113927.228109	104999999.999800	99999999.998400	28854992.000180	22737008.000010
60734.756763	275875.000000	113927.228393	105000000.001500	100000000.000000	28854992.000830	22737008.000020
60734.756775	276932.000000	113927.228418	105000000.001100	100000000.000100	28854991.999970	22737008.000050
60734.756788	277990.000000	113927.228321	104999999.998600	99999999.999700	28854991.999920	22737008.000050
60734.756800	279047.000000	113927.228506	105000000.000700	100000000.001200	28854992.000030	22737008.000080
60734.756812	280104.000000	113927.228271	105000000.000900	99999999.997800	28854992.000040	22737007.999960
60734.756824	281159.000000	113927.228064	105000000.000900	100000000.000400	28854992.000190	22737007.999960
60734.756837	282217.000000	113927.228503	105000000.000500	100000000.000800	28854992.000070	22737007.999950
60734.756849	283273.000000	113927.228261	104999999.999900	99999999.999500	28854992.000120	22737007.999850
60734.756861	284330.000000	113927.228075	105000000.001300	100000000.001000	28854992.000010	22737007.999980
60734.756873	285387.000000	113927.228320	105000000.000500	99999999.998000	28854991.999980	22737007.999960
60734.756885	286444.000000	113927.228146	104999999.999700	100000000.000300	28854992.000390	22737008.000050
60734.756898	287502.000000	113927.228236	105000000.000100	100000000.000300	28854991.999990	22737008.000120
60734.756910	288558.000000	113927.227917	105000000.000400	100000000.000000	28854991.999900	22737008.000030
60734.756922	289616.000000	113927.228455	105000000.001300	100000000.000700	28854991.999910	22737007.999890
60734.756934	290673.000000	113927.228583	104999999.999700	99999999.997800	28854991.999640	22737008.000140
60734.756947	291731.000000	113927.228290	105000000.000500	100000000.000100	28854992.000100	22737008.000180
60734.756959	292788.000000	113927.227996	105000000.001700	100000000.000800	28854992.000010	22737008.000120
60734.756971	293843.000000	113927.228214	105000000.001100	99999999.999700	28854991.999970	22737007.999990
60734.756983	294900.000000	113927.228319	104999999.999600	100000000.001200	28854991.999510	22737007.999810
60734.756996	295959.000000	113927.228554	104999999.999600	99999999.998100	28854992.000100	22737007.999900
60734.757008	297016.000000	113927.228310	105000000.000700	100000000.000600	28854992.000130	22737008.000140
60734.757020	298074.000000	113927.228261	105000000.001400	100000000.000500	28854992.000010	22737008.000040
60734.757032	299130.000000	113927.228262	105000000.001100	99999999.999900	28854992.000550	22737008.000090
60734.757045	300187.000000	113927.228217	105000000.000100	100000000.000300	28854991.999980	22737007.999830
60734.757057	301244.000000	113927.228434	105000000.001400	99999999.998900	28854992.000360	22737008.000020
60734.757069	302302.000000	113927.228112	104999999.999500	100000000.000300	28854992.000190	22737007.999970
60734.757081	303359.000000	113927.228493	105000000.001600	100000000.000400	28854992.000010	22737007.999970
60734.757093	304415.000000	113927.228144	104999999.999300	99999999.999800	28854991.999940	22737008.000070
60734.757106	305472.000000	113927.228364	104999999.999900	100000000.000900	28854991.999930	22737007.999990
60734.757118	306528.000000	113927.228211	105000000.001200	99999999.998300	28854992.000270	22737008.000000
60734.757130	307583.000000	113927.228158	105000000.000600	100000000.000300	28854992.000030	22737008.000230
60734.757142	308640.000000	113927.228557	105000000.000000	100000000.000400	28854991.999720	22737007.999970
60734.757155	309696.000000	113927.228176	105000000.001000	99999999.999500	28854991.999750	22737008.000110
60734.757167	310754.000000	113927.228312	105000000.001200	100000000.000800	28854991.999930	22737008.000100
60734.757179	311812.000000	113927.228787	104999999.999100	99999999.999000	28854991.999900	22737008.000000
60734.757191	312867.000000	113927.227991	105000000.001600	100000000.000600	28854991.999730	22737007.999980
60734.757204	313923.000000	113927.228079	104999999.999100	100000000.000300	28854992.000300	22737007.999940
60734.757216	314980.000000	113927.228422	104999999.999700	99999999.999900	28854992.000150	22737008.000000
60734.757228	316038.000000	113927.228433	105000000.000400	100000000.000600	28854991.999710	22737007.999940
