,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1742593808.128847,1742593812.454269,1742593805.950544,1742593810.290601,-235611400.87832266,-21.969518899917603,0.003325289719219136,-0.05921096874270271,7.199830708886791e-05
1,1742593816.793344,1742593821.112045,1742593814.603441,1742593818.945575,-235611400.8754307,-21.959405541419983,0.0029593852215967116,-0.059570962327702724,7.240920878421212e-05
2,1742593825.442097,1742593829.766968,1742593823.262478,1742593827.597676,-235611400.8766666,-21.990782529115677,-0.03831045284208313,-0.05951574206207076,7.234618025430365e-05
3,1742593834.091675,1742593838.414274,1742593831.917898,1742593836.258718,-235611400.89089668,-22.028142511844635,-0.0013323160364998024,-0.05935809176853755,7.216623657537734e-05
4,1742593842.75018,1742593847.068961,1742593840.585485,1742593844.902654,-235611400.9055574,-22.026342153549194,0.029521584262748778,-0.059350499010203964,7.215757007374257e-05
5,1742593851.406138,1742593855.734023,1742593849.238792,1742593853.557638,-235611400.90058142,-22.007184267044067,0.01912711432806637,-0.05954147075193216,7.237554706541991e-05
6,1742593860.048161,1742593864.375758,1742593857.890186,1742593862.203935,-235611400.88890567,-22.010933101177216,0.0291310885413554,-0.059314580778398955,7.211657234117842e-05
7,1742593868.71405,1742593873.03758,1742593866.534843,1742593870.866619,-235611400.87767747,-22.01485127210617,0.0019959362830442146,-0.059315898478928396,7.21180763906498e-05
8,1742593877.369462,1742593881.69639,1742593875.18881,1742593879.52184,-235611400.877626,-22.00049328804016,0.0077543986772383,-0.05969249848711585,7.254792959323791e-05
9,1742593886.018959,1742593890.346987,1742593883.838221,1742593888.173125,-235611400.88117734,-22.016033828258514,-0.012611551929246585,-0.05954884747572382,7.238396687278572e-05
10,1742593894.665588,1742593898.997966,1742593892.496541,1742593896.819847,-235611400.88518718,-22.042064666748047,3.681201729288262e-05,-0.05926982053653254,7.206548203470647e-05
11,1742593903.329315,1742593907.650994,1742593901.155624,1742593905.487283,-235611400.89249054,-22.024509966373444,-0.023070738073676905,-0.05961970162294986,7.246483972587106e-05
12,1742593911.987487,1742593916.307881,1742593909.797612,1742593914.123562,-235611400.90250266,-22.014997243881226,-0.02336003097253085,-0.059275180970278944,7.20716005577451e-05
13,1742593920.641642,1742593924.965096,1742593918.46563,1742593922.774932,-235611400.91895196,-22.014919579029083,0.005738312364888564,-0.05944585656213684,7.226641245752602e-05
14,1742593929.280508,1742593933.609768,1742593927.105921,1742593931.447136,-235611400.9260455,-22.005500733852386,0.018301738381027007,-0.05941773338777959,7.223431236380737e-05
15,1742593937.946437,1742593942.267747,1742593935.768806,1742593940.084405,-235611400.92217594,-22.010286808013916,-0.02586253232927343,-0.059652885756646845,7.250271593059105e-05
16,1742593946.588464,1742593950.914048,1742593944.4119,1742593948.739494,-235611400.92937154,-22.028402656316757,-0.009620469543165885,-0.05932596480999139,7.212956629575653e-05
17,1742593955.252559,1742593959.57569,1742593953.071889,1742593957.390496,-235611400.94406608,-22.029813945293427,0.024719279499842154,-0.05951527024836403,7.2345641724113e-05
18,1742593963.891056,1742593968.227238,1742593961.730947,1742593966.054675,-235611400.93992528,-22.017930150032043,0.02961493054118624,-0.059579252063493605,7.241867068622041e-05
19,1742593972.556484,1742593976.88489,1742593970.391912,1742593974.719804,-235611400.92722738,-22.02828574180603,0.05202673496925503,-0.05931243078442991,7.211411829520785e-05
20,1742593981.207735,1742593985.531847,1742593979.028243,1742593983.366331,-235611400.906939,-22.02311819791794,0.030743608802585143,-0.059550967044380794,7.238638615193761e-05
