03/06/2025	11:50:57	(analyzed:  3/6/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60740.785880	42323.000000	113927.228440	105000000.002100	99999999.999200	28854982.999920	22737007.999990
60740.785892	43381.000000	113927.228254	104999999.999900	100000000.000000	28854982.999940	22737008.000050
60740.785904	44437.000000	113927.228349	105000000.000700	100000000.000900	28854983.000190	22737008.000100
60740.785916	45494.000000	113927.228211	104999999.999500	99999999.999200	28854983.000030	22737007.999980
60740.785928	46550.000000	113927.228163	104999999.999300	100000000.000400	28854983.000320	22737007.999990
60740.785941	47608.000000	113927.228157	104999999.999700	99999999.998700	28854982.999890	22737008.000030
60740.785953	48665.000000	113927.228360	105000000.001400	100000000.000000	28854982.999890	22737008.000020
60740.785965	49722.000000	113927.228292	105000000.000200	100000000.001400	28854983.000040	22737008.000040
60740.785977	50779.000000	113927.228232	105000000.000300	99999999.999200	28854983.000130	22737008.000030
60740.785990	51838.000000	113927.228143	105000000.000200	100000000.000600	28854983.000120	22737007.999970
60740.786002	52896.000000	113927.228176	105000000.000900	99999999.998700	28854983.000160	22737007.999970
60740.786014	53954.000000	113927.228375	104999999.999800	99999999.999800	28854982.999790	22737008.000090
60740.786026	55012.000000	113927.228189	105000000.000300	100000000.000300	28854982.999760	22737008.000260
60740.786039	56070.000000	113927.228313	105000000.000600	99999999.999300	28854982.999960	22737007.999880
60740.786051	57126.000000	113927.228192	105000000.001500	100000000.000600	28854982.999950	22737007.999730
60740.786063	58184.000000	113927.228198	105000000.000500	99999999.998800	28854983.000080	22737008.000140
60740.786075	59240.000000	113927.228472	105000000.000200	100000000.000400	28854983.000130	22737008.000000
60740.786088	60300.000000	113927.228012	105000000.001600	100000000.000800	28854982.999810	22737008.000150
60740.786100	61359.000000	113927.228509	105000000.000200	99999999.999000	28854982.999930	22737008.000060
60740.786112	62416.000000	113927.228399	105000000.000300	100000000.001000	28854983.000110	22737007.999780
60740.786124	63473.000000	113927.228224	105000000.001200	99999999.998700	28854982.999820	22737007.999970
60740.786137	64529.000000	113927.228060	104999999.999400	100000000.000100	28854983.000150	22737008.000040
60740.786149	65585.000000	113927.228237	105000000.000300	100000000.000700	28854983.000270	22737008.000020
60740.786161	66644.000000	113927.228215	105000000.001100	99999999.999300	28854983.000050	22737007.999920
60740.786173	67700.000000	113927.228164	105000000.001800	100000000.000600	28854983.000030	22737008.000090
60740.786186	68757.000000	113927.228243	105000000.000300	99999999.998900	28854982.999890	22737007.999840
60740.786198	69813.000000	113927.228226	105000000.000400	99999999.999700	28854983.000000	22737008.000190
60740.786210	70871.000000	113927.228117	104999999.998600	100000000.001100	28854982.999910	22737008.000060
60740.786222	71929.000000	113927.228375	105000000.000100	99999999.999700	28854983.000220	22737007.999980
60740.786234	72986.000000	113927.228189	105000000.000400	100000000.001000	28854983.000000	22737007.999990
60740.786247	74043.000000	113927.228494	105000000.000000	99999999.998300	28854982.999980	22737008.000190
60740.786259	75100.000000	113927.228206	105000000.000400	100000000.000200	28854983.000170	22737008.000060
60740.786271	76158.000000	113927.228248	105000000.002300	100000000.000800	28854983.000180	22737007.999900
60740.786283	77215.000000	113927.228096	105000000.001500	99999999.999500	28854983.000120	22737008.000000
60740.786296	78272.000000	113927.228155	105000000.000200	100000000.000500	28854982.999670	22737008.000090
60740.786308	79327.000000	113927.228299	105000000.001300	99999999.998400	28854983.000180	22737007.999970
60740.786320	80385.000000	113927.228463	104999999.998800	100000000.000400	28854983.000080	22737007.999940
60740.786332	81440.000000	113927.228150	105000000.000200	100000000.000700	28854982.999740	22737008.000050
60740.786345	82496.000000	113927.228124	104999999.999700	99999999.999500	28854982.999810	22737008.000090
60740.786357	83553.000000	113927.228340	105000000.000200	100000000.000700	28854983.000040	22737007.999870
60740.786369	84608.000000	113927.228051	105000000.001800	99999999.998300	28854983.000230	22737007.999910
60740.786381	85665.000000	113927.228365	105000000.000600	100000000.000200	28854983.000100	22737008.000000
60740.786393	86723.000000	113927.228268	104999999.999900	99999999.999600	28854983.000150	22737008.000050
60740.786406	87779.000000	113927.228290	105000000.001700	99999999.999400	28854983.000180	22737007.999990
60740.786418	88837.000000	113927.228236	104999999.999800	100000000.000800	28854983.000090	22737007.999990
60740.786430	89894.000000	113927.228313	105000000.001300	99999999.998000	28854982.999710	22737008.000030
60740.786442	90952.000000	113927.228403	104999999.999500	100000000.000800	28854982.999930	22737007.999930
60740.786455	92009.000000	113927.228412	105000000.000000	100000000.000800	28854982.999960	22737008.000020
60740.786467	93064.000000	113927.228452	105000000.000000	100000000.000500	28854983.000170	22737008.000140
60740.786479	94122.000000	113927.227968	105000000.000700	100000000.001000	28854982.999940	22737007.999980
60740.786491	95177.000000	113927.228238	105000000.000100	99999999.998300	28854982.999870	22737007.999890
60740.786504	96234.000000	113927.228319	105000000.001600	100000000.000200	28854983.000170	22737007.999970
60740.786516	97290.000000	113927.228515	104999999.999500	100000000.000100	28854983.000210	22737007.999930
60740.786528	98348.000000	113927.227898	105000000.001300	100000000.000000	28854983.000400	22737008.000060
60740.786540	99403.000000	113927.228304	104999999.999600	100000000.001000	28854983.000060	22737008.000180
60740.786552	100461.000000	113927.228162	105000000.001700	99999999.998300	28854982.999720	22737007.999940
60740.786565	101516.000000	113927.228287	105000000.000900	99999999.999900	28854983.000060	22737008.000030
60740.786577	102574.000000	113927.228412	104999999.999100	100000000.000500	28854983.000270	22737007.999980
60740.786589	103629.000000	113927.227908	105000000.000000	99999999.999800	28854983.000290	22737007.999840
60740.786601	104686.000000	113927.228251	105000000.001300	100000000.000600	28854983.000010	22737007.999960
60740.786614	105742.000000	113927.228155	104999999.999900	99999999.998600	28854982.999860	22737008.000060
60740.786626	106798.000000	113927.228322	105000000.000800	100000000.000300	28854983.000010	22737008.000050
60740.786638	107857.000000	113927.228536	105000000.000400	100000000.000200	28854982.999670	22737008.000090
60740.786650	108913.000000	113927.228114	105000000.001600	100000000.000000	28854983.000080	22737008.000000
60740.786663	109969.000000	113927.228112	105000000.000100	100000000.000600	28854982.999910	22737008.000070
60740.786675	111026.000000	113927.228088	104999999.998900	99999999.998200	28854982.999700	22737008.000070
60740.786687	112083.000000	113927.228395	105000000.001000	100000000.000000	28854982.999900	22737008.000090
60740.786699	113139.000000	113927.228134	105000000.000100	99999999.999800	28854983.000470	22737008.000080
60740.786711	114195.000000	113927.228298	105000000.000900	99999999.999700	28854982.999820	22737007.999930
60740.786724	115251.000000	113927.228029	105000000.001000	100000000.000700	28854982.999960	22737007.999990
60740.786736	116309.000000	113927.228754	105000000.000400	99999999.998300	28854983.000160	22737007.999920
60740.786748	117365.000000	113927.228092	104999999.999900	100000000.000200	28854983.000040	22737008.000090
60740.786760	118422.000000	113927.227822	104999999.999100	100000000.000300	28854982.999960	22737008.000070
60740.786773	119479.000000	113927.228574	104999999.999900	100000000.000300	28854983.000050	22737008.000000
60740.786785	120536.000000	113927.228297	105000000.000000	100000000.001000	28854983.000070	22737007.999880
60740.786797	121595.000000	113927.228180	105000000.002400	99999999.998700	28854982.999610	22737008.000180
60740.786809	122651.000000	113927.228263	105000000.000900	100000000.000400	28854983.000100	22737008.000010
60740.786821	123706.000000	113927.228274	104999999.999800	99999999.999800	28854982.999850	22737008.000000
60740.786834	124766.000000	113927.228240	105000000.001100	99999999.999100	28854983.000210	22737008.000110
60740.786846	125823.000000	113927.228054	104999999.999900	100000000.001000	28854982.999860	22737007.999870
60740.786858	126878.000000	113927.228418	105000000.001200	99999999.998100	28854982.999910	22737008.000020
60740.786870	127937.000000	113927.228273	105000000.000400	100000000.000200	28854983.000070	22737008.000100
60740.786883	128995.000000	113927.228339	104999999.999900	99999999.999900	28854982.999950	22737007.999810
60740.786895	130054.000000	113927.228296	105000000.000100	99999999.999900	28854982.999880	22737008.000050
60740.786907	131110.000000	113927.228243	105000000.001100	100000000.001100	28854983.000100	22737008.000130
60740.786919	132168.000000	113927.228154	104999999.998800	99999999.998900	28854983.000330	22737008.000000
60740.786932	133225.000000	113927.228346	104999999.999500	100000000.000400	28854982.999770	22737007.999980
60740.786944	134281.000000	113927.228374	105000000.001200	100000000.000200	28854983.000050	22737007.999810
60740.786956	135338.000000	113927.228153	105000000.001300	100000000.000100	28854982.999960	22737008.000020
60740.786968	136393.000000	113927.228114	105000000.000700	100000000.000700	28854983.000300	22737008.000120
60740.786981	137449.000000	113927.228379	105000000.000400	99999999.998600	28854982.999980	22737008.000010
60740.786993	138506.000000	113927.228230	105000000.001100	100000000.000700	28854982.999900	22737008.000110
60740.787005	139563.000000	113927.228217	105000000.000700	99999999.999700	28854982.999930	22737008.000130
60740.787017	140621.000000	113927.228341	104999999.999500	99999999.999900	28854982.999810	22737008.000040
60740.787030	141679.000000	113927.227964	105000000.000100	100000000.000500	28854982.999750	22737008.000070
60740.787042	142735.000000	113927.228521	105000000.000400	99999999.998700	28854983.000110	22737007.999920
60740.787054	143793.000000	113927.228178	104999999.999000	100000000.000200	28854982.999880	22737008.000130
60740.787066	144849.000000	113927.228010	105000000.000000	99999999.999900	28854982.999950	22737008.000100
60740.787078	145906.000000	113927.228345	105000000.001400	99999999.999700	28854983.000010	22737008.000040
60740.787091	146963.000000	113927.228124	104999999.999300	100000000.000800	28854983.000220	22737007.999960
60740.787103	148019.000000	113927.228068	105000000.000200	99999999.998900	28854983.000070	22737008.000160
60740.787115	149076.000000	113927.228335	105000000.001600	100000000.000200	28854982.999920	22737008.000100
60740.787127	150134.000000	113927.228414	104999999.999100	99999999.999700	28854983.000380	22737008.000020
60740.787140	151193.000000	113927.228106	105000000.001100	100000000.000200	28854983.000000	22737008.000080
60740.787152	152251.000000	113927.228129	105000000.000400	100000000.000800	28854982.999760	22737008.000000
60740.787164	153307.000000	113927.228401	104999999.999400	99999999.998500	28854982.999920	22737007.999990
60740.787176	154365.000000	113927.228177	105000000.001100	100000000.000800	28854982.999990	22737008.000090
60740.787189	155422.000000	113927.228262	105000000.000100	99999999.999100	28854983.000240	22737008.000080
60740.787201	156481.000000	113927.228210	105000000.001300	99999999.999900	28854983.000170	22737008.000060
60740.787213	157537.000000	113927.228182	104999999.999900	100000000.000600	28854982.999750	22737007.999910
60740.787225	158593.000000	113927.228123	105000000.000600	99999999.998900	28854983.000140	22737007.999780
60740.787238	159651.000000	113927.228396	105000000.001300	100000000.000700	28854983.000110	22737008.000000
60740.787250	160707.000000	113927.228190	105000000.000200	99999999.999400	28854982.999700	22737008.000110
60740.787262	161765.000000	113927.228045	105000000.000200	100000000.000000	28854983.000100	22737008.000050
60740.787274	162822.000000	113927.228424	105000000.001800	100000000.000600	28854982.999930	22737008.000000
60740.787286	163878.000000	113927.228186	105000000.000600	99999999.998700	28854982.999700	22737008.000020
60740.787299	164936.000000	113927.228185	105000000.001200	100000000.000400	28854983.000180	22737008.000170
60740.787311	165992.000000	113927.228456	105000000.000300	99999999.999300	28854982.999770	22737007.999990
60740.787323	167048.000000	113927.228240	105000000.000200	100000000.000200	28854983.000060	22737007.999910
60740.787335	168105.000000	113927.228143	105000000.000100	100000000.000900	28854983.000070	22737007.999990
60740.787348	169164.000000	113927.228161	105000000.001400	99999999.999000	28854983.000080	22737008.000170
60740.787360	170222.000000	113927.228420	105000000.000600	100000000.000500	28854982.999940	22737008.000030
60740.787372	171278.000000	113927.228260	105000000.000300	99999999.999300	28854982.999680	22737008.000120
60740.787384	172337.000000	113927.227847	105000000.000800	99999999.999500	28854982.999990	22737007.999990
60740.787397	173393.000000	113927.228412	105000000.000300	100000000.000600	28854982.999840	22737008.000050
60740.787409	174449.000000	113927.228433	104999999.999100	99999999.999700	28854982.999710	22737007.999940
60740.787421	175505.000000	113927.228101	105000000.001000	100000000.000700	28854983.000100	22737008.000190
60740.787433	176563.000000	113927.227992	104999999.999100	99999999.998800	28854982.999970	22737007.999940
60740.787445	177619.000000	113927.228437	105000000.001400	99999999.999500	28854983.000120	22737007.999820
60740.787458	178677.000000	113927.228597	104999999.999800	100000000.000600	28854982.999770	22737007.999990
60740.787470	179734.000000	113927.227986	105000000.000100	99999999.999400	28854982.999720	22737007.999890
60740.787482	180791.000000	113927.227916	104999999.999700	100000000.000600	28854983.000200	22737007.999940
60740.787494	181848.000000	113927.228287	105000000.000400	99999999.999000	28854983.000070	22737007.999960
60740.787507	182905.000000	113927.228463	105000000.001400	100000000.000200	28854983.000160	22737008.000110
60740.787519	183963.000000	113927.228297	104999999.999700	100000000.000600	28854982.999720	22737008.000030
60740.787531	185021.000000	113927.228279	104999999.999600	99999999.999100	28854983.000040	22737008.000040
60740.787543	186077.000000	113927.228211	105000000.001200	100000000.000700	28854982.999920	22737008.000040
60740.787556	187134.000000	113927.228357	105000000.001400	99999999.999100	28854983.000140	22737007.999940
60740.787568	188191.000000	113927.228244	104999999.999400	100000000.000000	28854983.000310	22737008.000170
60740.787580	189248.000000	113927.228174	105000000.001300	100000000.000600	28854983.000060	22737007.999750
60740.787592	190304.000000	113927.228292	104999999.999900	99999999.999700	28854982.999840	22737007.999880
60740.787605	191360.000000	113927.228177	105000000.000300	100000000.000800	28854982.999720	22737007.999910
60740.787617	192417.000000	113927.228266	105000000.001700	99999999.998800	28854983.000030	22737008.000000
60740.787629	193476.000000	113927.228326	104999999.999800	100000000.000000	28854982.999960	22737008.000030
60740.787641	194533.000000	113927.228268	105000000.002500	100000000.000300	28854983.000250	22737007.999980
60740.787653	195589.000000	113927.228195	105000000.000700	99999999.999500	28854982.999850	22737007.999970
60740.787666	196646.000000	113927.228447	104999999.999100	100000000.000800	28854983.000340	22737007.999900
60740.787678	197705.000000	113927.228410	105000000.001200	99999999.998400	28854982.999810	22737008.000300
60740.787690	198761.000000	113927.228031	105000000.000500	100000000.000300	28854982.999820	22737008.000020
60740.787702	199818.000000	113927.228173	105000000.000800	100000000.000300	28854982.999960	22737008.000060
60740.787715	200874.000000	113927.228388	104999999.999200	99999999.999500	28854982.999820	22737008.000160
60740.787727	201932.000000	113927.228120	104999999.999800	100000000.000700	28854982.999570	22737007.999970
60740.787739	202989.000000	113927.228208	105000000.001400	99999999.998100	28854983.000210	22737007.999970
60740.787751	204046.000000	113927.228226	104999999.999900	100000000.000600	28854983.000260	22737007.999940
60740.787764	205103.000000	113927.228125	105000000.001000	100000000.000900	28854982.999680	22737007.999880
60740.787776	206159.000000	113927.228214	104999999.999500	99999999.999700	28854983.000000	22737007.999940
60740.787788	207215.000000	113927.228433	105000000.000200	100000000.001000	28854982.999770	22737007.999930
60740.787800	208271.000000	113927.228368	105000000.000300	99999999.998200	28854983.000290	22737007.999980
60740.787813	209328.000000	113927.228088	105000000.000000	99999999.999900	28854982.999910	22737008.000200
60740.787825	210384.000000	113927.228579	105000000.001100	100000000.000600	28854983.000070	22737007.999980
60740.787837	211440.000000	113927.228084	104999999.999600	99999999.999600	28854982.999900	22737008.000070
60740.787849	212496.000000	113927.228040	105000000.000100	100000000.000300	28854983.000120	22737007.999920
60740.787861	213554.000000	113927.228516	105000000.001700	99999999.998800	28854983.000090	22737008.000190
60740.787874	214610.000000	113927.228448	105000000.000900	99999999.999500	28854983.000150	22737007.999950
60740.787886	215666.000000	113927.228096	105000000.000800	100000000.000000	28854983.000030	22737007.999920
60740.787898	216724.000000	113927.228249	104999999.999600	99999999.999600	28854982.999900	22737008.000180
60740.787910	217781.000000	113927.228352	105000000.000900	100000000.000900	28854982.999940	22737008.000020
60740.787923	218840.000000	113927.228247	105000000.001200	99999999.998500	28854983.000090	22737007.999940
60740.787935	219897.000000	113927.228268	104999999.999300	100000000.000000	28854982.999900	22737008.000050
60740.787947	220953.000000	113927.228124	105000000.001600	100000000.000600	28854982.999940	22737008.000090
60740.787959	222011.000000	113927.228458	104999999.999400	99999999.999500	28854983.000050	22737007.999880
60740.787972	223066.000000	113927.228217	104999999.999800	100000000.000500	28854982.999940	22737007.999930
60740.787984	224123.000000	113927.228420	105000000.000400	99999999.998400	28854982.999940	22737008.000070
60740.787996	225181.000000	113927.228200	105000000.000500	100000000.000100	28854982.999860	22737008.000140
60740.788008	226238.000000	113927.228211	105000000.000100	100000000.000700	28854982.999840	22737007.999890
60740.788020	227297.000000	113927.228225	105000000.001400	99999999.999700	28854982.999850	22737008.000000
60740.788033	228353.000000	113927.228124	105000000.000100	100000000.000800	28854982.999950	22737007.999990
60740.788045	229409.000000	113927.228468	105000000.001700	99999999.998200	28854983.000000	22737008.000020
60740.788057	230466.000000	113927.227946	104999999.999500	99999999.999900	28854982.999630	22737008.000170
60740.788069	231523.000000	113927.228261	105000000.001600	100000000.000600	28854983.000110	22737007.999830
60740.788082	232580.000000	113927.228335	105000000.000600	99999999.999800	28854983.000340	22737008.000110
60740.788094	233636.000000	113927.228260	105000000.000300	100000000.000200	28854983.000180	22737008.000130
60740.788106	234693.000000	113927.228210	104999999.999700	99999999.998300	28854982.999980	22737008.000050
60740.788118	235751.000000	113927.228388	105000000.000800	100000000.000100	28854983.000520	22737008.000000
60740.788131	236808.000000	113927.228338	104999999.998800	99999999.999900	28854983.000020	22737008.000030
60740.788143	237864.000000	113927.228311	105000000.000700	99999999.999900	28854983.000020	22737008.000230
60740.788155	238922.000000	113927.228418	105000000.000900	100000000.000800	28854983.000090	22737007.999970
60740.788167	239978.000000	113927.227997	105000000.000400	99999999.998300	28854982.999700	22737008.000120
60740.788179	241035.000000	113927.228275	104999999.999400	100000000.000000	28854983.000360	22737008.000090
60740.788192	242092.000000	113927.228359	105000000.000100	100000000.000800	28854982.999790	22737007.999780
60740.788204	243150.000000	113927.228236	105000000.001600	100000000.000100	28854982.999900	22737008.000120
60740.788216	244206.000000	113927.228234	105000000.000600	100000000.000800	28854982.999950	22737008.000140
60740.788228	245264.000000	113927.228226	104999999.999100	99999999.998300	28854982.999910	22737008.000020
60740.788241	246322.000000	113927.228408	104999999.999800	100000000.000200	28854982.999900	22737007.999970
60740.788253	247378.000000	113927.228147	105000000.001000	100000000.000100	28854983.000160	22737008.000260
60740.788265	248436.000000	113927.228191	105000000.000300	99999999.999700	28854982.999850	22737008.000210
60740.788277	249493.000000	113927.228287	104999999.999100	100000000.000600	28854983.000090	22737008.000000
60740.788290	250550.000000	113927.228248	105000000.000600	99999999.998800	28854982.999960	22737007.999940
60740.788302	251608.000000	113927.228054	105000000.000700	100000000.000000	28854983.000250	22737007.999830
60740.788314	252663.000000	113927.228363	105000000.000100	100000000.000200	28854983.000110	22737008.000040
60740.788326	253719.000000	113927.228346	105000000.000500	99999999.999700	28854983.000060	22737007.999920
60740.788339	254776.000000	113927.228175	105000000.001300	100000000.000600	28854982.999870	22737007.999930
60740.788351	255834.000000	113927.228213	104999999.999400	99999999.998700	28854983.000010	22737008.000080
60740.788363	256890.000000	113927.228010	105000000.001400	100000000.000100	28854983.000030	22737008.000110
60740.788375	257946.000000	113927.228476	105000000.001000	99999999.999700	28854982.999940	22737008.000190
60740.788387	259002.000000	113927.228072	104999999.999200	99999999.999500	28854982.999960	22737007.999970
60740.788400	260059.000000	113927.228023	105000000.001800	100000000.000700	28854983.000010	22737008.000010
60740.788412	261116.000000	113927.228201	104999999.998900	99999999.998800	28854982.999880	22737007.999800
60740.788424	262173.000000	113927.228246	105000000.000900	100000000.000100	28854983.000170	22737008.000150
60740.788436	263230.000000	113927.228392	104999999.999400	100000000.000100	28854982.999920	22737007.999950
60740.788449	264286.000000	113927.228402	105000000.002100	100000000.000100	28854983.000340	22737008.000110
60740.788461	265344.000000	113927.228121	105000000.001000	100000000.000800	28854982.999830	22737008.000170
60740.788473	266400.000000	113927.228190	104999999.998800	99999999.998100	28854982.999990	22737008.000080
60740.788485	267458.000000	113927.228277	105000000.000900	100000000.000700	28854982.999980	22737007.999850
60740.788498	268515.000000	113927.228174	105000000.000200	99999999.999600	28854982.999730	22737008.000230
60740.788510	269574.000000	113927.228215	104999999.999200	99999999.999900	28854983.000220	22737007.999990
60740.788522	270631.000000	113927.228161	105000000.001200	100000000.000500	28854982.999980	22737007.999970
60740.788534	271687.000000	113927.228368	105000000.000100	99999999.998800	28854983.000070	22737007.999940
60740.788546	272744.000000	113927.228247	105000000.000500	100000000.000100	28854983.000140	22737007.999970
60740.788559	273803.000000	113927.228119	105000000.001200	99999999.999700	28854983.000170	22737007.999890
60740.788571	274862.000000	113927.228205	105000000.000500	99999999.999700	28854983.000310	22737008.000240
60740.788583	275920.000000	113927.228387	104999999.999700	100000000.000300	28854982.999700	22737008.000150
60740.788595	276976.000000	113927.228413	105000000.000000	99999999.998500	28854983.000140	22737007.999970
60740.788608	278033.000000	113927.227948	105000000.000100	100000000.000800	28854982.999970	22737007.999850
60740.788620	279089.000000	113927.228283	105000000.001500	99999999.999100	28854982.999870	22737008.000030
60740.788632	280147.000000	113927.228329	105000000.000900	99999999.999800	28854982.999940	22737008.000250
60740.788644	281205.000000	113927.228220	104999999.999200	100000000.000700	28854983.000050	22737007.999980
60740.788657	282262.000000	113927.228226	105000000.001400	99999999.998800	28854983.000200	22737008.000100
60740.788669	283320.000000	113927.228069	105000000.001000	100000000.000500	28854982.999990	22737007.999990
60740.788681	284376.000000	113927.228316	105000000.001000	99999999.999100	28854983.000000	22737008.000050
60740.788693	285431.000000	113927.228413	105000000.000000	99999999.999900	28854982.999760	22737007.999680
60740.788706	286489.000000	113927.228495	105000000.000400	100000000.000500	28854982.999610	22737008.000100
60740.788718	287544.000000	113927.228009	104999999.999200	99999999.999200	28854982.999880	22737008.000010
60740.788730	288603.000000	113927.228111	105000000.000500	100000000.000800	28854982.999850	22737007.999950
60740.788742	289661.000000	113927.228398	104999999.999600	99999999.999400	28854982.999930	22737007.999880
60740.788755	290717.000000	113927.228155	105000000.002300	99999999.999700	28854983.000110	22737008.000120
60740.788767	291773.000000	113927.228002	104999999.999100	100000000.000500	28854983.000100	22737007.999890
60740.788779	292831.000000	113927.228356	104999999.999500	99999999.999300	28854982.999920	22737008.000080
60740.788791	293888.000000	113927.228363	105000000.000300	100000000.000500	28854983.000090	22737007.999950
60740.788803	294944.000000	113927.228428	105000000.001200	99999999.999500	28854982.999720	22737008.000140
60740.788816	296001.000000	113927.228098	105000000.001600	100000000.000000	28854982.999990	22737007.999970
60740.788828	297059.000000	113927.228374	104999999.999300	100000000.000700	28854982.999970	22737008.000020
60740.788840	298117.000000	113927.228182	105000000.001300	99999999.999200	28854982.999990	22737008.000110
60740.788852	299174.000000	113927.228340	105000000.000900	100000000.000500	28854982.999820	22737007.999890
60740.788865	300230.000000	113927.227795	104999999.999500	99999999.998900	28854982.999940	22737007.999950
60740.788877	301288.000000	113927.228350	105000000.001700	99999999.999900	28854983.000310	22737007.999910
60740.788889	302343.000000	113927.228491	105000000.000300	100000000.000800	28854983.000130	22737008.000050
60740.788901	303399.000000	113927.228162	105000000.000400	99999999.999100	28854982.999950	22737008.000130
60740.788914	304455.000000	113927.227773	105000000.000600	100000000.000200	28854982.999970	22737007.999960
60740.788926	305511.000000	113927.228408	105000000.000700	99999999.999000	28854982.999730	22737008.000020
60740.788938	306567.000000	113927.228278	104999999.998900	100000000.000400	28854982.999900	22737007.999960
60740.788950	307623.000000	113927.228405	105000000.001300	100000000.000600	28854982.999820	22737008.000020
60740.788962	308681.000000	113927.228320	104999999.999800	99999999.999200	28854983.000090	22737008.000050
60740.788975	309738.000000	113927.228173	105000000.000900	100000000.001100	28854982.999990	22737008.000030
60740.788987	310795.000000	113927.228079	105000000.000200	99999999.998200	28854983.000080	22737007.999980
60740.788999	311852.000000	113927.228414	105000000.000500	99999999.999900	28854983.000120	22737008.000040
60740.789011	312908.000000	113927.228237	105000000.001800	100000000.001300	28854982.999890	22737007.999960
60740.789024	313965.000000	113927.228139	105000000.000900	99999999.999700	28854983.000270	22737008.000060
60740.789036	315021.000000	113927.228135	105000000.000500	100000000.000500	28854983.000210	22737007.999960
60740.789048	316077.000000	113927.228386	105000000.000500	99999999.998600	28854982.999910	22737008.000050
