01/16/2025	15:22:25	(analyzed:  1/17/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS
60691.926949	1018450.000000	43718615.006980	142220034.958889	379043.158350	9999999.999970	640000000.001000
60691.926961	1019506.000000	43718615.013682	142220034.957125	379043.157745	10000000.000370	639999999.998000
60691.926974	1020560.000000	43718615.008770	142220034.966994	379043.158119	10000000.000040	640000000.001000
60691.926986	1021613.000000	43718615.012970	142220034.94054002	379043.158028	9999999.999890	640000000.001000
60691.926998	1022668.000000	43718615.013406	142220034.950981	379043.157908	10000000.000160	640000000.000000
60691.927010	1023724.000000	43718615.008749	142220034.96016002	379043.158082	9999999.999980	640000000.002000
60691.927022	1024778.000000	43718615.015237	142220034.951514	379043.158221	9999999.999850	639999999.998000
60691.927035	1025834.000000	43718615.007141	142220034.944632	379043.157953	10000000.000170	640000000.002000
60691.927047	1026889.000000	43718615.008231	142220034.956477	379043.158353	9999999.999940	639999999.999000
60691.927059	1027943.000000	43718615.013458	142220034.959202	379043.157912	10000000.000020	640000000.002000
60691.927071	1028998.000000	43718615.013918	142220034.942893	379043.157945	10000000.000180	640000000.002000
60691.927084	1030053.000000	43718615.012122	142220034.940779	379043.158094	9999999.999950	640000000.003000
60691.927096	1031106.000000	43718615.015547	142220034.947342	379043.158210	9999999.999950	639999999.997000
60691.927108	1032162.000000	43718615.009986	142220034.964854	379043.157952	10000000.000130	640000000.000000
60691.927120	1033215.000000	43718615.008010	142220034.949445	379043.158075	10000000.000030	639999999.998000
60691.927132	1034269.000000	43718615.013906	142220034.942451	379043.157685	9999999.999920	639999999.994000
60691.927145	1035325.000000	43718615.011862	142220034.971904	379043.158038	10000000.000240	640000000.001000
60691.927157	1036380.000000	43718615.009046	142220034.945348	379043.158133	9999999.999830	640000000.002000
60691.927169	1037434.000000	43718615.013824	142220034.949631	379043.158073	10000000.000040	640000000.000000
60691.927181	1038486.000000	43718615.010342	142220034.968744	379043.157875	10000000.000250	639999999.995000
60691.927193	1039541.000000	43718615.014617	142220034.934286	379043.158175	9999999.999990	639999999.999000
60691.927206	1040594.000000	43718615.005460	142220034.964622	379043.158028	10000000.000060	640000000.001000
60691.927218	1041648.000000	43718615.013836	142220034.95093	379043.157952	10000000.000150	639999999.999000
60691.927230	1042703.000000	43718615.012903	142220034.94158798	379043.158094	9999999.999960	639999999.999000
60691.927242	1043757.000000	43718615.009831	142220034.956981	379043.158152	10000000.000090	640000000.000000
60691.927254	1044810.000000	43718615.014036	142220034.957684	379043.157855	10000000.000190	640000000.001000
60691.927267	1045865.000000	43718615.009583	142220034.954168	379043.157978	9999999.999920	640000000.000000
60691.927279	1046919.000000	43718615.009521	142220034.94629002	379043.158066	10000000.000070	639999999.998000
60691.927291	1047972.000000	43718615.014964	142220034.954176	379043.158008	10000000.000260	639999999.999000
60691.927303	1049026.000000	43718615.011354	142220034.96287102	379043.157952	10000000.000000	640000000.002000
60691.927315	1050080.000000	43718615.007059	142220034.967924	379043.157878	10000000.000040	640000000.005000
60691.927328	1051135.000000	43718615.013931	142220034.942229	379043.158146	10000000.000340	640000000.002000
60691.927340	1052190.000000	43718615.013124	142220034.950942	379043.158113	10000000.000130	639999999.997000
60691.927352	1053243.000000	43718615.012291	142220034.952986	379043.158074	9999999.999950	640000000.001000
60691.927364	1054296.000000	43718615.012413	142220034.952958	379043.157936	10000000.000140	639999999.999000
60691.927376	1055351.000000	43718615.007218	142220034.956573	379043.158317	9999999.999980	639999999.996000
60691.927389	1056407.000000	43718615.016543	142220034.942316	379043.158034	9999999.999990	640000000.000000
60691.927401	1057460.000000	43718615.009408	142220034.95842	379043.157948	10000000.000240	639999999.997000
60691.927413	1058515.000000	43718615.014005	142220034.94389	379043.158075	10000000.000010	640000000.007000
60691.927425	1059570.000000	43718615.006439	142220034.952834	379043.158000	9999999.999930	640000000.000000
60691.927437	1060622.000000	43718615.010114	142220034.97099298	379043.158084	10000000.000240	639999999.996000
60691.927450	1061675.000000	43718615.015450	142220034.928661	379043.158022	9999999.999930	639999999.999000
60691.927462	1062729.000000	43718615.007894	142220034.966712	379043.158118	9999999.999950	640000000.001000
60691.927474	1063782.000000	43718615.013099	142220034.947241	379043.158134	10000000.000200	639999999.999000
60691.927486	1064835.000000	43718615.011713	142220034.959995	379043.158032	9999999.999940	640000000.002000
60691.927498	1065891.000000	43718615.012744	142220034.949831	379043.158136	9999999.999980	640000000.003000
60691.927511	1066944.000000	43718615.011907	142220034.953249	379043.157998	10000000.000230	639999999.995000
60691.927523	1067997.000000	43718615.006893	142220034.955353	379043.158226	10000000.000040	640000000.002000
60691.927535	1069053.000000	43718615.014310	142220034.945795	379043.157975	9999999.999960	640000000.002000
60691.927547	1070106.000000	43718615.005581	142220034.979233	379043.158035	10000000.000230	640000000.002000
60691.927559	1071160.000000	43718615.009352	142220034.929189	379043.158114	10000000.000090	640000000.003000
60691.927572	1072214.000000	43718615.015960	142220034.958082	379043.158061	10000000.000000	640000000.001000
60691.927584	1073269.000000	43718615.015831	142220034.960285	379043.158137	10000000.000330	640000000.003000
60691.927596	1074324.000000	43718615.008200	142220034.937094	379043.158236	10000000.000030	639999999.998000
60691.927608	1075378.000000	43718615.012556	142220034.972271	379043.157845	9999999.999960	640000000.000000
60691.927620	1076432.000000	43718615.009693	142220034.941116	379043.157851	10000000.000210	639999999.999000
60691.927633	1077485.000000	43718615.014911	142220034.96064	379043.158074	9999999.999960	640000000.000000
60691.927645	1078540.000000	43718615.006744	142220034.961025	379043.158233	9999999.999930	640000000.001000
60691.927657	1079594.000000	43718615.012782	142220034.954339	379043.157728	10000000.000180	640000000.004000
60691.927669	1080647.000000	43718615.009974	142220034.955714	379043.158201	10000000.000050	639999999.999000
60691.927681	1081701.000000	43718615.015781	142220034.946129	379043.158017	9999999.999970	640000000.000000
60691.927694	1082755.000000	43718615.008373	142220034.947323	379043.157912	10000000.000200	640000000.001000
60691.927706	1083807.000000	43718615.009206	142220034.959858	379043.157996	9999999.999870	640000000.000000
60691.927718	1084859.000000	43718615.011214	142220034.95671	379043.158129	10000000.000180	639999999.996000
60691.927730	1085915.000000	43718615.014692	142220034.933433	379043.157867	10000000.000020	639999999.998000
60691.927742	1086969.000000	43718615.010000	142220034.966104	379043.158304	10000000.000030	640000000.002000
60691.927754	1088021.000000	43718615.014627	142220034.965343	379043.157845	10000000.000020	640000000.001000
60691.927767	1089077.000000	43718615.005667	142220034.94169	379043.157973	10000000.000140	640000000.003000
60691.927779	1090130.000000	43718615.010397	142220034.959576	379043.158003	9999999.999990	640000000.000000
60691.927791	1091183.000000	43718615.016262	142220034.952777	379043.157775	9999999.999970	640000000.001000
60691.927803	1092237.000000	43718615.011163	142220034.967462	379043.158114	10000000.000110	640000000.004000
60691.927815	1093292.000000	43718615.011704	142220034.944289	379043.158324	9999999.999950	639999999.999000
60691.927828	1094345.000000	43718615.014476	142220034.964193	379043.158316	10000000.000010	639999999.998000
60691.927840	1095401.000000	43718615.005726	142220034.956115	379043.157890	10000000.000050	639999999.999000
60691.927852	1096456.000000	43718615.013140	142220034.955019	379043.157970	10000000.000050	640000000.002000
60691.927864	1097510.000000	43718615.011820	142220034.95491	379043.158179	10000000.000080	639999999.998000
60691.927877	1098565.000000	43718615.012269	142220034.955592	379043.157923	10000000.000090	640000000.002000
60691.927889	1099619.000000	43718615.010115	142220034.937164	379043.157922	9999999.999960	639999999.999000
60691.927901	1100672.000000	43718615.008767	142220034.97385	379043.158215	10000000.000030	640000000.001000
60691.927913	1101728.000000	43718615.011738	142220034.928303	379043.157978	10000000.000180	640000000.004000
60691.927925	1102783.000000	43718615.008348	142220034.974472	379043.158147	9999999.999970	640000000.000000
60691.927938	1103839.000000	43718615.015855	142220034.93621302	379043.157900	9999999.999950	639999999.999000
60691.927950	1104891.000000	43718615.005169	142220034.968586	379043.157906	10000000.000180	640000000.004000
60691.927962	1105946.000000	43718615.018514	142220034.941458	379043.158161	10000000.000120	639999999.999000
60691.927974	1107000.000000	43718615.009563	142220034.975644	379043.157881	9999999.999890	640000000.003000
60691.927986	1108056.000000	43718615.011363	142220034.942697	379043.158135	10000000.000060	639999999.999000
60691.927999	1109110.000000	43718615.017133	142220034.962592	379043.158059	9999999.999950	640000000.000000
60691.928011	1110165.000000	43718615.012570	142220034.949492	379043.158179	10000000.000000	639999999.999000
60691.928023	1111218.000000	43718615.005249	142220034.95700902	379043.158010	9999999.999970	639999999.998000
60691.928035	1112273.000000	43718615.011270	142220034.954022	379043.157830	10000000.000000	639999999.999000
60691.928047	1113326.000000	43718615.019168	142220034.959602	379043.158126	9999999.999960	640000000.002000
60691.928060	1114379.000000	43718615.003890	142220034.933694	379043.158163	10000000.000050	639999999.999000
60691.928072	1115433.000000	43718615.017122	142220034.97420502	379043.157952	10000000.000000	640000000.000000
60691.928084	1116487.000000	43718615.007583	142220034.936911	379043.158123	10000000.000010	639999999.999000
60691.928096	1117542.000000	43718615.007465	142220034.954675	379043.157913	10000000.000100	640000000.000000
60691.928108	1118596.000000	43718615.013155	142220034.951642	379043.157929	9999999.999850	639999999.999000
60691.928121	1119650.000000	43718615.012734	142220034.948264	379043.158312	9999999.999900	639999999.998000
60691.928133	1120704.000000	43718615.015009	142220034.959084	379043.157894	9999999.999890	640000000.000000
60691.928145	1121758.000000	43718615.006900	142220034.965195	379043.158056	9999999.999940	640000000.001000
60691.928157	1122812.000000	43718615.009884	142220034.954418	379043.157867	10000000.000020	640000000.004000
60691.928169	1123865.000000	43718615.014344	142220034.944417	379043.158262	10000000.000050	640000000.002000
60691.928182	1124919.000000	43718615.009921	142220034.960682	379043.157795	9999999.999770	639999999.999000
60691.928194	1125975.000000	43718615.008346	142220034.961242	379043.158030	9999999.999760	639999999.998000
60691.928206	1127027.000000	43718615.016107	142220034.932786	379043.158309	10000000.000040	639999999.999000
60691.928218	1128082.000000	43718615.011024	142220034.965789	379043.157744	9999999.999710	640000000.001000
60691.928230	1129136.000000	43718615.012865	142220034.940044	379043.158278	10000000.000040	640000000.001000
60691.928243	1130189.000000	43718615.013876	142220034.946657	379043.158011	10000000.000020	640000000.006000
60691.928255	1131243.000000	43718615.004449	142220034.963769	379043.158049	9999999.999700	640000000.000000
60691.928267	1132298.000000	43718615.013338	142220034.931127	379043.157768	9999999.999940	640000000.000000
60691.928279	1133350.000000	43718615.013133	142220034.954427	379043.158155	10000000.000040	640000000.003000
60691.928291	1134403.000000	43718615.010214	142220034.955914	379043.158249	9999999.999790	639999999.998000
60691.928304	1135457.000000	43718615.009858	142220034.967127	379043.157922	9999999.999990	640000000.004000
60691.928316	1136512.000000	43718615.011658	142220034.948019	379043.158195	10000000.000030	640000000.002000
60691.928328	1137565.000000	43718615.008975	142220034.946347	379043.157984	9999999.999820	639999999.997000
60691.928340	1138619.000000	43718615.015684	142220034.961441	379043.157741	10000000.000020	639999999.997000
60691.928352	1139673.000000	43718615.013266	142220034.952529	379043.158150	10000000.000160	640000000.003000
60691.928365	1140727.000000	43718615.008822	142220034.959207	379043.158348	9999999.999910	640000000.000000
60691.928377	1141779.000000	43718615.009956	142220034.951522	379043.158096	9999999.999960	640000000.000000
60691.928389	1142834.000000	43718615.016051	142220034.954718	379043.157852	9999999.999990	640000000.003000
60691.928401	1143886.000000	43718615.005405	142220034.957221	379043.157851	9999999.999820	639999999.999000
60691.928413	1144941.000000	43718615.014712	142220034.941459	379043.158221	10000000.000140	639999999.999000
60691.928426	1145996.000000	43718615.010434	142220034.952423	379043.158125	10000000.000030	639999999.998000
60691.928438	1147050.000000	43718615.007971	142220034.954589	379043.157997	9999999.999760	639999999.999000
60691.928450	1148105.000000	43718615.014865	142220034.947936	379043.157914	9999999.999940	639999999.999000
60691.928462	1149161.000000	43718615.008267	142220034.951884	379043.158102	10000000.000100	639999999.999000
60691.928474	1150213.000000	43718615.013662	142220034.939907	379043.158166	9999999.999780	640000000.000000
60691.928487	1151268.000000	43718615.013861	142220034.969257	379043.157860	10000000.000040	639999999.998000
60691.928499	1152324.000000	43718615.005205	142220034.937261	379043.158362	9999999.999960	640000000.002000
60691.928511	1153378.000000	43718615.014272	142220034.956898	379043.157937	9999999.999810	640000000.001000
60691.928523	1154432.000000	43718615.016301	142220034.953726	379043.157890	9999999.999920	640000000.001000
60691.928535	1155486.000000	43718615.005441	142220034.950409	379043.157844	9999999.999970	639999999.999000
60691.928548	1156539.000000	43718615.014248	142220034.964562	379043.158086	9999999.999800	639999999.998000
60691.928560	1157593.000000	43718615.007345	142220034.943047	379043.157967	9999999.999990	639999999.999000
60691.928572	1158648.000000	43718615.014434	142220034.966881	379043.157837	9999999.999970	639999999.998000
60691.928584	1159703.000000	43718615.005042	142220034.938352	379043.158239	9999999.999850	640000000.004000
60691.928596	1160759.000000	43718615.018873	142220034.96484	379043.157959	10000000.000010	640000000.001000
60691.928609	1161815.000000	43718615.004826	142220034.959851	379043.157990	10000000.000210	640000000.000000
60691.928621	1162867.000000	43718615.009646	142220034.946524	379043.158361	9999999.999750	639999999.998000
60691.928633	1163920.000000	43718615.016196	142220034.964358	379043.158070	10000000.000010	640000000.005000
60691.928645	1164976.000000	43718615.011473	142220034.940527	379043.157827	10000000.000050	640000000.002000
60691.928657	1166030.000000	43718615.014588	142220034.93208802	379043.157953	10000000.000000	639999999.999000
60691.928670	1167083.000000	43718615.010372	142220034.957923	379043.158079	9999999.999930	639999999.998000
60691.928682	1168138.000000	43718615.006885	142220034.944462	379043.157733	10000000.000040	640000000.001000
60691.928694	1169193.000000	43718615.015169	142220034.962924	379043.158001	9999999.999810	640000000.003000
60691.928706	1170245.000000	43718615.009239	142220034.943798	379043.158413	9999999.999990	640000000.000000
60691.928718	1171300.000000	43718615.012825	142220034.956128	379043.158072	9999999.999930	639999999.997000
60691.928731	1172354.000000	43718615.012229	142220034.943236	379043.157902	9999999.999850	640000000.003000
60691.928743	1173409.000000	43718615.011314	142220034.945043	379043.158079	10000000.000070	639999999.998000
60691.928755	1174463.000000	43718615.013800	142220034.957646	379043.158067	10000000.000020	640000000.000000
60691.928767	1175518.000000	43718615.006320	142220034.94554698	379043.157886	9999999.999810	640000000.001000
60691.928779	1176571.000000	43718615.014991	142220034.948264	379043.158033	10000000.000120	640000000.002000
60691.928792	1177625.000000	43718615.010605	142220034.948564	379043.158263	9999999.999990	640000000.001000
60691.928804	1178679.000000	43718615.006618	142220034.959939	379043.157944	9999999.999850	640000000.001000
60691.928816	1179733.000000	43718615.017085	142220034.96309	379043.158246	9999999.999980	640000000.000000
60691.928828	1180789.000000	43718615.007536	142220034.94693	379043.158130	10000000.000120	640000000.002000
60691.928840	1181843.000000	43718615.011318	142220034.960773	379043.158038	9999999.999760	640000000.000000
60691.928853	1182898.000000	43718615.012769	142220034.944784	379043.158079	10000000.000020	640000000.001000
60691.928865	1183951.000000	43718615.008278	142220034.958729	379043.158192	10000000.000000	640000000.002000
60691.928877	1185005.000000	43718615.013784	142220034.951331	379043.158009	9999999.999770	639999999.998000
60691.928889	1186059.000000	43718615.008088	142220034.953516	379043.158262	9999999.999990	639999999.998000
60691.928901	1187114.000000	43718615.010107	142220034.945902	379043.157843	10000000.000060	640000000.003000
60691.928914	1188168.000000	43718615.015453	142220034.957721	379043.158102	9999999.999900	640000000.002000
60691.928926	1189221.000000	43718615.008037	142220034.947228	379043.157996	9999999.999940	640000000.000000
60691.928938	1190275.000000	43718615.013524	142220034.948684	379043.158164	10000000.000030	640000000.002000
60691.928950	1191332.000000	43718615.008012	142220034.957532	379043.158225	9999999.999950	640000000.000000
60691.928962	1192386.000000	43718615.011535	142220034.952872	379043.157638	9999999.999970	640000000.000000
60691.928975	1193440.000000	43718615.014472	142220034.938102	379043.157985	10000000.000070	640000000.004000
60691.928987	1194496.000000	43718615.010565	142220034.96997	379043.157961	9999999.999990	640000000.001000
60691.928999	1195549.000000	43718615.008521	142220034.94863498	379043.158096	10000000.000010	639999999.999000
60691.929011	1196602.000000	43718615.017158	142220034.949065	379043.158293	9999999.999990	640000000.000000
60691.929023	1197658.000000	43718615.006703	142220034.955898	379043.158019	10000000.000180	639999999.999000
60691.929036	1198712.000000	43718615.008894	142220034.96292	379043.158024	9999999.999870	640000000.000000
60691.929048	1199766.000000	43718615.013702	142220034.931343	379043.157925	9999999.999990	640000000.000000
60691.929060	1200822.000000	43718615.012030	142220034.955949	379043.158302	10000000.000040	640000000.001000
60691.929072	1201876.000000	43718615.009455	142220034.956132	379043.157963	10000000.000030	640000000.000000
60691.929084	1202931.000000	43718615.015050	142220034.957682	379043.157887	9999999.999980	640000000.003000
60691.929097	1203986.000000	43718615.013026	142220034.956478	379043.157809	10000000.000190	640000000.003000
60691.929109	1205040.000000	43718615.012915	142220034.939543	379043.158139	10000000.000110	640000000.003000
60691.929121	1206093.000000	43718615.010305	142220034.964272	379043.158156	10000000.000050	640000000.002000
60691.929133	1207149.000000	43718615.011063	142220034.943392	379043.157790	10000000.000160	639999999.999000
60691.929145	1208204.000000	43718615.013007	142220034.94079	379043.158257	10000000.000160	639999999.999000
60691.929158	1209259.000000	43718615.012918	142220034.96513802	379043.157930	10000000.000030	640000000.002000
60691.929170	1210315.000000	43718615.009304	142220034.942441	379043.157626	10000000.000050	639999999.998000
60691.929182	1211369.000000	43718615.010715	142220034.957459	379043.158328	9999999.999940	640000000.002000
60691.929194	1212423.000000	43718615.011843	142220034.943916	379043.158065	10000000.000020	640000000.003000
60691.929207	1213478.000000	43718615.013792	142220034.963909	379043.157793	10000000.000170	640000000.000000
60691.929219	1214531.000000	43718615.010366	142220034.946285	379043.158055	9999999.999900	640000000.000000
60691.929231	1215587.000000	43718615.009968	142220034.965171	379043.158558	10000000.000000	640000000.002000
60691.929243	1216643.000000	43718615.013049	142220034.949763	379043.158119	10000000.000190	640000000.004000
60691.929255	1217697.000000	43718615.007854	142220034.96631402	379043.157639	10000000.000060	639999999.998000
60691.929268	1218751.000000	43718615.013286	142220034.962233	379043.157707	10000000.000110	640000000.004000
60691.929280	1219805.000000	43718615.008236	142220034.932978	379043.158372	10000000.000130	640000000.001000
60691.929292	1220859.000000	43718615.018679	142220034.964798	379043.158170	9999999.999930	640000000.000000
60691.929304	1221913.000000	43718615.006741	142220034.95720398	379043.157976	10000000.000000	639999999.999000
60691.929316	1222969.000000	43718615.005881	142220034.92941	379043.158197	10000000.000230	640000000.000000
60691.929329	1224024.000000	43718615.019871	142220034.964847	379043.157738	10000000.000040	639999999.999000
60691.929341	1225078.000000	43718615.015925	142220034.950732	379043.158236	10000000.000100	639999999.999000
60691.929353	1226132.000000	43718615.009763	142220034.955903	379043.157843	10000000.000180	640000000.003000
60691.929365	1227187.000000	NaN	nan	NaN	NaN	NaN
60691.929377	1228243.000000	43718615.010060	nan	379043.158411	10000000.000040	640000000.002000
60691.929390	1229299.000000	43718615.012771	142220034.964853	379043.158017	10000000.000210	640000000.003000
60691.929402	1230353.000000	43718615.008940	142220034.935706	379043.157851	10000000.000020	640000000.000000
60691.929414	1231407.000000	43718615.014226	142220034.967487	379043.157900	9999999.999950	640000000.002000
60691.929426	1232461.000000	43718615.005746	142220034.941548	379043.158375	10000000.000190	640000000.001000
60691.929438	1233516.000000	43718615.014033	142220034.956665	379043.157934	10000000.000020	640000000.002000
60691.929451	1234570.000000	43718615.014121	142220034.95004702	379043.157719	9999999.999970	639999999.996000
60691.929463	1235627.000000	43718615.012038	142220034.948201	379043.158413	10000000.000220	639999999.999000
60691.929475	1236680.000000	43718615.011577	142220034.956133	379043.158002	10000000.000000	640000000.002000
60691.929487	1237734.000000	43718615.006092	142220034.967605	379043.157986	9999999.999970	640000000.004000
60691.929500	1238790.000000	43718615.015317	142220034.955667	379043.158091	10000000.000260	640000000.001000
60691.929512	1239845.000000	43718615.012526	142220034.92729	379043.158195	9999999.999910	639999999.998000
60691.929524	1240899.000000	43718615.010441	142220034.973732	379043.157880	9999999.999920	640000000.001000
60691.929536	1241954.000000	43718615.005582	142220034.94605	379043.157750	10000000.000280	640000000.002000
60691.929548	1243009.000000	43718615.016511	142220034.95599198	379043.158275	10000000.000030	640000000.003000
60691.929561	1244063.000000	43718615.012860	142220034.958556	379043.157642	10000000.000020	640000000.000000
60691.929573	1245117.000000	43718615.010149	142220034.931599	379043.157949	10000000.000230	640000000.003000
60691.929585	1246171.000000	43718615.008164	142220034.965916	379043.158138	10000000.000070	639999999.999000
60691.929597	1247226.000000	43718615.012105	142220034.950684	379043.158036	10000000.000040	640000000.002000
60691.929609	1248282.000000	43718615.015407	142220034.963475	379043.157963	10000000.000270	640000000.003000
60691.929622	1249337.000000	43718615.013059	142220034.951696	379043.158152	9999999.999950	640000000.000000
60691.929634	1250390.000000	43718615.008960	142220034.947896	379043.158215	9999999.999930	640000000.003000
60691.929646	1251446.000000	43718615.010663	142220034.958539	379043.157888	10000000.000280	639999999.999000
60691.929658	1252500.000000	43718615.013786	142220034.947589	379043.157869	10000000.000030	640000000.006000
60691.929670	1253555.000000	43718615.008199	142220034.946068	379043.158274	10000000.000070	639999999.998000
60691.929683	1254610.000000	43718615.011499	142220034.972526	379043.157833	10000000.000310	640000000.004000
60691.929695	1255666.000000	43718615.011288	142220034.948535	379043.158011	9999999.999810	639999999.998000
60691.929707	1256719.000000	43718615.011835	142220034.955539	379043.157995	10000000.000020	640000000.001000
60691.929719	1257773.000000	43718615.014324	142220034.945813	379043.158076	10000000.000200	640000000.005000
60691.929731	1258828.000000	43718615.009042	142220034.955457	379043.158059	9999999.999930	640000000.004000
60691.929744	1259883.000000	43718615.012997	142220034.952316	379043.158152	10000000.000020	640000000.001000
60691.929756	1260938.000000	43718615.007462	142220034.94642	379043.157907	10000000.000190	640000000.001000
60691.929768	1261993.000000	43718615.014843	142220034.954123	379043.158143	10000000.000070	639999999.995000
60691.929780	1263047.000000	43718615.006190	142220034.932899	379043.158037	10000000.000110	640000000.001000
60691.929792	1264103.000000	43718615.018187	142220034.95586	379043.158140	10000000.000150	640000000.002000
60691.929805	1265157.000000	43718615.007143	142220034.946203	379043.157778	10000000.000010	639999999.998000
60691.929817	1266211.000000	43718615.015203	142220034.950387	379043.158216	9999999.999870	640000000.000000
60691.929829	1267266.000000	43718615.006954	142220034.958987	379043.158083	10000000.000130	639999999.999000
60691.929841	1268320.000000	43718615.010412	142220034.940824	379043.157981	9999999.999990	640000000.000000
60691.929853	1269373.000000	43718615.010942	142220034.964334	379043.158047	10000000.000130	639999999.999000
60691.929866	1270428.000000	43718615.012920	142220034.945517	379043.158133	10000000.000180	640000000.002000
60691.929878	1271482.000000	43718615.010067	142220034.940278	379043.157964	9999999.999960	640000000.003000
60691.929890	1272537.000000	NaN	nan	NaN	NaN	NaN
60691.929902	1273591.000000	NaN	nan	NaN	NaN	NaN
60691.929914	1274645.000000	43718615.007722	142220034.945813	379043.158283	9999999.999970	639999999.996000
60691.929927	1275698.000000	43718615.008895	142220034.942638	379043.157943	9999999.999940	640000000.000000
60691.929939	1276752.000000	43718615.011584	142220034.96563	379043.157849	10000000.000040	640000000.001000
60691.929951	1277807.000000	43718615.011290	142220034.95346	379043.158306	10000000.000170	640000000.002000
60691.929963	1278860.000000	43718615.011615	142220034.949825	379043.158096	10000000.000130	640000000.000000
60691.929976	1279915.000000	43718615.014449	142220034.956883	379043.158007	10000000.000050	640000000.000000
60691.929988	1280970.000000	43718615.005796	142220034.935377	379043.158060	10000000.000030	640000000.000000
60691.930000	1282022.000000	43718615.014314	142220034.96396	379043.157836	10000000.000050	640000000.002000
60691.930012	1283077.000000	43718615.008986	142220034.94887102	379043.158201	9999999.999960	639999999.998000
60691.930024	1284130.000000	43718615.010751	142220034.96860301	379043.158045	9999999.999950	639999999.999000
60691.930036	1285185.000000	43718615.012960	142220034.93733	379043.157898	9999999.999970	639999999.999000
60691.930049	1286237.000000	43718615.010794	142220034.949857	379043.157869	10000000.000010	640000000.000000
60691.930061	1287292.000000	43718615.015937	142220034.97096	379043.158092	9999999.999890	640000000.000000
60691.930073	1288346.000000	43718615.007622	142220034.952213	379043.158205	10000000.000090	640000000.002000
60691.930085	1289399.000000	43718615.010975	142220034.951576	379043.158046	10000000.000060	640000000.001000
60691.930097	1290454.000000	43718615.009055	142220034.963809	379043.158032	9999999.999670	639999999.998000
60691.930110	1291508.000000	43718615.016086	142220034.941441	379043.158103	9999999.999940	640000000.000000
60691.930122	1292562.000000	43718615.011917	142220034.956612	379043.157958	10000000.000050	640000000.000000
60691.930134	1293616.000000	43718615.009958	142220034.947165	379043.158028	9999999.999830	640000000.000000
60691.930146	1294671.000000	43718615.011539	142220034.96549702	379043.158004	9999999.999900	640000000.001000
60691.930158	1295725.000000	43718615.011989	142220034.937774	379043.158087	9999999.999980	639999999.996000
60691.930171	1296779.000000	43718615.013113	142220034.955316	379043.158094	9999999.999800	640000000.001000
60691.930183	1297834.000000	43718615.009275	142220034.939531	379043.158253	9999999.999980	640000000.002000
60691.930195	1298887.000000	43718615.011367	142220034.97366	379043.157872	10000000.000050	639999999.995000
60691.930207	1299939.000000	43718615.012017	142220034.94278198	379043.158017	9999999.999940	639999999.999000
60691.930219	1300993.000000	43718615.007399	142220034.955656	379043.158025	10000000.000120	640000000.003000
60691.930232	1302048.000000	43718615.012402	142220034.974817	379043.158123	10000000.000050	640000000.002000
60691.930244	1303102.000000	43718615.009317	142220034.94284	379043.157828	9999999.999840	640000000.005000
60691.930256	1304157.000000	43718615.012555	142220034.959174	379043.157933	9999999.999980	639999999.997000
60691.930268	1305210.000000	43718615.009050	142220034.943075	379043.158254	10000000.000060	639999999.999000
60691.930280	1306264.000000	43718615.016996	142220034.95284098	379043.158060	9999999.999810	640000000.007000
60691.930293	1307320.000000	43718615.009624	142220034.958281	379043.157931	9999999.999980	640000000.003000
60691.930305	1308375.000000	43718615.008204	142220034.947986	379043.158167	10000000.000060	639999999.998000
60691.930317	1309429.000000	43718615.010864	142220034.953643	379043.158175	9999999.999830	639999999.998000
60691.930329	1310484.000000	43718615.013750	142220034.96424	379043.157784	10000000.000020	640000000.001000
60691.930342	1311538.000000	43718615.005388	142220034.945009	379043.158015	9999999.999950	640000000.000000
60691.930354	1312592.000000	43718615.012658	142220034.939739	379043.157886	9999999.999800	640000000.001000
60691.930366	1313647.000000	43718615.016831	142220034.963384	379043.158177	10000000.000110	640000000.002000
60691.930378	1314702.000000	43718615.010983	142220034.95779902	379043.157914	10000000.000130	640000000.002000
60691.930390	1315757.000000	43718615.011506	142220034.945384	379043.158067	9999999.999780	640000000.003000
60691.930403	1316812.000000	43718615.008919	142220034.956956	379043.158089	9999999.999970	640000000.001000
60691.930415	1317866.000000	43718615.013733	142220034.972229	379043.158020	10000000.000040	640000000.000000
60691.930427	1318920.000000	43718615.009808	142220034.939522	379043.157914	9999999.999820	640000000.001000
60691.930439	1319975.000000	43718615.012479	142220034.952963	379043.158206	10000000.000060	640000000.000000
60691.930451	1321028.000000	43718615.017017	142220034.950934	379043.158107	10000000.000030	640000000.004000
60691.930464	1322084.000000	43718615.002468	142220034.948008	379043.158101	9999999.999860	639999999.995000
60691.930476	1323140.000000	43718615.016186	142220034.96366102	379043.157785	9999999.999930	640000000.000000
60691.930488	1324195.000000	43718615.008254	142220034.94981098	379043.158143	10000000.000050	640000000.001000
60691.930500	1325248.000000	43718615.015787	142220034.946505	379043.158187	9999999.999850	639999999.999000
60691.930512	1326303.000000	43718615.008811	142220034.95401	379043.157966	9999999.999840	640000000.000000
60691.930525	1327357.000000	43718615.013273	142220034.961096	379043.157821	10000000.000070	640000000.000000
60691.930537	1328412.000000	43718615.008347	142220034.966905	379043.157945	9999999.999760	640000000.001000
60691.930549	1329468.000000	43718615.013622	142220034.937357	379043.158387	10000000.000010	639999999.999000
