08/13/2024	10:22:34	(analyzed:  8/14/2024)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS
60535.693990	1006144.000000	43718652.580300994	142219736.850197	379043.157368	9999999.999940	640000000.000000
60535.694003	1007198.000000	43718652.592361994	142219736.850248	379043.157164	10000000.000020	640000000.003000
60535.694015	1008254.000000	43718652.597568996	142219736.85708502	379043.157000	10000000.000060	639999999.995000
60535.694027	1009307.000000	43718652.600936994	142219736.864605	379043.157464	9999999.999960	640000000.006000
60535.694039	1010362.000000	43718652.597211994	142219736.849943	379043.157181	10000000.000070	639999999.999000
60535.694051	1011415.000000	43718652.597889	142219736.85232	379043.157220	10000000.000020	639999999.998000
60535.694064	1012469.000000	43718652.586698994	142219736.843983	379043.157244	10000000.000050	640000000.001000
60535.694076	1013523.000000	43718652.583721	142219736.84562102	379043.157002	10000000.000020	640000000.004000
60535.694088	1014576.000000	43718652.608852	142219736.863749	379043.156972	10000000.000050	640000000.001000
60535.694100	1015629.000000	43718652.57159	142219736.838627	379043.157389	10000000.000060	640000000.001000
60535.694112	1016685.000000	43718652.615050994	142219736.856921	379043.157212	9999999.999950	640000000.000000
60535.694125	1017739.000000	43718652.62483	142219736.870779	379043.157199	9999999.999840	640000000.002000
60535.694137	1018791.000000	43718652.5795	142219736.833239	379043.157346	9999999.999870	640000000.001000
60535.694149	1019846.000000	43718652.636037	142219736.869721	379043.157086	10000000.000050	640000000.002000
60535.694161	1020902.000000	43718652.635329	142219736.864428	379043.157050	10000000.000080	640000000.004000
60535.694173	1021957.000000	43718652.613886	142219736.848836	379043.157325	10000000.000130	640000000.001000
60535.694186	1023012.000000	43718652.613042995	142219736.846544	379043.157220	10000000.000050	640000000.001000
60535.694198	1024065.000000	43718652.638587	142219736.871263	379043.157339	10000000.000060	640000000.004000
60535.694210	1025121.000000	43718652.621819	142219736.849424	379043.157170	10000000.000050	640000000.003000
60535.694222	1026176.000000	43718652.612041	142219736.83934	379043.157106	10000000.000070	640000000.001000
60535.694235	1027232.000000	43718652.619144	142219736.860635	379043.157393	10000000.000060	639999999.999000
60535.694247	1028285.000000	43718652.620674	142219736.84266302	379043.157007	10000000.000070	639999999.998000
60535.694259	1029340.000000	43718652.620859995	142219736.868407	379043.157482	10000000.000000	640000000.001000
60535.694271	1030394.000000	43718652.636703	142219736.857396	379043.157177	10000000.000080	639999999.999000
60535.694283	1031449.000000	43718652.621308	142219736.853314	379043.157458	9999999.999970	640000000.002000
60535.694296	1032504.000000	43718652.616878994	142219736.850418	379043.157267	9999999.999920	640000000.002000
60535.694308	1033559.000000	43718652.638182	142219736.874214	379043.157090	10000000.000000	640000000.004000
60535.694320	1034613.000000	43718652.623365	142219736.8313	379043.156938	9999999.999870	639999999.997000
60535.694332	1035669.000000	43718652.659279	142219736.866219	379043.157324	10000000.000060	640000000.002000
60535.694344	1036723.000000	43718652.628029	142219736.848713	379043.157446	10000000.000160	640000000.003000
60535.694357	1037777.000000	43718652.6522	142219736.855209	379043.157049	10000000.000030	640000000.001000
60535.694369	1038831.000000	43718652.657297	142219736.860531	379043.157186	9999999.999940	639999999.999000
60535.694381	1039887.000000	43718652.622875	142219736.835855	379043.157210	10000000.000020	639999999.999000
60535.694393	1040942.000000	43718652.643383	142219736.844063	379043.157295	10000000.000100	639999999.998000
60535.694405	1041997.000000	43718652.688443996	142219736.883793	379043.157355	10000000.000060	640000000.003000
60535.694418	1043050.000000	43718652.662543	142219736.850285	379043.157233	10000000.000040	640000000.000000
60535.694430	1044104.000000	43718652.649192	142219736.85322002	379043.157301	10000000.000090	640000000.000000
60535.694442	1045159.000000	43718652.61892	142219736.827797	379043.157207	10000000.000110	640000000.002000
60535.694454	1046214.000000	43718652.666048996	142219736.86983302	379043.157047	9999999.999900	640000000.001000
60535.694466	1047269.000000	43718652.632599995	142219736.83941	379043.157511	9999999.999920	640000000.002000
60535.694479	1048324.000000	43718652.640193	142219736.847746	379043.156924	10000000.000000	640000000.006000
60535.694491	1049379.000000	43718652.643442	142219736.855839	379043.157179	10000000.000020	640000000.002000
60535.694503	1050433.000000	43718652.621677995	142219736.844438	379043.157440	10000000.000010	639999999.998000
60535.694515	1051489.000000	43718652.64849	142219736.86286	379043.156990	10000000.000110	640000000.003000
60535.694528	1052544.000000	43718652.644375995	142219736.862472	379043.157199	10000000.000060	639999999.995000
60535.694540	1053598.000000	43718652.628859	142219736.848566	379043.157291	10000000.000040	639999999.998000
60535.694552	1054654.000000	43718652.637558	142219736.84490702	379043.157298	9999999.999960	640000000.003000
60535.694564	1055707.000000	43718652.64740799	142219736.868237	379043.157382	10000000.000000	640000000.001000
60535.694576	1056760.000000	43718652.640935995	142219736.847713	379043.157119	10000000.000070	640000000.002000
60535.694589	1057815.000000	43718652.634996	142219736.859822	379043.157009	10000000.000050	639999999.996000
60535.694601	1058869.000000	43718652.655402	142219736.850932	379043.157516	10000000.000060	640000000.000000
60535.694613	1059925.000000	43718652.608808994	142219736.840237	379043.157292	10000000.000030	640000000.001000
60535.694625	1060979.000000	43718652.653721996	142219736.869362	379043.157327	9999999.999970	640000000.001000
60535.694637	1062033.000000	43718652.630494	142219736.844478	379043.157126	10000000.000040	639999999.999000
60535.694650	1063086.000000	43718652.66108099	142219736.871786	379043.157545	10000000.000090	640000000.000000
60535.694662	1064139.000000	43718652.624657	142219736.830136	379043.157328	9999999.999950	640000000.002000
60535.694674	1065211.000000	43718652.677705	142219736.874794	379043.156924	9999999.999960	640000000.002000
60535.694686	1066266.000000	43718652.640409	142219736.833725	379043.157187	9999999.999900	640000000.002000
60535.694699	1067321.000000	43718652.655899994	142219736.854816	379043.157351	10000000.000020	640000000.003000
60535.694711	1068376.000000	43718652.659426995	142219736.84216002	379043.157186	10000000.000040	640000000.001000
60535.694723	1069432.000000	43718652.687845	142219736.870024	379043.157070	10000000.000010	640000000.000000
60535.694735	1070485.000000	43718652.637288	142219736.83728102	379043.156970	10000000.000010	639999999.995000
60535.694747	1071539.000000	43718652.681786	142219736.869102	379043.157473	9999999.999960	640000000.004000
60535.694760	1072594.000000	43718652.649581	142219736.844794	379043.157285	10000000.000040	640000000.001000
60535.694772	1073648.000000	43718652.674293	142219736.867224	379043.157160	10000000.000080	640000000.003000
60535.694784	1074704.000000	43718652.670043	142219736.852492	379043.157237	9999999.999980	639999999.998000
60535.694796	1075760.000000	43718652.638544	142219736.842258	379043.157188	9999999.999990	639999999.999000
60535.694808	1076813.000000	43718652.674181	142219736.856621	379043.156910	9999999.999930	639999999.998000
60535.694821	1077865.000000	43718652.662893	142219736.86176	379043.157287	9999999.999990	639999999.999000
60535.694833	1078918.000000	43718652.679557994	142219736.866153	379043.157273	10000000.000010	640000000.000000
60535.694845	1079974.000000	43718652.667728	142219736.853282	379043.157178	10000000.000060	640000000.000000
60535.694857	1081028.000000	43718652.639891	142219736.846569	379043.156859	9999999.999910	640000000.002000
60535.694869	1082082.000000	43718652.679597996	142219736.868269	379043.157405	9999999.999990	640000000.000000
60535.694882	1083136.000000	43718652.662856996	142219736.84237	379043.157224	10000000.000130	639999999.999000
60535.694894	1084190.000000	43718652.703029	142219736.870069	379043.157243	10000000.000110	639999999.999000
60535.694906	1085246.000000	43718652.668155	142219736.860679	379043.157278	10000000.000030	640000000.000000
60535.694918	1086301.000000	43718652.668161996	142219736.82824102	379043.157051	9999999.999960	640000000.001000
60535.694930	1087354.000000	43718652.66145	142219736.859151	379043.157059	9999999.999970	639999999.999000
60535.694943	1088410.000000	43718652.653625995	142219736.839878	379043.157311	9999999.999970	640000000.002000
60535.694955	1089466.000000	43718652.676743	142219736.852419	379043.157375	9999999.999950	639999999.998000
60535.694967	1090519.000000	43718652.679207	142219736.863821	379043.157345	10000000.000040	640000000.004000
60535.694979	1091573.000000	43718652.678560995	142219736.847172	379043.156902	10000000.000000	639999999.998000
60535.694991	1092628.000000	43718652.67670599	142219736.861278	379043.157423	10000000.000000	640000000.000000
60535.695004	1093684.000000	43718652.674371995	142219736.848241	379043.157421	10000000.000010	639999999.996000
60535.695016	1094737.000000	43718652.675712	142219736.848909	379043.157105	10000000.000090	640000000.001000
60535.695028	1095793.000000	43718652.689591	142219736.871874	379043.157334	9999999.999920	640000000.002000
60535.695040	1096845.000000	43718652.681424	142219736.851259	379043.157327	10000000.000040	639999999.998000
60535.695052	1097898.000000	43718652.645551994	142219736.839276	379043.157388	10000000.000040	640000000.003000
60535.695065	1098953.000000	43718652.666288994	142219736.871346	379043.156849	10000000.000020	640000000.000000
60535.695077	1100008.000000	43718652.649523996	142219736.852811	379043.157439	10000000.000010	639999999.999000
60535.695089	1101065.000000	43718652.641408	142219736.839224	379043.157505	10000000.000030	640000000.001000
60535.695101	1102120.000000	43718652.631035	142219736.828147	379043.156726	10000000.000090	640000000.004000
60535.695113	1103174.000000	43718652.674678996	142219736.864649	379043.157296	10000000.000030	639999999.998000
60535.695126	1104230.000000	43718652.683175996	142219736.884561	379043.157349	9999999.999960	640000000.001000
60535.695138	1105291.000000	43718652.644609	142219736.83047202	379043.157131	10000000.000060	640000000.005000
60535.695150	1106346.000000	43718652.647636995	142219736.855687	379043.157102	9999999.999930	640000000.002000
60535.695162	1107402.000000	43718652.662025996	142219736.85546002	379043.157332	10000000.000040	640000000.001000
60535.695175	1108456.000000	43718652.673956	142219736.85523	379043.157247	9999999.999940	640000000.000000
60535.695187	1109511.000000	43718652.62908	142219736.82670602	379043.157327	9999999.999900	639999999.997000
60535.695199	1110566.000000	43718652.676071994	142219736.875478	379043.157010	10000000.000120	640000000.002000
60535.695211	1111621.000000	43718652.683529995	142219736.875974	379043.157394	10000000.000090	639999999.999000
60535.695223	1112674.000000	43718652.634944	142219736.838292	379043.157330	9999999.999960	639999999.997000
60535.695236	1113730.000000	43718652.659049	142219736.847191	379043.157120	10000000.000070	640000000.004000
60535.695248	1114784.000000	43718652.649858996	142219736.847796	379043.157169	9999999.999970	640000000.001000
60535.695260	1115837.000000	43718652.664829	142219736.84578702	379043.157223	10000000.000050	640000000.000000
60535.695272	1116892.000000	43718652.669424	142219736.864948	379043.157375	10000000.000030	640000000.002000
60535.695284	1117947.000000	43718652.682374	142219736.86805502	379043.157186	10000000.000010	640000000.000000
60535.695297	1119002.000000	43718652.653527	142219736.856504	379043.156905	9999999.999990	640000000.002000
60535.695309	1120057.000000	43718652.670044996	142219736.856818	379043.157266	10000000.000090	640000000.005000
60535.695321	1121111.000000	43718652.638218	142219736.840388	379043.156810	10000000.000030	640000000.000000
60535.695333	1122165.000000	43718652.652292	142219736.855546	379043.157245	9999999.999940	640000000.000000
60535.695345	1123219.000000	43718652.683841	142219736.867801	379043.157442	10000000.000060	640000000.001000
60535.695358	1124273.000000	43718652.662181996	142219736.832134	379043.157254	10000000.000020	640000000.000000
60535.695370	1125327.000000	43718652.666025996	142219736.862273	379043.156966	10000000.000070	640000000.005000
60535.695382	1126385.000000	43718652.658021994	142219736.85062602	379043.157194	9999999.999990	639999999.997000
60535.695394	1127437.000000	43718652.691583	142219736.844231	379043.157299	10000000.000040	640000000.001000
60535.695407	1128490.000000	43718652.705584995	142219736.867229	379043.157208	10000000.000070	640000000.002000
60535.695419	1129545.000000	43718652.699887	142219736.864414	379043.157218	10000000.000100	640000000.002000
60535.695431	1130599.000000	43718652.6808	142219736.844434	379043.157572	9999999.999990	640000000.003000
60535.695443	1131653.000000	43718652.683805995	142219736.840415	379043.157191	9999999.999940	640000000.000000
60535.695455	1132706.000000	43718652.692237	142219736.853215	379043.156878	10000000.000030	640000000.000000
60535.695468	1133761.000000	43718652.692674994	142219736.858244	379043.157316	9999999.999890	640000000.000000
60535.695480	1134814.000000	43718652.687781	142219736.8637	379043.157054	10000000.000170	639999999.999000
60535.695492	1135869.000000	43718652.70048	142219736.83867702	379043.157374	10000000.000050	640000000.002000
60535.695504	1136924.000000	43718652.69879	142219736.862286	379043.157240	9999999.999920	639999999.998000
60535.695516	1137980.000000	43718652.685197994	142219736.847945	379043.157351	9999999.999970	640000000.005000
60535.695529	1139034.000000	43718652.701722994	142219736.85067502	379043.156979	9999999.999870	640000000.002000
60535.695541	1140089.000000	43718652.692536	142219736.866612	379043.157268	10000000.000090	640000000.002000
60535.695553	1141142.000000	43718652.676248	142219736.85821602	379043.157269	9999999.999950	639999999.996000
60535.695565	1142195.000000	43718652.699306	142219736.86709002	379043.157209	10000000.000030	640000000.003000
60535.695577	1143250.000000	43718652.64934	142219736.825123	379043.157299	10000000.000010	640000000.003000
60535.695590	1144304.000000	43718652.700006	142219736.872294	379043.157090	9999999.999970	640000000.002000
60535.695602	1145361.000000	43718652.673124	142219736.85141602	379043.157146	9999999.999890	640000000.002000
60535.695614	1146417.000000	43718652.691080995	142219736.86610702	379043.157042	10000000.000050	640000000.000000
60535.695626	1147469.000000	43718652.65843099	142219736.83729002	379043.157324	9999999.999960	640000000.000000
60535.695638	1148523.000000	43718652.673648	142219736.843769	379043.157455	10000000.000000	640000000.004000
60535.695651	1149578.000000	43718652.664504	142219736.84736702	379043.157085	10000000.000020	640000000.001000
60535.695663	1150642.000000	43718652.67768	142219736.848698	379043.157157	10000000.000040	639999999.998000
60535.695675	1151694.000000	43718652.688573994	142219736.858714	379043.157423	9999999.999990	639999999.999000
60535.695687	1152749.000000	43718652.684439994	142219736.871254	379043.157227	9999999.999820	639999999.999000
60535.695699	1153803.000000	43718652.668904	142219736.843282	379043.157349	9999999.999930	640000000.000000
60535.695712	1154857.000000	43718652.674082994	142219736.839151	379043.157203	10000000.000050	640000000.003000
60535.695724	1155915.000000	43718652.691103	142219736.866982	379043.157171	9999999.999920	640000000.001000
60535.695736	1156970.000000	43718652.684907995	142219736.858751	379043.157072	10000000.000030	639999999.998000
60535.695748	1158026.000000	43718652.693871	142219736.859213	379043.157304	10000000.000050	640000000.003000
60535.695761	1159083.000000	43718652.685321994	142219736.860746	379043.156872	10000000.000030	640000000.003000
60535.695773	1160138.000000	43718652.676304996	142219736.85369	379043.157453	9999999.999990	639999999.997000
60535.695785	1161191.000000	43718652.680217	142219736.85304502	379043.157444	10000000.000070	639999999.999000
60535.695797	1162245.000000	43718652.689022	142219736.844332	379043.156740	9999999.999920	639999999.999000
60535.695809	1163298.000000	43718652.669452	142219736.848309	379043.157350	9999999.999900	640000000.002000
60535.695822	1164354.000000	43718652.67534	142219736.84075502	379043.157419	10000000.000020	640000000.005000
60535.695834	1165416.000000	43718652.691395	142219736.880765	379043.157278	10000000.000020	640000000.003000
60535.695846	1166470.000000	43718652.661406994	142219736.82006702	379043.156932	9999999.999900	639999999.997000
60535.695858	1167528.000000	43718652.720387995	142219736.88843802	379043.157232	9999999.999940	640000000.004000
60535.695871	1168580.000000	43718652.664234	142219736.846379	379043.157149	10000000.000090	639999999.994000
60535.695883	1169634.000000	43718652.687753	142219736.850308	379043.157233	10000000.000020	640000000.004000
60535.695895	1170688.000000	43718652.649712995	142219736.83594802	379043.157329	9999999.999940	639999999.998000
60535.695907	1171743.000000	43718652.72028799	142219736.876463	379043.157350	10000000.000080	640000000.001000
60535.695919	1172799.000000	43718652.655155994	142219736.83910802	379043.156966	10000000.000000	639999999.998000
60535.695932	1173855.000000	43718652.698148	142219736.85358402	379043.157359	9999999.999920	640000000.000000
60535.695944	1174907.000000	43718652.698584	142219736.885399	379043.157209	9999999.999960	639999999.999000
60535.695956	1175961.000000	43718652.686574	142219736.8352	379043.157980	10000000.000050	640000000.002000
60535.695968	1177015.000000	43718652.714691	142219736.836287	379043.156479	9999999.999980	640000000.002000
60535.695980	1178069.000000	43718652.764502	142219736.877376	379043.157242	9999999.999950	640000000.000000
60535.695993	1179122.000000	43718652.692866996	142219736.843883	379043.157011	9999999.999960	640000000.000000
60535.696005	1180176.000000	43718652.754855	142219736.871978	379043.157125	10000000.000030	640000000.001000
60535.696017	1181231.000000	43718652.706328996	142219736.844998	379043.157525	9999999.999860	639999999.997000
60535.696029	1182285.000000	43718652.71974599	142219736.839691	379043.157644	10000000.000000	640000000.003000
60535.696041	1183339.000000	43718652.708758	142219736.86699	379043.157035	10000000.000040	640000000.006000
60535.696054	1184393.000000	43718652.708128	142219736.833833	379043.157017	10000000.000060	639999999.999000
60535.696066	1185448.000000	43718652.744907	142219736.865913	379043.157426	9999999.999990	640000000.001000
60535.696078	1186502.000000	43718652.730289996	142219736.876856	379043.156993	10000000.000030	640000000.003000
60535.696090	1187556.000000	43718652.728909	142219736.83618602	379043.157345	10000000.000090	640000000.003000
60535.696102	1188611.000000	43718652.700365	142219736.86183	379043.157046	10000000.000130	640000000.001000
60535.696115	1189667.000000	43718652.750315994	142219736.852723	379043.157279	9999999.999920	640000000.003000
60535.696127	1190722.000000	43718652.688847	142219736.86043	379043.157265	9999999.999950	639999999.999000
60535.696139	1191776.000000	43718652.661409	142219736.837033	379043.157271	10000000.000040	640000000.002000
60535.696151	1192830.000000	43718652.693618	142219736.85906002	379043.156984	10000000.000070	640000000.002000
60535.696163	1193884.000000	43718652.695314	142219736.85888502	379043.157573	10000000.000130	639999999.999000
60535.696176	1194938.000000	43718652.696142994	142219736.844624	379043.156942	10000000.000010	640000000.001000
60535.696188	1195994.000000	43718652.69296499	142219736.840945	379043.157074	10000000.000000	639999999.997000
60535.696200	1197049.000000	43718652.691584	142219736.85340002	379043.156864	9999999.999900	640000000.002000
60535.696212	1198102.000000	43718652.692373	142219736.857395	379043.157130	10000000.000010	639999999.999000
60535.696224	1199157.000000	43718652.690088	142219736.85435602	379043.157290	9999999.999960	640000000.005000
60535.696237	1200213.000000	43718652.694244	142219736.843496	379043.157130	9999999.999970	640000000.000000
60535.696249	1201266.000000	43718652.688741	142219736.863065	379043.156996	10000000.000030	640000000.000000
60535.696261	1202323.000000	43718652.687482	142219736.843981	379043.157681	9999999.999970	640000000.003000
60535.696273	1203387.000000	43718652.701827	142219736.868728	379043.157123	10000000.000020	640000000.001000
60535.696286	1204441.000000	43718652.699363	142219736.867931	379043.156969	9999999.999970	639999999.999000
60535.696298	1205497.000000	43718652.646579996	142219736.842208	379043.157153	9999999.999940	640000000.001000
60535.696310	1206550.000000	43718652.630697	142219736.835702	379043.157124	10000000.000150	640000000.002000
60535.696322	1207605.000000	43718652.71594	142219736.875717	379043.157465	9999999.999950	639999999.999000
60535.696334	1208661.000000	43718652.649757	142219736.853743	379043.157465	10000000.000010	639999999.999000
60535.696347	1209717.000000	43718652.653547995	142219736.833518	379043.156856	10000000.000010	640000000.000000
60535.696359	1210770.000000	43718652.695476994	142219736.87748602	379043.157027	9999999.999960	639999999.998000
60535.696371	1211825.000000	43718652.648503	142219736.83837602	379043.157228	10000000.000080	640000000.001000
60535.696383	1212877.000000	43718652.663408995	142219736.862451	379043.157484	9999999.999980	639999999.998000
60535.696395	1213931.000000	43718652.687643	142219736.849649	379043.157181	9999999.999870	640000000.000000
60535.696408	1214986.000000	43718652.621525995	142219736.8474	379043.156815	9999999.999880	639999999.997000
60535.696420	1216040.000000	43718652.643388994	142219736.854044	379043.157067	10000000.000110	640000000.000000
60535.696432	1217095.000000	43718652.680921994	142219736.853541	379043.157434	9999999.999900	640000000.002000
60535.696444	1218151.000000	43718652.681639	142219736.864331	379043.157085	10000000.000120	640000000.000000
60535.696456	1219206.000000	43718652.674629994	142219736.861543	379043.157061	9999999.999970	639999999.999000
60535.696469	1220260.000000	43718652.630645	142219736.83426002	379043.157313	9999999.999950	640000000.001000
60535.696481	1221316.000000	43718652.663805	142219736.852652	379043.157429	10000000.000040	640000000.002000
60535.696493	1222369.000000	43718652.633246996	142219736.847155	379043.157146	10000000.000120	640000000.000000
60535.696505	1223422.000000	43718652.667068	142219736.858109	379043.157037	10000000.000090	640000000.001000
60535.696517	1224478.000000	43718652.653848	142219736.843025	379043.157045	9999999.999880	640000000.000000
60535.696530	1225533.000000	43718652.643229	142219736.85161802	379043.157175	9999999.999990	639999999.999000
60535.696542	1226586.000000	43718652.666517	142219736.862302	379043.157357	10000000.000000	640000000.004000
60535.696554	1227640.000000	43718652.653271995	142219736.847714	379043.157092	10000000.000150	640000000.001000
60535.696566	1228695.000000	43718652.654033	142219736.852694	379043.157285	10000000.000090	639999999.999000
60535.696579	1229750.000000	43718652.676093	142219736.87637702	379043.157308	10000000.000120	640000000.001000
60535.696591	1230805.000000	43718652.614179	142219736.829507	379043.156929	9999999.999990	640000000.002000
60535.696603	1231860.000000	43718652.657155	142219736.844977	379043.157297	10000000.000060	640000000.002000
60535.696615	1232912.000000	43718652.660845	142219736.859439	379043.157350	9999999.999860	640000000.000000
60535.696627	1233967.000000	43718652.669262	142219736.865108	379043.157141	10000000.000150	640000000.002000
60535.696640	1235021.000000	43718652.676479995	142219736.84557602	379043.156922	10000000.000090	639999999.999000
60535.696652	1236076.000000	43718652.671133995	142219736.856935	379043.157339	10000000.000000	640000000.003000
60535.696664	1237132.000000	43718652.647337995	142219736.841118	379043.157312	10000000.000020	639999999.998000
60535.696676	1238185.000000	43718652.672561	142219736.857445	379043.157337	9999999.999830	640000000.001000
60535.696688	1239239.000000	43718652.689833	142219736.863038	379043.157312	10000000.000070	640000000.002000
60535.696701	1240305.000000	43718652.654520996	142219736.860389	379043.157315	10000000.000000	640000000.000000
60535.696713	1241359.000000	43718652.65358999	142219736.84152701	379043.157258	10000000.000050	640000000.002000
60535.696725	1242414.000000	43718652.661718994	142219736.851383	379043.157097	9999999.999970	639999999.999000
60535.696737	1243469.000000	43718652.679203995	142219736.858725	379043.157364	10000000.000020	640000000.000000
60535.696749	1244522.000000	43718652.667482994	142219736.858691	379043.157169	10000000.000090	639999999.998000
60535.696767	1246040.000000	43718652.673703	142219736.866283	379043.157363	9999999.999930	640000000.002000
60535.696779	1247096.000000	43718652.65751699	142219736.829817	379043.157348	9999999.999920	640000000.001000
60535.696791	1248149.000000	43718652.653637	142219736.849846	379043.157241	9999999.999980	640000000.001000
60535.696804	1249205.000000	43718652.70212	142219736.879673	379043.157135	10000000.000090	640000000.003000
60535.696816	1250260.000000	43718652.66449	142219736.852682	379043.157593	9999999.999930	639999999.997000
60535.696828	1251313.000000	43718652.685525	142219736.875567	379043.157188	9999999.999930	640000000.001000
60535.696840	1252368.000000	43718652.647792995	142219736.840452	379043.157024	10000000.000020	640000000.001000
60535.696852	1253422.000000	43718652.674182	142219736.84757	379043.157198	10000000.000090	640000000.000000
60535.696865	1254477.000000	43718652.682801	142219736.870765	379043.157476	10000000.000110	640000000.001000
60535.696877	1255531.000000	43718652.638109	142219736.828539	379043.157021	9999999.999960	640000000.001000
60535.696889	1256585.000000	43718652.700298995	142219736.866105	379043.157300	10000000.000080	640000000.002000
60535.696901	1257641.000000	43718652.641805	142219736.850734	379043.157141	10000000.000040	639999999.999000
60535.696914	1258696.000000	43718652.670876995	142219736.862499	379043.157185	9999999.999900	640000000.003000
60535.696926	1259750.000000	43718652.655113995	142219736.829178	379043.157392	9999999.999990	639999999.998000
60535.696938	1260805.000000	43718652.699016	142219736.872588	379043.157152	10000000.000040	640000000.001000
60535.696950	1261859.000000	43718652.660853	142219736.839275	379043.157251	10000000.000040	640000000.000000
60535.696962	1262914.000000	43718652.684727	142219736.86729202	379043.156968	9999999.999950	639999999.999000
60535.696975	1263967.000000	43718652.652828	142219736.838203	379043.157193	9999999.999980	640000000.006000
60535.696987	1265023.000000	43718652.666495994	142219736.867948	379043.157088	10000000.000150	640000000.003000
60535.696999	1266087.000000	43718652.646891996	142219736.850811	379043.157388	9999999.999990	640000000.001000
60535.697011	1267139.000000	43718652.659778	142219736.863725	379043.157109	10000000.000040	640000000.000000
60535.697023	1268194.000000	43718652.66006599	142219736.85968	379043.157340	10000000.000040	639999999.999000
60535.697036	1269250.000000	43718652.611921996	142219736.845831	379043.157094	10000000.000120	639999999.997000
60535.697048	1270303.000000	43718652.641555	142219736.850399	379043.157152	9999999.999950	640000000.001000
60535.697060	1271358.000000	43718652.640593	142219736.84537	379043.157339	9999999.999990	639999999.997000
60535.697072	1272412.000000	43718652.674739994	142219736.872392	379043.157316	9999999.999970	639999999.996000
60535.697085	1273467.000000	43718652.634831995	142219736.85465	379043.157287	10000000.000110	640000000.003000
60535.697097	1274523.000000	43718652.638855994	142219736.845444	379043.157035	9999999.999970	639999999.999000
60535.697109	1275576.000000	43718652.634177	142219736.860572	379043.157211	9999999.999990	640000000.000000
60535.697121	1276629.000000	43718652.652931996	142219736.85337302	379043.157515	9999999.999990	640000000.004000
60535.697133	1277685.000000	43718652.611129	142219736.835842	379043.156931	9999999.999960	639999999.996000
60535.697146	1278738.000000	43718652.665789	142219736.864036	379043.157337	10000000.000030	640000000.001000
60535.697158	1279794.000000	43718652.642384	142219736.868317	379043.157419	10000000.000010	640000000.002000
60535.697170	1280850.000000	43718652.643714994	142219736.84856	379043.157134	9999999.999940	639999999.997000
60535.697182	1281905.000000	43718652.603708	142219736.833278	379043.157314	9999999.999930	640000000.001000
60535.697194	1282960.000000	43718652.615044	142219736.866292	379043.157000	9999999.999990	640000000.000000
60535.697207	1284013.000000	43718652.609528996	142219736.843396	379043.156981	10000000.000020	640000000.000000
60535.697219	1285066.000000	43718652.598919	142219736.837309	379043.157228	10000000.000030	640000000.000000
60535.697231	1286118.000000	43718652.618944995	142219736.86945	379043.157177	10000000.000050	640000000.003000
60535.697243	1287174.000000	43718652.604715995	142219736.855797	379043.157156	9999999.999950	640000000.004000
60535.697255	1288228.000000	43718652.613794	142219736.845692	379043.157199	10000000.000070	640000000.002000
60535.697268	1289280.000000	43718652.636021994	142219736.861916	379043.157213	10000000.000010	640000000.002000
60535.697280	1290336.000000	43718652.61394	142219736.85790202	379043.157257	10000000.000020	640000000.006000
60535.697292	1291405.000000	43718652.612730995	142219736.867495	379043.157096	10000000.000110	639999999.999000
60535.697304	1292461.000000	43718652.605574	142219736.839595	379043.157244	9999999.999940	640000000.000000
60535.697317	1293516.000000	43718652.624156	142219736.849932	379043.157124	10000000.000020	640000000.000000
60535.697329	1294570.000000	43718652.611293994	142219736.839831	379043.157139	9999999.999930	640000000.000000
60535.697341	1295626.000000	43718652.611026	142219736.860591	379043.157438	9999999.999960	640000000.000000
60535.697353	1296680.000000	43718652.620582	142219736.858151	379043.157130	10000000.000100	640000000.000000
60535.697365	1297733.000000	43718652.623161994	142219736.842613	379043.157474	10000000.000090	640000000.003000
60535.697378	1298789.000000	43718652.647750996	142219736.883485	379043.157118	9999999.999840	640000000.002000
60535.697390	1299843.000000	43718652.611168995	142219736.847836	379043.157118	10000000.000140	640000000.000000
60535.697402	1300899.000000	43718652.613777995	142219736.836637	379043.157325	10000000.000090	640000000.002000
60535.697414	1301953.000000	43718652.634344995	142219736.861727	379043.157662	10000000.000010	640000000.001000
60535.697426	1303008.000000	43718652.607935	142219736.842758	379043.157454	9999999.999990	640000000.001000
60535.697439	1304062.000000	43718652.601195	142219736.843762	379043.157181	10000000.000120	639999999.998000
60535.697451	1305117.000000	43718652.637614	142219736.852462	379043.157157	9999999.999990	640000000.001000
60535.697463	1306172.000000	43718652.615552	142219736.862131	379043.157290	10000000.000110	639999999.999000
60535.697475	1307227.000000	43718652.633976996	142219736.844072	379043.157182	10000000.000070	640000000.001000
60535.697487	1308283.000000	43718652.625193	142219736.860246	379043.157103	9999999.999950	640000000.002000
60535.697500	1309338.000000	43718652.611911	142219736.837436	379043.156940	10000000.000030	639999999.999000
60535.697512	1310390.000000	43718652.613547	142219736.850176	379043.157384	10000000.000020	640000000.007000
60535.697524	1311446.000000	43718652.653674	142219736.87609902	379043.157413	9999999.999980	640000000.005000
60535.697536	1312499.000000	43718652.592721	142219736.825823	379043.157255	9999999.999940	639999999.999000
60535.697548	1313554.000000	43718652.635630995	142219736.854662	379043.157035	10000000.000060	640000000.000000
