03/21/2025	09:22:22	(analyzed:  3/21/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60755.641277	63474.000000	113927.228079	104999999.999300	99999999.999600	NaN	22737008.000120
60755.641289	64531.000000	113927.227692	105000000.000100	100000000.000400	NaN	22737008.000120
60755.641302	65588.000000	113927.228731	105000000.000200	99999999.998700	NaN	22737007.999860
60755.641314	66644.000000	113927.228223	105000000.000900	100000000.000100	NaN	22737008.000050
60755.641326	67699.000000	113927.227894	105000000.001000	100000000.000300	NaN	22737008.000090
60755.641338	68755.000000	113927.228119	104999999.999700	99999999.999900	NaN	22737008.000050
60755.641351	69813.000000	113927.228374	105000000.000100	100000000.000700	NaN	22737008.000240
60755.641363	70871.000000	113927.228152	105000000.001300	99999999.999000	NaN	22737008.000000
60755.641375	71927.000000	113927.227778	104999999.999400	100000000.000300	NaN	22737008.000010
60755.641387	72985.000000	113927.228541	104999999.999300	100000000.000200	NaN	22737008.000000
60755.641400	74042.000000	113927.228144	105000000.000300	99999999.999800	NaN	22737008.000130
60755.641412	75098.000000	113927.228088	105000000.001800	100000000.001100	NaN	22737008.000120
60755.641424	76156.000000	113927.228061	105000000.000900	99999999.998700	NaN	22737008.000010
60755.641436	77214.000000	113927.228389	105000000.000300	100000000.000400	NaN	22737008.000010
60755.641448	78269.000000	113927.228090	105000000.000800	100000000.000200	NaN	22737008.000080
60755.641461	79325.000000	113927.228171	105000000.000500	99999999.999900	NaN	22737008.000140
60755.641473	80382.000000	113927.228200	105000000.000100	100000000.000600	NaN	22737008.000120
60755.641485	81439.000000	113927.228121	104999999.999100	99999999.998800	NaN	22737008.000120
60755.641497	82497.000000	113927.228185	105000000.000000	100000000.000700	NaN	22737007.999950
60755.641510	83554.000000	113927.228035	105000000.000900	99999999.999400	NaN	22737007.999980
60755.641522	84611.000000	113927.228243	105000000.001700	99999999.999800	NaN	22737008.000180
60755.641534	85667.000000	113927.228209	104999999.999400	100000000.000400	NaN	22737007.999960
60755.641546	86723.000000	113927.227929	105000000.000000	99999999.998600	NaN	22737008.000170
60755.641559	87780.000000	113927.228324	105000000.001600	100000000.000100	NaN	22737007.999940
60755.641571	88836.000000	113927.228237	104999999.999100	99999999.999000	NaN	22737007.999820
60755.641583	89892.000000	113927.228120	105000000.001200	100000000.000200	NaN	22737008.000000
60755.641595	90948.000000	113927.227835	105000000.000400	100000000.000700	NaN	22737008.000020
60755.641607	92005.000000	113927.228464	105000000.000300	99999999.998800	NaN	22737008.000100
60755.641620	93064.000000	113927.227846	105000000.000200	100000000.000400	NaN	22737008.000030
60755.641632	94119.000000	113927.228073	104999999.999200	99999999.999200	NaN	22737008.000020
60755.641644	95173.000000	113927.228335	105000000.000000	100000000.000000	NaN	22737008.000130
60755.641656	96231.000000	113927.228055	105000000.000600	100000000.000500	NaN	22737008.000000
60755.641669	97288.000000	113927.228092	105000000.000500	99999999.999200	NaN	22737007.999880
60755.641681	98344.000000	113927.228284	104999999.999700	100000000.000700	NaN	22737007.999840
60755.641693	99401.000000	113927.228064	105000000.000100	99999999.998600	NaN	22737008.000000
60755.641705	100457.000000	113927.228211	105000000.001700	99999999.999900	NaN	22737008.000080
60755.641718	101514.000000	113927.228323	105000000.000800	100000000.000900	NaN	22737008.000030
60755.641730	102570.000000	113927.228160	104999999.999600	99999999.999600	NaN	22737007.999950
60755.641742	103625.000000	113927.227808	105000000.001200	100000000.000500	NaN	22737008.000190
60755.641754	104683.000000	113927.228227	105000000.001200	99999999.998400	NaN	22737008.000070
60755.641766	105739.000000	113927.228387	105000000.000700	100000000.000000	NaN	22737007.999990
60755.641779	106796.000000	113927.227987	105000000.000200	100000000.001000	NaN	22737008.000000
60755.641791	107853.000000	113927.228228	104999999.999100	99999999.999000	NaN	22737007.999950
60755.641803	108909.000000	113927.227932	105000000.000400	100000000.000500	NaN	22737008.000050
60755.641815	109968.000000	113927.228248	105000000.002000	99999999.998400	NaN	22737008.000070
60755.641828	111024.000000	113927.228302	104999999.999300	100000000.000100	NaN	22737008.000060
60755.641840	112080.000000	113927.227932	105000000.000700	100000000.000800	NaN	22737007.999950
60755.641852	113138.000000	113927.227792	104999999.999500	99999999.999400	NaN	22737008.000150
60755.641864	114194.000000	113927.228577	105000000.001400	100000000.000600	NaN	22737008.000150
60755.641877	115253.000000	113927.227970	104999999.999500	99999999.998700	NaN	22737008.000010
60755.641889	116309.000000	113927.228043	105000000.001400	100000000.000300	NaN	22737008.000050
60755.641901	117366.000000	113927.228345	104999999.999200	100000000.000200	NaN	22737007.999950
60755.641913	118423.000000	113927.228146	105000000.000200	99999999.999600	NaN	22737008.000120
60755.641925	119480.000000	113927.227844	105000000.000400	100000000.001100	NaN	22737008.000020
60755.641938	120537.000000	113927.228212	105000000.001700	99999999.998000	NaN	22737007.999800
60755.641950	121593.000000	113927.228357	104999999.999700	100000000.000400	NaN	22737008.000000
60755.641962	122649.000000	113927.228080	104999999.999800	100000000.000200	NaN	22737008.000140
60755.641974	123707.000000	113927.228103	105000000.000000	99999999.999600	NaN	22737008.000160
60755.641987	124765.000000	113927.227990	105000000.002000	100000000.000500	NaN	22737008.000030
60755.641999	125824.000000	113927.228177	105000000.001200	99999999.998100	NaN	22737008.000030
60755.642011	126881.000000	113927.227995	105000000.000500	99999999.999500	NaN	22737008.000020
60755.642023	127937.000000	113927.228209	104999999.999700	100000000.000400	NaN	22737008.000080
60755.642036	128994.000000	113927.228063	105000000.001300	99999999.999700	NaN	22737007.999990
60755.642048	130051.000000	113927.228184	104999999.999200	100000000.000700	NaN	22737007.999940
60755.642060	131108.000000	113927.228158	105000000.000900	99999999.998400	NaN	22737008.000060
60755.642072	132166.000000	113927.228095	104999999.999500	100000000.000400	NaN	22737007.999780
60755.642084	133221.000000	113927.228217	104999999.999700	100000000.000400	NaN	22737007.999980
60755.642097	134278.000000	113927.228204	105000000.001700	99999999.999800	NaN	22737008.000070
60755.642109	135335.000000	113927.228308	105000000.000700	100000000.000400	NaN	22737007.999940
60755.642121	136391.000000	113927.227932	105000000.001100	99999999.998000	NaN	22737007.999760
60755.642133	137449.000000	113927.228445	104999999.999300	100000000.000400	NaN	22737008.000130
60755.642146	138504.000000	113927.227881	105000000.000100	100000000.000100	NaN	22737007.999940
60755.642158	139562.000000	113927.228308	105000000.000800	99999999.999900	NaN	22737008.000110
60755.642170	140618.000000	113927.228307	104999999.999700	100000000.000700	NaN	22737007.999980
60755.642182	141674.000000	113927.228046	105000000.001400	99999999.998500	NaN	22737007.999960
60755.642195	142731.000000	113927.228248	104999999.999400	100000000.000200	NaN	22737008.000020
60755.642207	143788.000000	113927.228158	105000000.001200	99999999.999400	NaN	22737008.000050
60755.642219	144845.000000	113927.228511	104999999.999700	99999999.999700	NaN	22737008.000090
60755.642231	145902.000000	113927.227707	104999999.999600	100000000.000500	NaN	22737008.000130
60755.642243	146958.000000	113927.228433	105000000.001500	99999999.998600	NaN	22737007.999920
60755.642256	148016.000000	113927.228002	104999999.999900	100000000.000600	NaN	22737008.000050
60755.642268	149074.000000	113927.228017	105000000.000300	99999999.999600	NaN	22737008.000020
60755.642280	150130.000000	113927.228265	105000000.001300	100000000.000200	NaN	22737008.000040
60755.642292	151187.000000	113927.228343	104999999.999500	100000000.000900	NaN	22737007.999910
60755.642305	152244.000000	113927.227863	104999999.999900	99999999.997700	NaN	22737008.000020
60755.642317	153300.000000	113927.228267	105000000.000100	100000000.000700	NaN	22737008.000040
60755.642329	154356.000000	113927.228269	105000000.001700	99999999.999100	NaN	22737008.000030
60755.642341	155412.000000	113927.228089	105000000.000100	99999999.999800	NaN	22737008.000190
60755.642354	156469.000000	113927.228241	105000000.001300	100000000.000500	NaN	22737007.999940
60755.642366	157527.000000	113927.228124	104999999.999600	99999999.999300	NaN	22737007.999990
60755.642378	158584.000000	113927.227881	105000000.001000	100000000.000200	NaN	22737008.000010
60755.642390	159641.000000	113927.228206	105000000.001000	99999999.999200	NaN	22737008.000160
60755.642402	160696.000000	113927.228339	105000000.000600	99999999.999600	NaN	22737008.000190
60755.642415	161752.000000	113927.227908	104999999.999500	100000000.001000	NaN	22737007.999920
60755.642427	162809.000000	113927.228144	104999999.999900	99999999.999200	NaN	22737008.000230
60755.642439	163865.000000	113927.228487	105000000.001100	100000000.000200	NaN	22737008.000010
60755.642451	164922.000000	113927.228178	105000000.001000	99999999.998900	NaN	22737008.000050
60755.642464	165979.000000	113927.228164	105000000.000900	100000000.000000	NaN	22737008.000090
60755.642476	167038.000000	113927.227979	104999999.999600	100000000.000700	NaN	22737007.999900
60755.642488	168096.000000	113927.228060	105000000.000200	99999999.999200	NaN	22737008.000040
60755.642500	169153.000000	113927.228212	105000000.002900	100000000.000600	NaN	22737007.999810
60755.642513	170211.000000	113927.228462	104999999.999900	99999999.998600	NaN	22737008.000000
60755.642525	171267.000000	113927.227905	104999999.999700	99999999.999800	NaN	22737007.999990
60755.642537	172326.000000	113927.228294	105000000.000700	100000000.000500	NaN	22737007.999950
60755.642549	173385.000000	113927.228220	104999999.999300	99999999.999400	NaN	22737007.999820
60755.642562	174442.000000	113927.227929	105000000.001100	100000000.000400	NaN	22737008.000110
60755.642574	175500.000000	113927.228176	104999999.999400	99999999.998300	NaN	22737007.999940
60755.642586	176556.000000	113927.228391	104999999.999700	100000000.000100	NaN	22737007.999930
60755.642598	177612.000000	113927.227976	105000000.000100	100000000.000700	NaN	22737007.999980
60755.642611	178669.000000	113927.228356	105000000.001400	99999999.999600	NaN	22737008.000060
60755.642623	179726.000000	113927.227942	105000000.001400	100000000.001400	NaN	22737008.000100
60755.642635	180784.000000	113927.228151	105000000.001200	99999999.998100	NaN	22737008.000120
60755.642647	181844.000000	113927.228305	105000000.000100	100000000.000000	NaN	22737007.999970
60755.642659	182899.000000	113927.228249	105000000.001000	100000000.000400	NaN	22737008.000010
60755.642672	183957.000000	113927.228098	104999999.999100	99999999.999400	NaN	22737007.999980
60755.642684	185014.000000	113927.228154	104999999.999900	100000000.000900	NaN	22737007.999980
60755.642696	186071.000000	113927.228386	105000000.000600	99999999.998200	NaN	22737007.999990
60755.642708	187129.000000	113927.228399	105000000.000900	100000000.000200	NaN	22737007.999910
60755.642721	188186.000000	113927.228059	105000000.001200	99999999.999900	NaN	22737008.000040
60755.642733	189245.000000	113927.228213	105000000.000800	100000000.000000	NaN	22737008.000170
60755.642745	190301.000000	113927.228116	105000000.000400	100000000.000800	NaN	22737008.000110
60755.642757	191358.000000	113927.228065	104999999.999300	99999999.998000	NaN	22737007.999920
60755.642770	192414.000000	113927.228185	105000000.000600	100000000.000000	NaN	22737007.999930
60755.642782	193471.000000	113927.228190	104999999.999600	100000000.000300	NaN	22737007.999920
60755.642794	194527.000000	113927.228118	105000000.000400	99999999.999800	NaN	22737008.000120
60755.642806	195583.000000	113927.228214	104999999.999300	100000000.000500	NaN	22737008.000030
60755.642819	196641.000000	113927.228228	104999999.999900	99999999.998500	NaN	22737007.999960
60755.642831	197698.000000	113927.228018	105000000.000400	100000000.000500	NaN	22737007.999980
60755.642843	198754.000000	113927.228602	104999999.999900	100000000.000200	NaN	22737008.000010
60755.642855	199812.000000	113927.228046	105000000.000100	99999999.999900	NaN	22737007.999990
60755.642867	200868.000000	113927.228005	105000000.000100	100000000.000500	NaN	22737008.000030
60755.642880	201923.000000	113927.228478	105000000.000500	99999999.998600	NaN	22737008.000250
60755.642892	202981.000000	113927.228088	104999999.999900	100000000.000200	NaN	22737008.000040
60755.642904	204037.000000	113927.228032	105000000.002100	100000000.000100	NaN	22737007.999970
60755.642916	205095.000000	113927.228079	104999999.999500	99999999.999800	NaN	22737008.000010
60755.642929	206152.000000	113927.228478	105000000.001600	100000000.000600	NaN	22737008.000030
60755.642941	207209.000000	113927.227990	104999999.999900	99999999.998800	NaN	22737008.000110
60755.642953	208265.000000	113927.228193	104999999.999700	100000000.000200	NaN	22737007.999930
60755.642965	209321.000000	113927.228280	105000000.001300	99999999.999800	NaN	22737008.000140
60755.642978	210378.000000	113927.228042	104999999.999300	100000000.000100	NaN	22737007.999880
60755.642990	211434.000000	113927.228228	105000000.000400	100000000.000400	NaN	22737008.000120
60755.643002	212489.000000	113927.227958	105000000.000600	99999999.998300	NaN	22737008.000040
60755.643014	213546.000000	113927.228267	105000000.000200	100000000.000400	NaN	22737007.999940
60755.643026	214602.000000	113927.228170	105000000.001500	99999999.999600	NaN	22737008.000060
60755.643039	215658.000000	113927.228206	105000000.000900	100000000.000200	NaN	22737007.999890
60755.643051	216715.000000	113927.228484	104999999.999300	100000000.000700	NaN	22737008.000010
60755.643063	217771.000000	113927.227974	105000000.001100	99999999.998400	NaN	22737007.999980
60755.643075	218827.000000	113927.228352	105000000.000400	100000000.000400	NaN	22737008.000050
60755.643088	219883.000000	113927.228147	104999999.999600	99999999.999500	NaN	22737008.000020
60755.643100	220940.000000	113927.228207	104999999.999800	99999999.999300	NaN	22737008.000120
60755.643112	221997.000000	113927.228105	105000000.000200	100000000.000500	NaN	22737008.000070
60755.643124	223054.000000	113927.228189	105000000.000200	99999999.999000	NaN	22737007.999860
60755.643136	224110.000000	113927.228303	105000000.000200	100000000.000500	NaN	22737008.000110
60755.643149	225168.000000	113927.228066	105000000.001400	99999999.999000	NaN	22737007.999940
60755.643161	226224.000000	113927.228209	105000000.001000	99999999.999800	NaN	22737008.000010
60755.643173	227280.000000	113927.228324	105000000.000700	100000000.000400	NaN	22737007.999950
60755.643185	228338.000000	113927.227965	105000000.000900	99999999.999200	NaN	22737007.999960
60755.643198	229394.000000	113927.228373	105000000.000400	100000000.000800	NaN	22737007.999930
60755.643210	230451.000000	113927.228138	105000000.000900	99999999.998600	NaN	22737008.000080
60755.643222	231508.000000	113927.228133	104999999.999000	100000000.000000	NaN	22737007.999960
60755.643234	232562.000000	113927.228127	104999999.999000	100000000.000700	NaN	22737008.000070
60755.643247	233620.000000	113927.228540	105000000.001800	99999999.999200	NaN	22737008.000050
60755.643259	234675.000000	113927.227993	104999999.999100	100000000.000500	NaN	22737007.999870
60755.643271	235731.000000	113927.228130	105000000.000000	99999999.998800	NaN	22737008.000050
60755.643283	236790.000000	113927.228239	104999999.999600	100000000.000300	NaN	22737007.999890
60755.643295	237845.000000	113927.227919	104999999.999800	100000000.000500	NaN	22737007.999970
60755.643308	238903.000000	113927.228311	105000000.001500	99999999.999300	NaN	22737007.999850
60755.643320	239959.000000	113927.228051	105000000.002100	100000000.000500	NaN	22737007.999980
60755.643332	241015.000000	113927.228208	105000000.000300	99999999.998400	NaN	22737007.999980
60755.643344	242072.000000	113927.228128	104999999.999300	100000000.000000	NaN	22737007.999930
60755.643357	243128.000000	113927.228144	105000000.001400	100000000.001000	NaN	22737008.000110
60755.643369	244185.000000	113927.228197	104999999.999800	99999999.999100	NaN	22737007.999960
60755.643381	245242.000000	113927.228078	104999999.999800	100000000.000900	NaN	22737008.000120
60755.643393	246299.000000	113927.228031	104999999.999900	99999999.998400	NaN	22737008.000070
60755.643405	247356.000000	113927.228357	105000000.000500	99999999.999700	NaN	22737008.000160
60755.643418	248412.000000	113927.227978	105000000.000700	100000000.000100	NaN	22737007.999960
60755.643430	249467.000000	113927.228259	105000000.000300	99999999.999000	NaN	22737007.999910
60755.643442	250525.000000	113927.228469	105000000.000100	100000000.001000	NaN	22737008.000050
60755.643454	251581.000000	113927.227945	105000000.000300	99999999.997900	NaN	22737008.000150
60755.643467	252638.000000	113927.228135	105000000.001000	100000000.000200	NaN	22737008.000070
60755.643479	253695.000000	113927.228462	104999999.999600	100000000.000500	NaN	22737007.999690
60755.643491	254751.000000	113927.228195	105000000.000800	99999999.999700	NaN	22737008.000010
60755.643503	255808.000000	113927.228324	105000000.001300	100000000.001000	NaN	22737008.000040
60755.643516	256865.000000	113927.227900	105000000.000600	99999999.997500	NaN	22737007.999880
60755.643528	257924.000000	113927.228349	104999999.998800	99999999.999800	NaN	22737008.000150
60755.643540	258981.000000	113927.228028	105000000.001200	100000000.000700	NaN	22737008.000070
60755.643552	260037.000000	113927.228073	104999999.999400	99999999.999700	NaN	22737008.000040
60755.643565	261094.000000	113927.228251	104999999.999600	100000000.000500	NaN	22737007.999920
60755.643577	262153.000000	113927.228007	105000000.000400	99999999.998500	NaN	22737008.000080
60755.643589	263208.000000	113927.228112	105000000.002000	100000000.000400	NaN	22737007.999970
60755.643601	264266.000000	113927.228019	105000000.000800	100000000.000200	NaN	22737008.000060
60755.643613	265325.000000	113927.228208	104999999.999200	99999999.999300	NaN	22737007.999870
60755.643626	266383.000000	113927.228175	105000000.001500	100000000.000400	NaN	22737008.000090
60755.643638	267438.000000	113927.228401	105000000.001000	99999999.998500	NaN	22737008.000080
60755.643650	268496.000000	113927.228095	104999999.999400	100000000.000100	NaN	22737007.999880
60755.643662	269553.000000	113927.228074	105000000.001200	99999999.999700	NaN	22737007.999920
60755.643675	270609.000000	113927.228387	104999999.999700	99999999.999700	NaN	22737008.000160
60755.643687	271667.000000	113927.228231	104999999.999200	100000000.000500	NaN	22737007.999880
60755.643699	272724.000000	113927.227910	105000000.001100	99999999.998000	NaN	22737008.000190
60755.643711	273780.000000	113927.227956	104999999.999700	100000000.000100	NaN	22737007.999840
60755.643724	274837.000000	113927.228356	105000000.001100	100000000.000000	NaN	22737007.999900
60755.643736	275893.000000	113927.227991	104999999.999600	100000000.000200	NaN	22737008.000270
60755.643748	276951.000000	113927.227893	105000000.001700	100000000.000900	NaN	22737007.999950
60755.643760	278009.000000	113927.227701	104999999.999500	99999999.998600	NaN	22737008.000050
60755.643773	279065.000000	113927.228470	105000000.000100	100000000.000100	NaN	22737008.000010
60755.643785	280121.000000	113927.228268	104999999.999900	99999999.999700	NaN	22737007.999950
60755.643797	281176.000000	113927.228122	105000000.000100	99999999.999800	NaN	22737007.999880
60755.643809	282232.000000	113927.228062	105000000.001700	100000000.000800	NaN	22737007.999910
60755.643821	283289.000000	113927.228437	104999999.999500	99999999.998900	NaN	22737007.999990
60755.643834	284345.000000	113927.228234	104999999.999800	100000000.000600	NaN	22737008.000060
60755.643846	285402.000000	113927.227955	105000000.000700	99999999.999600	NaN	22737007.999970
60755.643858	286460.000000	113927.228218	104999999.999900	99999999.999700	NaN	22737008.000020
60755.643870	287515.000000	113927.228123	105000000.000300	100000000.000700	NaN	22737008.000070
60755.643883	288572.000000	113927.228294	105000000.001000	99999999.999300	NaN	22737007.999960
60755.643895	289627.000000	113927.228341	105000000.001300	100000000.000000	NaN	22737008.000100
60755.643907	290685.000000	113927.228284	105000000.000500	99999999.998900	NaN	22737007.999990
60755.643919	291743.000000	113927.227988	104999999.999400	99999999.999900	NaN	22737008.000040
60755.643931	292798.000000	113927.228259	105000000.001200	100000000.000800	NaN	22737007.999930
60755.643944	293856.000000	113927.228185	104999999.999800	99999999.998600	NaN	22737008.000060
60755.643956	294914.000000	113927.228230	105000000.000700	100000000.000700	NaN	22737008.000040
60755.643968	295971.000000	113927.228125	105000000.001200	99999999.998900	NaN	22737007.999970
60755.643980	297030.000000	113927.228206	104999999.999700	100000000.000100	NaN	22737008.000050
60755.643993	298089.000000	113927.228029	105000000.001400	100000000.001000	NaN	22737008.000230
60755.644005	299146.000000	113927.228238	104999999.999700	99999999.999300	NaN	22737008.000000
60755.644017	300203.000000	113927.228223	105000000.001500	100000000.000700	NaN	22737008.000020
60755.644029	301262.000000	113927.228108	104999999.999700	99999999.998600	NaN	22737008.000070
60755.644042	302318.000000	113927.228201	105000000.000200	100000000.000000	NaN	22737007.999880
60755.644054	303373.000000	113927.227980	105000000.001000	100000000.000800	NaN	22737008.000030
60755.644066	304431.000000	113927.228207	105000000.000600	99999999.999600	NaN	22737007.999950
60755.644078	305488.000000	113927.228363	105000000.000600	100000000.000700	NaN	22737007.999690
60755.644091	306545.000000	113927.228166	105000000.000500	99999999.998200	NaN	22737007.999870
60755.644103	307601.000000	113927.228163	105000000.000700	99999999.999800	NaN	22737007.999910
60755.644115	308657.000000	113927.228340	105000000.000400	100000000.000800	NaN	22737008.000200
60755.644127	309715.000000	113927.228238	104999999.999200	99999999.999300	NaN	22737008.000040
60755.644140	310773.000000	113927.228010	105000000.001300	100000000.000800	NaN	22737008.000100
60755.644152	311829.000000	113927.228206	104999999.999600	99999999.998200	NaN	22737008.000030
60755.644164	312887.000000	113927.228310	104999999.999800	100000000.000000	NaN	22737007.999960
60755.644176	313944.000000	113927.228061	104999999.999600	100000000.000800	NaN	22737007.999950
60755.644188	314999.000000	113927.227949	105000000.001100	99999999.999800	NaN	22737008.000200
60755.644201	316057.000000	113927.228058	104999999.999600	100000000.001100	NaN	22737008.000120
60755.644213	317112.000000	113927.228284	105000000.001600	99999999.998100	NaN	22737007.999910
60755.644225	318169.000000	113927.228475	105000000.000900	99999999.999900	NaN	22737008.000080
60755.644237	319225.000000	113927.227909	104999999.999500	100000000.000400	NaN	22737008.000080
60755.644250	320281.000000	113927.228495	105000000.001400	99999999.999300	NaN	22737008.000120
60755.644262	321338.000000	113927.228142	105000000.000800	100000000.000500	NaN	22737007.999960
60755.644274	322394.000000	113927.227758	105000000.000500	99999999.998600	NaN	22737008.000100
60755.644286	323453.000000	113927.228195	104999999.999500	99999999.999800	NaN	22737008.000050
60755.644298	324509.000000	113927.228151	105000000.000200	100000000.000400	NaN	22737008.000050
60755.644311	325565.000000	113927.228446	105000000.001500	99999999.999800	NaN	22737008.000120
60755.644323	326623.000000	113927.228118	104999999.999600	100000000.000800	NaN	22737008.000010
60755.644335	327680.000000	113927.228064	105000000.001200	99999999.999000	NaN	22737007.999880
60755.644347	328735.000000	113927.228262	104999999.999400	100000000.000200	NaN	22737008.000150
60755.644360	329792.000000	113927.228051	105000000.001100	100000000.000400	NaN	22737008.000040
60755.644372	330847.000000	113927.228343	104999999.999400	99999999.999800	NaN	22737008.000070
60755.644384	331906.000000	113927.228153	105000000.001200	100000000.000800	NaN	22737007.999900
60755.644396	332962.000000	113927.227927	105000000.001000	99999999.998300	NaN	22737008.000070
60755.644409	334019.000000	113927.228228	104999999.999500	100000000.000200	NaN	22737008.000130
60755.644421	335076.000000	113927.227986	105000000.001300	99999999.999500	NaN	22737007.999860
60755.644433	336132.000000	113927.228035	105000000.000600	99999999.999400	NaN	22737007.999990
60755.644445	337187.000000	113927.228342	105000000.000600	100000000.000700	NaN	22737007.999970
60755.644457	338245.000000	113927.228297	105000000.000300	99999999.998700	NaN	22737007.999950
