03/21/2025	09:22:22	(analyzed:  3/21/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS	fb_Al_TiS	fb_Yb_TiS
60755.640543	52.000000	NaN	nan	379043.158543	10000000.000210	640000000.002000
60755.640555	1113.000000	NaN	nan	379043.158133	10000000.000170	639999999.998000
60755.640568	2171.000000	NaN	nan	379043.158661	10000000.000070	640000000.001000
60755.640580	3228.000000	NaN	nan	379043.158350	9999999.999860	640000000.004000
60755.640592	4284.000000	NaN	nan	379043.158339	10000000.000060	640000000.001000
60755.640604	5340.000000	NaN	nan	379043.158235	10000000.000060	640000000.003000
60755.640617	6397.000000	NaN	nan	379043.158205	10000000.000040	639999999.999000
60755.640629	7455.000000	NaN	nan	379043.158523	9999999.999940	639999999.999000
60755.640641	8513.000000	NaN	nan	379043.158449	10000000.000030	639999999.999000
60755.640653	9569.000000	NaN	nan	379043.158210	9999999.999790	640000000.001000
60755.640666	10627.000000	NaN	nan	379043.158431	10000000.000020	640000000.001000
60755.640678	11684.000000	NaN	nan	379043.158345	10000000.000140	640000000.000000
60755.640690	12740.000000	NaN	nan	379043.158488	9999999.999820	639999999.999000
60755.640702	13797.000000	NaN	nan	379043.158277	9999999.999940	639999999.997000
60755.640714	14852.000000	NaN	nan	379043.158421	10000000.000030	639999999.997000
60755.640727	15910.000000	NaN	nan	379043.158267	10000000.000050	639999999.999000
60755.640739	16968.000000	NaN	nan	379043.158281	10000000.000100	640000000.000000
60755.640751	18024.000000	NaN	nan	379043.158226	9999999.999930	639999999.999000
60755.640763	19080.000000	NaN	nan	379043.158315	9999999.999930	640000000.000000
60755.640776	20136.000000	NaN	nan	379043.158484	10000000.000040	639999999.998000
60755.640788	21191.000000	NaN	nan	379043.158590	10000000.000000	640000000.007000
60755.640800	22249.000000	NaN	nan	379043.157990	10000000.000090	640000000.000000
60755.640812	23305.000000	NaN	nan	379043.158246	9999999.999990	640000000.004000
60755.640825	24363.000000	NaN	nan	379043.158487	10000000.000050	639999999.999000
60755.640837	25420.000000	NaN	nan	379043.158473	10000000.000100	640000000.001000
60755.640849	26475.000000	NaN	nan	379043.158299	9999999.999890	640000000.002000
60755.640861	27532.000000	NaN	nan	379043.158412	9999999.999960	639999999.999000
60755.640873	28589.000000	NaN	nan	379043.158538	10000000.000030	639999999.999000
60755.640886	29646.000000	NaN	nan	379043.158223	9999999.999930	640000000.000000
60755.640898	30702.000000	NaN	nan	379043.158027	10000000.000000	639999999.998000
60755.640910	31759.000000	NaN	nan	379043.158579	9999999.999940	640000000.000000
60755.640922	32817.000000	NaN	nan	379043.158430	9999999.999920	640000000.005000
60755.640935	33875.000000	NaN	nan	379043.158514	9999999.999950	639999999.998000
60755.640947	34932.000000	NaN	nan	379043.158172	10000000.000210	640000000.002000
60755.640959	35989.000000	NaN	nan	379043.158496	9999999.999890	640000000.000000
60755.640971	37048.000000	NaN	nan	379043.158207	10000000.000000	640000000.000000
60755.640984	38107.000000	NaN	nan	379043.158420	10000000.000070	640000000.003000
60755.640996	39163.000000	NaN	nan	379043.158202	9999999.999890	640000000.000000
