#Frequency shifts file for TiSapph measurement of Al+ frequency
#  Data recorded on 03-21-2025, analyzed on 03-27-2025.
#
#  All shifts are in Hz as referenced to the Al+ resonance near 267.4 nm.
#
#  To calculate the clock frequency use: f_atom = (M/N)*f_comb + f_shift.
#    - Here, M = 4, N = 1, f_comb is the frequency measured at the comb and f_shift is given in the data columns.
#    - Frequencies are not corrected for maser offsets.
#    - Data taken using maser ST008 to reference all synthesizers.
#
#  Static shifts are compiled in static_shifts_MgAl.m for reference.
#
#    - Excess micromotion time dilation: -9.9909e-20+/-9.9909e-20
#    - Secular motion time dilation: -1.1588e-17+/-5.0847e-19
#    - AC Zeeman: -5.3523e-20+/-5.9767e-21
#    - Blackbody radiation: -3.0686e-18+/-1.6949e-19
#    - Clock light Stark: 0+/-8.0284e-20
#    - Background gas: -3.0686e-20+/-1.6949e-19
#    - AOM phase chirp: 0+/-8.9205e-20
#    - Gravitational redshift: 1.5022e-16+/-3.3006e-19
#    - Fiber noise glitches: 0+/-0
#    - 1st-order Doppler: 0+/-1.7841e-19
#  First 300 seconds and last 60 seconds of lock times removed.
#
#  Gravitational redshift of the atoms with respect to geodetic marker 1H116 included.
#
#  Total lock duration: 19509.483 s
#
#  Servo parameters:
#    Contrast: Probe -1: 0.88 Probe +1:0.84
#    Servo Error: -0.000125+/-0.0053 Hz
#    Difference between probe beams: 0.00789+/-0.007 Hz
#
#  2nd-order Zeeman shifts calculated based on real-time B-field calibration.
#    Delta_ZS2 = -0.68953+/-0.00023 Hz
#
#  Cooling laser Stark shift based on interleaved saturation parameter calibration.
#    Delta_Stark_280 = -0.00536+/-0.00021 Hz
#
#  Total shift (static components + 2nd-order Zeeman shift)
#    df = -0.54312+/-0.00084 Hz
#
t_mjd	f_shift [Hz]	IS_GOOD
60755.2500000	252500000.005355	0
60755.2500116	252500000.005355	0
60755.2500231	252500000.005355	0
60755.2500347	252500000.005355	0
60755.2500463	252500000.005355	0
60755.2500579	252500000.005355	0
60755.2500694	252500000.005355	0
60755.2500810	252500000.005355	0
60755.2500926	252500000.005355	0
60755.2501042	252500000.005355	0
60755.2501157	252500000.005355	0
60755.2501273	252500000.005355	0
60755.2501389	252500000.005355	0
60755.2501505	252500000.005355	0
60755.2501620	252500000.005355	0
60755.2501736	252500000.005355	0
60755.2501852	252500000.005355	0
60755.2501968	252500000.005355	0
60755.2502083	252500000.005355	0
60755.2502199	252500000.005355	0
60755.2502315	252500000.005355	0
60755.2502431	252500000.005355	0
60755.2502546	252500000.005355	0
60755.2502662	252500000.005355	0
60755.2502778	252500000.005355	0
60755.2502894	252500000.005355	0
60755.2503009	252500000.005355	0
60755.2503125	252500000.005355	0
60755.2503241	252500000.005355	0
60755.2503356	252500000.005355	0
60755.2503472	252500000.005355	0
60755.2503588	252500000.005355	0
60755.2503704	252500000.005355	0
60755.2503819	252500000.005355	0
60755.2503935	252500000.005355	0
60755.2504051	252500000.005355	0
60755.2504167	252500000.005355	0
60755.2504282	252500000.005355	0
60755.2504398	252500000.005355	0
60755.2504514	252500000.005355	0
60755.2504630	252500000.005355	0
60755.2504745	252500000.005355	0
60755.2504861	252500000.005355	0
60755.2504977	252500000.005355	0
60755.2505093	252500000.005355	0
60755.2505208	252500000.005355	0
60755.2505324	252500000.005355	0
60755.2505440	252500000.005355	0
60755.2505556	252500000.005355	0
60755.2505671	252500000.005355	0
60755.2505787	252500000.005355	0
60755.2505903	252500000.005355	0
60755.2506019	252500000.005355	0
60755.2506134	252500000.005355	0
60755.2506250	252500000.005355	0
60755.2506366	252500000.005355	0
60755.2506481	252500000.005355	0
60755.2506597	252500000.005355	0
60755.2506713	252500000.005355	0
60755.2506829	252500000.005355	0
60755.2506944	252500000.005355	0
60755.2507060	252500000.005355	0
60755.2507176	252500000.005355	0
60755.2507292	252500000.005355	0
60755.2507407	252500000.005355	0
60755.2507523	252500000.005355	0
60755.2507639	252500000.005355	0
60755.2507755	252500000.005355	0
60755.2507870	252500000.005355	0
60755.2507986	252500000.005355	0
60755.2508102	252500000.005355	0
60755.2508218	252500000.005355	0
60755.2508333	252500000.005355	0
60755.2508449	252500000.005355	0
60755.2508565	252500000.005355	0
60755.2508681	252500000.005355	0
60755.2508796	252500000.005355	0
60755.2508912	252500000.005355	0
60755.2509028	252500000.005355	0
60755.2509144	252500000.005355	0
60755.2509259	252500000.005355	0
60755.2509375	252500000.005355	0
60755.2509491	252500000.005355	0
60755.2509606	252500000.005355	0
60755.2509722	252500000.005355	0
60755.2509838	252500000.005355	0
60755.2509954	252500000.005355	0
60755.2510069	252500000.005355	0
60755.2510185	252500000.005355	0
60755.2510301	252500000.005355	0
60755.2510417	252500000.005355	0
60755.2510532	252500000.005355	0
60755.2510648	252500000.005355	0
60755.2510764	252500000.005355	0
60755.2510880	252500000.005355	0
60755.2510995	252500000.005355	0
60755.2511111	252500000.005355	0
60755.2511227	252500000.005355	0
60755.2511343	252500000.005355	0
60755.2511458	252500000.005355	0
60755.2511574	252500000.005355	0
60755.2511690	252500000.005355	0
60755.2511806	252500000.005355	0
60755.2511921	252500000.005355	0
60755.2512037	252500000.005355	0
60755.2512153	252500000.005355	0
60755.2512269	252500000.005355	0
60755.2512384	252500000.005355	0
60755.2512500	252500000.005355	0
60755.2512616	252500000.005355	0
60755.2512731	252500000.005355	0
60755.2512847	252500000.005355	0
60755.2512963	252500000.005355	0
60755.2513079	252500000.005355	0
60755.2513194	252500000.005355	0
60755.2513310	252500000.005355	0
60755.2513426	252500000.005355	0
60755.2513542	252500000.005355	0
60755.2513657	252500000.005355	0
60755.2513773	252500000.005355	0
60755.2513889	252500000.005355	0
60755.2514005	252500000.005355	0
60755.2514120	252500000.005355	0
60755.2514236	252500000.005355	0
60755.2514352	252500000.005355	0
60755.2514468	252500000.005355	0
60755.2514583	252500000.005355	0
60755.2514699	252500000.005355	0
60755.2514815	252500000.005355	0
60755.2514931	252500000.005355	0
60755.2515046	252500000.005355	0
60755.2515162	252500000.005355	0
60755.2515278	252500000.005355	0
60755.2515394	252500000.005355	0
60755.2515509	252500000.005355	0
60755.2515625	252500000.005355	0
60755.2515741	252500000.005355	0
60755.2515856	252500000.005355	0
60755.2515972	252500000.005355	0
60755.2516088	252500000.005355	0
60755.2516204	252500000.005355	0
60755.2516319	252500000.005355	0
60755.2516435	252500000.005355	0
60755.2516551	252500000.005355	0
60755.2516667	252500000.005355	0
60755.2516782	252500000.005355	0
60755.2516898	252500000.005355	0
60755.2517014	252500000.005355	0
60755.2517130	252500000.005355	0
60755.2517245	252500000.005355	0
60755.2517361	252500000.005355	0
60755.2517477	252500000.005355	0
60755.2517593	252500000.005355	0
60755.2517708	252500000.005355	0
60755.2517824	252500000.005355	0
60755.2517940	252500000.005355	0
60755.2518056	252500000.005355	0
60755.2518171	252500000.005355	0
60755.2518287	252500000.005355	0
60755.2518403	252500000.005355	0
60755.2518519	252500000.005355	0
60755.2518634	252500000.005355	0
60755.2518750	252500000.005355	0
60755.2518866	252500000.005355	0
60755.2518981	252500000.005355	0
60755.2519097	252500000.005355	0
60755.2519213	252500000.005355	0
60755.2519329	252500000.005355	0
60755.2519444	252500000.005355	0
60755.2519560	252500000.005355	0
60755.2519676	252500000.005355	0
60755.2519792	252500000.005355	0
60755.2519907	252500000.005355	0
60755.2520023	252500000.005355	0
60755.2520139	252500000.005355	0
60755.2520255	252500000.005355	0
60755.2520370	252500000.005355	0
60755.2520486	252500000.005355	0
60755.2520602	252500000.005355	0
60755.2520718	252500000.005355	0
60755.2520833	252500000.005355	0
60755.2520949	252500000.005355	0
60755.2521065	252500000.005355	0
60755.2521181	252500000.005355	0
60755.2521296	252500000.005355	0
60755.2521412	252500000.005355	0
60755.2521528	252500000.005355	0
60755.2521644	252500000.005355	0
60755.2521759	252500000.005355	0
60755.2521875	252500000.005355	0
60755.2521991	252500000.005355	0
60755.2522106	252500000.005355	0
60755.2522222	252500000.005355	0
60755.2522338	252500000.005355	0
60755.2522454	252500000.005355	0
60755.2522569	252500000.005355	0
60755.2522685	252500000.005355	0
60755.2522801	252500000.005355	0
60755.2522917	252500000.005355	0
60755.2523032	252500000.005355	0
60755.2523148	252500000.005355	0
60755.2523264	252500000.005355	0
60755.2523380	252500000.005355	0
60755.2523495	252500000.005355	0
60755.2523611	252500000.005355	0
60755.2523727	252500000.005355	0
60755.2523843	252500000.005355	0
60755.2523958	252500000.005355	0
60755.2524074	252500000.005355	0
60755.2524190	252500000.005355	0
60755.2524306	252500000.005355	0
60755.2524421	252500000.005355	0
60755.2524537	252500000.005355	0
60755.2524653	252500000.005355	0
60755.2524769	252500000.005355	0
60755.2524884	252500000.005355	0
60755.2525000	252500000.005355	0
60755.2525116	252500000.005355	0
60755.2525231	252500000.005355	0
60755.2525347	252500000.005355	0
60755.2525463	252500000.005355	0
60755.2525579	252500000.005355	0
60755.2525694	252500000.005355	0
60755.2525810	252500000.005355	0
60755.2525926	252500000.005355	0
60755.2526042	252500000.005355	0
60755.2526157	252500000.005355	0
60755.2526273	252500000.005355	0
