08/13/2024 10:22:34	Maser# 4	fsynth freq = 0
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	SDR:frep_ErYb	Yb_cavity(0,1)	fo_TiS	fb_Si_TiS	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb60535.6823461399835	84	43718615.00199884	42219919.98143494	379040.99095613	113924.97923225	NaN	10000000.00006000	639999999.99699998	105000000.00020000	99999999.99890000	22737007.99940000	28855374.09988000
60535.6823583738659	1141	43718619.56059229	42219916.84921882	379043.15745159	113927.22919112	NaN	10000000.00007000	640000000.00100005	104999999.99969999	100000000.00030001	22737008.00072000	28855374.09971000
60535.6823705730930	2195	43718619.59620447	42219916.87006699	379043.15691481	113927.22960673	NaN	10000000.00005000	639999999.99800003	105000000.00120001	99999999.99990000	22737008.00113000	28855374.10019000
60535.6823827722546	3249	43718619.56961673	42219916.84496438	379043.15714640	113927.22944975	NaN	10000000.00002000	640000000.00300002	104999999.99990000	99999999.99959999	22737008.00144000	28855374.10005000
60535.6823949945610	4305	43718619.57410368	42219916.84394594	379043.15731745	113927.22923598	NaN	9999999.99991000	640000000.00399995	105000000.00150000	100000000.00060000	22737008.00119000	28855374.10019000
60535.6824073442257	5372	43718619.58811188	42219916.87640099	379043.15740952	113927.22893848	NaN	10000000.00002000	639999999.99800003	105000000.00030001	99999999.99770001	22737008.00104000	28855374.09971000
60535.6824195434018	6426	43718619.57597724	42219916.85681685	379043.15699976	113927.22958434	NaN	10000000.00006000	640000000.00500000	104999999.99950001	99999999.99980000	22737007.99975000	28855374.10018000
60535.6824317310237	7479	43718619.56037400	42219916.85295687	379043.15717960	113927.22956621	NaN	10000000.00006000	639999999.99899995	105000000.00120001	100000000.00070000	22737007.99874000	28855374.09970000
60535.6824439187257	8532	43718619.55730636	42219916.85130170	379043.15737221	113927.22912466	NaN	9999999.99995000	640000000.00399995	105000000.00090000	99999999.99920000	22737007.99883000	28855374.10047000
60535.6824561293687	9587	43718619.59750476	42219916.86814360	379043.15736288	113927.22920731	NaN	10000000.00000000	639999999.99500000	104999999.99900000	100000000.00080000	22737007.99871000	28855374.10024000
60535.6824683285521	10641	43718619.56375901	42219916.84699054	379043.15717032	113927.22941612	NaN	9999999.99995000	640000000.00300002	105000000.00150000	99999999.99869999	22737007.99890000	28855374.09999000
60535.6824805277501	11695	43718619.56795608	42219916.86271650	379043.15720690	113927.22929911	NaN	9999999.99998000	640000000.00199997	105000000.00070000	99999999.99990000	22737007.99990000	28855374.10029000
60535.6824927385241	12750	43718619.57732373	42219916.84313971	379043.15708642	113927.22946775	NaN	10000000.00005000	640000000.00000000	104999999.99940000	100000000.00130001	22737008.00071000	28855374.09984000
60535.6825049376565	13804	43718619.59648782	42219916.85043506	379043.15730396	113927.22919947	NaN	10000000.00009000	640000000.00000000	105000000.00160000	99999999.99930000	22737008.00140000	28855374.09958000
60535.6825171253003	14857	43718619.59040517	42219916.85571340	379043.15710720	113927.22929794	NaN	10000000.00004000	640000000.00000000	105000000.00030001	100000000.00060000	22737008.00134000	28855374.09976000
60535.6825293360452	15912	43718619.59013119	42219916.84970915	379043.15737396	113927.22938572	NaN	9999999.99999000	640000000.00000000	105000000.00070000	99999999.99860001	22737008.00115000	28855374.10056000
60535.6825415352068	16966	43718619.60799028	42219916.86446252	379043.15725968	113927.22934059	NaN	9999999.99993000	639999999.99800003	105000000.00060000	100000000.00030001	22737008.00056000	28855374.09981000
60535.6825537228359	18019	43718619.55836999	42219916.85135097	379043.15734752	113927.22921013	NaN	10000000.00005000	640000000.00199997	104999999.99930000	100000000.00070000	22737007.99966000	28855374.10014000
60535.6825659220121	19073	43718619.57091746	42219916.84075308	379043.15743792	113927.22907813	NaN	9999999.99995000	640000000.00399995	105000000.00100000	99999999.99969999	22737007.99887000	28855374.10008000
60535.6825781212246	20127	43718619.57984436	42219916.85989364	379043.15718047	113927.22928823	NaN	9999999.99982000	639999999.99899995	105000000.00040001	100000000.00040001	22737007.99864000	28855374.10044000
60535.6825902972268	21179	43718619.63413757	42219916.86754186	379043.15709165	113927.22950989	NaN	10000000.00001000	639999999.99800003	105000000.00090000	99999999.99850000	22737007.99863000	28855374.10036000
60535.6826024848196	22232	43718619.59050407	42219916.86974302	379043.15725300	113927.22938830	NaN	9999999.99991000	639999999.99800003	104999999.99910000	99999999.99950001	22737007.99929000	28855374.10010000
60535.6826146840394	23286	43718619.58958231	42219916.85225143	379043.15723154	113927.22918461	NaN	10000000.00007000	640000000.00199997	104999999.99980000	100000000.00080000	22737007.99986000	28855374.09936000
60535.6826268716467	24339	43718619.58102669	42219916.83536440	379043.15746918	113927.22909899	NaN	9999999.99994000	640000000.00100005	104999999.99990000	99999999.99879999	22737008.00077000	28855374.09969000
60535.6826390592686	25392	43718619.61102571	42219916.87051684	379043.15681619	113927.22972841	NaN	9999999.99993000	640000000.00000000	105000000.00180000	100000000.00000000	22737008.00155000	28855374.10014000
60535.6826512815677	26448	43718619.56697522	42219916.82998610	379043.15727279	113927.22936615	NaN	10000000.00002000	639999999.99899995	104999999.99950001	99999999.99920000	22737008.00137000	28855374.10002000
60535.6826634691605	27501	43718619.61589607	42219916.87693688	379043.15743634	113927.22906538	NaN	10000000.00001000	640000000.00100005	105000000.00010000	100000000.00070000	22737008.00148000	28855374.09949000
60535.6826756567897	28554	43718619.58062383	42219916.85130455	379043.15730381	113927.22920249	NaN	10000000.00001000	640000000.00000000	105000000.00020000	100000000.00060000	22737008.00047000	28855374.09996000
60535.6826878791398	29610	43718619.58350936	42219916.85450838	379043.15702855	113927.22957978	NaN	10000000.00006000	640000000.00100005	105000000.00020000	99999999.99830000	22737007.99914000	28855374.09982000
60535.6827000667617	30663	43718619.56149781	42219916.83543649	379043.15707375	113927.22952943	NaN	10000000.00000000	640000000.00300002	105000000.00100000	100000000.00000000	22737007.99880000	28855374.10003000
60535.6827123122056	31721	43718619.60801430	42219916.87782249	379043.15756924	113927.22892645	NaN	9999999.99994000	640000000.00100005	105000000.00090000	99999999.99980000	22737007.99867000	28855374.09945000
60535.6827245345411	32777	43718619.59468725	42219916.86126591	379043.15708925	113927.22948928	NaN	10000000.00008000	639999999.99800003	105000000.00060000	99999999.99980000	22737007.99852000	28855374.09985000
60535.6827367337245	33831	43718619.57819928	42219916.85639331	379043.15712599	113927.22930194	NaN	10000000.00007000	639999999.99899995	104999999.99910000	100000000.00060000	22737007.99957000	28855374.09978000
60535.6827489329516	34885	43718619.59749378	42219916.85976471	379043.15730844	113927.22940797	NaN	9999999.99996000	640000000.00100005	105000000.00010000	99999999.99860001	22737008.00032000	28855374.10079000
60535.6827611436892	35940	43718619.55093741	42219916.84520718	379043.15735444	113927.22919946	NaN	10000000.00001000	640000000.00000000	105000000.00110000	99999999.99950001	22737008.00095000	28855374.10047000
60535.6827733312602	36993	43718619.58727498	42219916.84391526	379043.15707156	113927.22958730	NaN	10000000.00000000	640000000.00000000	104999999.99950001	100000000.00049999	22737008.00133000	28855374.09998000
60535.6827855304872	38047	43718619.60365470	42219916.87543172	379043.15724907	113927.22926136	NaN	9999999.99996000	640000000.00199997	105000000.00150000	100000000.00049999	22737008.00143000	28855374.10020000
60535.6827977412248	39102	43718619.59263296	42219916.85251630	379043.15736937	113927.22919100	NaN	9999999.99996000	640000000.00100005	104999999.99990000	100000000.00130001	22737008.00118000	28855374.09971000
60535.6828099403573	40156	43718619.55781726	42219916.83542658	379043.15696708	113927.22962566	NaN	9999999.99997000	640000000.00100005	105000000.00070000	99999999.99660000	22737008.00009000	28855374.10008000
60535.6828221395916	41210	43718619.61473646	42219916.87575562	379043.15728451	113927.22932356	NaN	9999999.99985000	639999999.99899995	104999999.99980000	100000000.00139999	22737007.99921000	28855374.09981000
60535.6828343619272	42266	43718619.60218544	42219916.85763866	379043.15726916	113927.22922050	NaN	10000000.00002000	640000000.00600004	105000000.00139999	99999999.99920000	22737007.99873000	28855374.10050000
60535.6828465495491	43319	43718619.56945544	42219916.84093594	379043.15735724	113927.22913348	NaN	10000000.00001000	640000000.00300002	104999999.99990000	99999999.99990000	22737007.99863000	28855374.10004000
60535.6828587371200	44372	43718619.57367074	42219916.86704254	379043.15736401	113927.22928193	NaN	10000000.00016000	640000000.00300002	105000000.00100000	100000000.00139999	22737007.99915000	28855374.09992000
60535.6828709826076	45430	43718619.53515290	42219916.83817118	379043.15696806	113927.22958335	NaN	10000000.00006000	639999999.99800003	104999999.99969999	99999999.99860001	22737007.99959000	28855374.09971000
60535.6828831817910	46484	43718619.54446972	42219916.86137846	379043.15732022	113927.22931927	NaN	10000000.00014000	640000000.00100005	105000000.00170000	100000000.00010000	22737008.00032000	28855374.09991000
60535.6828954041192	47540	43718619.57596918	42219916.87288900	379043.15741202	113927.22903702	NaN	10000000.00006000	640000000.00399995	105000000.00040001	100000000.00020000	22737008.00105000	28855374.10041000
60535.6829076264766	48596	43718619.56112016	42219916.85452819	379043.15706190	113927.22953383	NaN	10000000.00008000	640000000.00199997	104999999.99950001	100000000.00020000	22737008.00141000	28855374.10020000
60535.6829198140548	49649	43718619.53028874	42219916.83022141	379043.15719576	113927.22930101	NaN	9999999.99988000	639999999.99600005	105000000.00130001	99999999.99969999	22737008.00142000	28855374.10028000
60535.6829320017277	50702	43718619.54831859	42219916.84508198	379043.15716512	113927.22940276	NaN	10000000.00011000	640000000.00000000	105000000.00080000	99999999.99900000	22737008.00081000	28855374.09994000
60535.6829442124216	51757	43718619.56018615	42219916.86552945	379043.15728692	113927.22930772	NaN	10000000.00005000	640000000.00199997	105000000.00100000	100000000.00000000	22737007.99983000	28855374.10020000
60535.6829565852458	52826	43718619.59446467	42219916.87770148	379043.15724124	113927.22922632	NaN	9999999.99997000	640000000.00399995	104999999.99950001	100000000.00130001	22737007.99903000	28855374.09912000
60535.6829687959834	53881	43718619.52590307	42219916.82749107	379043.15693753	113927.22966245	NaN	9999999.99999000	640000000.00300002	105000000.00100000	99999999.99990000	22737007.99877000	28855374.09996000
60535.6829810067428	54936	43718619.58511484	42219916.87847662	379043.15735675	113927.22924613	NaN	9999999.99997000	640000000.00199997	104999999.99950001	100000000.00130001	22737007.99869000	28855374.10034000
60535.6829932175096	55991	43718619.54720054	42219916.83569009	379043.15740659	113927.22912492	NaN	10000000.00009000	639999999.99600005	105000000.00180000	99999999.99969999	22737007.99915000	28855374.10015000
60535.6830054282472	57046	43718619.53782827	42219916.83300017	379043.15685498	113927.22963189	NaN	9999999.99999000	640000000.00199997	104999999.99959999	99999999.99980000	22737007.99951000	28855374.10003000
60535.6830176158982	58099	43718619.58980773	42219916.88014401	379043.15746172	113927.22911320	NaN	9999999.99998000	639999999.99899995	105000000.00030001	100000000.00040001	22737008.00012000	28855374.09948000
60535.6830298266067	59154	43718619.52758039	42219916.83570100	379043.15726837	113927.22931175	NaN	9999999.99990000	640000000.00000000	105000000.00160000	99999999.99910000	22737008.00136000	28855374.10037000
60535.6830420373516	60209	43718619.56883138	42219916.85970064	379043.15715943	113927.22939670	NaN	10000000.00004000	640000000.00199997	105000000.00030001	100000000.00000000	22737008.00133000	28855374.09973000
60535.6830542481474	61264	43718619.57209267	42219916.85635046	379043.15716953	113927.22941739	NaN	10000000.00006000	640000000.00100005	104999999.99990000	99999999.99980000	22737008.00133000	28855374.09963000
60535.6830664588560	62319	43718619.55869896	42219916.85641052	379043.15722881	113927.22929108	NaN	9999999.99994000	640000000.00000000	105000000.00030001	100000000.00049999	22737008.00063000	28855374.10024000
60535.6830786811842	63375	43718619.58270549	42219916.86523400	379043.15700919	113927.22954724	NaN	9999999.99999000	640000000.00600004	105000000.00060000	100000000.00049999	22737007.99957000	28855374.09945000
60535.6830908688206	64428	43718619.55673669	42219916.85680905	379043.15718969	113927.22928574	NaN	9999999.99997000	639999999.99699998	105000000.00030001	99999999.99860001	22737007.99867000	28855374.10016000
60535.6831030795946	65483	43718619.56773671	42219916.85525469	379043.15739411	113927.22928108	NaN	9999999.99995000	640000000.00100005	105000000.00060000	99999999.99990000	22737007.99874000	28855374.09979000
60535.6831152903614	66538	43718619.53112541	42219916.83955112	379043.15698328	113927.22932322	NaN	9999999.99992000	639999999.99899995	105000000.00150000	99999999.99930000	22737007.99879000	28855374.10023000
60535.6831275126678	67594	43718619.55636579	42219916.84662426	379043.15740317	113927.22906753	NaN	10000000.00008000	639999999.99800003	104999999.99879999	99999999.99969999	22737007.99913000	28855374.10027000
60535.6831396886918	68646	43718619.60206507	42219916.87661038	379043.15734904	113927.22955043	NaN	10000000.00004000	640000000.00199997	104999999.99990000	100000000.00010000	22737007.99982000	28855374.09978000
60535.6831519110127	69702	43718619.52644802	42219916.83444060	379043.15714925	113927.22927312	NaN	10000000.00000000	639999999.99899995	104999999.99990000	99999999.99850000	22737008.00072000	28855374.09986000
60535.6831640986565	70755	43718619.55773102	42219916.87097977	379043.15727901	113927.22932058	NaN	10000000.00000000	639999999.99699998	105000000.00120001	100000000.00000000	22737008.00158000	28855374.10072000
60535.6831762978399	71809	43718619.61152037	42219916.87193881	379043.15727521	113927.22922682	NaN	10000000.00004000	640000000.00399995	104999999.99980000	100000000.00080000	22737008.00137000	28855374.10003000
60535.6831885201390	72865	43718619.52537706	42219916.84270409	379043.15706857	113927.22953668	NaN	10000000.00004000	640000000.00300002	105000000.00190000	99999999.99940000	22737008.00129000	28855374.09931000
60535.6832007425254	73921	43718619.56285584	42219916.85676049	379043.15724726	113927.22920338	NaN	10000000.00009000	639999999.99899995	104999999.99980000	100000000.00090000	22737008.00052000	28855374.09968000
60535.6832129416652	74975	43718619.55638323	42219916.83633056	379043.15757897	113927.22904821	NaN	10000000.00002000	640000000.00199997	105000000.00150000	99999999.99800000	22737007.99964000	28855374.10013000
60535.6832251524683	76030	43718619.56005577	42219916.83731135	379043.15685787	113927.22969278	NaN	10000000.00004000	640000000.00100005	104999999.99930000	100000000.00000000	22737007.99857000	28855374.10030000
60535.6832373400538	77083	43718619.59555610	42219916.86039872	379043.15751446	113927.22903499	NaN	10000000.00009000	639999999.99800003	105000000.00130001	100000000.00090000	22737007.99851000	28855374.10014000
60535.6832495507623	78138	43718619.57742491	42219916.85292921	379043.15705802	113927.22948798	NaN	9999999.99998000	640000000.00100005	104999999.99940000	99999999.99990000	22737007.99869000	28855374.10013000
60535.6832617731415	79194	43718619.60356967	42219916.86572064	379043.15752519	113927.22901423	NaN	9999999.99997000	640000000.00500000	104999999.99980000	100000000.00049999	22737007.99929000	28855374.09975000
