60738.764119	nan
60738.764132	nan
60738.764144	nan
60738.764156	nan
60738.764168	nan
60738.764181	nan
60738.764193	nan
60738.764205	nan
60738.764217	nan
60738.764229	nan
60738.764242	nan
60738.764254	nan
60738.764266	nan
60738.764278	nan
60738.764291	nan
60738.764303	nan
60738.764315	nan
60738.764327	nan
60738.76434	nan
60738.764352	nan
60738.764364	nan
60738.764376	nan
60738.764388	nan
60738.764401	nan
60738.764413	nan
60738.764425	nan
60738.764437	nan
60738.76445	nan
60738.764462	nan
60738.764474	nan
60738.764486	nan
60738.764499	nan
60738.764511	nan
60738.764523	nan
60738.764535	nan
60738.764547	nan
60738.76456	nan
60738.764572	nan
60738.764584	nan
60738.764596	nan
60738.764609	nan
60738.764621	nan
60738.764633	nan
60738.764645	nan
60738.764657	nan
60738.76467	nan
60738.764682	nan
60738.764694	nan
60738.764706	nan
60738.764719	nan
60738.764731	nan
60738.764743	nan
60738.764755	nan
60738.764768	nan
60738.76478	nan
60738.764792	nan
60738.764804	nan
60738.764816	nan
60738.764829	nan
60738.764841	nan
60738.764853	nan
60738.764865	nan
60738.764878	nan
60738.76489	nan
60738.764902	nan
60738.764914	nan
60738.764927	nan
60738.764939	nan
60738.764951	nan
60738.764963	nan
60738.764975	nan
60738.764988	nan
60738.765	nan
60738.765012	nan
60738.765024	nan
60738.765037	nan
60738.765049	nan
60738.765061	nan
60738.765073	nan
60738.765086	nan
60738.765098	nan
60738.76511	nan
60738.765122	nan
60738.765135	nan
60738.765147	nan
60738.765159	nan
60738.765171	nan
60738.765183	nan
60738.765196	nan
60738.765208	nan
60738.76522	nan
60738.765232	nan
60738.765245	nan
60738.765257	nan
60738.765269	nan
60738.765281	nan
60738.765294	nan
60738.765306	nan
60738.765318	nan
60738.76533	nan
60738.765342	nan
60738.765355	nan
60738.765367	nan
60738.765379	nan
60738.765391	nan
60738.765404	nan
60738.765416	nan
60738.765428	nan
60738.76544	nan
60738.765452	nan
60738.765465	nan
60738.765477	nan
60738.765489	nan
60738.765501	nan
60738.765514	nan
60738.765526	nan
60738.765538	nan
60738.76555	nan
60738.765563	nan
60738.765575	nan
60738.765587	nan
60738.765599	nan
60738.765611	nan
60738.765624	nan
60738.765636	nan
60738.765648	nan
60738.76566	nan
60738.765673	nan
60738.765685	nan
60738.765697	nan
60738.765709	nan
60738.765722	nan
60738.765734	nan
60738.765746	nan
60738.765758	nan
60738.76577	nan
60738.765783	nan
60738.765795	nan
60738.765807	nan
60738.765819	nan
60738.765832	nan
60738.765844	nan
60738.765856	nan
60738.765868	nan
60738.765881	nan
60738.765893	nan
60738.765905	nan
60738.765917	nan
60738.765929	nan
60738.765942	nan
60738.765954	nan
60738.765966	nan
60738.765978	nan
60738.765991	nan
60738.766003	nan
60738.766015	nan
60738.766027	nan
60738.766039	nan
60738.766052	nan
60738.766064	nan
60738.766076	nan
60738.766088	nan
60738.766101	nan
60738.766113	nan
60738.766125	nan
60738.766137	nan
60738.76615	nan
60738.766162	nan
60738.766174	nan
60738.766186	nan
60738.766198	nan
60738.766211	nan
60738.766223	nan
60738.766235	nan
60738.766247	nan
60738.76626	nan
60738.766272	nan
60738.766284	nan
60738.766296	nan
60738.766309	nan
60738.766321	nan
60738.766333	nan
60738.766345	nan
60738.766358	nan
60738.76637	nan
60738.766382	nan
60738.766394	nan
60738.766406	nan
60738.766419	nan
60738.766431	nan
60738.766443	nan
60738.766455	nan
60738.766468	nan
60738.76648	nan
60738.766492	nan
60738.766504	nan
60738.766517	nan
60738.766529	nan
60738.766541	nan
60738.766553	nan
60738.766565	nan
60738.766578	nan
60738.76659	nan
60738.766602	nan
60738.766614	nan
60738.766627	nan
60738.766639	nan
60738.766651	nan
60738.766663	nan
60738.766676	nan
60738.766688	nan
60738.7667	nan
60738.766712	nan
60738.766725	nan
60738.766737	nan
60738.766749	nan
60738.766761	nan
60738.766773	nan
60738.766786	nan
60738.766798	nan
60738.76681	nan
60738.766822	nan
60738.766835	nan
60738.766847	nan
60738.766859	nan
60738.766871	nan
60738.766884	nan
60738.766896	nan
60738.766908	nan
60738.76692	nan
60738.766932	nan
60738.766945	nan
60738.766957	nan
60738.766969	nan
60738.766981	nan
