,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1741293043.254587,1741293047.578497,1741293041.086534,1741293045.41149,-235611444.47635406,-21.984960317611694,0.00960083578875819,-0.05910347302588279,8.578061561670693e-05
1,1741293051.896822,1741293056.243046,1741293049.723618,1741293054.050455,-235611444.4708628,-21.977471828460693,0.002207341862184516,-0.05905433185209042,8.572299527906843e-05
2,1741293060.546153,1741293064.87819,1741293058.379018,1741293062.709003,-235611444.46767396,-21.955169200897217,-0.01641381404923162,-0.059085524941458016,8.575957089502405e-05
3,1741293069.206591,1741293073.548273,1741293067.035644,1741293071.363815,-235611444.47350585,-21.94362786412239,0.02182266348423514,-0.05923345184223111,8.593301145484597e-05
4,1741293077.873852,1741293082.191006,1741293075.699996,1741293080.018811,-235611444.46780378,-21.9533551633358,0.002426780334883015,-0.05907257125718858,8.574438209267831e-05
5,1741293086.524142,1741293090.850106,1741293084.354702,1741293088.678172,-235611444.4584284,-21.959562957286835,-0.02440701304256515,-0.059331533032943945,8.604799839763017e-05
6,1741293095.168492,1741293099.489489,1741293092.989949,1741293097.332714,-235611444.47013107,-21.96638137102127,-0.025100024218932454,-0.05918645675855553,8.58779130278498e-05
7,1741293103.819889,1741293108.151759,1741293101.652514,1741293105.987266,-235611444.48580283,-21.976254284381866,-0.00227348871797816,-0.059320081070099596,8.603457296044525e-05
8,1741293112.484352,1741293116.808133,1741293110.297891,1741293114.638387,-235611444.49035114,-21.980011612176895,-0.04239585256284338,-0.059227354071479,8.592586235935684e-05
9,1741293121.143023,1741293125.475749,1741293118.960325,1741293123.278945,-235611444.50171167,-21.98238217830658,0.02139824317245974,-0.0592403154797927,8.59410584215405e-05
10,1741293129.802016,1741293134.118155,1741293127.616898,1741293131.95372,-235611444.5046095,-21.977448999881744,-0.02349647429555781,-0.059363337891501576,8.60852834580785e-05
11,1741293138.438102,1741293142.765809,1741293136.276858,1741293140.592436,-235611444.50434345,-21.983925968408585,-0.024901188026830286,-0.05931538697344407,8.60290699137855e-05
12,1741293147.10093,1741293151.416689,1741293144.924117,1741293149.247975,-235611444.5187973,-21.993206679821014,0.040921317060710706,-0.058965133528185144,8.561840049653636e-05
13,1741293155.763028,1741293160.090133,1741293153.574581,1741293157.91756,-235611444.50876155,-21.971127927303314,0.010767932333980143,-0.05905733680317458,8.572651878785543e-05
14,1741293164.416045,1741293168.748578,1741293162.222247,1741293166.550677,-235611444.4910612,-21.941932559013367,-0.02810320502738283,-0.05929086107786499,8.60003170663533e-05
15,1741293173.068185,1741293177.388659,1741293170.899148,1741293175.216296,-235611444.49860412,-21.951732486486435,-0.01118554558508563,-0.0588883077032786,8.55283080651775e-05
16,1741293181.724689,1741293186.03994,1741293179.562681,1741293183.859805,-235611444.50959927,-21.95095732808113,-0.027989315075083777,-0.05948127599673423,8.622353529870994e-05
17,1741293190.370462,1741293194.690944,1741293188.200158,1741293192.515889,-235611444.5201208,-21.957982301712036,-0.03230018070742002,-0.05905899387678272,8.572846181548444e-05
18,1741293199.018168,1741293203.353329,1741293196.849899,1741293201.168599,-235611444.539416,-21.973284900188446,-0.010526620987561084,-0.059170432889137266,8.585912571760183e-05
