,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1741883552.589279,1741883556.912473,1741883550.417622,1741883554.745626,-235611422.5863945,-21.94027590751648,-0.03061359581812345,-0.05887726914295222,7.161740867114372e-05
1,1741883561.241569,1741883565.578247,1741883559.088619,1741883563.392722,-235611422.5839914,-21.94830611348152,-0.003754026218429274,-0.05888253112967772,7.162341498699103e-05
2,1741883569.904207,1741883574.244703,1741883567.745631,1741883572.073822,-235611422.59213406,-21.92317521572113,-0.0006074785427966824,-0.05893333449907243,7.168140458371368e-05
3,1741883578.575073,1741883582.890445,1741883576.38374,1741883580.702604,-235611422.588213,-21.91242152452469,0.0039014726001201276,-0.05873935929944005,7.145999014164812e-05
4,1741883587.214981,1741883591.541348,1741883585.037009,1741883589.362966,-235611422.5844812,-21.903284966945648,0.010856085056219237,-0.05937566455431299,7.218629443046218e-05
5,1741883595.876477,1741883600.210028,1741883593.690352,1741883598.019153,-235611422.5774348,-21.927892744541168,-0.013152585981088791,-0.05875343625686282,7.147605849083809e-05
6,1741883604.529642,1741883608.861343,1741883602.346757,1741883606.68501,-235611422.57719466,-21.942849576473236,-0.02512218402030066,-0.05887719195651724,7.161732056636165e-05
7,1741883613.187283,1741883617.495237,1741883611.001775,1741883615.318389,-235611422.58693,-21.91418546438217,-0.02945720512841021,-0.058992649677155014,7.17491097410431e-05
8,1741883621.820678,1741883626.153939,1741883619.654496,1741883623.974865,-235611422.59900987,-21.9122613966465,-0.03952992205380007,-0.0589360048501905,7.16844526551073e-05
9,1741883630.492183,1741883634.801936,1741883628.326682,1741883632.626425,-235611422.614916,-21.921328008174896,-0.025984169922823135,-0.0592458255376046,7.203809356058272e-05
10,1741883639.138558,1741883643.456732,1741883636.954663,1741883641.28069,-235611422.63217342,-21.941455483436584,0.05266183458105889,-0.05852561952261943,7.121601179113006e-05
11,1741883647.782905,1741883652.118161,1741883645.619931,1741883649.959406,-235611422.6194604,-21.924519151449203,0.06449403411459147,-0.05910637605597441,7.187892164693667e-05
12,1741883656.451691,1741883660.783113,1741883654.261752,1741883658.60449,-235611422.57800114,-21.90306329727173,0.021420710910728145,-0.05876703557155928,7.149158161271092e-05
13,1741883665.10015,1741883669.433178,1741883662.940371,1741883667.252655,-235611422.55362687,-21.910453498363495,-0.047601593017811014,-0.0588323363139479,7.156611982369738e-05
14,1741883673.747669,1741883678.081557,1741883671.594126,1741883675.898773,-235611422.56400755,-21.901272475719452,-0.013040807727670715,-0.05895409286715675,7.170509920118079e-05
15,1741883682.403035,1741883686.748085,1741883680.225708,1741883684.560095,-235611422.58077335,-21.90631130337715,0.003954805309923406,-0.059143163677499076,7.19209123139225e-05
16,1741883691.063206,1741883695.390622,1741883688.884992,1741883693.21027,-235611422.58145946,-21.930549770593643,-0.05284511078803039,-0.058929625667103795,7.167717113776241e-05
17,1741883699.722367,1741883704.053904,1741883697.54571,1741883701.869676,-235611422.59554413,-21.940403282642365,-0.01610751244362851,-0.058813514450057246,7.154463544642373e-05
18,1741883708.372182,1741883712.699859,1741883706.195122,1741883710.531944,-235611422.61175692,-21.919225960969925,0.04067829634542113,-0.05900314457446979,7.176108908561265e-05
19,1741883717.015254,1741883721.35344,1741883714.847967,1741883719.184582,-235611422.59798247,-21.91139018535614,0.020221443510474935,-0.05886625321244673,7.160483448597612e-05
20,1741883725.676855,1741883730.006896,1741883723.520441,1741883727.836314,-235611422.5792389,-21.915817856788635,-0.061217757292016985,-0.05905554113162811,7.18208967263683e-05
21,1741883734.325922,1741883738.66249,1741883732.160921,1741883736.491667,-235611422.59322035,-21.922733068466187,-0.05773744927006113,-0.059038529895928504,7.180147940802567e-05
22,1741883742.985318,1741883747.314321,1741883740.813712,1741883745.137295,-235611422.62546784,-21.935944229364395,0.006544982529052539,-0.05893763739521298,7.168631612280089e-05
23,1741883751.633903,1741883755.985603,1741883749.485364,1741883753.802925,-235611422.6320517,-21.93365442752838,-0.0006952653197171569,-0.05876052221391943,7.148414685429543e-05
24,1741883760.308558,1741883764.620404,1741883758.131923,1741883762.44906,-235611422.62465736,-21.912650525569916,-0.019864264685928383,-0.05916629438706431,7.19473144536299e-05
25,1741883768.956391,1741883773.296704,1741883766.780818,1741883771.101307,-235611422.6288972,-21.91728636622429,-0.027214489546537667,-0.05901096318045644,7.1770013586067e-05
26,1741883777.602529,1741883781.922426,1741883775.425468,1741883779.769845,-235611422.64144492,-21.939611226320267,-0.002058406725137224,-0.058821624282373725,7.155389248723635e-05
27,1741883786.25744,1741883790.576448,1741883784.082887,1741883788.403849,-235611422.64781228,-21.927810728549957,-0.015337883839466226,-0.05893493447284277,7.168323087330833e-05
28,1741883794.914197,1741883799.231291,1741883792.737973,1741883797.077228,-235611422.65013206,-21.912162512540817,-0.03122596582898431,-0.059168285010075795,7.194958661313232e-05
29,1741883803.566207,1741883807.895014,1741883801.390903,1741883805.72529,-235611422.6640971,-21.92884600162506,0.009389902382771521,-0.05904961691116171,7.181413458205659e-05
30,1741883812.220209,1741883816.555378,1741883810.060584,1741883814.368962,-235611422.6678021,-21.94787299633026,0.012304062802784156,-0.05899134891048335,7.174762498725703e-05
31,1741883820.877127,1741883825.197752,1741883818.701542,1741883823.018136,-235611422.65567815,-21.943132251501083,0.04681166799743149,-0.059145550579339526,7.192363680279166e-05
32,1741883829.530416,1741883833.855723,1741883827.349766,1741883831.692774,-235611422.63364652,-21.943242728710175,-0.01248203347179377,-0.05905866071447153,7.182445754300543e-05
33,1741883838.200578,1741883842.511858,1741883836.016128,1741883840.325764,-235611422.6233459,-21.948776334524155,-0.006741265383310977,-0.05899711496988993,7.175420662668442e-05
34,1741883846.826838,1741883851.154931,1741883844.657958,1741883848.99468,-235611422.63102326,-21.941859662532806,-0.025870620156789707,-0.058749739759229626,7.1471839071017e-05
35,1741883855.49106,1741883859.815698,1741883853.312936,1741883857.643747,-235611422.6414069,-21.918017983436584,0.006586889515288289,-0.0589278371501384,7.167512963482719e-05
36,1741883864.152575,1741883868.465946,1741883861.983447,1741883866.302084,-235611422.64412796,-21.903325080871582,0.022043530298093913,-0.05902699390314286,7.178831174231372e-05
