,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1741900025.574205,1741900029.902973,1741900023.40453,1741900027.721423,-235611421.8453693,-21.906300604343414,-0.03304788991177081,-0.05867841560189647,7.139042488277586e-05
1,1741900034.227392,1741900038.560637,1741900032.048145,1741900036.370369,-235611421.87035614,-21.90825653076172,-0.0037584101431628832,-0.05863608613045605,7.134210698555375e-05
2,1741900042.889062,1741900047.201212,1741900040.696729,1741900045.044874,-235611421.87940723,-21.880787014961243,0.041852330580563216,-0.05887292276893637,7.161244748343712e-05
3,1741900051.536164,1741900055.868584,1741900049.36132,1741900053.692021,-235611421.8661554,-21.87861442565918,0.03941105735210398,-0.058617827249075334,7.132126494326023e-05
4,1741900060.185984,1741900064.520221,1741900058.014443,1741900062.3459,-235611421.84067953,-21.882008731365204,-0.008344993114535595,-0.05887877070993201,7.161912264101797e-05
5,1741900068.844301,1741900073.168662,1741900066.67675,1741900070.987266,-235611421.83306432,-21.884568363428116,0.0243714341249588,-0.0586499291106969,7.135790837270998e-05
6,1741900077.493937,1741900081.820557,1741900075.335399,1741900079.650316,-235611421.8281033,-21.8869206905365,0.048503578866402955,-0.05878361273111294,7.151050381594545e-05
7,1741900086.155304,1741900090.479915,1741900083.971121,1741900088.315802,-235611421.8006219,-21.881466448307037,0.03889874585297757,-0.058830556441095944,7.156408817383802e-05
8,1741900094.801659,1741900099.132982,1741900092.627853,1741900096.967107,-235611421.76993203,-21.889610648155212,0.021827715560686252,-0.05901279451329537,7.177210394914822e-05
9,1741900103.454752,1741900107.779287,1741900101.279948,1741900105.608998,-235611421.75060394,-21.90880984067917,-0.047023045303132574,-0.05887328078280873,7.161285614000057e-05
10,1741900112.115854,1741900116.44255,1741900109.951395,1741900114.266536,-235611421.76073527,-21.919800728559494,-0.08229010666215944,-0.058655630579711106,7.136441644075336e-05
11,1741900120.769563,1741900125.096154,1741900118.606087,1741900122.916146,-235611421.80223462,-21.89989846944809,-0.020009896387136412,-0.05891054651724074,7.165539322646669e-05
12,1741900129.436505,1741900133.751523,1741900127.262001,1741900131.571386,-235611421.82723814,-21.89039719104767,-0.005578007624277643,-0.05872640812846683,7.144520682389683e-05
13,1741900138.084634,1741900142.406347,1741900135.900878,1741900140.231149,-235611421.82807314,-21.893582671880722,0.027518267124172636,-0.05906408718798505,7.183065153510085e-05
14,1741900146.742825,1741900151.069149,1741900144.556443,1741900148.887707,-235611421.81745255,-21.905988544225693,0.015023401688985983,-0.05897412106143523,7.172796033020643e-05
15,1741900155.386322,1741900159.704597,1741900153.204537,1741900157.538591,-235611421.80165076,-21.92746329307556,0.030012703601652244,-0.05899849480420505,7.175578163121465e-05
16,1741900164.045551,1741900168.361434,1741900161.872007,1741900166.200702,-235611421.7881801,-21.93195867538452,0.01973413579245674,-0.05894779819451402,7.16979141573014e-05
17,1741900172.691925,1741900177.019107,1741900170.532381,1741900174.84102,-235611421.7743174,-21.928413569927216,0.04757337428125967,-0.05874553923819806,7.146704432519095e-05
18,1741900181.340129,1741900185.685006,1741900179.16943,1741900183.507181,-235611421.75182688,-21.910618990659714,-0.009988568358532113,-0.059087115994851704,7.185693750285463e-05
19,1741900190.014753,1741900194.3237,1741900187.827063,1741900192.153774,-235611421.7409588,-21.910968750715256,-0.04190445730802213,-0.058521648186089875,7.121147857982542e-05
20,1741900198.657619,1741900202.982072,1741900196.484666,1741900200.819577,-235611421.76096913,-21.900858223438263,0.01697921278840822,-0.059085548886696405,7.185514874652803e-05
