,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1741890643.027727,1741890647.356736,1741890640.839187,1741890645.169934,-235611422.2018738,-21.95788222551346,-0.0057589159502368405,-0.059327745669229985,7.213159900213933e-05
1,1741890651.668171,1741890655.992472,1741890649.497907,1741890653.828044,-235611422.19229627,-21.973790377378464,0.014783302861986907,-0.0592520661770169,7.204521678218646e-05
2,1741890660.335418,1741890664.661594,1741890658.165459,1741890662.490228,-235611422.18778133,-21.985269755125046,-0.05720127127089868,-0.059197600657636275,7.198304837624622e-05
3,1741890668.978694,1741890673.303903,1741890666.81066,1741890671.131205,-235611422.20058522,-21.979295670986176,-0.022624971335685213,-0.0593356386282535,7.214060817173233e-05
4,1741890677.627878,1741890681.970914,1741890675.465101,1741890679.783037,-235611422.2191984,-21.979336112737656,-0.00054611079081652,-0.05886999062551087,7.160910057460066e-05
5,1741890686.292138,1741890690.623499,1741890684.124665,1741890688.454212,-235611422.21613663,-21.96051549911499,-0.027393232134708546,-0.05949512390930993,7.232264659020858e-05
6,1741890694.951083,1741890699.269969,1741890692.764455,1741890697.104684,-235611422.22031835,-21.961290895938873,-0.041831220867063874,-0.05913959621056954,7.191684028810065e-05
7,1741890703.597257,1741890707.925485,1741890701.436144,1741890705.759456,-235611422.2418877,-21.982450366020203,0.0005521993343663868,-0.05908926060312989,7.185938543927963e-05
8,1741890712.263572,1741890716.587455,1741890710.071982,1741890714.415414,-235611422.24971494,-21.96686142683029,-0.015054470408661957,-0.059131421101021084,7.190750894144316e-05
9,1741890720.914007,1741890725.238485,1741890718.725283,1741890723.059841,-235611422.24943325,-21.95389813184738,-0.05116862316947257,-0.05898627590331567,7.174183442664074e-05
10,1741890729.559689,1741890733.889824,1741890727.380301,1741890731.72503,-235611422.27046463,-21.94459468126297,-0.00832945385337468,-0.059352766017046005,7.216015767382124e-05
11,1741890738.224765,1741890742.538009,1741890736.044796,1741890740.378284,-235611422.2837342,-21.955834060907364,0.022464079080778347,-0.05955432686416741,7.239022105506111e-05
12,1741890746.869135,1741890751.189917,1741890744.70483,1741890749.020931,-235611422.2719024,-21.99834316968918,0.006601287138933851,-0.059370498112454505,7.218039737465498e-05
13,1741890755.530681,1741890759.85709,1741890753.356659,1741890757.676525,-235611422.25976735,-22.018632143735886,-0.04662615263365149,-0.05931489928064674,7.211693588596193e-05
14,1741890764.17563,1741890768.509569,1741890762.004683,1741890766.31893,-235611422.27262682,-22.006371289491653,0.04266415846723432,-0.059446346437378075,7.22669716058537e-05
15,1741890772.836601,1741890777.160375,1741890770.657855,1741890774.983913,-235611422.2709183,-22.00198233127594,0.0317775601919226,-0.05895869258610598,7.171034954093312e-05
16,1741890781.478379,1741890785.824623,1741890779.306322,1741890783.632893,-235611422.2435661,-21.98028662800789,0.008810356992636346,-0.059391050940185,7.22038566745161e-05
17,1741890790.148875,1741890794.467944,1741890787.955266,1741890792.293895,-235611422.23144743,-21.966562271118164,-0.046539280045634686,-0.059074728803442327,7.184279829032716e-05
18,1741890798.790049,1741890803.115326,1741890796.611988,1741890800.956939,-235611422.24531755,-21.970869600772858,0.010186353898343763,-0.05911510419968154,7.188888426246415e-05
19,1741890807.44769,1741890811.769267,1741890805.279995,1741890809.593314,-235611422.25256723,-21.95811226963997,0.020465010269970642,-0.059496786410677543,7.232454417891328e-05
20,1741890816.09702,1741890820.432587,1741890813.923626,1741890818.270107,-235611422.23719496,-21.976975202560425,-0.026138061080055414,-0.059390871713228294,7.220365210237321e-05
21,1741890824.758544,1741890829.093072,1741890822.588501,1741890826.910189,-235611422.23739207,-22.00637722015381,0.020395782196824704,-0.05897176667720926,7.172527292624643e-05
22,1741890833.418445,1741890837.739015,1741890831.228423,1741890835.572514,-235611422.236394,-21.984086632728577,-0.031037876164182052,-0.059362451462371006,7.21712128009752e-05
23,1741890842.077759,1741890846.39552,1741890839.899793,1741890844.224293,-235611422.23745447,-21.965384155511856,0.003269307899820393,-0.05905250394102627,7.18174299547951e-05
24,1741890850.730981,1741890855.037192,1741890848.536927,1741890852.87269,-235611422.24209857,-21.96602714061737,-0.038016540536331654,-0.058994119629368555,7.17507876106816e-05
25,1741890859.373453,1741890863.707049,1741890857.193315,1741890861.525592,-235611422.24851468,-21.94672167301178,-0.039202224657226926,-0.05915697123949477,7.19366727166235e-05
26,1741890868.034445,1741890872.364575,1741890865.853847,1741890870.18067,-235611422.26982015,-21.942904442548752,-0.0020539909010848997,-0.05916495764605781,7.194578865537004e-05
27,1741890876.692716,1741890881.005604,1741890874.516052,1741890878.832989,-235611422.2774256,-21.95565614104271,0.011865094992228705,-0.05907144839283512,7.18390539025754e-05
28,1741890885.342269,1741890889.676565,1741890883.173648,1741890887.498675,-235611422.26734,-21.956886172294617,0.05321543845881907,-0.05930628004120065,7.21070977123016e-05
29,1741890893.987144,1741890898.315425,1741890891.819357,1741890896.145603,-235611422.24165457,-21.963262498378754,0.007726015938533283,-0.059267691716075446,7.206305214918623e-05
30,1741890902.648335,1741890906.971034,1741890900.475044,1741890904.789243,-235611422.222538,-21.979195684194565,-0.01965926981944678,-0.059280202255362624,7.207733196662606e-05
31,1741890911.305221,1741890915.622619,1741890909.133881,1741890913.445844,-235611422.2274928,-21.984966963529587,-0.009072810286791287,-0.059275197755244285,7.207161971648918e-05
32,1741890919.958544,1741890924.288509,1741890917.784282,1741890922.111469,-235611422.23480338,-21.985110998153687,-0.01746570785473771,-0.058840071003587895,7.157494864306527e-05
33,1741890928.611304,1741890932.931139,1741890926.424484,1741890930.761586,-235611422.24044564,-21.956503689289093,-0.005699666550360474,-0.058769702524009065,7.149462583995908e-05
34,1741890937.254724,1741890941.59135,1741890935.084457,1741890939.411445,-235611422.24418575,-21.910404533147812,0.027315093076245366,-0.0590014802855128,7.17591893924387e-05
35,1741890945.923224,1741890950.236136,1741890943.740779,1741890948.063284,-235611422.23393527,-21.902244746685028,-0.023070499457877026,-0.05944116173467134,7.226105373521057e-05
36,1741890954.579198,1741890958.903201,1741890952.401305,1741890956.720319,-235611422.2318402,-21.94895252585411,-0.022458487251661236,-0.05912507908809146,7.190026994968068e-05
37,1741890963.223304,1741890967.546239,1741890961.044581,1741890965.382669,-235611422.24522573,-21.98154044151306,-0.024819733416215264,-0.05909344316524918,7.186415957170976e-05
38,1741890971.884248,1741890976.202878,1741890969.708674,1741890974.041907,-235611422.257062,-21.96675270795822,-0.014031989512399633,-0.059178583007297246,7.196134106500173e-05
39,1741890980.539024,1741890984.858975,1741890978.365387,1741890982.68557,-235611422.26676846,-21.95645758509636,-0.012296236026784039,-0.05898594155483807,7.174145278604282e-05
40,1741890989.187582,1741890993.527078,1741890987.011349,1741890991.338414,-235611422.2732287,-21.948291301727295,0.018666670211943463,-0.05952129951722523,7.235252355618758e-05
41,1741890997.853567,1741891002.164286,1741890995.661645,1741891000.000146,-235611422.26754633,-21.968200027942657,0.03945206318143345,-0.05923326998691929,7.202376233241032e-05
42,1741891006.50136,1741891010.811512,1741891004.332619,1741891008.653093,-235611422.24473676,-21.99510222673416,0.0034903430620994067,-0.05894103136522025,7.169019016748072e-05
43,1741891015.158265,1741891019.4851,1741891012.970038,1741891017.304632,-235611422.22943893,-21.968070209026337,0.0004287456187462838,-0.05939891790427709,7.221283613437171e-05
44,1741891023.807904,1741891028.128782,1741891021.623353,1741891025.963265,-235611422.2275263,-21.96029445528984,-0.012996033920088433,-0.059123205527656285,7.189813140273386e-05
45,1741891032.469056,1741891036.793131,1741891030.288262,1741891034.620473,-235611422.2305916,-21.974166750907898,0.037069673015815395,-0.05905619373184054,7.18216416304174e-05
46,1741891041.108825,1741891045.434174,1741891038.943282,1741891043.263277,-235611422.22204727,-21.960071802139282,0.004628871665675331,-0.05917889161436791,7.196169331850899e-05
47,1741891049.762291,1741891054.086986,1741891047.593072,1741891051.912151,-235611422.20971748,-21.95320039987564,-0.006208328553910924,-0.05910934247699192,7.188230762669823e-05
48,1741891058.424234,1741891062.752887,1741891056.252772,1741891060.563335,-235611422.21232793,-21.956576883792877,-0.02399336171550753,-0.05899330086944157,7.174985304125879e-05
49,1741891067.076184,1741891071.391594,1741891064.888572,1741891069.221561,-235611422.2216012,-21.947418957948685,0.005478726107402943,-0.05941934175400775,7.223614817197038e-05
50,1741891075.725201,1741891080.052352,1741891073.562295,1741891077.890264,-235611422.22134313,-21.96107131242752,-0.029478106758620618,-0.059092000077440844,7.186251237760745e-05
51,1741891084.381607,1741891088.710183,1741891082.209349,1741891086.536644,-235611422.22508007,-21.976505786180496,-0.01999861228912382,-0.05907922659344883,7.184793224071105e-05
52,1741891093.044638,1741891097.37285,1741891090.856734,1741891095.182659,-235611422.2395788,-21.96003121137619,0.0037383625724422714,-0.0592944900019172,7.209364031442364e-05
53,1741891101.692299,1741891106.014852,1741891099.515638,1741891103.851531,-235611422.24076656,-21.961318910121918,0.012714872104571647,-0.058994818803509715,7.17515856794655e-05
54,1741891110.345259,1741891114.663987,1741891108.183715,1741891112.506792,-235611422.23070014,-21.96088945865631,0.013701108820632928,-0.059150687748654195,7.192950053659199e-05
55,1741891118.994206,1741891123.327034,1741891116.826545,1741891121.142136,-235611422.2194016,-21.951343685388565,-0.026285398829252862,-0.05920105586010636,7.198699224398644e-05
56,1741891127.65428,1741891131.978207,1741891125.473854,1741891129.80866,-235611422.22139746,-21.9589364528656,0.01037346926373156,-0.05911797981161318,7.189216658750456e-05
57,1741891136.308466,1741891140.64796,1741891134.140627,1741891138.449462,-235611422.2202993,-21.96239498257637,0.014452301554543695,-0.05944886155984104,7.226984239061192e-05
58,1741891144.973129,1741891149.300918,1741891142.78107,1741891147.13108,-235611422.2082195,-21.97775775194168,-0.019895050857710806,-0.05943766646279394,7.225706419635287e-05
59,1741891153.618007,1741891157.939502,1741891151.453441,1741891155.768085,-235611422.20967948,-22.00549304485321,-0.07344319693782797,-0.05935845270758745,7.216664855714767e-05
60,1741891162.270598,1741891166.603788,1741891160.091302,1741891164.412841,-235611422.23794615,-22.0114127099514,0.046610069732389015,-0.05896359369331392,7.171594389785292e-05
61,1741891170.930178,1741891175.252509,1741891168.749295,1741891173.076458,-235611422.24123335,-21.97955548763275,0.06055924238105347,-0.059229280811797985,7.201920898284691e-05
62,1741891179.571444,1741891183.903121,1741891177.403858,1741891181.741419,-235611422.20337608,-21.954908668994904,0.017502821411203812,-0.05906569755422487,7.183248967055199e-05
63,1741891188.233091,1741891192.55,1741891186.055112,1741891190.3883,-235611422.18218482,-21.95476785302162,-0.052579545187446695,-0.05919934800671303,7.198504285098906e-05
