# Readme Information 
# Data taken on 250124, analyzed on 02-Apr-2025 by script Saveshifts_forTara_v3_250124.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2065), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0616), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.720094e+04 s, uptime fraction 5.247979e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0699736548100002e+04	   6.3000001031915776e+07	   0.0000000000000000e+00	
   6.0699736555459996e+04	   6.3000001022479728e+07	   0.0000000000000000e+00	
   6.0699736566879998e+04	   6.3000001015245698e+07	   0.0000000000000000e+00	
   6.0699736578310003e+04	   6.3000001013925456e+07	   0.0000000000000000e+00	
   6.0699736589699998e+04	   6.3000001024100259e+07	   0.0000000000000000e+00	
   6.0699736601110002e+04	   6.3000001044494666e+07	   0.0000000000000000e+00	
   6.0699736612530003e+04	   6.3000001061602205e+07	   0.0000000000000000e+00	
   6.0699736623940000e+04	   6.3000001074418135e+07	   0.0000000000000000e+00	
   6.0699736635360001e+04	   6.3000001085178196e+07	   0.0000000000000000e+00	
   6.0699736646760000e+04	   6.3000001090135925e+07	   0.0000000000000000e+00	
   6.0699736658189999e+04	   6.3000001097294964e+07	   0.0000000000000000e+00	
   6.0699736669589998e+04	   6.3000001104682602e+07	   0.0000000000000000e+00	
   6.0699736681000002e+04	   6.3000001107383639e+07	   0.0000000000000000e+00	
   6.0699736692420003e+04	   6.3000001103407428e+07	   0.0000000000000000e+00	
   6.0699736703830000e+04	   6.3000001098784782e+07	   0.0000000000000000e+00	
   6.0699736715239997e+04	   6.3000001094041474e+07	   0.0000000000000000e+00	
   6.0699736726670002e+04	   6.3000001083151184e+07	   0.0000000000000000e+00	
   6.0699736738059997e+04	   6.3000001067222588e+07	   0.0000000000000000e+00	
   6.0699736749490003e+04	   6.3000001048136346e+07	   0.0000000000000000e+00	
