01/24/2025	11:15:08	(analyzed:  1/24/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS
60699.776980	1422397.000000	NaN	nan	NaN	NaN	NaN
60699.776992	1423453.000000	NaN	nan	NaN	NaN	NaN
60699.777004	1424510.000000	NaN	nan	NaN	NaN	NaN
60699.777016	1425567.000000	NaN	nan	NaN	NaN	NaN
60699.777028	1426622.000000	NaN	nan	NaN	NaN	NaN
60699.777041	1427680.000000	NaN	nan	NaN	NaN	NaN
60699.777053	1428735.000000	NaN	nan	NaN	NaN	NaN
60699.777065	1429793.000000	NaN	nan	NaN	NaN	NaN
60699.777077	1430850.000000	NaN	nan	NaN	NaN	NaN
60699.777090	1431907.000000	NaN	nan	NaN	NaN	NaN
60699.777102	1432964.000000	NaN	nan	NaN	NaN	NaN
60699.777114	1434021.000000	NaN	nan	NaN	NaN	NaN
60699.777126	1435078.000000	NaN	nan	NaN	NaN	NaN
60699.777139	1436133.000000	NaN	nan	NaN	NaN	NaN
60699.777151	1437189.000000	NaN	nan	NaN	NaN	NaN
60699.777163	1438245.000000	NaN	nan	NaN	NaN	NaN
60699.777175	1439302.000000	NaN	nan	NaN	NaN	NaN
60699.777187	1440358.000000	NaN	nan	NaN	NaN	NaN
60699.777200	1441416.000000	NaN	nan	NaN	NaN	NaN
60699.777212	1442472.000000	NaN	nan	NaN	NaN	NaN
60699.777224	1443528.000000	NaN	nan	NaN	NaN	NaN
60699.777236	1444584.000000	NaN	nan	NaN	NaN	NaN
60699.777249	1445640.000000	NaN	nan	NaN	NaN	NaN
60699.777261	1446697.000000	NaN	nan	NaN	NaN	NaN
60699.777273	1447754.000000	NaN	nan	NaN	NaN	NaN
60699.777285	1448810.000000	NaN	nan	NaN	NaN	NaN
60699.777297	1449866.000000	NaN	nan	NaN	NaN	NaN
60699.777310	1450923.000000	NaN	nan	NaN	NaN	NaN
60699.777322	1451981.000000	NaN	nan	NaN	NaN	NaN
60699.777334	1453038.000000	NaN	nan	NaN	NaN	NaN
60699.777346	1454093.000000	NaN	nan	NaN	NaN	NaN
60699.777359	1455151.000000	NaN	nan	NaN	NaN	NaN
60699.777371	1456210.000000	NaN	nan	NaN	NaN	NaN
60699.777383	1457266.000000	NaN	nan	NaN	NaN	NaN
60699.777395	1458323.000000	NaN	nan	NaN	NaN	NaN
60699.777408	1459379.000000	NaN	nan	NaN	NaN	NaN
60699.777420	1460433.000000	NaN	nan	NaN	NaN	NaN
60699.777432	1461492.000000	NaN	nan	NaN	NaN	NaN
60699.777444	1462548.000000	NaN	nan	NaN	NaN	NaN
60699.777456	1463605.000000	NaN	nan	NaN	NaN	NaN
60699.777469	1464663.000000	NaN	nan	NaN	NaN	NaN
60699.777481	1465720.000000	NaN	nan	NaN	NaN	NaN
60699.777493	1466778.000000	NaN	nan	NaN	NaN	NaN
60699.777505	1467834.000000	NaN	nan	NaN	NaN	NaN
60699.777518	1468891.000000	NaN	nan	NaN	NaN	NaN
60699.777530	1469949.000000	NaN	nan	NaN	NaN	NaN
60699.777542	1471006.000000	NaN	nan	NaN	NaN	NaN
60699.777554	1472063.000000	NaN	nan	NaN	NaN	NaN
60699.777567	1473120.000000	NaN	nan	NaN	NaN	NaN
60699.777579	1474178.000000	NaN	nan	NaN	NaN	NaN
60699.777591	1475235.000000	NaN	nan	NaN	NaN	NaN
60699.777603	1476291.000000	NaN	nan	NaN	NaN	NaN
60699.777616	1477347.000000	NaN	nan	NaN	NaN	NaN
60699.777628	1478403.000000	NaN	nan	NaN	NaN	NaN
60699.777640	1479461.000000	NaN	nan	NaN	NaN	NaN
60699.777652	1480518.000000	NaN	nan	NaN	NaN	NaN
60699.777664	1481574.000000	NaN	nan	NaN	NaN	NaN
60699.777677	1482631.000000	NaN	nan	NaN	NaN	NaN
60699.777689	1483688.000000	NaN	nan	NaN	NaN	NaN
60699.777701	1484745.000000	NaN	nan	NaN	NaN	NaN
60699.777713	1485802.000000	NaN	nan	NaN	NaN	NaN
60699.777726	1486857.000000	NaN	nan	NaN	NaN	NaN
60699.777738	1487915.000000	NaN	nan	NaN	NaN	NaN
60699.777750	1488973.000000	NaN	nan	NaN	NaN	NaN
60699.777762	1490029.000000	NaN	nan	NaN	NaN	NaN
60699.777775	1491085.000000	NaN	nan	NaN	NaN	NaN
60699.777787	1492141.000000	NaN	nan	NaN	NaN	NaN
60699.777799	1493198.000000	NaN	nan	NaN	NaN	NaN
60699.777811	1494254.000000	NaN	nan	NaN	NaN	NaN
60699.777823	1495311.000000	NaN	nan	NaN	NaN	NaN
60699.777836	1496369.000000	NaN	nan	NaN	NaN	NaN
60699.777848	1497426.000000	NaN	nan	NaN	NaN	NaN
60699.777860	1498482.000000	NaN	nan	NaN	NaN	NaN
60699.777872	1499539.000000	NaN	nan	NaN	NaN	NaN
60699.777885	1500595.000000	NaN	nan	NaN	NaN	NaN
60699.777897	1501651.000000	NaN	nan	NaN	NaN	NaN
60699.777909	1502708.000000	NaN	nan	NaN	NaN	NaN
60699.777921	1503764.000000	NaN	nan	NaN	NaN	NaN
60699.777934	1504821.000000	NaN	nan	NaN	NaN	NaN
60699.777946	1505879.000000	NaN	nan	NaN	NaN	NaN
60699.777958	1506933.000000	NaN	nan	NaN	NaN	NaN
60699.777970	1507990.000000	NaN	nan	NaN	NaN	NaN
60699.777982	1509046.000000	NaN	nan	NaN	NaN	NaN
60699.777995	1510104.000000	NaN	nan	NaN	NaN	NaN
60699.778007	1511161.000000	NaN	nan	NaN	NaN	NaN
60699.778019	1512217.000000	NaN	nan	NaN	NaN	NaN
60699.778031	1513275.000000	NaN	nan	NaN	NaN	NaN
60699.778044	1514333.000000	NaN	nan	NaN	NaN	NaN
60699.778056	1515390.000000	NaN	nan	NaN	NaN	NaN
60699.778068	1516447.000000	NaN	nan	NaN	NaN	NaN
60699.778080	1517503.000000	NaN	nan	NaN	NaN	NaN
60699.778093	1518561.000000	NaN	nan	NaN	NaN	NaN
60699.778105	1519616.000000	NaN	nan	NaN	NaN	NaN
60699.778117	1520672.000000	NaN	nan	NaN	NaN	NaN
60699.778129	1521729.000000	NaN	nan	NaN	NaN	NaN
60699.778141	1522786.000000	NaN	nan	NaN	NaN	NaN
60699.778154	1523842.000000	NaN	nan	NaN	NaN	NaN
60699.778166	1524900.000000	NaN	nan	NaN	NaN	NaN
60699.778178	1525956.000000	NaN	nan	NaN	NaN	NaN
60699.778190	1527014.000000	NaN	nan	NaN	NaN	NaN
60699.778203	1528071.000000	NaN	nan	NaN	NaN	NaN
60699.778215	1529128.000000	NaN	nan	NaN	NaN	NaN
60699.778227	1530184.000000	NaN	nan	NaN	NaN	NaN
60699.778239	1531239.000000	NaN	nan	NaN	NaN	NaN
60699.778252	1532295.000000	NaN	nan	NaN	NaN	NaN
60699.778264	1533350.000000	NaN	nan	NaN	NaN	NaN
60699.778276	1534406.000000	NaN	nan	NaN	NaN	NaN
60699.778288	1535465.000000	NaN	nan	NaN	NaN	NaN
60699.778300	1536521.000000	NaN	nan	NaN	NaN	NaN
60699.778313	1537578.000000	NaN	nan	NaN	NaN	NaN
60699.778325	1538634.000000	NaN	nan	NaN	NaN	NaN
60699.778337	1539691.000000	NaN	nan	NaN	NaN	NaN
60699.778349	1540750.000000	NaN	nan	NaN	NaN	NaN
60699.778362	1541807.000000	NaN	nan	NaN	NaN	NaN
60699.778374	1542863.000000	NaN	nan	NaN	NaN	NaN
60699.778386	1543920.000000	NaN	nan	NaN	NaN	NaN
60699.778398	1544977.000000	NaN	nan	NaN	NaN	NaN
60699.778411	1546033.000000	NaN	nan	NaN	NaN	NaN
60699.778423	1547089.000000	NaN	nan	NaN	NaN	NaN
60699.778435	1548147.000000	NaN	nan	NaN	NaN	NaN
60699.778447	1549205.000000	NaN	nan	NaN	NaN	NaN
60699.778459	1550262.000000	NaN	nan	NaN	NaN	NaN
60699.778472	1551319.000000	NaN	nan	NaN	NaN	NaN
60699.778484	1552377.000000	NaN	nan	NaN	NaN	NaN
60699.778496	1553432.000000	NaN	nan	NaN	NaN	NaN
60699.778508	1554487.000000	NaN	nan	NaN	NaN	NaN
60699.778521	1555544.000000	NaN	nan	NaN	NaN	NaN
60699.778533	1556602.000000	NaN	nan	NaN	NaN	NaN
60699.778545	1557661.000000	NaN	nan	NaN	NaN	NaN
60699.778557	1558716.000000	NaN	nan	NaN	NaN	NaN
60699.778570	1559773.000000	NaN	nan	NaN	NaN	NaN
60699.778582	1560832.000000	NaN	nan	NaN	NaN	NaN
60699.778594	1561886.000000	NaN	nan	NaN	NaN	NaN
60699.778606	1562944.000000	NaN	nan	NaN	NaN	NaN
60699.778619	1564002.000000	NaN	nan	NaN	NaN	NaN
60699.778631	1565057.000000	NaN	nan	NaN	NaN	NaN
60699.778643	1566115.000000	NaN	nan	NaN	NaN	NaN
60699.778655	1567172.000000	NaN	nan	NaN	NaN	NaN
60699.778667	1568231.000000	NaN	nan	NaN	NaN	NaN
60699.778680	1569287.000000	NaN	nan	NaN	NaN	NaN
60699.778692	1570342.000000	NaN	nan	NaN	NaN	NaN
60699.778704	1571399.000000	NaN	nan	NaN	NaN	NaN
60699.778716	1572455.000000	NaN	nan	NaN	NaN	NaN
60699.778729	1573510.000000	NaN	nan	NaN	NaN	NaN
60699.778741	1574567.000000	NaN	nan	NaN	NaN	NaN
60699.778753	1575624.000000	NaN	nan	NaN	NaN	NaN
60699.778765	1576682.000000	NaN	nan	NaN	NaN	NaN
60699.778778	1577740.000000	NaN	nan	NaN	NaN	NaN
60699.778790	1578796.000000	NaN	nan	NaN	NaN	NaN
60699.778802	1579853.000000	NaN	nan	NaN	NaN	NaN
60699.778814	1580910.000000	NaN	nan	NaN	NaN	NaN
60699.778826	1581969.000000	NaN	nan	NaN	NaN	NaN
60699.778839	1583025.000000	NaN	nan	NaN	NaN	NaN
60699.778851	1584081.000000	NaN	nan	NaN	NaN	NaN
60699.778863	1585138.000000	NaN	nan	NaN	NaN	NaN
60699.778875	1586196.000000	NaN	nan	NaN	NaN	NaN
60699.778888	1587252.000000	NaN	nan	NaN	NaN	NaN
60699.778900	1588309.000000	NaN	nan	NaN	NaN	NaN
60699.778912	1589367.000000	NaN	nan	NaN	NaN	NaN
60699.778924	1590425.000000	NaN	nan	NaN	NaN	NaN
60699.778937	1591481.000000	NaN	nan	NaN	NaN	NaN
60699.778949	1592539.000000	NaN	nan	NaN	NaN	NaN
60699.778961	1593597.000000	NaN	nan	NaN	NaN	NaN
60699.778973	1594653.000000	NaN	nan	NaN	NaN	NaN
60699.778986	1595711.000000	NaN	nan	NaN	NaN	NaN
60699.778998	1596768.000000	NaN	nan	NaN	NaN	NaN
60699.779010	1597824.000000	NaN	nan	NaN	NaN	NaN
60699.779022	1598880.000000	NaN	nan	NaN	NaN	NaN
60699.779034	1599937.000000	NaN	nan	NaN	NaN	NaN
60699.779047	1600994.000000	NaN	nan	NaN	NaN	NaN
60699.779059	1602051.000000	NaN	nan	NaN	NaN	NaN
60699.779071	1603107.000000	NaN	nan	NaN	NaN	NaN
60699.779083	1604163.000000	NaN	nan	NaN	NaN	NaN
60699.779096	1605220.000000	NaN	nan	NaN	NaN	NaN
60699.779108	1606277.000000	NaN	nan	NaN	NaN	NaN
60699.779120	1607333.000000	NaN	nan	NaN	NaN	NaN
60699.779132	1608389.000000	NaN	nan	NaN	NaN	NaN
60699.779144	1609447.000000	NaN	nan	NaN	NaN	NaN
60699.779157	1610504.000000	NaN	nan	NaN	NaN	NaN
60699.779169	1611561.000000	NaN	nan	NaN	NaN	NaN
60699.779181	1612618.000000	NaN	nan	NaN	NaN	NaN
60699.779193	1613675.000000	NaN	nan	NaN	NaN	NaN
60699.779206	1614730.000000	NaN	nan	NaN	NaN	NaN
60699.779218	1615786.000000	NaN	nan	NaN	NaN	NaN
60699.779230	1616843.000000	NaN	nan	NaN	NaN	NaN
60699.779242	1617900.000000	NaN	nan	NaN	NaN	NaN
60699.779255	1618958.000000	NaN	nan	NaN	NaN	NaN
60699.779267	1620014.000000	NaN	nan	NaN	NaN	NaN
60699.779279	1621071.000000	NaN	nan	NaN	NaN	NaN
60699.779291	1622129.000000	NaN	nan	NaN	NaN	NaN
60699.779304	1623189.000000	NaN	nan	NaN	NaN	NaN
60699.779316	1624245.000000	NaN	nan	NaN	NaN	NaN
60699.779328	1625303.000000	NaN	nan	NaN	NaN	NaN
60699.779340	1626360.000000	NaN	nan	NaN	NaN	NaN
60699.779352	1627416.000000	NaN	nan	NaN	NaN	NaN
60699.779365	1628474.000000	NaN	nan	NaN	NaN	NaN
60699.779377	1629531.000000	NaN	nan	NaN	NaN	NaN
60699.779389	1630585.000000	NaN	nan	NaN	NaN	NaN
60699.779401	1631643.000000	NaN	nan	NaN	NaN	NaN
60699.779414	1632698.000000	NaN	nan	NaN	NaN	NaN
60699.779426	1633753.000000	NaN	nan	NaN	NaN	NaN
60699.779438	1634810.000000	NaN	nan	NaN	NaN	NaN
60699.779450	1635866.000000	NaN	nan	NaN	NaN	NaN
60699.779463	1636925.000000	NaN	nan	NaN	NaN	NaN
60699.779475	1637981.000000	NaN	nan	NaN	NaN	NaN
60699.779487	1639039.000000	NaN	nan	NaN	NaN	NaN
60699.779499	1640097.000000	NaN	nan	NaN	NaN	NaN
60699.779511	1641153.000000	NaN	nan	NaN	NaN	NaN
60699.779524	1642211.000000	NaN	nan	NaN	NaN	NaN
60699.779536	1643270.000000	NaN	nan	NaN	NaN	NaN
60699.779548	1644326.000000	NaN	nan	NaN	NaN	NaN
60699.779560	1645383.000000	NaN	nan	NaN	NaN	NaN
60699.779573	1646440.000000	NaN	nan	NaN	NaN	NaN
60699.779585	1647496.000000	NaN	nan	NaN	NaN	NaN
60699.779597	1648552.000000	NaN	nan	NaN	NaN	NaN
60699.779609	1649608.000000	NaN	nan	NaN	NaN	NaN
60699.779622	1650666.000000	NaN	nan	NaN	NaN	NaN
60699.779634	1651723.000000	NaN	nan	NaN	NaN	NaN
60699.779646	1652780.000000	NaN	nan	NaN	NaN	NaN
60699.779658	1653837.000000	NaN	nan	NaN	NaN	NaN
60699.779671	1654896.000000	NaN	nan	NaN	NaN	NaN
60699.779683	1655953.000000	NaN	nan	NaN	NaN	NaN
60699.779695	1657009.000000	NaN	nan	NaN	NaN	NaN
60699.779707	1658067.000000	NaN	nan	NaN	NaN	NaN
60699.779719	1659125.000000	NaN	nan	NaN	NaN	NaN
60699.779732	1660180.000000	NaN	nan	NaN	NaN	NaN
60699.779744	1661236.000000	NaN	nan	NaN	NaN	NaN
60699.779756	1662293.000000	NaN	nan	NaN	NaN	NaN
60699.779768	1663351.000000	NaN	nan	NaN	NaN	NaN
60699.779781	1664409.000000	NaN	nan	NaN	NaN	NaN
60699.779793	1665465.000000	NaN	nan	NaN	NaN	NaN
60699.779805	1666523.000000	NaN	nan	NaN	NaN	NaN
60699.779817	1667582.000000	NaN	nan	NaN	NaN	NaN
60699.779830	1668637.000000	NaN	nan	NaN	NaN	NaN
60699.779842	1669694.000000	NaN	nan	NaN	NaN	NaN
60699.779854	1670751.000000	NaN	nan	NaN	NaN	NaN
60699.779866	1671806.000000	NaN	nan	NaN	NaN	NaN
60699.779878	1672863.000000	NaN	nan	NaN	NaN	NaN
60699.779891	1673919.000000	NaN	nan	NaN	NaN	NaN
60699.779903	1674976.000000	NaN	nan	NaN	NaN	NaN
60699.779915	1676034.000000	NaN	nan	NaN	NaN	NaN
60699.779927	1677090.000000	NaN	nan	NaN	NaN	NaN
60699.779940	1678148.000000	NaN	nan	NaN	NaN	NaN
60699.779952	1679205.000000	NaN	nan	NaN	NaN	NaN
60699.779964	1680263.000000	NaN	nan	NaN	NaN	NaN
60699.779976	1681319.000000	NaN	nan	NaN	NaN	NaN
60699.779989	1682375.000000	NaN	nan	NaN	NaN	NaN
60699.780001	1683432.000000	NaN	nan	NaN	NaN	NaN
60699.780013	1684488.000000	NaN	nan	NaN	NaN	NaN
60699.780025	1685544.000000	NaN	nan	NaN	NaN	NaN
60699.780037	1686601.000000	NaN	nan	NaN	NaN	NaN
60699.780050	1687657.000000	NaN	nan	NaN	NaN	NaN
60699.780062	1688712.000000	NaN	nan	NaN	NaN	NaN
60699.780074	1689769.000000	NaN	nan	NaN	NaN	NaN
60699.780086	1690825.000000	NaN	nan	NaN	NaN	NaN
60699.780099	1691883.000000	NaN	nan	NaN	NaN	NaN
60699.780111	1692941.000000	NaN	nan	NaN	NaN	NaN
60699.780123	1693997.000000	NaN	nan	NaN	NaN	NaN
60699.780135	1695053.000000	NaN	nan	NaN	NaN	NaN
60699.780148	1696109.000000	NaN	nan	NaN	NaN	NaN
60699.780160	1697164.000000	NaN	nan	NaN	NaN	NaN
60699.780172	1698222.000000	NaN	nan	NaN	NaN	NaN
60699.780184	1699278.000000	NaN	nan	NaN	NaN	NaN
60699.780196	1700335.000000	NaN	nan	NaN	NaN	NaN
60699.780209	1701392.000000	NaN	nan	NaN	NaN	NaN
60699.780221	1702447.000000	NaN	nan	NaN	NaN	NaN
60699.780233	1703505.000000	NaN	nan	NaN	NaN	NaN
60699.780245	1704560.000000	NaN	nan	NaN	NaN	NaN
60699.780258	1705617.000000	NaN	nan	NaN	NaN	NaN
60699.780270	1706673.000000	NaN	nan	NaN	NaN	NaN
60699.780282	1707729.000000	NaN	nan	NaN	NaN	NaN
60699.780294	1708787.000000	NaN	nan	NaN	NaN	NaN
60699.780306	1709844.000000	NaN	nan	NaN	NaN	NaN
60699.780319	1710900.000000	NaN	nan	NaN	NaN	NaN
60699.780331	1711956.000000	NaN	nan	NaN	NaN	NaN
60699.780343	1713012.000000	NaN	nan	NaN	NaN	NaN
60699.780355	1714070.000000	NaN	nan	NaN	NaN	NaN
60699.780368	1715128.000000	NaN	nan	NaN	NaN	NaN
60699.780380	1716184.000000	NaN	nan	NaN	NaN	NaN
60699.780392	1717242.000000	NaN	nan	NaN	NaN	NaN
60699.780404	1718298.000000	NaN	nan	NaN	NaN	NaN
60699.780417	1719352.000000	NaN	nan	NaN	NaN	NaN
60699.780429	1720409.000000	NaN	nan	NaN	NaN	NaN
60699.780441	1721466.000000	NaN	nan	NaN	NaN	NaN
60699.780453	1722524.000000	NaN	nan	NaN	NaN	NaN
60699.780465	1723581.000000	NaN	nan	NaN	NaN	NaN
60699.780478	1724637.000000	NaN	nan	NaN	NaN	NaN
60699.780490	1725694.000000	NaN	nan	NaN	NaN	NaN
60699.780502	1726750.000000	NaN	nan	NaN	NaN	NaN
60699.780514	1727807.000000	NaN	nan	NaN	NaN	NaN
60699.780527	1728863.000000	NaN	nan	NaN	NaN	NaN
60699.780539	1729918.000000	NaN	nan	NaN	NaN	NaN
60699.780551	1730975.000000	NaN	nan	NaN	NaN	NaN
60699.780563	1732032.000000	NaN	nan	NaN	NaN	NaN
60699.780576	1733088.000000	NaN	nan	NaN	NaN	NaN
60699.780588	1734144.000000	NaN	nan	NaN	NaN	NaN
60699.780600	1735200.000000	NaN	nan	NaN	NaN	NaN
60699.780612	1736257.000000	NaN	nan	NaN	NaN	NaN
60699.780624	1737313.000000	NaN	nan	NaN	NaN	NaN
60699.780637	1738369.000000	NaN	nan	NaN	NaN	NaN
60699.780649	1739428.000000	NaN	nan	NaN	NaN	NaN
60699.780661	1740484.000000	NaN	nan	NaN	NaN	NaN
60699.780673	1741540.000000	NaN	nan	NaN	NaN	NaN
60699.780686	1742597.000000	NaN	nan	NaN	NaN	NaN
60699.780698	1743654.000000	NaN	nan	NaN	NaN	NaN
60699.780710	1744709.000000	NaN	nan	NaN	NaN	NaN
60699.780722	1745767.000000	NaN	nan	NaN	NaN	NaN
60699.780734	1746823.000000	NaN	nan	NaN	NaN	NaN
60699.780747	1747882.000000	NaN	nan	NaN	NaN	NaN
60699.780759	1748938.000000	NaN	nan	NaN	NaN	NaN
60699.780771	1749994.000000	NaN	nan	NaN	NaN	NaN
60699.780783	1751053.000000	NaN	nan	NaN	NaN	NaN
60699.780796	1752109.000000	NaN	nan	NaN	NaN	NaN
60699.780808	1753168.000000	NaN	nan	NaN	NaN	NaN
60699.780820	1754225.000000	NaN	nan	NaN	NaN	NaN
60699.780832	1755281.000000	NaN	nan	NaN	NaN	NaN
60699.780845	1756339.000000	NaN	nan	NaN	NaN	NaN
60699.780857	1757395.000000	NaN	nan	NaN	NaN	NaN
60699.780869	1758453.000000	NaN	nan	NaN	NaN	NaN
60699.780881	1759509.000000	NaN	nan	NaN	NaN	NaN
60699.780894	1760566.000000	NaN	nan	NaN	NaN	NaN
60699.780906	1761624.000000	NaN	nan	NaN	NaN	NaN
60699.780918	1762681.000000	NaN	nan	NaN	NaN	NaN
60699.780930	1763738.000000	NaN	nan	NaN	NaN	NaN
60699.780943	1764796.000000	NaN	nan	NaN	NaN	NaN
60699.780955	1765851.000000	NaN	nan	NaN	NaN	NaN
60699.780967	1766909.000000	NaN	nan	NaN	NaN	NaN
60699.780979	1767965.000000	NaN	nan	NaN	NaN	NaN
60699.780991	1769021.000000	NaN	nan	NaN	NaN	NaN
60699.781004	1770079.000000	NaN	nan	NaN	NaN	NaN
60699.781016	1771136.000000	NaN	nan	NaN	NaN	NaN
60699.781028	1772194.000000	NaN	nan	NaN	NaN	NaN
60699.781040	1773252.000000	NaN	nan	NaN	NaN	NaN
60699.781053	1774307.000000	NaN	nan	NaN	NaN	NaN
60699.781065	1775366.000000	NaN	nan	NaN	NaN	NaN
60699.781077	1776422.000000	NaN	nan	NaN	NaN	NaN
60699.781089	1777480.000000	NaN	nan	NaN	NaN	NaN
60699.781102	1778537.000000	NaN	nan	NaN	NaN	NaN
60699.781114	1779593.000000	NaN	nan	NaN	NaN	NaN
60699.781126	1780650.000000	NaN	nan	NaN	NaN	NaN
60699.781138	1781708.000000	NaN	nan	NaN	NaN	NaN
60699.781150	1782764.000000	NaN	nan	NaN	NaN	NaN
60699.781163	1783821.000000	NaN	nan	NaN	NaN	NaN
60699.781175	1784878.000000	NaN	nan	NaN	NaN	NaN
60699.781187	1785935.000000	NaN	nan	NaN	NaN	NaN
60699.781199	1786992.000000	NaN	nan	NaN	NaN	NaN
60699.781212	1788050.000000	NaN	nan	NaN	NaN	NaN
60699.781224	1789106.000000	NaN	nan	NaN	NaN	NaN
60699.781236	1790163.000000	NaN	nan	NaN	NaN	NaN
60699.781248	1791221.000000	NaN	nan	NaN	NaN	NaN
60699.781261	1792278.000000	NaN	nan	NaN	NaN	NaN
60699.781273	1793334.000000	NaN	nan	NaN	NaN	NaN
60699.781285	1794391.000000	NaN	nan	NaN	NaN	NaN
60699.781297	1795446.000000	NaN	nan	NaN	NaN	NaN
60699.781309	1796502.000000	NaN	nan	NaN	NaN	NaN
60699.781322	1797561.000000	NaN	nan	NaN	NaN	NaN
60699.781334	1798616.000000	NaN	nan	NaN	NaN	NaN
60699.781346	1799674.000000	NaN	nan	NaN	NaN	NaN
60699.781358	1800731.000000	NaN	nan	NaN	NaN	NaN
60699.781371	1801785.000000	NaN	nan	NaN	NaN	NaN
60699.781383	1802843.000000	NaN	nan	NaN	NaN	NaN
60699.781395	1803899.000000	NaN	nan	NaN	NaN	NaN
60699.781407	1804955.000000	NaN	nan	NaN	NaN	NaN
60699.781420	1806013.000000	NaN	nan	NaN	NaN	NaN
60699.781432	1807068.000000	NaN	nan	NaN	NaN	NaN
60699.781444	1808127.000000	NaN	nan	NaN	NaN	NaN
60699.781456	1809183.000000	NaN	nan	NaN	NaN	NaN
60699.781468	1810239.000000	NaN	nan	NaN	NaN	NaN
60699.781481	1811297.000000	NaN	nan	NaN	NaN	NaN
60699.781493	1812354.000000	NaN	nan	NaN	NaN	NaN
60699.781505	1813412.000000	NaN	nan	NaN	NaN	NaN
60699.781517	1814467.000000	NaN	nan	NaN	NaN	NaN
60699.781530	1815524.000000	NaN	nan	NaN	NaN	NaN
60699.781542	1816580.000000	NaN	nan	NaN	NaN	NaN
60699.781554	1817637.000000	NaN	nan	NaN	NaN	NaN
60699.781566	1818693.000000	NaN	nan	NaN	NaN	NaN
60699.781579	1819750.000000	NaN	nan	NaN	NaN	NaN
60699.781591	1820806.000000	NaN	nan	NaN	NaN	NaN
60699.781603	1821863.000000	NaN	nan	NaN	NaN	NaN
60699.781615	1822921.000000	NaN	nan	NaN	NaN	NaN
60699.781627	1823977.000000	NaN	nan	NaN	NaN	NaN
60699.781640	1825035.000000	NaN	nan	NaN	NaN	NaN
60699.781652	1826091.000000	NaN	nan	NaN	NaN	NaN
60699.781664	1827149.000000	NaN	nan	NaN	NaN	NaN
60699.781676	1828206.000000	NaN	nan	NaN	NaN	NaN
60699.781689	1829261.000000	NaN	nan	NaN	NaN	NaN
60699.781701	1830318.000000	NaN	nan	NaN	NaN	NaN
60699.781713	1831374.000000	NaN	nan	NaN	NaN	NaN
60699.781725	1832430.000000	NaN	nan	NaN	NaN	NaN
60699.781738	1833486.000000	NaN	nan	NaN	NaN	NaN
60699.781750	1834542.000000	NaN	nan	NaN	NaN	NaN
60699.781762	1835599.000000	NaN	nan	NaN	NaN	NaN
60699.781774	1836657.000000	NaN	nan	NaN	NaN	NaN
60699.781786	1837713.000000	NaN	nan	NaN	NaN	NaN
60699.781799	1838771.000000	NaN	nan	NaN	NaN	NaN
60699.781811	1839827.000000	NaN	nan	NaN	NaN	NaN
60699.781823	1840884.000000	NaN	nan	NaN	NaN	NaN
60699.781835	1841941.000000	NaN	nan	NaN	NaN	NaN
60699.781848	1842997.000000	NaN	nan	NaN	NaN	NaN
60699.781860	1844056.000000	NaN	nan	NaN	NaN	NaN
60699.781872	1845112.000000	NaN	nan	NaN	NaN	NaN
60699.781884	1846169.000000	NaN	nan	NaN	NaN	NaN
60699.781897	1847227.000000	NaN	nan	NaN	NaN	NaN
60699.781909	1848284.000000	NaN	nan	NaN	NaN	NaN
60699.781921	1849343.000000	NaN	nan	NaN	NaN	NaN
60699.781933	1850400.000000	NaN	nan	NaN	NaN	NaN
60699.781946	1851456.000000	NaN	nan	NaN	NaN	NaN
60699.781958	1852514.000000	NaN	nan	NaN	NaN	NaN
60699.781970	1853571.000000	NaN	nan	NaN	NaN	NaN
60699.781982	1854628.000000	NaN	nan	NaN	NaN	NaN
60699.781994	1855685.000000	NaN	nan	NaN	NaN	NaN
60699.782007	1856741.000000	NaN	nan	NaN	NaN	NaN
60699.782019	1857797.000000	NaN	nan	NaN	NaN	NaN
60699.782031	1858853.000000	NaN	nan	NaN	NaN	NaN
60699.782043	1859910.000000	NaN	nan	NaN	NaN	NaN
60699.782056	1860967.000000	NaN	nan	NaN	NaN	NaN
60699.782068	1862025.000000	NaN	nan	NaN	NaN	NaN
60699.782080	1863082.000000	NaN	nan	NaN	NaN	NaN
60699.782092	1864138.000000	NaN	nan	NaN	NaN	NaN
60699.782105	1865193.000000	NaN	nan	NaN	NaN	NaN
60699.782117	1866250.000000	NaN	nan	NaN	NaN	NaN
60699.782129	1867307.000000	NaN	nan	NaN	NaN	NaN
60699.782141	1868362.000000	NaN	nan	NaN	NaN	NaN
60699.782153	1869419.000000	NaN	nan	NaN	NaN	NaN
60699.782166	1870475.000000	NaN	nan	NaN	NaN	NaN
60699.782178	1871532.000000	NaN	nan	NaN	NaN	NaN
60699.782190	1872590.000000	NaN	nan	NaN	NaN	NaN
60699.782202	1873644.000000	NaN	nan	NaN	NaN	NaN
60699.782215	1874703.000000	NaN	nan	NaN	NaN	NaN
60699.782227	1875758.000000	NaN	nan	NaN	NaN	NaN
60699.782239	1876815.000000	NaN	nan	NaN	NaN	NaN
60699.782251	1877872.000000	NaN	nan	NaN	NaN	NaN
60699.782264	1878928.000000	NaN	nan	NaN	NaN	NaN
60699.782276	1879984.000000	NaN	nan	NaN	NaN	NaN
