#Frequency shifts file for ErYb measurement of Al+ frequency
#  Data recorded on 01-24-2025, analyzed on 01-28-2025.
#
#  All shifts are in Hz as referenced to the Al+ resonance near 267.4 nm.
#
#  To calculate the clock frequency use: f_atom = (M/N)*f_comb + f_shift.
#    - Here, M = 4, N = 1, f_comb is the frequency measured at the comb and f_shift is given in the data columns.
#    - Frequencies are not corrected for maser offsets.
#    - Data taken using maser ST008 to reference all synthesizers.
#
#  Static shifts are compiled in static_shifts_MgAl.m for reference.
#
#  First 300 seconds and last 60 seconds of lock times removed.
#
#  Gravitational redshift of the atoms with respect to geodetic marker 1H116 included.
#
#  Total lock duration: 6789.274 s
#
#  Servo parameters:
#    Contrast: Probe -1: 0.79 Probe +1:0.77
#    Servo Error: 4.75e-05+/-0.01 Hz
#    Difference between probe beams: 0.00646+/-0.013 Hz
#
#  Feedback and drift rate compensation applied to fiber-noise aom for ErYb
#    Nominal AOM frequency: 37 MHz
#
#  2nd-order Zeeman shifts calculated based on real-time B-field calibration.
#    Delta_ZS2 = -0.71772+/-0.00024 Hz
#
t_mjd	f_shift [Hz]	IS_GOOD
60699.2916667	204500000.000000	0
60699.2916782	204500000.000000	0
60699.2916898	204500000.000000	0
60699.2917014	204500000.000000	0
60699.2917130	204500000.000000	0
60699.2917245	204500000.000000	0
60699.2917361	204500000.000000	0
60699.2917477	204500000.000000	0
60699.2917593	204500000.000000	0
60699.2917708	204500000.000000	0
60699.2917824	204500000.000000	0
60699.2917940	204500000.000000	0
60699.2918056	204500000.000000	0
60699.2918171	204500000.000000	0
60699.2918287	204500000.000000	0
60699.2918403	204500000.000000	0
60699.2918519	204500000.000000	0
60699.2918634	204500000.000000	0
60699.2918750	204500000.000000	0
60699.2918866	204500000.000000	0
60699.2918981	204500000.000000	0
60699.2919097	204500000.000000	0
60699.2919213	204500000.000000	0
60699.2919329	204500000.000000	0
60699.2919444	204500000.000000	0
60699.2919560	204500000.000000	0
60699.2919676	204500000.000000	0
60699.2919792	204500000.000000	0
60699.2919907	204500000.000000	0
60699.2920023	204500000.000000	0
60699.2920139	204500000.000000	0
60699.2920255	204500000.000000	0
60699.2920370	204500000.000000	0
60699.2920486	204500000.000000	0
60699.2920602	204500000.000000	0
60699.2920718	204500000.000000	0
60699.2920833	204500000.000000	0
60699.2920949	204500000.000000	0
60699.2921065	204500000.000000	0
60699.2921181	204500000.000000	0
60699.2921296	204500000.000000	0
60699.2921412	204500000.000000	0
60699.2921528	204500000.000000	0
60699.2921644	204500000.000000	0
60699.2921759	204500000.000000	0
60699.2921875	204500000.000000	0
60699.2921991	204500000.000000	0
60699.2922106	204500000.000000	0
60699.2922222	204500000.000000	0
60699.2922338	204500000.000000	0
60699.2922454	204500000.000000	0
60699.2922569	204500000.000000	0
60699.2922685	204500000.000000	0
60699.2922801	204500000.000000	0
60699.2922917	204500000.000000	0
60699.2923032	204500000.000000	0
60699.2923148	204500000.000000	0
60699.2923264	204500000.000000	0
60699.2923380	204500000.000000	0
60699.2923495	204500000.000000	0
60699.2923611	204500000.000000	0
60699.2923727	204500000.000000	0
60699.2923843	204500000.000000	0
60699.2923958	204500000.000000	0
60699.2924074	204500000.000000	0
60699.2924190	204500000.000000	0
60699.2924306	204500000.000000	0
60699.2924421	204500000.000000	0
60699.2924537	204500000.000000	0
60699.2924653	204500000.000000	0
60699.2924769	204500000.000000	0
60699.2924884	204500000.000000	0
60699.2925000	204500000.000000	0
60699.2925116	204500000.000000	0
60699.2925231	204500000.000000	0
60699.2925347	204500000.000000	0
60699.2925463	204500000.000000	0
60699.2925579	204500000.000000	0
60699.2925694	204500000.000000	0
60699.2925810	204500000.000000	0
60699.2925926	204500000.000000	0
60699.2926042	204500000.000000	0
60699.2926157	204500000.000000	0
60699.2926273	204500000.000000	0
60699.2926389	204500000.000000	0
60699.2926505	204500000.000000	0
60699.2926620	204500000.000000	0
60699.2926736	204500000.000000	0
60699.2926852	204500000.000000	0
60699.2926968	204500000.000000	0
60699.2927083	204500000.000000	0
60699.2927199	204500000.000000	0
60699.2927315	204500000.000000	0
60699.2927431	204500000.000000	0
60699.2927546	204500000.000000	0
60699.2927662	204500000.000000	0
60699.2927778	204500000.000000	0
60699.2927894	204500000.000000	0
60699.2928009	204500000.000000	0
60699.2928125	204500000.000000	0
60699.2928241	204500000.000000	0
60699.2928356	204500000.000000	0
60699.2928472	204500000.000000	0
60699.2928588	204500000.000000	0
60699.2928704	204500000.000000	0
60699.2928819	204500000.000000	0
60699.2928935	204500000.000000	0
60699.2929051	204500000.000000	0
60699.2929167	204500000.000000	0
60699.2929282	204500000.000000	0
60699.2929398	204500000.000000	0
60699.2929514	204500000.000000	0
60699.2929630	204500000.000000	0
60699.2929745	204500000.000000	0
60699.2929861	204500000.000000	0
60699.2929977	204500000.000000	0
60699.2930093	204500000.000000	0
60699.2930208	204500000.000000	0
60699.2930324	204500000.000000	0
60699.2930440	204500000.000000	0
60699.2930556	204500000.000000	0
60699.2930671	204500000.000000	0
60699.2930787	204500000.000000	0
60699.2930903	204500000.000000	0
60699.2931019	204500000.000000	0
60699.2931134	204500000.000000	0
60699.2931250	204500000.000000	0
60699.2931366	204500000.000000	0
60699.2931481	204500000.000000	0
60699.2931597	204500000.000000	0
60699.2931713	204500000.000000	0
60699.2931829	204500000.000000	0
60699.2931944	204500000.000000	0
60699.2932060	204500000.000000	0
60699.2932176	204500000.000000	0
60699.2932292	204500000.000000	0
60699.2932407	204500000.000000	0
60699.2932523	204500000.000000	0
60699.2932639	204500000.000000	0
60699.2932755	204500000.000000	0
60699.2932870	204500000.000000	0
60699.2932986	204500000.000000	0
