01/24/2025	11:15:08	(analyzed:  1/25/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60699.761142	54026.000000	113927.228661	105000000.001300	100000000.000100	28855056.999900	22737008.000020
60699.761154	55084.000000	113927.228407	104999999.999800	100000000.000600	28855056.999650	22737008.000090
60699.761166	56140.000000	113927.228312	105000000.000100	99999999.998500	28855057.000010	22737007.999790
60699.761178	57195.000000	113927.228606	105000000.001900	100000000.000300	28855057.000040	22737008.000170
60699.761191	58253.000000	113927.228444	105000000.000500	100000000.000400	28855056.999720	22737008.000090
60699.761203	59309.000000	113927.228403	105000000.001100	99999999.999600	28855057.000090	22737008.000250
60699.761215	60365.000000	113927.228417	105000000.000500	100000000.001400	28855057.000030	22737008.000220
60699.761227	61423.000000	113927.228420	104999999.999200	99999999.998400	28855057.000200	22737007.999900
60699.761240	62478.000000	113927.228571	104999999.999700	100000000.000000	28855057.000340	22737007.999930
60699.761252	63534.000000	113927.228497	104999999.999700	100000000.000800	28855056.999960	22737008.000070
60699.761264	64591.000000	113927.228218	105000000.001400	99999999.999800	28855056.999990	22737007.999980
60699.761276	65647.000000	113927.228485	105000000.001200	100000000.000800	28855057.000040	22737007.999960
60699.761289	66703.000000	113927.228280	105000000.000200	99999999.998200	28855056.999740	22737008.000010
60699.761301	67759.000000	113927.228581	105000000.000900	100000000.000400	28855057.000040	22737008.000240
60699.761313	68816.000000	113927.228152	105000000.000800	100000000.000300	28855056.999940	22737008.000010
60699.761325	69873.000000	113927.228509	105000000.001200	99999999.999700	28855056.999850	22737007.999960
60699.761337	70929.000000	113927.228466	104999999.999100	100000000.001100	28855056.999840	22737008.000170
60699.761350	71986.000000	113927.228546	105000000.001400	99999999.999000	28855057.000170	22737007.999920
60699.761362	73043.000000	113927.228495	104999999.999800	100000000.000000	28855056.999850	22737007.999950
60699.761374	74098.000000	113927.228404	105000000.001600	100000000.000200	28855056.999890	22737008.000070
60699.761386	75156.000000	113927.228448	104999999.999600	99999999.999400	28855056.999750	22737008.000190
60699.761399	76212.000000	113927.228743	104999999.999400	100000000.001100	28855057.000000	22737007.999960
60699.761411	77270.000000	113927.228482	104999999.999600	99999999.998500	28855057.000140	22737008.000150
60699.761423	78327.000000	113927.228283	104999999.999700	99999999.999900	28855057.000020	22737008.000010
60699.761435	79383.000000	113927.228474	105000000.000400	100000000.000900	28855056.999870	22737007.999890
60699.761448	80440.000000	113927.228374	105000000.000100	99999999.999700	28855057.000190	22737008.000210
60699.761460	81496.000000	113927.228505	105000000.000600	100000000.000600	28855056.999980	22737008.000070
60699.761472	82551.000000	113927.228380	105000000.000000	99999999.998100	28855057.000170	22737008.000130
60699.761484	83608.000000	113927.228676	105000000.001800	99999999.999800	28855056.999980	22737008.000020
60699.761496	84664.000000	113927.228421	104999999.999100	100000000.001200	28855056.999900	22737008.000150
60699.761509	85722.000000	113927.228567	105000000.001200	99999999.999500	28855057.000010	22737007.999950
60699.761521	86779.000000	113927.228168	104999999.999700	100000000.000400	28855056.999860	22737008.000110
60699.761533	87835.000000	113927.228589	105000000.001300	99999999.998900	28855056.999800	22737007.999740
60699.761545	88892.000000	113927.228319	104999999.999600	100000000.000100	28855056.999930	22737007.999960
60699.761558	89949.000000	113927.228338	105000000.001100	100000000.000700	28855056.999930	22737008.000110
60699.761570	91005.000000	113927.228442	105000000.001400	99999999.999600	28855056.999910	22737007.999790
60699.761582	92061.000000	113927.228509	105000000.000500	100000000.000900	28855056.999850	22737007.999860
60699.761594	93117.000000	113927.228190	105000000.000500	99999999.998800	28855057.000000	22737008.000090
60699.761606	94175.000000	113927.228637	104999999.999100	100000000.000200	28855057.000240	22737008.000090
60699.761619	95232.000000	113927.228337	104999999.999400	100000000.000900	28855057.000300	22737007.999900
60699.761631	96288.000000	113927.228444	105000000.001200	99999999.999300	28855057.000230	22737007.999970
60699.761643	97345.000000	113927.228561	105000000.001300	100000000.001000	28855056.999600	22737008.000020
60699.761655	98400.000000	113927.228485	105000000.001000	99999999.999400	28855057.000120	22737007.999880
60699.761668	99484.000000	113927.228387	105000000.000700	99999999.999700	28855056.999890	22737008.000000
60699.761680	100540.000000	113927.228357	105000000.000400	100000000.000800	28855057.000230	22737007.999920
60699.761692	101595.000000	113927.228515	105000000.001100	99999999.999600	28855057.000130	22737008.000010
60699.761705	102651.000000	113927.228335	104999999.999500	100000000.000400	28855056.999930	22737008.000080
60699.761717	103709.000000	113927.228556	104999999.999700	99999999.999100	28855056.999890	22737008.000000
60699.761729	104767.000000	113927.228517	104999999.999500	100000000.000000	28855057.000090	22737008.000030
60699.761741	105822.000000	113927.228211	105000000.001200	100000000.000300	28855057.000220	22737008.000040
60699.761754	106880.000000	113927.228378	105000000.000400	99999999.999300	28855057.000120	22737007.999900
60699.761766	107937.000000	113927.228514	104999999.999500	100000000.000500	28855056.999840	22737007.999930
60699.761778	108992.000000	113927.228643	105000000.001200	99999999.998700	28855057.000120	22737007.999870
60699.761790	110049.000000	113927.228603	104999999.999600	100000000.000100	28855056.999740	22737007.999970
60699.761802	111107.000000	113927.228418	105000000.002000	100000000.000800	28855056.999760	22737007.999980
60699.761815	112163.000000	113927.228550	105000000.001100	99999999.998900	28855057.000000	22737008.000080
60699.761827	113220.000000	113927.228435	104999999.999500	100000000.000500	28855056.999900	22737008.000010
60699.761839	114276.000000	113927.228368	104999999.999900	99999999.999100	28855057.000230	22737008.000120
60699.761851	115334.000000	113927.228145	105000000.001000	99999999.999400	28855056.999990	22737007.999910
60699.761864	116393.000000	113927.228489	105000000.001000	100000000.000500	28855057.000020	22737008.000010
60699.761876	117451.000000	113927.228710	105000000.001100	99999999.999400	28855056.999760	22737008.000130
60699.761888	118507.000000	113927.228454	104999999.998800	100000000.000600	28855057.000120	22737007.999980
60699.761900	119565.000000	113927.228236	105000000.000400	99999999.999700	28855057.000080	22737007.999980
60699.761913	120623.000000	113927.228655	105000000.001300	99999999.999500	28855056.999870	22737008.000040
60699.761925	121679.000000	113927.228645	104999999.999800	100000000.000300	28855056.999910	22737008.000020
60699.761937	122734.000000	113927.228467	104999999.999800	99999999.999200	28855057.000160	22737008.000080
60699.761949	123791.000000	113927.228155	105000000.000200	100000000.000600	28855057.000110	22737007.999990
60699.761961	124846.000000	113927.228554	105000000.001300	99999999.999800	28855056.999940	22737007.999760
60699.761974	125904.000000	113927.228537	104999999.999200	100000000.000000	28855056.999930	22737008.000060
60699.761986	126961.000000	113927.228344	105000000.001400	100000000.000800	28855056.999750	22737007.999910
60699.761998	128019.000000	113927.228497	104999999.999700	99999999.998900	28855057.000470	22737008.000100
60699.762010	129077.000000	113927.228521	105000000.001200	100000000.000300	28855056.999930	22737008.000090
60699.762023	130133.000000	113927.228575	105000000.000400	99999999.999800	28855057.000020	22737008.000120
60699.762035	131190.000000	113927.228543	105000000.000000	100000000.000100	28855056.999800	22737007.999870
60699.762047	132246.000000	113927.228117	105000000.001600	100000000.000800	28855056.999880	22737008.000170
60699.762059	133302.000000	113927.228476	104999999.999500	99999999.999000	28855057.000160	22737007.999890
60699.762072	134358.000000	113927.228657	105000000.000200	100000000.000000	28855056.999880	22737007.999930
60699.762084	135414.000000	113927.228539	105000000.001200	99999999.999900	28855057.000010	22737008.000070
60699.762096	136471.000000	113927.228342	104999999.999700	99999999.999900	28855056.999960	22737007.999980
60699.762108	137529.000000	113927.228506	105000000.001200	100000000.000500	28855057.000040	22737008.000050
60699.762121	138585.000000	113927.228598	105000000.000300	99999999.998900	28855056.999890	22737007.999940
60699.762133	139643.000000	113927.228332	105000000.002000	100000000.000200	28855056.999910	22737008.000080
60699.762145	140700.000000	113927.228341	105000000.000400	100000000.000400	28855057.000010	22737008.000100
60699.762157	141755.000000	113927.228665	104999999.998900	99999999.999600	28855057.000100	22737007.999950
60699.762169	142813.000000	113927.228165	105000000.000900	100000000.000800	28855057.000400	22737008.000060
60699.762182	143870.000000	113927.228332	104999999.999400	99999999.998800	28855056.999850	22737007.999930
60699.762194	144926.000000	113927.228711	104999999.999900	100000000.000800	28855057.000060	22737008.000050
60699.762206	145986.000000	113927.228457	105000000.001300	100000000.000200	28855057.000000	22737008.000040
60699.762218	147042.000000	113927.228302	105000000.000200	99999999.999700	28855056.999960	22737008.000020
60699.762231	148098.000000	113927.228381	104999999.999600	100000000.000900	28855057.000070	22737008.000050
60699.762243	149154.000000	113927.228677	105000000.000600	99999999.998200	28855056.999840	22737008.000210
60699.762255	150210.000000	113927.228526	104999999.999700	100000000.001000	28855056.999940	22737008.000070
60699.762267	151267.000000	113927.228204	105000000.000600	100000000.000800	28855056.999890	22737008.000130
60699.762279	152323.000000	113927.228296	105000000.001800	99999999.999500	28855057.000020	22737008.000060
60699.762292	153380.000000	113927.228802	105000000.000800	100000000.000900	28855056.999870	22737007.999900
60699.762304	154436.000000	113927.228016	104999999.999400	99999999.998300	28855057.000070	22737007.999820
60699.762316	155493.000000	113927.228510	105000000.000200	100000000.000200	28855057.000050	22737007.999880
60699.762328	156550.000000	113927.228693	105000000.000300	100000000.000600	28855057.000210	22737008.000090
60699.762341	157606.000000	113927.228520	105000000.000000	99999999.999800	28855057.000270	22737008.000040
60699.762353	158661.000000	113927.228243	105000000.000300	100000000.000700	28855056.999890	22737008.000060
60699.762365	159719.000000	113927.228313	105000000.001000	99999999.998200	28855056.999610	22737007.999800
60699.762377	160776.000000	113927.228805	105000000.001700	100000000.000200	28855057.000020	22737007.999930
60699.762390	161833.000000	113927.228269	104999999.999800	100000000.000800	28855056.999840	22737008.000030
60699.762402	162890.000000	113927.228399	104999999.999600	99999999.999500	28855057.000340	22737008.000070
60699.762414	163946.000000	113927.228527	104999999.999200	100000000.000600	28855056.999960	22737007.999930
60699.762426	165004.000000	113927.228635	105000000.002200	99999999.998500	28855057.000080	22737008.000090
60699.762439	166060.000000	113927.228466	105000000.000200	100000000.000100	28855056.999800	22737007.999920
60699.762451	167114.000000	113927.228656	105000000.000500	100000000.000700	28855057.000030	22737007.999980
60699.762463	168173.000000	113927.228626	105000000.001400	100000000.000000	28855057.000040	22737007.999940
60699.762475	169228.000000	113927.228401	104999999.999300	100000000.000600	28855056.999560	22737008.000050
60699.762487	170286.000000	113927.228220	105000000.000800	99999999.998600	28855056.999350	22737008.000100
60699.762500	171343.000000	113927.228315	105000000.000300	100000000.000000	28855057.000090	22737007.999910
60699.762512	172399.000000	113927.228632	105000000.000600	99999999.999900	28855056.999980	22737008.000090
60699.762524	173456.000000	113927.228454	105000000.000400	100000000.000000	28855057.000030	22737007.999990
60699.762536	174512.000000	113927.228413	105000000.001200	100000000.000600	28855057.000340	22737008.000070
60699.762549	175568.000000	113927.228316	105000000.000900	99999999.998600	28855057.000060	22737007.999980
60699.762561	176625.000000	113927.228441	104999999.999900	100000000.000600	28855056.999680	22737007.999910
60699.762573	177682.000000	113927.228640	105000000.000300	100000000.000300	28855057.000070	22737008.000220
60699.762585	178739.000000	113927.228433	105000000.000000	100000000.000200	28855056.999890	22737008.000030
60699.762597	179796.000000	113927.228230	105000000.000600	100000000.000900	28855056.999920	22737008.000020
60699.762610	180852.000000	113927.228424	105000000.000100	99999999.998000	28855057.000230	22737008.000160
60699.762622	181909.000000	113927.228661	105000000.000500	99999999.999900	28855056.999850	22737007.999890
60699.762634	182965.000000	113927.228624	105000000.001300	100000000.000700	28855057.000300	22737007.999820
60699.762646	184021.000000	113927.228293	104999999.999400	99999999.999800	28855057.000200	22737007.999970
60699.762659	185078.000000	113927.228511	105000000.000300	100000000.000400	28855056.999640	22737008.000030
60699.762671	186134.000000	113927.228578	104999999.999900	99999999.998400	28855056.999650	22737008.000160
60699.762683	187191.000000	113927.228479	105000000.000900	99999999.999700	28855057.000010	22737008.000100
60699.762695	188248.000000	113927.228180	104999999.998900	100000000.000300	28855057.000010	22737007.999930
60699.762708	189305.000000	113927.228601	105000000.001400	99999999.999500	28855056.999880	22737007.999960
60699.762720	190362.000000	113927.228502	105000000.000700	100000000.000600	28855057.000020	22737007.999940
60699.762732	191417.000000	113927.228337	104999999.999800	99999999.998700	28855056.999760	22737007.999930
60699.762744	192471.000000	113927.228333	105000000.001800	99999999.999900	28855057.000070	22737008.000090
60699.762756	193528.000000	113927.228587	105000000.000500	100000000.000400	28855057.000030	22737008.000110
60699.762769	194584.000000	113927.228483	105000000.000600	99999999.999500	28855056.999910	22737007.999880
60699.762781	195642.000000	113927.228157	104999999.998800	100000000.000900	28855057.000040	22737007.999890
60699.762793	196698.000000	113927.228778	105000000.001600	99999999.998400	28855057.000160	22737007.999920
60699.762805	197753.000000	113927.228468	105000000.000100	100000000.000500	28855057.000010	22737008.000140
60699.762818	198811.000000	113927.228360	105000000.000000	100000000.000800	28855056.999970	22737008.000110
60699.762830	199866.000000	113927.228248	104999999.999900	99999999.999400	28855057.000170	22737007.999960
60699.762842	200923.000000	113927.228608	105000000.002200	100000000.000300	28855057.000030	22737008.000050
60699.762854	201980.000000	113927.228571	104999999.999800	99999999.998800	28855057.000030	22737008.000040
60699.762866	203034.000000	113927.228370	105000000.000600	99999999.999400	28855057.000170	22737008.000130
60699.762879	204092.000000	113927.228502	105000000.002000	100000000.000300	28855056.999740	22737008.000240
60699.762891	205149.000000	113927.228521	105000000.000400	100000000.000000	28855056.999920	22737007.999950
60699.762903	206206.000000	113927.228415	105000000.000400	100000000.000800	28855056.999840	22737007.999910
60699.762915	207263.000000	113927.228404	104999999.998800	99999999.999100	28855056.999910	22737007.999960
60699.762928	208319.000000	113927.228297	104999999.999500	100000000.000200	28855056.999910	22737008.000070
60699.762940	209377.000000	113927.228710	105000000.001100	100000000.001200	28855056.999760	22737008.000110
60699.762952	210434.000000	113927.228693	105000000.000400	99999999.999300	28855057.000100	22737008.000010
60699.762964	211491.000000	113927.228265	105000000.000000	100000000.000200	28855056.999990	22737008.000010
60699.762977	212549.000000	113927.228282	105000000.000900	99999999.999500	28855056.999930	22737007.999980
60699.762989	213604.000000	113927.228702	104999999.999200	100000000.000300	28855057.000070	22737007.999990
60699.763001	214659.000000	113927.228346	105000000.001100	100000000.000600	28855056.999750	22737008.000170
60699.763013	215717.000000	113927.228320	105000000.001200	99999999.999200	28855057.000200	22737007.999860
60699.763025	216773.000000	113927.228704	105000000.000900	100000000.000800	28855056.999930	22737008.000120
60699.763038	217830.000000	113927.228577	104999999.999200	99999999.999600	28855056.999870	22737008.000180
60699.763050	218887.000000	113927.228255	105000000.000700	99999999.999600	28855056.999630	22737008.000140
60699.763062	219941.000000	113927.228463	104999999.999900	100000000.000700	28855056.999810	22737007.999970
60699.763074	220999.000000	113927.228592	105000000.000300	99999999.999100	28855057.000080	22737008.000120
60699.763087	222055.000000	113927.228254	105000000.000000	100000000.000500	28855057.000170	22737008.000060
60699.763099	223111.000000	113927.228145	104999999.999600	99999999.999800	28855057.000200	22737007.999960
60699.763111	224168.000000	113927.228736	105000000.001700	100000000.000000	28855057.000130	22737008.000120
60699.763123	225224.000000	113927.228375	105000000.000100	99999999.999900	28855056.999890	22737007.999790
60699.763136	226282.000000	113927.228522	104999999.999700	99999999.999000	28855056.999840	22737007.999870
60699.763148	227339.000000	113927.228351	105000000.000500	100000000.000300	28855057.000180	22737007.999980
60699.763160	228393.000000	113927.228356	105000000.001700	99999999.999700	28855056.999920	22737008.000110
60699.763172	229451.000000	113927.228816	105000000.000500	99999999.999400	28855056.999960	22737008.000080
60699.763184	230508.000000	113927.228344	105000000.000700	100000000.001000	28855056.999740	22737008.000020
60699.763197	231565.000000	113927.228249	104999999.999700	99999999.998400	28855057.000120	22737008.000000
60699.763209	232622.000000	113927.228694	104999999.999300	100000000.000900	28855056.999780	22737008.000070
60699.763221	233678.000000	113927.228314	105000000.000400	100000000.000300	28855056.999780	22737007.999850
60699.763233	234735.000000	113927.228451	105000000.001500	100000000.000100	28855056.999790	22737007.999920
60699.763246	235792.000000	113927.228632	104999999.999400	100000000.000500	28855057.000210	22737007.999920
60699.763258	236847.000000	113927.228150	105000000.000200	99999999.998900	28855057.000020	22737007.999980
60699.763270	237906.000000	113927.228225	105000000.000000	99999999.999800	28855056.999890	22737007.999880
60699.763282	238963.000000	113927.228753	105000000.001400	100000000.000000	28855057.000100	22737007.999980
60699.763295	240022.000000	113927.228404	105000000.001600	100000000.000100	28855057.000070	22737008.000100
60699.763307	241078.000000	113927.228457	104999999.999600	100000000.000300	28855056.999660	22737008.000030
60699.763319	242135.000000	113927.228539	105000000.001100	99999999.998800	28855057.000110	22737007.999990
60699.763331	243191.000000	113927.228545	104999999.999600	100000000.000000	28855056.999840	22737008.000060
60699.763343	244247.000000	113927.228395	104999999.999300	100000000.000200	28855056.999730	22737008.000010
60699.763356	245303.000000	113927.228233	105000000.000300	99999999.999600	28855057.000300	22737008.000140
60699.763368	246359.000000	113927.228520	105000000.001900	100000000.000700	28855057.000130	22737007.999890
60699.763380	247416.000000	113927.228668	105000000.001200	99999999.998400	28855057.000070	22737007.999970
60699.763392	248473.000000	113927.228293	104999999.999800	100000000.000600	28855056.999980	22737007.999980
60699.763405	249530.000000	113927.228418	105000000.001400	100000000.000600	28855057.000260	22737007.999790
60699.763417	250586.000000	113927.228856	104999999.999600	99999999.999800	28855056.999840	22737008.000100
60699.763429	251643.000000	113927.228629	105000000.001500	100000000.000700	28855056.999880	22737007.999840
60699.763441	252699.000000	113927.228281	105000000.001300	99999999.998500	28855057.000010	22737007.999990
60699.763453	253755.000000	113927.228094	104999999.998900	100000000.000500	28855057.000350	22737008.000030
60699.763466	254811.000000	113927.228381	105000000.001000	100000000.000600	28855056.999930	22737007.999880
60699.763478	255868.000000	113927.228924	104999999.998900	99999999.999600	28855057.000180	22737007.999970
60699.763490	256926.000000	113927.228308	105000000.001600	100000000.000500	28855056.999680	22737007.999900
60699.763502	257983.000000	113927.228274	104999999.999700	99999999.998300	28855056.999950	22737007.999940
60699.763515	259040.000000	113927.228421	105000000.001900	100000000.000200	28855056.999790	22737008.000160
60699.763527	260096.000000	113927.228230	104999999.999200	100000000.000300	28855056.999990	22737008.000040
60699.763539	261152.000000	113927.228372	105000000.001800	99999999.999400	28855056.999930	22737007.999920
60699.763551	262208.000000	113927.228394	105000000.000800	100000000.000800	28855057.000020	22737008.000010
60699.763564	263264.000000	113927.228803	105000000.000600	99999999.998600	28855057.000090	22737008.000130
60699.763576	264321.000000	113927.228423	104999999.999400	100000000.000400	28855057.000010	22737008.000030
60699.763588	265378.000000	113927.228444	104999999.998900	100000000.000600	28855057.000120	22737008.000120
60699.763600	266435.000000	113927.228350	105000000.000700	99999999.999600	28855057.000040	22737007.999910
60699.763612	267492.000000	113927.228634	105000000.001000	100000000.000900	28855057.000310	22737008.000070
60699.763625	268549.000000	113927.228403	105000000.001600	99999999.998700	28855056.999940	22737008.000080
60699.763637	269605.000000	113927.228310	104999999.999400	100000000.000200	28855057.000010	22737008.000040
60699.763649	270659.000000	113927.228530	105000000.001200	100000000.000900	28855056.999960	22737008.000050
60699.763661	271716.000000	113927.228371	105000000.000000	99999999.999800	28855056.999950	22737008.000030
60699.763674	272773.000000	113927.228433	105000000.000300	100000000.000600	28855056.999940	22737008.000010
60699.763686	273829.000000	113927.228385	105000000.001900	99999999.998300	28855056.999900	22737007.999940
60699.763698	274887.000000	113927.228336	105000000.000500	100000000.000500	28855057.000180	22737008.000170
60699.763710	275943.000000	113927.228392	105000000.000700	100000000.000600	28855056.999930	22737008.000150
60699.763723	277001.000000	113927.228355	105000000.000500	99999999.999500	28855057.000280	22737007.999920
60699.763735	278057.000000	113927.228691	105000000.000600	100000000.000600	28855057.000000	22737007.999940
60699.763747	279112.000000	113927.228451	104999999.999500	99999999.998300	28855057.000010	22737007.999920
60699.763759	280169.000000	113927.228657	105000000.000600	100000000.000200	28855057.000050	22737008.000100
60699.763771	281226.000000	113927.228067	104999999.999700	100000000.001100	28855057.000030	22737007.999820
60699.763784	282283.000000	113927.228486	105000000.000500	99999999.999700	28855057.000040	22737008.000070
60699.763796	283339.000000	113927.228658	105000000.000400	100000000.000700	28855056.999910	22737008.000080
60699.763808	284393.000000	113927.228435	105000000.000300	99999999.998900	28855056.999890	22737007.999960
60699.763820	285451.000000	113927.228379	105000000.001500	100000000.000000	28855057.000080	22737007.999890
60699.763833	286506.000000	113927.228553	105000000.000000	100000000.000600	28855056.999800	22737008.000000
60699.763845	287564.000000	113927.228219	105000000.000800	99999999.999200	28855056.999940	22737007.999990
60699.763857	288621.000000	113927.228809	105000000.000600	100000000.000700	28855057.000160	22737008.000020
60699.763869	289677.000000	113927.228228	105000000.000100	99999999.998100	28855056.999990	22737007.999990
60699.763882	290736.000000	113927.228385	104999999.999300	100000000.000100	28855056.999800	22737008.000120
60699.763894	291791.000000	113927.228399	104999999.999800	100000000.000900	28855056.999590	22737008.000040
60699.763906	292847.000000	113927.228453	105000000.000700	99999999.999500	28855056.999790	22737007.999910
60699.763918	293905.000000	113927.228407	104999999.999500	100000000.000600	28855057.000100	22737008.000010
60699.763930	294960.000000	113927.228571	105000000.000900	99999999.998800	28855057.000080	22737007.999870
60699.763943	296017.000000	113927.228458	105000000.000800	99999999.999800	28855057.000100	22737007.999960
60699.763955	297074.000000	113927.228332	104999999.999200	100000000.001100	28855057.000010	22737008.000050
60699.763967	298130.000000	113927.228358	105000000.001100	99999999.999400	28855057.000030	22737007.999990
60699.763979	299187.000000	113927.228075	105000000.001300	100000000.000700	28855056.999840	22737007.999900
60699.763992	300243.000000	113927.228695	104999999.999200	99999999.998700	28855056.999980	22737008.000150
60699.764004	301299.000000	113927.228670	105000000.000200	100000000.000200	28855056.999850	22737007.999880
60699.764016	302356.000000	113927.228177	104999999.999700	100000000.001200	28855057.000040	22737008.000140
60699.764028	303412.000000	113927.228418	104999999.999900	99999999.999400	28855056.999580	22737008.000020
60699.764040	304470.000000	113927.228558	105000000.001200	100000000.000500	28855057.000260	22737007.999960
60699.764053	305526.000000	113927.228364	105000000.001200	99999999.998900	28855057.000200	22737007.999960
60699.764065	306582.000000	113927.228301	105000000.000800	99999999.999800	28855056.999810	22737008.000210
60699.764077	307639.000000	113927.228347	104999999.998900	100000000.000100	28855056.999660	22737007.999970
60699.764089	308696.000000	113927.228566	105000000.001700	99999999.999900	28855057.000400	22737008.000000
60699.764102	309752.000000	113927.228532	105000000.001200	100000000.001100	28855056.999990	22737008.000030
60699.764114	310808.000000	113927.228575	104999999.999400	99999999.999100	28855056.999760	22737008.000160
60699.764126	311864.000000	113927.228446	105000000.001300	100000000.000100	28855056.999640	22737007.999990
60699.764138	312922.000000	113927.228473	104999999.999400	100000000.000700	28855056.999780	22737008.000090
60699.764151	313980.000000	113927.228148	105000000.001700	99999999.999200	28855057.000000	22737008.000060
60699.764163	315036.000000	113927.228349	105000000.000400	100000000.000700	28855056.999890	22737007.999880
60699.764175	316093.000000	113927.228817	105000000.000400	99999999.999500	28855056.999690	22737008.000020
