03/04/2025	11:20:19	(analyzed:  3/4/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60738.765428	113123.000000	113927.228212	105000000.001400	99999999.998900	28854984.999850	22737007.999990
60738.765440	114180.000000	113927.228173	104999999.999700	100000000.000800	28854984.999920	22737007.999920
60738.765452	115235.000000	113927.228117	105000000.000200	99999999.999000	28854985.000230	22737008.000100
60738.765465	116292.000000	113927.228459	105000000.001300	99999999.999300	28854985.000120	22737007.999860
60738.765477	117349.000000	113927.228273	104999999.999800	100000000.000500	28854985.000200	22737007.999980
60738.765489	118404.000000	113927.228170	105000000.001100	99999999.999400	28854984.999820	22737008.000100
60738.765501	119463.000000	113927.228353	105000000.001300	100000000.001100	28854984.999910	22737007.999960
60738.765514	120518.000000	113927.228222	105000000.000700	99999999.999000	28854984.999730	22737008.000030
60738.765526	121576.000000	113927.228268	105000000.000300	99999999.999800	28854984.999840	22737008.000130
60738.765538	122633.000000	113927.228215	104999999.999400	100000000.000600	28854985.000060	22737007.999980
60738.765550	123690.000000	113927.228208	105000000.000900	99999999.999400	28854985.000250	22737007.999980
60738.765563	124747.000000	113927.228424	105000000.000500	100000000.000700	28854985.000060	22737007.999950
60738.765575	125803.000000	113927.228210	104999999.999800	99999999.998800	28854984.999890	22737008.000090
60738.765587	126858.000000	113927.228278	105000000.001600	99999999.999600	28854984.999990	22737007.999880
60738.765599	127915.000000	113927.228094	105000000.000700	100000000.000500	28854985.000080	22737008.000020
60738.765611	128971.000000	113927.228114	104999999.999600	99999999.999700	28854985.000060	22737007.999950
60738.765624	130030.000000	113927.228550	105000000.000000	100000000.000700	28854985.000090	22737008.000100
60738.765636	131085.000000	113927.228127	105000000.000000	99999999.998500	28854984.999580	22737007.999830
60738.765648	132140.000000	113927.228197	105000000.002100	99999999.999600	28854984.999960	22737007.999990
60738.765660	133197.000000	113927.228241	104999999.999600	100000000.000400	28854985.000010	22737008.000170
60738.765673	134254.000000	113927.228267	104999999.999800	99999999.999300	28854985.000050	22737007.999950
60738.765685	135311.000000	113927.228290	105000000.000400	100000000.001200	28854984.999850	22737008.000080
60738.765697	136369.000000	113927.228175	105000000.000200	99999999.998600	28854984.999760	22737008.000080
60738.765709	137426.000000	113927.228250	105000000.001300	100000000.000500	28854984.999690	22737008.000070
60738.765722	138483.000000	113927.228315	104999999.999300	100000000.000900	28854985.000160	22737008.000180
60738.765734	139538.000000	113927.228347	105000000.001300	99999999.999500	28854985.000070	22737007.999880
60738.765746	140594.000000	113927.228284	104999999.999900	100000000.000800	28854984.999990	22737007.999850
60738.765758	141652.000000	113927.228616	105000000.000500	99999999.998200	28854985.000120	22737008.000010
60738.765770	142707.000000	113927.227848	105000000.000400	100000000.000500	28854984.999650	22737007.999980
60738.765783	143765.000000	113927.228118	105000000.000200	100000000.000700	28854985.000490	22737008.000190
60738.765795	144823.000000	113927.228466	105000000.000000	99999999.999800	28854985.000020	22737007.999920
60738.765807	145880.000000	113927.228450	105000000.001400	100000000.000700	28854984.999970	22737007.999910
60738.765819	146937.000000	113927.227884	105000000.000600	99999999.998300	28854985.000040	22737008.000180
60738.765832	147993.000000	113927.228290	105000000.000100	99999999.999800	28854985.000100	22737008.000140
60738.765844	149047.000000	113927.228355	104999999.999600	100000000.000700	28854985.000050	22737007.999990
60738.765856	150104.000000	113927.228518	104999999.999900	99999999.999700	28854984.999990	22737007.999980
60738.765868	151160.000000	113927.228103	104999999.999700	100000000.000600	28854985.000200	22737007.999970
60738.765881	152219.000000	113927.228106	105000000.001000	99999999.998300	28854984.999800	22737008.000080
60738.765893	153275.000000	113927.228153	105000000.001700	100000000.000100	28854984.999780	22737008.000170
60738.765905	154331.000000	113927.228365	105000000.000600	100000000.000600	28854985.000090	22737007.999950
60738.765917	155388.000000	113927.228210	105000000.000600	99999999.999700	28854984.999680	22737007.999930
60738.765929	156445.000000	113927.227979	105000000.000800	100000000.000800	28854984.999850	22737008.000010
60738.765942	157501.000000	113927.228389	104999999.999300	99999999.998100	28854985.000130	22737008.000100
60738.765954	158557.000000	113927.228258	105000000.001300	100000000.000100	28854985.000290	22737008.000100
60738.765966	159614.000000	113927.228170	105000000.000600	100000000.000600	28854985.000120	22737007.999870
60738.765978	160671.000000	113927.228239	104999999.999200	99999999.999900	28854984.999700	22737007.999970
60738.765991	161727.000000	113927.228510	105000000.000600	100000000.000700	28854985.000290	22737007.999950
60738.766003	162782.000000	113927.228305	104999999.999200	99999999.998000	28854984.999830	22737007.999930
60738.766015	163839.000000	113927.228188	105000000.000700	100000000.000600	28854984.999750	22737008.000030
60738.766027	164894.000000	113927.228321	105000000.001700	100000000.000000	28854984.999800	22737008.000060
60738.766039	165952.000000	113927.228042	104999999.999300	100000000.000100	28854985.000140	22737008.000040
60738.766052	167011.000000	113927.228100	105000000.000000	100000000.001100	28854984.999950	22737007.999690
60738.766064	168067.000000	113927.228455	105000000.001500	99999999.998400	28854984.999970	22737008.000220
60738.766076	169123.000000	113927.227975	105000000.000000	99999999.999100	28854985.000050	22737008.000170
60738.766088	170180.000000	113927.228076	105000000.001400	100000000.000300	28854984.999960	22737008.000110
60738.766101	171237.000000	113927.228393	104999999.999600	100000000.000400	28854985.000150	22737007.999940
60738.766113	172294.000000	113927.228297	105000000.001100	100000000.000900	28854985.000050	22737008.000010
60738.766125	173350.000000	113927.227976	105000000.000800	99999999.998200	28854984.999860	22737008.000070
60738.766137	174408.000000	113927.228203	105000000.001200	100000000.000600	28854985.000190	22737008.000090
60738.766150	175463.000000	113927.228429	105000000.000500	100000000.000200	28854984.999860	22737008.000030
60738.766162	176519.000000	113927.228499	104999999.998900	99999999.999500	28854985.000020	22737007.999920
60738.766174	177577.000000	113927.228020	105000000.000400	100000000.000600	28854984.999910	22737007.999960
60738.766186	178633.000000	113927.228339	105000000.000900	99999999.998500	28854984.999860	22737007.999950
60738.766198	179689.000000	113927.228269	105000000.001000	100000000.000500	28854985.000320	22737008.000150
60738.766211	180745.000000	113927.228268	104999999.999600	100000000.000300	28854985.000080	22737007.999910
60738.766223	181800.000000	113927.228241	104999999.999700	100000000.000100	28854985.000380	22737007.999930
60738.766235	182858.000000	113927.228144	105000000.001400	100000000.000700	28854984.999980	22737008.000020
60738.766247	183916.000000	113927.228480	104999999.999500	99999999.998200	28854985.000220	22737008.000020
60738.766260	184972.000000	113927.228314	105000000.001200	100000000.000100	28854984.999790	22737008.000120
60738.766272	186029.000000	113927.228132	105000000.000900	100000000.000200	28854984.999660	22737007.999840
60738.766284	187086.000000	113927.228491	105000000.000400	99999999.999900	28854984.999790	22737008.000020
60738.766296	188144.000000	113927.228308	104999999.999100	100000000.000800	28854985.000160	22737008.000050
60738.766309	189201.000000	113927.228283	105000000.002300	99999999.998100	28854984.999750	22737008.000280
60738.766321	190256.000000	113927.228252	105000000.000500	99999999.999900	28854984.999940	22737007.999790
60738.766333	191314.000000	113927.228183	104999999.999200	100000000.000200	28854984.999610	22737008.000000
60738.766345	192372.000000	113927.228280	105000000.001100	99999999.999800	28854985.000020	22737008.000100
60738.766358	193429.000000	113927.228232	105000000.000700	100000000.000800	28854985.000180	22737008.000060
60738.766370	194485.000000	113927.228157	104999999.999900	99999999.998300	28854984.999760	22737008.000050
60738.766382	195543.000000	113927.228249	104999999.999800	100000000.000800	28854985.000100	22737007.999990
60738.766394	196600.000000	113927.228239	105000000.000300	99999999.999300	28854984.999980	22737008.000090
60738.766406	197657.000000	113927.228140	105000000.001300	99999999.999800	28854985.000210	22737008.000100
60738.766419	198716.000000	113927.228438	105000000.000700	100000000.000800	28854985.000270	22737007.999920
60738.766431	199774.000000	113927.227925	104999999.999500	99999999.998400	28854985.000140	22737007.999970
60738.766443	200831.000000	113927.228333	104999999.999800	100000000.000300	28854984.999990	22737008.000030
60738.766455	201888.000000	113927.228443	105000000.001500	99999999.999500	28854984.999930	22737007.999970
60738.766468	202944.000000	113927.228256	104999999.999900	100000000.000000	28854984.999990	22737007.999970
60738.766480	203999.000000	113927.228084	105000000.000200	100000000.000600	28854985.000160	22737008.000170
60738.766492	205057.000000	113927.228413	105000000.001000	99999999.998700	28854985.000100	22737008.000030
60738.766504	206113.000000	113927.228217	104999999.999900	100000000.000600	28854985.000090	22737007.999860
60738.766517	207170.000000	113927.227943	105000000.001400	99999999.999800	28854984.999680	22737008.000130
60738.766529	208229.000000	113927.228250	105000000.001100	99999999.999800	28854984.999770	22737008.000120
60738.766541	209285.000000	113927.228494	104999999.999800	100000000.000600	28854984.999640	22737008.000010
60738.766553	210343.000000	113927.228273	105000000.001500	99999999.998700	28854985.000340	22737008.000240
60738.766565	211398.000000	113927.228374	105000000.000200	100000000.000400	28854985.000250	22737008.000010
60738.766578	212457.000000	113927.228222	104999999.999600	99999999.999700	28854984.999970	22737007.999910
60738.766590	213513.000000	113927.228397	105000000.000500	99999999.999800	28854985.000310	22737008.000010
60738.766602	214568.000000	113927.228107	104999999.999900	100000000.001000	28854984.999910	22737007.999890
60738.766614	215627.000000	113927.228031	105000000.001700	99999999.998800	28854985.000200	22737008.000050
60738.766627	216684.000000	113927.228313	104999999.999700	100000000.000300	28854984.999650	22737008.000030
60738.766639	217739.000000	113927.228311	105000000.001300	99999999.999300	28854985.000280	22737007.999990
60738.766651	218797.000000	113927.228508	105000000.000700	99999999.999600	28854984.999940	22737008.000030
60738.766663	219855.000000	113927.228010	104999999.999900	100000000.001000	28854984.999880	22737007.999930
60738.766676	220914.000000	113927.228100	105000000.001000	99999999.999100	28854985.000190	22737008.000120
60738.766688	221969.000000	113927.228229	105000000.000500	100000000.000700	28854984.999960	22737008.000010
60738.766700	223027.000000	113927.228168	105000000.000700	99999999.999400	28854985.000030	22737007.999880
60738.766712	224084.000000	113927.228297	104999999.999400	100000000.000300	28854984.999850	22737007.999820
60738.766725	225141.000000	113927.228189	105000000.001500	100000000.000900	28854984.999570	22737008.000040
60738.766737	226198.000000	113927.228353	104999999.999600	99999999.999300	28854984.999980	22737008.000080
60738.766749	227255.000000	113927.228016	105000000.000300	100000000.000400	28854984.999740	22737008.000030
60738.766761	228311.000000	113927.228329	104999999.999600	99999999.998800	28854984.999870	22737008.000090
60738.766773	229368.000000	113927.228269	105000000.000400	100000000.000000	28854984.999840	22737008.000100
60738.766786	230424.000000	113927.228181	105000000.002100	100000000.000900	28854985.000040	22737007.999980
60738.766798	231481.000000	113927.228388	105000000.000900	99999999.998900	28854985.000090	22737008.000010
60738.766810	232538.000000	113927.228252	104999999.999900	100000000.000700	28854985.000270	22737008.000100
60738.766822	233595.000000	113927.228174	105000000.001500	99999999.999800	28854984.999610	22737008.000050
60738.766835	234652.000000	113927.228155	105000000.000200	99999999.999800	28854985.000010	22737008.000130
60738.766847	235708.000000	113927.227969	105000000.000000	100000000.000900	28854984.999820	22737008.000160
60738.766859	236764.000000	113927.228613	104999999.999500	99999999.999300	28854985.000060	22737008.000000
60738.766871	237822.000000	113927.228277	105000000.001100	100000000.000100	28854984.999990	22737007.999920
60738.766884	238877.000000	113927.228256	105000000.000200	99999999.998600	28854984.999930	22737008.000080
60738.766896	239935.000000	113927.228232	105000000.000900	99999999.999900	28854984.999890	22737007.999990
60738.766908	240991.000000	113927.228121	104999999.998800	100000000.000900	28854985.000080	22737007.999960
60738.766920	242048.000000	113927.228158	104999999.999800	99999999.999300	28854985.000270	22737007.999990
60738.766932	243106.000000	113927.228277	105000000.000100	100000000.000700	28854985.000330	22737007.999960
60738.766945	244161.000000	113927.228342	105000000.000600	99999999.998000	28854984.999650	22737008.000070
60738.766957	245218.000000	113927.228071	105000000.000400	99999999.999800	28854984.999960	22737008.000050
60738.766969	246274.000000	113927.228413	105000000.000300	100000000.000800	28854984.999990	22737007.999920
60738.766981	247330.000000	113927.228168	105000000.001800	99999999.999400	28854985.000310	22737008.000020
60738.766994	248386.000000	113927.228305	104999999.999500	99999999.999900	28854985.000110	22737008.000080
60738.767006	249443.000000	113927.228097	105000000.001500	99999999.999100	28854985.000240	22737007.999810
60738.767018	250500.000000	113927.228229	104999999.999600	100000000.000400	28854985.000090	22737007.999990
60738.767030	251557.000000	113927.228042	105000000.001000	100000000.001100	28854985.000000	22737008.000070
60738.767043	252612.000000	113927.228525	105000000.000800	99999999.999400	28854984.999890	22737007.999860
60738.767055	253668.000000	113927.228109	105000000.000800	100000000.000400	28854984.999790	22737008.000070
60738.767067	254726.000000	113927.228298	105000000.000500	99999999.998800	28854984.999940	22737008.000020
60738.767079	255782.000000	113927.228291	104999999.999400	99999999.999800	28854984.999850	22737008.000180
60738.767091	256839.000000	113927.228122	105000000.000100	100000000.000400	28854985.000040	22737007.999870
60738.767104	257896.000000	113927.228450	105000000.001900	99999999.999700	28854984.999950	22737008.000070
60738.767116	258951.000000	113927.228451	105000000.000300	100000000.000600	28854984.999880	22737008.000020
60738.767128	260008.000000	113927.228136	105000000.000500	99999999.998700	28854984.999890	22737008.000040
60738.767140	261065.000000	113927.228138	104999999.999100	100000000.000000	28854985.000000	22737007.999940
60738.767153	262123.000000	113927.228268	105000000.000600	100000000.000800	28854984.999920	22737007.999990
60738.767165	263180.000000	113927.228309	104999999.999900	99999999.999600	28854985.000050	22737007.999870
60738.767177	264237.000000	113927.228442	105000000.001800	100000000.000700	28854984.999870	22737008.000060
60738.767189	265296.000000	113927.228296	105000000.001000	99999999.998600	28854984.999870	22737007.999900
60738.767202	266353.000000	113927.228115	105000000.000400	99999999.999800	28854985.000090	22737008.000130
60738.767214	267409.000000	113927.228380	105000000.001000	100000000.001000	28854984.999800	22737007.999750
60738.767226	268465.000000	113927.228373	105000000.000800	100000000.000500	28854985.000150	22737007.999980
60738.767238	269520.000000	113927.227962	105000000.000500	100000000.000700	28854984.999930	22737008.000020
60738.767250	270578.000000	113927.228012	104999999.999200	99999999.998900	28854984.999820	22737007.999950
60738.767263	271635.000000	113927.228489	105000000.001000	100000000.000200	28854985.000110	22737008.000070
60738.767275	272692.000000	113927.228160	104999999.999800	100000000.000500	28854985.000190	22737007.999990
60738.767287	273748.000000	113927.228022	105000000.000000	99999999.999900	28854985.000310	22737007.999980
60738.767299	274806.000000	113927.228381	104999999.999600	100000000.000800	28854985.000110	22737007.999950
60738.767312	275864.000000	113927.228442	105000000.001900	99999999.997800	28854985.000030	22737007.999950
60738.767324	276922.000000	113927.228156	104999999.999700	100000000.000100	28854985.000060	22737007.999990
60738.767336	277980.000000	113927.228126	105000000.001000	100000000.000700	28854985.000240	22737008.000030
60738.767348	279036.000000	113927.227895	104999999.999600	99999999.999800	28854984.999800	22737007.999870
60738.767361	280092.000000	113927.228522	105000000.001400	100000000.001000	28854985.000110	22737008.000000
60738.767373	281151.000000	113927.228319	104999999.999100	99999999.998300	28854984.999780	22737008.000060
60738.767385	282207.000000	113927.228416	105000000.001400	100000000.000000	28854984.999850	22737008.000120
60738.767397	283264.000000	113927.228100	104999999.999700	100000000.000800	28854985.000250	22737008.000020
60738.767410	284321.000000	113927.228331	104999999.999700	99999999.999900	28854985.000130	22737007.999780
60738.767422	285377.000000	113927.228255	105000000.001600	100000000.000100	28854985.000000	22737008.000100
60738.767434	286432.000000	113927.228075	104999999.999600	99999999.998500	28854984.999920	22737007.999940
60738.767446	287489.000000	113927.228499	105000000.001400	100000000.000400	28854985.000230	22737007.999910
60738.767458	288546.000000	113927.228368	104999999.999400	100000000.000800	28854984.999750	22737008.000130
60738.767471	289604.000000	113927.228035	104999999.999700	99999999.999800	28854984.999810	22737007.999970
60738.767483	290660.000000	113927.228168	105000000.001900	100000000.000800	28854984.999970	22737007.999960
60738.767495	291715.000000	113927.228152	104999999.999900	99999999.998300	28854984.999970	22737008.000100
60738.767507	292773.000000	113927.228299	105000000.000900	99999999.999500	28854985.000030	22737008.000080
60738.767520	293828.000000	113927.228277	105000000.001200	100000000.000800	28854985.000260	22737008.000080
60738.767532	294886.000000	113927.228019	104999999.999700	99999999.999500	28854985.000000	22737008.000030
60738.767544	295944.000000	113927.228413	105000000.001400	100000000.000500	28854984.999510	22737008.000000
60738.767556	297001.000000	113927.228330	104999999.999600	99999999.998400	28854985.000310	22737008.000100
60738.767569	298059.000000	113927.228838	104999999.999900	99999999.999900	28854984.999820	22737008.000010
60738.767581	299115.000000	113927.228076	105000000.001000	100000000.000700	28854985.000050	22737008.000120
60738.767593	300171.000000	113927.228361	105000000.001200	99999999.999900	28854985.000270	22737008.000070
60738.767605	301228.000000	113927.228299	105000000.000900	100000000.000700	28854985.000090	22737008.000090
60738.767617	302285.000000	113927.228102	105000000.000200	99999999.998300	28854984.999760	22737007.999970
60738.767630	303343.000000	113927.228372	104999999.999200	99999999.999900	28854984.999830	22737007.999950
60738.767642	304400.000000	113927.228508	105000000.000400	100000000.000300	28854984.999950	22737008.000120
60738.767654	305456.000000	113927.228299	105000000.001100	99999999.999500	28854985.000010	22737007.999920
60738.767666	306515.000000	113927.228092	104999999.999500	100000000.000500	28854984.999990	22737007.999930
60738.767679	307574.000000	113927.228114	105000000.001300	99999999.998000	28854984.999850	22737007.999850
60738.767691	308638.000000	113927.228397	105000000.000600	100000000.000200	28854985.000190	22737008.000120
60738.767703	309693.000000	113927.227948	104999999.999200	100000000.000900	28854985.000080	22737008.000110
60738.767715	310752.000000	113927.228344	105000000.000800	99999999.999700	28854985.000240	22737008.000140
60738.767728	311809.000000	113927.228389	105000000.001000	100000000.000700	28854984.999620	22737007.999970
60738.767740	312869.000000	113927.228313	105000000.000600	99999999.998200	28854984.999910	22737008.000070
60738.767752	313927.000000	113927.228097	105000000.000700	100000000.000600	28854985.000030	22737007.999940
60738.767764	314982.000000	113927.228121	105000000.000400	100000000.000300	28854984.999860	22737008.000080
60738.767777	316039.000000	113927.228230	104999999.999600	99999999.999700	28854984.999500	22737008.000080
