03/04/2025	11:20:19	(analyzed:  3/4/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS	fb_Al_TiS	fb_Yb_TiS
60738.764119	51.000000	NaN	142220125.934851	379043.158239	9999999.999610	640000000.001000
60738.764132	1112.000000	NaN	142220125.953062	379043.158005	9999999.999900	639999999.998000
60738.764144	2167.000000	NaN	142220125.94368	379043.158214	10000000.000040	640000000.001000
60738.764156	3225.000000	NaN	142220125.95398	379043.158460	9999999.999210	639999999.999000
60738.764168	4282.000000	NaN	142220125.945208	379043.158419	9999999.999910	640000000.003000
60738.764181	5338.000000	NaN	142220125.95653	379043.158196	10000000.000080	640000000.001000
60738.764193	6396.000000	NaN	142220125.957686	379043.158329	9999999.999320	640000000.000000
60738.764205	7453.000000	NaN	142220125.96827102	379043.158506	10000000.000060	640000000.004000
60738.764217	8510.000000	NaN	142220125.954837	379043.158365	10000000.000050	640000000.005000
60738.764229	9566.000000	NaN	142220125.956114	379043.158209	9999999.999350	640000000.001000
60738.764242	10621.000000	NaN	142220125.953197	379043.158363	10000000.000100	640000000.007000
60738.764254	11678.000000	NaN	142220125.954102	379043.158262	10000000.000210	640000000.001000
60738.764266	12735.000000	NaN	142220125.947869	379043.158214	9999999.999350	640000000.000000
60738.764278	13791.000000	NaN	142220125.959748	379043.158439	9999999.999860	640000000.000000
60738.764291	14848.000000	NaN	142220125.94850498	379043.158233	9999999.999920	639999999.991000
60738.764303	15907.000000	NaN	142220125.950968	379043.158401	9999999.999450	640000000.002000
60738.764315	16966.000000	NaN	142220125.96216398	379043.158206	10000000.000100	639999999.999000
60738.764327	18021.000000	NaN	142220125.946575	379043.158392	10000000.000090	640000000.002000
60738.764340	19078.000000	NaN	142220125.95463198	379043.158280	9999999.999380	640000000.004000
60738.764352	20135.000000	NaN	142220125.946377	379043.158126	10000000.000120	639999999.996000
60738.764364	21191.000000	NaN	142220125.954584	379043.158587	10000000.000140	640000000.001000
60738.764376	22247.000000	NaN	142220125.949505	379043.158209	9999999.999180	640000000.006000
60738.764388	23303.000000	NaN	142220125.957751	379043.158381	10000000.000020	640000000.000000
60738.764401	24360.000000	NaN	142220125.954693	379043.158552	10000000.000090	640000000.002000
60738.764413	25418.000000	NaN	142220125.949439	379043.158242	9999999.999250	639999999.999000
60738.764425	26474.000000	NaN	142220125.954057	379043.158207	10000000.000100	640000000.004000
60738.764437	27531.000000	NaN	142220125.951791	379043.158133	10000000.000030	640000000.000000
60738.764450	28588.000000	NaN	142220125.947124	379043.158450	9999999.999460	639999999.996000
60738.764462	29644.000000	NaN	142220125.955825	379043.158162	9999999.999970	640000000.001000
60738.764474	30700.000000	NaN	142220125.95548	379043.158428	9999999.999960	640000000.000000
60738.764486	31756.000000	NaN	142220125.956712	379043.158278	9999999.999200	639999999.999000
60738.764499	32814.000000	NaN	142220125.94946098	379043.158461	9999999.999880	640000000.001000
60738.764511	33870.000000	NaN	142220125.952458	379043.158288	9999999.999930	640000000.003000
60738.764523	34926.000000	NaN	142220125.961343	379043.158219	9999999.999140	639999999.995000
60738.764535	35983.000000	NaN	142220125.949147	379043.158490	9999999.999780	640000000.005000
60738.764547	37039.000000	NaN	142220125.960726	379043.158064	10000000.000070	640000000.000000
60738.764560	38094.000000	NaN	142220125.949202	379043.158511	9999999.999330	640000000.002000
60738.764572	39151.000000	NaN	142220125.954461	379043.158369	10000000.000030	639999999.999000
60738.764584	40208.000000	NaN	142220125.961038	379043.158291	9999999.999950	640000000.005000
60738.764596	41266.000000	NaN	142220125.947532	379043.158253	9999999.999300	639999999.998000
60738.764609	42323.000000	NaN	142220125.940629	379043.158247	10000000.000020	640000000.001000
60738.764621	43379.000000	NaN	142220125.963188	379043.158427	9999999.999940	640000000.001000
60738.764633	44435.000000	NaN	142220125.943153	379043.158195	9999999.999190	639999999.998000
