# Readme Information 
# Data taken on 250304, analyzed on 04-Mar-2025 by script Saveshifts_forTara_v3_250304.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2090), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -124696667941717.5469), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 2.297795e+04 s, uptime fraction 9.561654e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0738734907979997e+04	   6.3000000562165692e+07	   0.0000000000000000e+00	
   6.0738734915720001e+04	   6.3000000542207792e+07	   0.0000000000000000e+00	
   6.0738734927400001e+04	   6.3000000524169393e+07	   0.0000000000000000e+00	
   6.0738734939080001e+04	   6.3000000512333341e+07	   0.0000000000000000e+00	
   6.0738734950769998e+04	   6.3000000512592852e+07	   0.0000000000000000e+00	
   6.0738734962470000e+04	   6.3000000517613843e+07	   0.0000000000000000e+00	
   6.0738734974159997e+04	   6.3000000521737754e+07	   0.0000000000000000e+00	
   6.0738734985839998e+04	   6.3000000527591154e+07	   0.0000000000000000e+00	
   6.0738734997530002e+04	   6.3000000539885953e+07	   0.0000000000000000e+00	
   6.0738735009229997e+04	   6.3000000555528149e+07	   0.0000000000000000e+00	
   6.0738735020909997e+04	   6.3000000568496116e+07	   0.0000000000000000e+00	
   6.0738735032600001e+04	   6.3000000573789924e+07	   0.0000000000000000e+00	
   6.0738735044289999e+04	   6.3000000575725622e+07	   0.0000000000000000e+00	
   6.0738735055999998e+04	   6.3000000577947073e+07	   0.0000000000000000e+00	
   6.0738735067679998e+04	   6.3000000578873359e+07	   0.0000000000000000e+00	
   6.0738735079359998e+04	   6.3000000578698978e+07	   0.0000000000000000e+00	
   6.0738735091050003e+04	   6.3000000579057537e+07	   0.0000000000000000e+00	
   6.0738735102760002e+04	   6.3000000577397145e+07	   0.0000000000000000e+00	
   6.0738735114440002e+04	   6.3000000577171966e+07	   0.0000000000000000e+00	
   6.0738735126140004e+04	   6.3000000573554441e+07	   0.0000000000000000e+00	
   6.0738735137819996e+04	   6.3000000565294959e+07	   0.0000000000000000e+00	
   6.0738735149510001e+04	   6.3000000559223719e+07	   0.0000000000000000e+00	
   6.0738735161199998e+04	   6.3000000552489355e+07	   0.0000000000000000e+00	
   6.0738735172900000e+04	   6.3000000556877024e+07	   0.0000000000000000e+00	
   6.0738735184580000e+04	   6.3000000562055916e+07	   0.0000000000000000e+00	
   6.0738735196269998e+04	   6.3000000570115902e+07	   0.0000000000000000e+00	
   6.0738735207969999e+04	   6.3000000572922103e+07	   0.0000000000000000e+00	
   6.0738735219670001e+04	   6.3000000577231504e+07	   0.0000000000000000e+00	
   6.0738735231339997e+04	   6.3000000576178990e+07	   0.0000000000000000e+00	
   6.0738735243030002e+04	   6.3000000573821165e+07	   0.0000000000000000e+00	
   6.0738735254719999e+04	   6.3000000573613793e+07	   0.0000000000000000e+00	
   6.0738735266410004e+04	   6.3000000574430920e+07	   0.0000000000000000e+00	
   6.0738735278109998e+04	   6.3000000574315280e+07	   0.0000000000000000e+00	
   6.0738735289789998e+04	   6.3000000573064290e+07	   0.0000000000000000e+00	
   6.0738735301469998e+04	   6.3000000570650265e+07	   0.0000000000000000e+00	
   6.0738735313170000e+04	   6.3000000570813760e+07	   0.0000000000000000e+00	
   6.0738735324859997e+04	   6.3000000576117590e+07	   0.0000000000000000e+00	
   6.0738735336550002e+04	   6.3000000581217460e+07	   0.0000000000000000e+00	
   6.0738735348249997e+04	   6.3000000580222733e+07	   0.0000000000000000e+00	
   6.0738735359929997e+04	   6.3000000569378123e+07	   0.0000000000000000e+00	
   6.0738735371629999e+04	   6.3000000557603687e+07	   0.0000000000000000e+00	
   6.0738735383320003e+04	   6.3000000548282996e+07	   0.0000000000000000e+00	
   6.0738735395000003e+04	   6.3000000537508674e+07	   0.0000000000000000e+00	
   6.0738735406699998e+04	   6.3000000525171831e+07	   0.0000000000000000e+00	
   6.0738735418370001e+04	   6.3000000512874104e+07	   0.0000000000000000e+00	
   6.0738735430080000e+04	   6.3000000508049034e+07	   0.0000000000000000e+00	
   6.0738735441750003e+04	   6.3000000505948834e+07	   0.0000000000000000e+00	
   6.0738735453449997e+04	   6.3000000510860436e+07	   0.0000000000000000e+00	
   6.0738735465140002e+04	   6.3000000518716477e+07	   0.0000000000000000e+00	
   6.0738735476820002e+04	   6.3000000526842117e+07	   0.0000000000000000e+00	
   6.0738735488509999e+04	   6.3000000536778428e+07	   0.0000000000000000e+00	
   6.0738735500210001e+04	   6.3000000546524778e+07	   0.0000000000000000e+00	
   6.0738735511910003e+04	   6.3000000555801518e+07	   0.0000000000000000e+00	
   6.0738735523600000e+04	   6.3000000558793202e+07	   0.0000000000000000e+00	
   6.0738735535330001e+04	   6.3000000562920295e+07	   0.0000000000000000e+00	
   6.0738735546980002e+04	   6.3000000565784514e+07	   0.0000000000000000e+00	
   6.0738735558670000e+04	   6.3000000560965002e+07	   0.0000000000000000e+00	
   6.0738735570359997e+04	   6.3000000550439782e+07	   0.0000000000000000e+00	
   6.0738735582050002e+04	   6.3000000543260165e+07	   0.0000000000000000e+00	
   6.0738735593719997e+04	   6.3000000543218657e+07	   0.0000000000000000e+00	
   6.0738735605419999e+04	   6.3000000541847192e+07	   0.0000000000000000e+00	
   6.0738735617099999e+04	   6.3000000536415458e+07	   0.0000000000000000e+00	
   6.0738735628800001e+04	   6.3000000533181474e+07	   0.0000000000000000e+00	
   6.0738735640510000e+04	   6.3000000527533963e+07	   0.0000000000000000e+00	
   6.0738735652180003e+04	   6.3000000518798612e+07	   0.0000000000000000e+00	
   6.0738735663879997e+04	   6.3000000512421146e+07	   0.0000000000000000e+00	
   6.0738735675559998e+04	   6.3000000506190941e+07	   0.0000000000000000e+00	
   6.0738735687250002e+04	   6.3000000505728826e+07	   0.0000000000000000e+00	
   6.0738735698930002e+04	   6.3000000510707721e+07	   0.0000000000000000e+00	
   6.0738735710629997e+04	   6.3000000523625329e+07	   0.0000000000000000e+00	
   6.0738735722320002e+04	   6.3000000532011010e+07	   0.0000000000000000e+00	
   6.0738735734009999e+04	   6.3000000538355947e+07	   0.0000000000000000e+00	
   6.0738735745710001e+04	   6.3000000537099138e+07	   0.0000000000000000e+00	
   6.0738735757399998e+04	   6.3000000532680988e+07	   0.0000000000000000e+00	
   6.0738735769079998e+04	   6.3000000528620578e+07	   0.0000000000000000e+00	
   6.0738735780759998e+04	   6.3000000529129073e+07	   0.0000000000000000e+00	
   6.0738735792469997e+04	   6.3000000531600326e+07	   0.0000000000000000e+00	
   6.0738735804140000e+04	   6.3000000535154067e+07	   0.0000000000000000e+00	
   6.0738735815829998e+04	   6.3000000537697509e+07	   0.0000000000000000e+00	
   6.0738735827520002e+04	   6.3000000539218158e+07	   0.0000000000000000e+00	
   6.0738735839230001e+04	   6.3000000537460059e+07	   0.0000000000000000e+00	
   6.0738735850899997e+04	   6.3000000534186684e+07	   0.0000000000000000e+00	
   6.0738735862599999e+04	   6.3000000529570311e+07	   0.0000000000000000e+00	
   6.0738735874290003e+04	   6.3000000533626854e+07	   0.0000000000000000e+00	
   6.0738735886000002e+04	   6.3000000539227411e+07	   0.0000000000000000e+00	
   6.0738735897669998e+04	   6.3000000547649167e+07	   0.0000000000000000e+00	
   6.0738735909370000e+04	   6.3000000551249877e+07	   0.0000000000000000e+00	
   6.0738735921059997e+04	   6.3000000550607644e+07	   0.0000000000000000e+00	
   6.0738735932750002e+04	   6.3000000534657389e+07	   0.0000000000000000e+00	
   6.0738735944439999e+04	   6.3000000515863858e+07	   0.0000000000000000e+00	
   6.0738735956130004e+04	   6.3000000499537922e+07	   0.0000000000000000e+00	
   6.0738735967809997e+04	   6.3000000489369564e+07	   0.0000000000000000e+00	
   6.0738735979509998e+04	   6.3000000479884423e+07	   0.0000000000000000e+00	
   6.0738735991210000e+04	   6.3000000474005304e+07	   0.0000000000000000e+00	
   6.0738736003010003e+04	   6.3000000465261169e+07	   0.0000000000000000e+00	
   6.0738736014579998e+04	   6.3000000459363766e+07	   0.0000000000000000e+00	
   6.0738736026259998e+04	   6.3000000455865197e+07	   0.0000000000000000e+00	
   6.0738736037960000e+04	   6.3000000453482553e+07	   0.0000000000000000e+00	
   6.0738736049640000e+04	   6.3000000448872678e+07	   0.0000000000000000e+00	
   6.0738736061329997e+04	   6.3000000443517216e+07	   0.0000000000000000e+00	
   6.0738736073020002e+04	   6.3000000439267054e+07	   0.0000000000000000e+00	
   6.0738736084709999e+04	   6.3000000439754188e+07	   0.0000000000000000e+00	
   6.0738736096419998e+04	   6.3000000439496055e+07	   0.0000000000000000e+00	
   6.0738736108090001e+04	   6.3000000438352950e+07	   0.0000000000000000e+00	
   6.0738736119790003e+04	   6.3000000441759765e+07	   0.0000000000000000e+00	
   6.0738736131459998e+04	   6.3000000452168591e+07	   0.0000000000000000e+00	
   6.0738736143169997e+04	   6.3000000468826301e+07	   0.0000000000000000e+00	
   6.0738736154840000e+04	   6.3000000480554469e+07	   0.0000000000000000e+00	
   6.0738736166540002e+04	   6.3000000489469014e+07	   0.0000000000000000e+00	
   6.0738736178229999e+04	   6.3000000497768991e+07	   0.0000000000000000e+00	
   6.0738736189919997e+04	   6.3000000509502813e+07	   0.0000000000000000e+00	
