# Readme Information 
# Data taken on 250304, analyzed on 03-Apr-2025 by script Saveshifts_forTara_v3_250304.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2105), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0612), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 2.297795e+04 s, uptime fraction 9.561654e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0738734907979997e+04	   6.3000000563495316e+07	   0.0000000000000000e+00	
   6.0738734915720001e+04	   6.3000000543537416e+07	   0.0000000000000000e+00	
   6.0738734927400001e+04	   6.3000000525499016e+07	   0.0000000000000000e+00	
   6.0738734939080001e+04	   6.3000000513662964e+07	   0.0000000000000000e+00	
   6.0738734950769998e+04	   6.3000000513922475e+07	   0.0000000000000000e+00	
   6.0738734962470000e+04	   6.3000000518943466e+07	   0.0000000000000000e+00	
   6.0738734974159997e+04	   6.3000000523067378e+07	   0.0000000000000000e+00	
   6.0738734985839998e+04	   6.3000000528920777e+07	   0.0000000000000000e+00	
   6.0738734997530002e+04	   6.3000000541215576e+07	   0.0000000000000000e+00	
   6.0738735009229997e+04	   6.3000000556857772e+07	   0.0000000000000000e+00	
   6.0738735020909997e+04	   6.3000000569825739e+07	   0.0000000000000000e+00	
   6.0738735032600001e+04	   6.3000000575119659e+07	   0.0000000000000000e+00	
   6.0738735044289999e+04	   6.3000000577055357e+07	   0.0000000000000000e+00	
   6.0738735055999998e+04	   6.3000000579276808e+07	   0.0000000000000000e+00	
   6.0738735067679998e+04	   6.3000000580203094e+07	   0.0000000000000000e+00	
   6.0738735079359998e+04	   6.3000000580028713e+07	   0.0000000000000000e+00	
   6.0738735091050003e+04	   6.3000000580387272e+07	   0.0000000000000000e+00	
   6.0738735102760002e+04	   6.3000000578726880e+07	   0.0000000000000000e+00	
   6.0738735114440002e+04	   6.3000000578501701e+07	   0.0000000000000000e+00	
   6.0738735126140004e+04	   6.3000000574884176e+07	   0.0000000000000000e+00	
   6.0738735137819996e+04	   6.3000000566624694e+07	   0.0000000000000000e+00	
   6.0738735149510001e+04	   6.3000000560553454e+07	   0.0000000000000000e+00	
   6.0738735161199998e+04	   6.3000000553819090e+07	   0.0000000000000000e+00	
   6.0738735172900000e+04	   6.3000000558206759e+07	   0.0000000000000000e+00	
   6.0738735184580000e+04	   6.3000000563385651e+07	   0.0000000000000000e+00	
   6.0738735196269998e+04	   6.3000000571445636e+07	   0.0000000000000000e+00	
   6.0738735207969999e+04	   6.3000000574251838e+07	   0.0000000000000000e+00	
   6.0738735219670001e+04	   6.3000000578561239e+07	   0.0000000000000000e+00	
   6.0738735231339997e+04	   6.3000000577508725e+07	   0.0000000000000000e+00	
   6.0738735243030002e+04	   6.3000000575150900e+07	   0.0000000000000000e+00	
   6.0738735254719999e+04	   6.3000000574943528e+07	   0.0000000000000000e+00	
   6.0738735266410004e+04	   6.3000000575760655e+07	   0.0000000000000000e+00	
   6.0738735278109998e+04	   6.3000000575645015e+07	   0.0000000000000000e+00	
   6.0738735289789998e+04	   6.3000000574394025e+07	   0.0000000000000000e+00	
   6.0738735301469998e+04	   6.3000000571980000e+07	   0.0000000000000000e+00	
   6.0738735313170000e+04	   6.3000000572143495e+07	   0.0000000000000000e+00	
   6.0738735324859997e+04	   6.3000000577447325e+07	   0.0000000000000000e+00	
   6.0738735336550002e+04	   6.3000000582547195e+07	   0.0000000000000000e+00	
   6.0738735348249997e+04	   6.3000000581552468e+07	   0.0000000000000000e+00	
   6.0738735359929997e+04	   6.3000000570707858e+07	   0.0000000000000000e+00	
   6.0738735371629999e+04	   6.3000000558933422e+07	   0.0000000000000000e+00	
   6.0738735383320003e+04	   6.3000000549612731e+07	   0.0000000000000000e+00	
   6.0738735395000003e+04	   6.3000000538838409e+07	   0.0000000000000000e+00	
   6.0738735406699998e+04	   6.3000000526501566e+07	   0.0000000000000000e+00	
   6.0738735418370001e+04	   6.3000000514203839e+07	   0.0000000000000000e+00	
   6.0738735430080000e+04	   6.3000000509378769e+07	   0.0000000000000000e+00	
   6.0738735441750003e+04	   6.3000000507278569e+07	   0.0000000000000000e+00	
   6.0738735453449997e+04	   6.3000000512190171e+07	   0.0000000000000000e+00	
   6.0738735465140002e+04	   6.3000000520046212e+07	   0.0000000000000000e+00	
   6.0738735476820002e+04	   6.3000000528171852e+07	   0.0000000000000000e+00	
   6.0738735488509999e+04	   6.3000000538108163e+07	   0.0000000000000000e+00	
   6.0738735500210001e+04	   6.3000000547854513e+07	   0.0000000000000000e+00	
   6.0738735511910003e+04	   6.3000000557131253e+07	   0.0000000000000000e+00	
   6.0738735523600000e+04	   6.3000000560122937e+07	   0.0000000000000000e+00	
   6.0738735535330001e+04	   6.3000000564250030e+07	   0.0000000000000000e+00	
   6.0738735546980002e+04	   6.3000000567114249e+07	   0.0000000000000000e+00	
   6.0738735558670000e+04	   6.3000000562294737e+07	   0.0000000000000000e+00	
   6.0738735570359997e+04	   6.3000000551769517e+07	   0.0000000000000000e+00	
   6.0738735582050002e+04	   6.3000000544589899e+07	   0.0000000000000000e+00	
   6.0738735593719997e+04	   6.3000000544548392e+07	   0.0000000000000000e+00	
   6.0738735605419999e+04	   6.3000000543176927e+07	   0.0000000000000000e+00	
   6.0738735617099999e+04	   6.3000000537745193e+07	   0.0000000000000000e+00	
   6.0738735628800001e+04	   6.3000000534511209e+07	   0.0000000000000000e+00	
   6.0738735640510000e+04	   6.3000000528863698e+07	   0.0000000000000000e+00	
   6.0738735652180003e+04	   6.3000000520128347e+07	   0.0000000000000000e+00	
   6.0738735663879997e+04	   6.3000000513750881e+07	   0.0000000000000000e+00	
   6.0738735675559998e+04	   6.3000000507520676e+07	   0.0000000000000000e+00	
   6.0738735687250002e+04	   6.3000000507058561e+07	   0.0000000000000000e+00	
   6.0738735698930002e+04	   6.3000000512037456e+07	   0.0000000000000000e+00	
   6.0738735710629997e+04	   6.3000000524955064e+07	   0.0000000000000000e+00	
   6.0738735722320002e+04	   6.3000000533340745e+07	   0.0000000000000000e+00	
   6.0738735734009999e+04	   6.3000000539685681e+07	   0.0000000000000000e+00	
   6.0738735745710001e+04	   6.3000000538428873e+07	   0.0000000000000000e+00	
