# Readme Information 
# Data taken on 250206, analyzed on 02-Apr-2025 by script Saveshifts_forTara_v3_250206.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2142), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0614), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.888479e+04 s, uptime fraction 4.125063e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0712747359629997e+04	   6.3000001942635082e+07	   0.0000000000000000e+00	
   6.0712747367160002e+04	   6.3000001942126580e+07	   0.0000000000000000e+00	
   6.0712747378519998e+04	   6.3000001929681130e+07	   0.0000000000000000e+00	
   6.0712747389850003e+04	   6.3000001648463689e+07	   0.0000000000000000e+00	
   6.0712747401189998e+04	   6.3000001624781854e+07	   0.0000000000000000e+00	
   6.0712747412530000e+04	   6.3000001586598478e+07	   0.0000000000000000e+00	
   6.0712747423879999e+04	   6.3000001574686162e+07	   0.0000000000000000e+00	
   6.0712747435229998e+04	   6.3000001593804739e+07	   0.0000000000000000e+00	
   6.0712747446579997e+04	   6.3000001626520857e+07	   0.0000000000000000e+00	
   6.0712747457910002e+04	   6.3000001669902235e+07	   0.0000000000000000e+00	
   6.0712747469260001e+04	   6.3000001691298090e+07	   0.0000000000000000e+00	
   6.0712747480600003e+04	   6.3000001691500694e+07	   0.0000000000000000e+00	
   6.0712747491950002e+04	   6.3000001709076077e+07	   0.0000000000000000e+00	
   6.0712747503289997e+04	   6.3000001730919831e+07	   0.0000000000000000e+00	
   6.0712747514629998e+04	   6.3000001742183313e+07	   0.0000000000000000e+00	
   6.0712747525970000e+04	   6.3000001756989568e+07	   0.0000000000000000e+00	
   6.0712747537310002e+04	   6.3000001759098366e+07	   0.0000000000000000e+00	
   6.0712747548660001e+04	   6.3000001770543337e+07	   0.0000000000000000e+00	
   6.0712747559989999e+04	   6.3000001767960586e+07	   0.0000000000000000e+00	
   6.0712747571339998e+04	   6.3000001775300242e+07	   0.0000000000000000e+00	
   6.0712747582689997e+04	   6.3000001756523862e+07	   0.0000000000000000e+00	
   6.0712747594029999e+04	   6.3000001756179862e+07	   0.0000000000000000e+00	
   6.0712747605370001e+04	   6.3000001760103695e+07	   0.0000000000000000e+00	
   6.0712747616710003e+04	   6.3000001764840126e+07	   0.0000000000000000e+00	
   6.0712747628040001e+04	   6.3000001746756077e+07	   0.0000000000000000e+00	
   6.0712747639390000e+04	   6.3000001746066026e+07	   0.0000000000000000e+00	
   6.0712747650730002e+04	   6.3000001764140643e+07	   0.0000000000000000e+00	
   6.0712747662070004e+04	   6.3000001767049983e+07	   0.0000000000000000e+00	
   6.0712747673389997e+04	   6.3000001770644844e+07	   0.0000000000000000e+00	
   6.0712747684759997e+04	   6.3000001755498685e+07	   0.0000000000000000e+00	
   6.0712747696099999e+04	   6.3000001753843725e+07	   0.0000000000000000e+00	
   6.0712747707440001e+04	   6.3000001741104022e+07	   0.0000000000000000e+00	
   6.0712747718799998e+04	   6.3000001733110689e+07	   0.0000000000000000e+00	
   6.0712747730130002e+04	   6.3000001721776932e+07	   0.0000000000000000e+00	
   6.0712747741469997e+04	   6.3000001732302152e+07	   0.0000000000000000e+00	
   6.0712747752850002e+04	   6.3000001749598362e+07	   0.0000000000000000e+00	
   6.0712747764150001e+04	   6.3000001767955773e+07	   0.0000000000000000e+00	
   6.0712747775500000e+04	   6.3000001790969208e+07	   0.0000000000000000e+00	
   6.0712747786840002e+04	   6.3000001811669260e+07	   0.0000000000000000e+00	
   6.0712747798190001e+04	   6.3000001793649085e+07	   0.0000000000000000e+00	
   6.0712747809540000e+04	   6.3000001767224014e+07	   0.0000000000000000e+00	
   6.0712747820869998e+04	   6.3000001736802228e+07	   0.0000000000000000e+00	
   6.0712747832219997e+04	   6.3000001726722017e+07	   0.0000000000000000e+00	
   6.0712747843550002e+04	   6.3000001708641633e+07	   0.0000000000000000e+00	
   6.0712747854909998e+04	   6.3000001705435306e+07	   0.0000000000000000e+00	
   6.0712747866240003e+04	   6.3000001699044138e+07	   0.0000000000000000e+00	
   6.0712747877590002e+04	   6.3000001699452527e+07	   0.0000000000000000e+00	
   6.0712747888940001e+04	   6.3000001698354997e+07	   0.0000000000000000e+00	
   6.0712747900280003e+04	   6.3000001703096293e+07	   0.0000000000000000e+00	
   6.0712747911619997e+04	   6.3000001710929625e+07	   0.0000000000000000e+00	
   6.0712747922959999e+04	   6.3000001720396779e+07	   0.0000000000000000e+00	
   6.0712747934320003e+04	   6.3000001703333460e+07	   0.0000000000000000e+00	
   6.0712747945650000e+04	   6.3000001698740482e+07	   0.0000000000000000e+00	
   6.0712747956979998e+04	   6.3000001665094063e+07	   0.0000000000000000e+00	
   6.0712747968329997e+04	   6.3000001644569732e+07	   0.0000000000000000e+00	
   6.0712747979680003e+04	   6.3000001628499880e+07	   0.0000000000000000e+00	
   6.0712747991019998e+04	   6.3000001602820367e+07	   0.0000000000000000e+00	
   6.0712748002350003e+04	   6.3000001574902669e+07	   0.0000000000000000e+00	
   6.0712748013709999e+04	   6.3000001559199646e+07	   0.0000000000000000e+00	
   6.0712748025050001e+04	   6.3000001564492606e+07	   0.0000000000000000e+00	
   6.0712748036390003e+04	   6.3000001583548866e+07	   0.0000000000000000e+00	
   6.0712748047720001e+04	   6.3000001590303928e+07	   0.0000000000000000e+00	
   6.0712748059070000e+04	   6.3000001579047717e+07	   0.0000000000000000e+00	
   6.0712748070410002e+04	   6.3000001549149796e+07	   0.0000000000000000e+00	
   6.0712748081750004e+04	   6.3000001533853002e+07	   0.0000000000000000e+00	
   6.0712748093100003e+04	   6.3000001529087432e+07	   0.0000000000000000e+00	
   6.0712748104450002e+04	   6.3000001529247619e+07	   0.0000000000000000e+00	
   6.0712748115820003e+04	   6.3000001545076884e+07	   0.0000000000000000e+00	
   6.0712748127129998e+04	   6.3000001589082539e+07	   0.0000000000000000e+00	
   6.0712748138479998e+04	   6.3000001631453857e+07	   0.0000000000000000e+00	
   6.0712748149810002e+04	   6.3000001660084397e+07	   0.0000000000000000e+00	
   6.0712748161160001e+04	   6.3000001679017618e+07	   0.0000000000000000e+00	
   6.0712748172500003e+04	   6.3000001681735627e+07	   0.0000000000000000e+00	
   6.0712748183830001e+04	   6.3000001683671154e+07	   0.0000000000000000e+00	
   6.0712748195170003e+04	   6.3000001692449294e+07	   0.0000000000000000e+00	
   6.0712748206520002e+04	   6.3000001706673443e+07	   0.0000000000000000e+00	
   6.0712748217859997e+04	   6.3000001715081811e+07	   0.0000000000000000e+00	
   6.0712748229220000e+04	   6.3000001713677764e+07	   0.0000000000000000e+00	
   6.0712748240540001e+04	   6.3000001683802895e+07	   0.0000000000000000e+00	
   6.0712748251890000e+04	   6.3000001658938259e+07	   0.0000000000000000e+00	
   6.0712748263239999e+04	   6.3000001646089152e+07	   0.0000000000000000e+00	
   6.0712748274589998e+04	   6.3000001594089568e+07	   0.0000000000000000e+00	
   6.0712748285930000e+04	   6.3000001536629505e+07	   0.0000000000000000e+00	
   6.0712748297259997e+04	   6.3000001526540399e+07	   0.0000000000000000e+00	
   6.0712748308609996e+04	   6.3000001531424582e+07	   0.0000000000000000e+00	
   6.0712748319940001e+04	   6.3000001548657425e+07	   0.0000000000000000e+00	
   6.0712748331290000e+04	   6.3000001553687677e+07	   0.0000000000000000e+00	
   6.0712748342639999e+04	   6.3000001564524181e+07	   0.0000000000000000e+00	
   6.0712748353980001e+04	   6.3000001608423047e+07	   0.0000000000000000e+00	
   6.0712748365330001e+04	   6.3000001640103266e+07	   0.0000000000000000e+00	
   6.0712748376670002e+04	   6.3000001647337891e+07	   0.0000000000000000e+00	
   6.0712748388000000e+04	   6.3000001645444036e+07	   0.0000000000000000e+00	
   6.0712748399360004e+04	   6.3000001616787903e+07	   0.0000000000000000e+00	
   6.0712748410690001e+04	   6.3000001592450462e+07	   0.0000000000000000e+00	
   6.0712748422030003e+04	   6.3000001579719193e+07	   0.0000000000000000e+00	
   6.0712748433380002e+04	   6.3000001569849387e+07	   0.0000000000000000e+00	
   6.0712748444719997e+04	   6.3000001583018392e+07	   0.0000000000000000e+00	
   6.0712748456080000e+04	   6.3000001585558057e+07	   0.0000000000000000e+00	
   6.0712748467400001e+04	   6.3000001599940367e+07	   0.0000000000000000e+00	
   6.0712748478750000e+04	   6.3000001603203252e+07	   0.0000000000000000e+00	
   6.0712748490079997e+04	   6.3000001600056306e+07	   0.0000000000000000e+00	
   6.0712748501440001e+04	   6.3000001606928580e+07	   0.0000000000000000e+00	
   6.0712748512790000e+04	   6.3000001589549392e+07	   0.0000000000000000e+00	
   6.0712748524139999e+04	   6.3000001579451509e+07	   0.0000000000000000e+00	
   6.0712748535459999e+04	   6.3000001583259262e+07	   0.0000000000000000e+00	
   6.0712748546800001e+04	   6.3000001573112778e+07	   0.0000000000000000e+00	
   6.0712748558150000e+04	   6.3000001571998127e+07	   0.0000000000000000e+00	
   6.0712748569500000e+04	   6.3000001603508115e+07	   0.0000000000000000e+00	
   6.0712748580829997e+04	   6.3000001631466389e+07	   0.0000000000000000e+00	
   6.0712748592169999e+04	   6.3000001653847516e+07	   0.0000000000000000e+00	
   6.0712748603510001e+04	   6.3000001679684103e+07	   0.0000000000000000e+00	
   6.0712748614860000e+04	   6.3000001697425686e+07	   0.0000000000000000e+00	
   6.0712748626209999e+04	   6.3000001714074023e+07	   0.0000000000000000e+00	
   6.0712748637539997e+04	   6.3000001732662767e+07	   0.0000000000000000e+00	
