02/06/2025	10:41:47	(analyzed:  2/6/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60712.827862	7819911.000000	113927.228244	105000000.001000	100000000.000700	28855036.000040	22737008.000040
60712.827874	7820968.000000	113927.228536	104999999.999500	100000000.000100	28855036.000370	22737007.999970
60712.827886	7822025.000000	113927.228371	105000000.001400	99999999.999500	28855036.000350	22737008.000150
60712.827899	7823082.000000	113927.228362	104999999.998600	100000000.001000	28855036.000020	22737008.000070
60712.827911	7824139.000000	113927.228317	104999999.999800	99999999.998600	28855035.999880	22737007.999850
60712.827923	7825195.000000	113927.228733	105000000.000500	99999999.999800	28855035.999740	22737007.999970
60712.827935	7826253.000000	113927.228349	105000000.000200	99999999.999900	28855036.000300	22737008.000120
60712.827948	7827310.000000	113927.228268	105000000.001600	99999999.999800	28855036.000290	22737007.999910
60712.827960	7828368.000000	113927.228385	105000000.000600	100000000.000600	28855035.999860	22737008.000130
60712.827972	7829425.000000	113927.228540	105000000.000600	99999999.998400	28855035.999990	22737008.000050
60712.827984	7830481.000000	113927.228111	105000000.001000	100000000.000200	28855035.999840	22737008.000070
60712.827996	7831539.000000	113927.228421	104999999.998700	100000000.000600	28855035.999890	22737007.999960
60712.828009	7832597.000000	113927.228345	105000000.001200	99999999.999400	28855035.999740	22737008.000070
60712.828021	7833652.000000	113927.228447	105000000.000900	100000000.000800	28855035.999990	22737007.999980
60712.828033	7834710.000000	113927.228566	104999999.999500	99999999.997900	28855036.000270	22737008.000000
60712.828045	7835768.000000	113927.228245	104999999.999600	100000000.000200	28855035.999970	22737008.000080
60712.828058	7836826.000000	113927.228389	105000000.001700	100000000.000300	28855036.000060	22737008.000090
60712.828070	7837883.000000	113927.228511	104999999.999200	99999999.999500	28855036.000010	22737007.999990
60712.828082	7838940.000000	113927.228340	104999999.999900	100000000.000900	28855035.999950	22737007.999950
60712.828094	7839998.000000	113927.228087	105000000.000400	99999999.998200	28855035.999840	22737008.000030
60712.828107	7841054.000000	113927.228661	105000000.001700	100000000.000000	28855035.999890	22737008.000060
60712.828119	7842113.000000	113927.228709	104999999.999300	100000000.000500	28855036.000550	22737008.000070
60712.828131	7843170.000000	113927.228365	105000000.001300	99999999.999600	28855035.999690	22737008.000040
60712.828143	7844227.000000	113927.228180	105000000.000500	100000000.000600	28855035.999940	22737007.999990
60712.828156	7845284.000000	113927.228445	105000000.000300	99999999.998400	28855036.000150	22737008.000120
60712.828168	7846341.000000	113927.228307	105000000.001300	99999999.999600	28855036.000030	22737007.999850
60712.828180	7847398.000000	113927.228503	105000000.000700	100000000.000900	28855036.000000	22737008.000120
60712.828192	7848453.000000	113927.228497	105000000.000000	99999999.999400	28855036.000230	22737008.000020
60712.828204	7849509.000000	113927.228408	105000000.001000	100000000.000500	28855036.000120	22737007.999830
60712.828217	7850567.000000	113927.228147	105000000.000800	99999999.998600	28855036.000210	22737007.999940
60712.828229	7851625.000000	113927.228333	105000000.000800	99999999.999900	28855036.000060	22737007.999990
60712.828241	7852681.000000	113927.228330	104999999.999700	100000000.000400	28855036.000090	22737008.000070
60712.828253	7853737.000000	113927.228606	104999999.999700	99999999.999900	28855035.999740	22737007.999960
60712.828266	7854794.000000	113927.228444	105000000.001400	100000000.000300	28855036.000300	22737007.999880
60712.828278	7855851.000000	113927.228224	105000000.000800	99999999.998200	28855035.999860	22737008.000010
60712.828290	7856907.000000	113927.228433	105000000.000800	100000000.000700	28855035.999750	22737008.000060
60712.828302	7857962.000000	113927.228161	105000000.001000	100000000.000500	28855035.999880	22737008.000080
60712.828315	7859019.000000	113927.228495	105000000.000400	100000000.000100	28855036.000050	22737007.999910
60712.828327	7860075.000000	113927.228468	104999999.999600	100000000.000900	28855035.999540	22737008.000190
60712.828339	7861131.000000	113927.228200	105000000.001000	99999999.998100	28855036.000020	22737007.999970
60712.828351	7862188.000000	113927.228357	104999999.999200	99999999.999800	28855036.000190	22737007.999960
60712.828363	7863244.000000	113927.228365	104999999.999900	100000000.000400	28855036.000280	22737007.999970
60712.828376	7864302.000000	113927.228502	105000000.001400	99999999.999400	28855036.000440	22737008.000260
60712.828388	7865359.000000	113927.228192	104999999.999400	100000000.000900	28855035.999770	22737008.000000
60712.828400	7866415.000000	113927.228345	104999999.999600	99999999.998000	28855036.000000	22737007.999940
60712.828412	7867472.000000	113927.228530	105000000.000400	100000000.000400	28855036.000110	22737007.999920
60712.828425	7868527.000000	113927.228334	105000000.000300	100000000.000600	28855035.999880	22737008.000150
60712.828437	7869582.000000	113927.228370	105000000.001300	99999999.999900	28855036.000260	22737008.000090
60712.828449	7870639.000000	113927.228384	105000000.001100	100000000.000900	28855035.999880	22737007.999950
60712.828461	7871695.000000	113927.228255	105000000.000800	99999999.998300	28855035.999780	22737008.000010
60712.828474	7872753.000000	113927.228595	104999999.999500	100000000.000500	28855035.999740	22737007.999950
60712.828486	7873810.000000	113927.228417	105000000.001200	100000000.000100	28855036.000270	22737008.000020
60712.828498	7874867.000000	113927.228418	105000000.000700	99999999.999500	28855035.999870	22737008.000040
60712.828510	7875924.000000	113927.228298	104999999.999800	100000000.000700	28855035.999990	22737007.999960
60712.828522	7876980.000000	113927.228779	105000000.000900	99999999.997800	28855035.999890	22737008.000210
60712.828535	7878038.000000	113927.228342	105000000.000800	100000000.000600	28855036.000210	22737008.000000
60712.828547	7879093.000000	113927.228254	104999999.999300	100000000.000600	28855036.000110	22737008.000100
60712.828559	7880149.000000	113927.228470	105000000.001600	99999999.999200	28855035.999720	22737008.000010
60712.828571	7881207.000000	113927.228458	105000000.001000	100000000.000600	28855035.999950	22737008.000020
60712.828584	7882263.000000	113927.228156	104999999.999300	99999999.998400	28855036.000090	22737008.000150
60712.828596	7883319.000000	113927.228624	105000000.001700	99999999.999900	28855035.999860	22737007.999980
60712.828608	7884375.000000	113927.228550	104999999.999600	100000000.000500	28855036.000130	22737008.000010
60712.828620	7885431.000000	113927.228289	105000000.001800	99999999.999200	28855035.999960	22737008.000000
60712.828632	7886487.000000	113927.228212	105000000.000900	100000000.000300	28855036.000160	22737008.000030
60712.828645	7887544.000000	113927.228345	104999999.999100	99999999.998500	28855036.000420	22737007.999870
60712.828657	7888601.000000	113927.228825	104999999.999800	100000000.000300	28855035.999830	22737008.000070
60712.828669	7889659.000000	113927.228363	105000000.000700	100000000.001100	28855036.000060	22737007.999880
60712.828681	7890715.000000	113927.227917	105000000.000900	99999999.999500	28855035.999900	22737008.000000
60712.828694	7891771.000000	113927.228467	104999999.999600	100000000.000900	28855035.999810	22737008.000130
60712.828706	7892826.000000	113927.228743	105000000.000200	99999999.998700	28855036.000000	22737007.999870
60712.828718	7893883.000000	113927.228359	105000000.001000	100000000.000000	28855036.000000	22737008.000030
60712.828730	7894939.000000	113927.228467	104999999.999800	100000000.001000	28855035.999830	22737008.000220
60712.828743	7895998.000000	113927.228298	105000000.000700	99999999.999600	28855036.000070	22737007.999800
60712.828755	7897053.000000	113927.228378	104999999.999900	100000000.000200	28855036.000470	22737008.000130
60712.828767	7898112.000000	113927.228577	105000000.001100	99999999.998800	28855035.999800	22737008.000110
60712.828779	7899168.000000	113927.228158	105000000.000900	100000000.000000	28855036.000020	22737007.999970
60712.828791	7900224.000000	113927.228452	104999999.999300	100000000.001000	28855036.000210	22737008.000010
60712.828804	7901281.000000	113927.228461	105000000.001200	99999999.999300	28855035.999860	22737007.999930
60712.828816	7902337.000000	113927.228136	105000000.000900	100000000.000500	28855036.000370	22737007.999870
60712.828828	7903395.000000	113927.228606	104999999.999500	99999999.998800	28855035.999880	22737008.000080
60712.828840	7904451.000000	113927.228203	105000000.000800	99999999.999900	28855036.000170	22737007.999960
60712.828853	7905509.000000	113927.228421	105000000.000500	100000000.000600	28855036.000310	22737008.000040
60712.828865	7906567.000000	113927.228282	104999999.999600	99999999.999200	28855035.999870	22737008.000140
60712.828877	7907624.000000	113927.228459	104999999.999800	100000000.000600	28855036.000060	22737007.999730
60712.828889	7908681.000000	113927.228533	105000000.001200	99999999.998100	28855036.000030	22737008.000120
60712.828902	7909739.000000	113927.228038	105000000.000400	99999999.999900	28855036.000370	22737007.999880
60712.828914	7910799.000000	113927.228629	105000000.000200	100000000.000800	28855036.000220	22737007.999850
60712.828926	7911856.000000	113927.228274	105000000.001100	99999999.999500	28855035.999990	22737008.000160
60712.828938	7912911.000000	113927.228378	104999999.999300	100000000.001100	28855036.000250	22737008.000120
60712.828951	7913968.000000	113927.228185	105000000.000600	99999999.998800	28855035.999770	22737007.999810
60712.828963	7915025.000000	113927.228382	104999999.999300	99999999.999900	28855036.000460	22737008.000040
60712.828975	7916081.000000	113927.228678	105000000.002400	100000000.000800	28855036.000080	22737008.000000
60712.828987	7917138.000000	113927.228182	105000000.000800	99999999.999200	28855036.000120	22737007.999840
60712.828999	7918195.000000	113927.228326	105000000.000900	100000000.000700	28855036.000270	22737007.999990
60712.829012	7919251.000000	113927.228275	105000000.000700	99999999.998700	28855036.000010	22737008.000160
60712.829024	7920308.000000	113927.228626	104999999.999600	99999999.999700	28855036.000000	22737008.000050
60712.829036	7921364.000000	113927.228270	105000000.000500	100000000.001100	28855035.999930	22737007.999800
60712.829048	7922422.000000	113927.228529	105000000.001100	99999999.999000	28855036.000050	22737008.000080
60712.829061	7923480.000000	113927.228376	105000000.002200	100000000.000300	28855035.999660	22737007.999970
60712.829073	7924536.000000	113927.228398	104999999.999700	99999999.999200	28855035.999660	22737008.000170
60712.829085	7925593.000000	113927.228154	104999999.999500	100000000.000200	28855036.000420	22737007.999880
60712.829097	7926649.000000	113927.228492	105000000.001200	100000000.000500	28855036.000260	22737007.999940
60712.829110	7927707.000000	113927.228579	104999999.999200	99999999.999600	28855036.000360	22737007.999960
60712.829122	7928763.000000	113927.228327	105000000.000800	100000000.001000	28855035.999870	22737007.999980
60712.829134	7929820.000000	113927.228451	104999999.999500	99999999.998800	28855035.999950	22737007.999840
60712.829146	7930877.000000	113927.228332	105000000.000200	99999999.999900	28855035.999970	22737008.000070
60712.829158	7931936.000000	113927.228228	105000000.000400	100000000.001000	28855036.000000	22737008.000120
60712.829171	7932992.000000	113927.228359	105000000.002000	99999999.998500	28855035.999980	22737008.000020
60712.829183	7934049.000000	113927.228218	105000000.000900	100000000.000000	28855035.999750	22737007.999820
60712.829195	7935105.000000	113927.228375	104999999.999900	99999999.999000	28855036.000040	22737007.999990
60712.829207	7936163.000000	113927.228332	105000000.000300	100000000.000200	28855035.999880	22737007.999970
60712.829220	7937220.000000	113927.228421	105000000.000000	100000000.000900	28855036.000450	22737008.000080
60712.829232	7938275.000000	113927.228381	105000000.000900	99999999.999700	28855035.999680	22737008.000150
60712.829244	7939332.000000	113927.228278	104999999.999300	100000000.000700	28855036.000190	22737007.999860
60712.829256	7940391.000000	113927.228144	105000000.001300	99999999.999100	28855035.999810	22737007.999800
60712.829269	7941448.000000	113927.228520	105000000.001100	99999999.999800	28855036.000270	22737008.000050
60712.829281	7942505.000000	113927.228545	104999999.999400	100000000.000700	28855035.999750	22737008.000050
60712.829293	7943562.000000	113927.228197	105000000.001600	99999999.999000	28855035.999920	22737007.999970
60712.829305	7944620.000000	113927.228453	104999999.999600	100000000.001000	28855036.000130	22737008.000070
60712.829318	7945677.000000	113927.228587	105000000.000100	99999999.999400	28855036.000030	22737008.000010
60712.829330	7946735.000000	113927.228234	105000000.001200	100000000.000000	28855036.000190	22737007.999920
60712.829342	7947792.000000	113927.228484	104999999.999500	100000000.000800	28855035.999850	22737007.999960
60712.829354	7948849.000000	113927.228423	105000000.001400	99999999.998900	28855035.999700	22737007.999820
60712.829367	7949907.000000	113927.228156	105000000.000900	100000000.000600	28855035.999910	22737007.999990
60712.829379	7950962.000000	113927.228531	105000000.000900	99999999.999200	28855036.000410	22737008.000040
60712.829391	7952018.000000	113927.228334	105000000.001000	100000000.000000	28855036.000010	22737008.000140
60712.829403	7953076.000000	113927.228439	104999999.999100	100000000.000900	28855036.000290	22737008.000040
60712.829415	7954131.000000	113927.228480	105000000.000900	99999999.999000	28855035.999920	22737008.000020
60712.829428	7955190.000000	113927.228276	105000000.000800	100000000.000400	28855036.000080	22737008.000210
60712.829440	7956245.000000	113927.228372	104999999.999400	99999999.999400	28855036.000060	22737008.000110
60712.829452	7957302.000000	113927.228350	105000000.001000	99999999.999800	28855036.000020	22737008.000010
60712.829464	7958359.000000	113927.228132	105000000.000900	100000000.000600	28855036.000280	22737008.000050
60712.829477	7959416.000000	113927.228379	104999999.999600	99999999.999100	28855035.999780	22737007.999980
60712.829489	7960473.000000	113927.228629	104999999.999900	100000000.000800	28855036.000490	22737008.000080
60712.829501	7961529.000000	113927.228475	105000000.000700	99999999.999200	28855036.000020	22737008.000040
60712.829513	7962585.000000	113927.228197	104999999.999700	99999999.999900	28855036.000280	22737007.999990
60712.829525	7963643.000000	113927.228551	105000000.001400	100000000.000700	28855036.000320	22737008.000100
60712.829538	7964702.000000	113927.228373	105000000.000800	99999999.998900	28855036.000090	22737008.000030
60712.829550	7965759.000000	113927.228564	104999999.999000	100000000.000500	28855035.999990	22737008.000030
60712.829562	7966817.000000	113927.228195	105000000.000200	99999999.999800	28855036.000030	22737007.999860
60712.829574	7967877.000000	113927.228493	105000000.001800	100000000.000100	28855036.000060	22737008.000100
60712.829587	7968933.000000	113927.228588	104999999.999800	100000000.001000	28855036.000130	22737008.000130
60712.829599	7969988.000000	113927.228376	105000000.001400	99999999.998800	28855036.000380	22737008.000110
60712.829611	7971046.000000	113927.228675	105000000.002000	100000000.000500	28855036.000080	22737007.999900
60712.829623	7972104.000000	113927.228388	105000000.001200	99999999.999100	28855035.999880	22737007.999950
60712.829636	7973160.000000	113927.227960	105000000.000100	99999999.999600	28855036.000980	22737008.000060
60712.829648	7974216.000000	113927.228473	104999999.998800	100000000.000200	28855035.999670	22737008.000160
60712.829660	7975272.000000	113927.228653	105000000.000100	99999999.999100	28855035.999650	22737007.999900
60712.829672	7976328.000000	113927.228320	105000000.001800	100000000.000400	28855035.999920	22737007.999850
60712.829685	7977386.000000	113927.228151	104999999.999400	99999999.999600	28855036.000140	22737007.999990
60712.829697	7978443.000000	113927.228406	105000000.001300	100000000.000200	28855035.999990	22737008.000170
60712.829709	7979501.000000	113927.228293	105000000.000300	100000000.000700	28855035.999630	22737007.999830
60712.829721	7980557.000000	113927.228456	105000000.001100	99999999.998500	28855036.000170	22737007.999750
60712.829733	7981613.000000	113927.228592	104999999.999500	100000000.000400	28855035.999910	22737007.999950
60712.829746	7982669.000000	113927.228045	104999999.999700	100000000.000000	28855035.999810	22737008.000030
60712.829758	7983725.000000	113927.228221	105000000.000100	100000000.000000	28855035.999430	22737007.999960
60712.829770	7984781.000000	113927.228688	104999999.999900	100000000.000200	28855035.999810	22737008.000130
60712.829782	7985838.000000	113927.227962	105000000.001600	99999999.999400	28855036.000590	22737007.999970
60712.829795	7986894.000000	113927.228752	105000000.000000	100000000.000600	28855035.999950	22737007.999790
60712.829807	7987951.000000	113927.228152	104999999.999900	99999999.999300	28855036.000190	22737008.000150
60712.829819	7989008.000000	113927.228338	105000000.001000	99999999.999700	28855035.999750	22737008.000150
60712.829831	7990064.000000	113927.228604	104999999.999400	100000000.000100	28855036.000160	22737007.999890
60712.829844	7991121.000000	113927.228359	105000000.000100	99999999.998800	28855036.000210	22737008.000030
60712.829856	7992177.000000	113927.228117	105000000.001600	100000000.000200	28855035.999930	22737008.000040
60712.829868	7993234.000000	113927.228623	104999999.998600	99999999.999600	28855035.999930	22737007.999980
60712.829880	7994290.000000	113927.228335	105000000.000700	99999999.999600	28855036.000200	22737007.999970
60712.829892	7995346.000000	113927.228391	105000000.001300	100000000.000800	28855035.999450	22737008.000210
60712.829905	7996404.000000	113927.228495	105000000.000000	99999999.999000	28855036.000880	22737008.000130
60712.829917	7997461.000000	113927.228310	105000000.001400	100000000.000400	28855035.999920	22737008.000050
60712.829929	7998517.000000	113927.228408	105000000.000800	99999999.999600	28855035.999610	22737008.000050
60712.829941	7999574.000000	113927.228197	105000000.000200	99999999.999800	28855036.000000	22737008.000110
60712.829954	8000631.000000	113927.228436	104999999.999200	100000000.000900	28855036.000110	22737008.000000
60712.829966	8001687.000000	113927.228293	105000000.000200	99999999.998900	28855036.000030	22737008.000090
60712.829978	8002743.000000	113927.228491	105000000.001100	100000000.000300	28855035.999390	22737008.000130
60712.829990	8003801.000000	113927.228383	105000000.001000	99999999.999700	28855035.999670	22737008.000110
60712.830002	8004857.000000	113927.228284	105000000.000500	99999999.999500	28855035.999780	22737008.000060
60712.830015	8005914.000000	113927.228380	105000000.000400	100000000.000400	28855036.000320	22737007.999980
60712.830027	8006971.000000	113927.228315	104999999.999800	99999999.998400	28855035.999750	22737008.000020
60712.830039	8008028.000000	113927.228269	105000000.000800	99999999.999900	28855036.000510	22737007.999990
60712.830051	8009085.000000	113927.228513	104999999.999400	100000000.000100	28855035.999960	22737008.000010
60712.830064	8010144.000000	113927.228426	104999999.999900	99999999.999800	28855036.000450	22737008.000090
60712.830076	8011201.000000	113927.228219	105000000.001800	100000000.000800	28855035.999890	22737008.000320
60712.830088	8012256.000000	113927.228339	105000000.000600	99999999.999000	28855036.000380	22737007.999920
60712.830100	8013314.000000	113927.228691	104999999.999200	100000000.000100	28855035.999350	22737007.999950
60712.830113	8014373.000000	113927.228350	105000000.001200	99999999.999800	28855035.999990	22737008.000000
60712.830125	8015431.000000	113927.228022	105000000.000600	99999999.999500	28855035.999910	22737007.999950
60712.830137	8016488.000000	113927.228511	105000000.001400	100000000.000700	28855035.999850	22737008.000020
60712.830149	8017547.000000	113927.228326	105000000.000500	99999999.998400	28855035.999630	22737007.999760
60712.830162	8018603.000000	113927.228691	104999999.999400	99999999.999900	28855036.000350	22737008.000120
60712.830174	8019659.000000	113927.228300	104999999.999900	100000000.000000	28855035.999940	22737008.000040
60712.830186	8020716.000000	113927.228373	105000000.000900	99999999.999600	28855036.000010	22737007.999940
60712.830198	8021773.000000	113927.228230	105000000.001200	100000000.000900	28855035.999860	22737007.999960
60712.830211	8022830.000000	113927.228144	105000000.000200	99999999.998400	28855036.000280	22737008.000020
60712.830223	8023886.000000	113927.228420	105000000.000400	100000000.000800	28855036.000140	22737007.999930
60712.830235	8024942.000000	113927.228078	105000000.001000	99999999.999500	28855035.999890	22737008.000030
60712.830247	8025999.000000	113927.228286	105000000.000300	100000000.000000	28855036.000090	22737007.999840
60712.830259	8027056.000000	113927.228417	105000000.000800	100000000.000600	28855035.999780	22737008.000020
60712.830272	8028112.000000	113927.228431	104999999.999000	99999999.998500	28855036.000170	22737007.999990
60712.830284	8029169.000000	113927.228378	105000000.000000	100000000.000200	28855036.000110	22737007.999890
60712.830296	8030226.000000	113927.228341	105000000.000500	99999999.999700	28855036.000410	22737008.000050
60712.830308	8031283.000000	113927.228427	105000000.001700	100000000.000000	28855035.999500	22737007.999940
60712.830321	8032339.000000	113927.228236	104999999.999600	100000000.000500	28855035.999780	22737008.000280
60712.830333	8033396.000000	113927.228590	105000000.000000	99999999.998300	28855036.000140	22737008.000150
60712.830345	8034455.000000	113927.228416	105000000.001100	100000000.000300	28855035.999880	22737008.000030
60712.830357	8035511.000000	113927.228166	105000000.000700	100000000.000200	28855035.999870	22737008.000010
60712.830370	8036567.000000	113927.228524	105000000.001600	99999999.999600	28855035.999760	22737008.000000
60712.830382	8037625.000000	113927.228149	105000000.000800	100000000.000600	28855036.000040	22737007.999990
60712.830394	8038684.000000	113927.228553	104999999.999500	99999999.998700	28855035.999990	22737008.000100
60712.830406	8039741.000000	113927.228309	104999999.999700	100000000.001100	28855036.000300	22737007.999980
60712.830418	8040798.000000	113927.228629	105000000.000500	99999999.999800	28855035.999750	22737008.000210
60712.830431	8041857.000000	113927.228345	104999999.999300	99999999.999700	28855035.999910	22737007.999910
60712.830443	8042914.000000	113927.227918	105000000.001200	100000000.000700	28855035.999750	22737008.000010
60712.830455	8043969.000000	113927.228832	105000000.001200	99999999.998500	28855036.000500	22737008.000060
60712.830467	8045028.000000	113927.228392	105000000.000600	100000000.000200	28855036.000040	22737008.000060
60712.830480	8046084.000000	113927.228181	105000000.000800	100000000.000200	28855036.000180	22737008.000070
60712.830492	8047140.000000	113927.228499	104999999.999700	99999999.999500	28855036.000010	22737007.999840
60712.830504	8048197.000000	113927.228262	105000000.001500	100000000.000900	28855036.000300	22737008.000070
60712.830516	8049254.000000	113927.228448	105000000.000800	99999999.998500	28855035.999740	22737008.000080
60712.830529	8050311.000000	113927.228417	104999999.999500	100000000.000400	28855035.999610	22737008.000120
60712.830541	8051368.000000	113927.228481	105000000.001300	100000000.000400	28855036.000180	22737008.000050
60712.830553	8052425.000000	113927.228401	104999999.999500	99999999.999500	28855036.000190	22737008.000150
60712.830565	8053482.000000	113927.228354	105000000.000700	100000000.000600	28855036.000120	22737007.999950
60712.830578	8054539.000000	113927.228178	105000000.000200	99999999.998200	28855036.000140	22737007.999990
60712.830590	8055594.000000	113927.228789	105000000.001300	100000000.000200	28855035.999950	22737007.999890
60712.830602	8056652.000000	113927.228258	105000000.000400	100000000.000100	28855035.999710	22737007.999960
60712.830614	8057707.000000	113927.228488	104999999.999600	99999999.999700	28855035.999550	22737008.000060
60712.830626	8058765.000000	113927.228539	105000000.001500	100000000.001000	28855036.000160	22737008.000160
60712.830639	8059822.000000	113927.228439	105000000.000400	99999999.998400	28855035.999740	22737008.000010
60712.830651	8060878.000000	113927.228288	105000000.000700	100000000.000500	28855035.999940	22737008.000140
60712.830663	8061935.000000	113927.228447	105000000.001200	100000000.000400	28855036.000070	22737008.000120
60712.830675	8062991.000000	113927.228486	104999999.999600	99999999.999800	28855035.999850	22737007.999920
60712.830688	8064048.000000	113927.227868	104999999.999900	100000000.000600	28855036.000300	22737008.000200
60712.830700	8065104.000000	113927.228507	105000000.000900	99999999.998600	28855036.000460	22737007.999890
60712.830712	8066161.000000	113927.228512	105000000.001400	99999999.999800	28855036.000140	22737008.000090
60712.830724	8067218.000000	113927.228283	105000000.000900	100000000.000100	28855036.000000	22737007.999860
60712.830737	8068276.000000	113927.228557	104999999.999500	99999999.999600	28855035.999970	22737007.999910
60712.830749	8069332.000000	113927.228252	104999999.999800	100000000.000700	28855035.999690	22737007.999980
60712.830761	8070389.000000	113927.228431	105000000.001500	99999999.998100	28855036.000230	22737008.000180
60712.830773	8071445.000000	113927.228455	105000000.001300	100000000.000200	28855036.000150	22737008.000170
60712.830785	8072501.000000	113927.228270	105000000.000900	100000000.000700	28855036.000000	22737007.999900
60712.830798	8073557.000000	113927.228297	105000000.000600	100000000.000100	28855036.000500	22737008.000080
60712.830810	8074613.000000	113927.228450	104999999.998700	100000000.000700	28855036.000140	22737007.999980
60712.830822	8075670.000000	113927.228348	105000000.001400	99999999.997900	28855035.999940	22737008.000000
60712.830834	8076728.000000	113927.228429	104999999.999300	100000000.000500	28855035.999920	22737008.000080
60712.830847	8077784.000000	113927.228346	104999999.999600	100000000.000700	28855035.999860	22737008.000040
60712.830859	8078841.000000	113927.228529	104999999.999800	99999999.999500	28855035.999680	22737008.000050
60712.830871	8079899.000000	113927.228320	105000000.000100	100000000.000700	28855035.999560	22737008.000160
60712.830883	8080957.000000	113927.228438	105000000.000300	99999999.998500	28855036.000360	22737007.999960
60712.830896	8082014.000000	113927.228284	105000000.000000	100000000.000000	28855035.999810	22737008.000170
60712.830908	8083068.000000	113927.228395	105000000.001700	100000000.000700	28855036.000050	22737007.999930
60712.830920	8084126.000000	113927.228524	105000000.000400	99999999.999700	28855036.000140	22737007.999950
60712.830932	8085182.000000	113927.228305	105000000.001800	100000000.000300	28855036.000060	22737008.000160
60712.830944	8086239.000000	113927.228324	105000000.000500	99999999.998300	28855035.999500	22737008.000040
60712.830957	8087296.000000	113927.228491	104999999.999200	100000000.000000	28855036.000310	22737008.000030
60712.830969	8088351.000000	113927.228319	104999999.999600	100000000.000600	28855035.999900	22737007.999950
60712.830981	8089409.000000	113927.228405	104999999.999800	99999999.999700	28855035.999900	22737007.999910
60712.830993	8090464.000000	113927.228253	105000000.000500	100000000.000800	28855036.000020	22737008.000030
60712.831006	8091520.000000	113927.228222	105000000.002500	99999999.998200	28855036.000080	22737008.000020
60712.831018	8092577.000000	113927.228351	104999999.999700	100000000.000700	28855035.999870	22737007.999970
60712.831030	8093634.000000	113927.228253	104999999.999900	100000000.000100	28855035.999760	22737007.999940
60712.831042	8094690.000000	113927.228669	104999999.999800	99999999.999500	28855035.999720	22737007.999650
60712.831054	8095746.000000	113927.228321	105000000.001200	100000000.000600	28855035.999890	22737008.000180
60712.831067	8096802.000000	113927.228309	104999999.999400	99999999.998400	28855035.999880	22737008.000080
60712.831079	8097859.000000	113927.228207	105000000.001100	100000000.000200	28855035.999940	22737008.000000
60712.831091	8098916.000000	113927.228214	104999999.999900	100000000.000900	28855035.999830	22737008.000200
60712.831103	8099973.000000	113927.228420	105000000.002000	99999999.999700	28855036.000260	22737008.000030
60712.831116	8101031.000000	113927.228472	105000000.000700	100000000.000900	28855035.999870	22737008.000200
60712.831128	8102089.000000	113927.228116	105000000.000400	99999999.998600	28855035.999970	22737007.999890
60712.831140	8103146.000000	113927.228393	104999999.999800	99999999.999600	28855035.999930	22737008.000180
60712.831152	8104202.000000	113927.228807	105000000.000400	100000000.000600	28855036.000190	22737008.000020
60712.831165	8105258.000000	113927.228246	105000000.000300	99999999.999900	28855036.000010	22737007.999990
60712.831177	8106316.000000	113927.228182	104999999.999800	100000000.000800	28855035.999790	22737008.000220
60712.831189	8107373.000000	113927.228459	105000000.000600	99999999.998200	28855036.000190	22737007.999800
60712.831201	8108428.000000	113927.228702	105000000.000100	100000000.000300	28855036.000240	22737007.999840
60712.831214	8109486.000000	113927.228086	105000000.001700	100000000.000000	28855036.000120	22737008.000090
60712.831226	8110543.000000	113927.228275	105000000.000000	99999999.999300	28855035.999710	22737008.000100
60712.831238	8111600.000000	113927.228610	104999999.999800	100000000.001400	28855036.000290	22737007.999890
60712.831250	8112659.000000	113927.228417	105000000.000200	99999999.998400	28855036.000250	22737007.999940
60712.831262	8113717.000000	113927.228172	105000000.000000	100000000.000100	28855036.000110	22737007.999880
60712.831275	8114774.000000	113927.228622	105000000.000500	100000000.000500	28855036.000050	22737007.999910
60712.831287	8115831.000000	113927.228200	105000000.001700	99999999.999300	28855035.999900	22737008.000070
60712.831299	8116887.000000	113927.228435	105000000.001000	100000000.000700	28855036.000060	22737008.000150
60712.831311	8117944.000000	113927.228099	104999999.999300	99999999.998200	28855035.999850	22737007.999970
60712.831324	8119000.000000	113927.228413	104999999.999600	99999999.999900	28855036.000120	22737007.999820
60712.831336	8120056.000000	113927.228345	105000000.000200	100000000.000800	28855035.999980	22737008.000190
60712.831348	8121114.000000	113927.228317	105000000.001400	99999999.999800	28855036.000140	22737007.999960
60712.831360	8122169.000000	113927.228619	104999999.999500	100000000.000600	28855035.999850	22737008.000000
60712.831373	8123225.000000	113927.228347	105000000.000000	99999999.997900	28855036.000140	22737008.000000
60712.831385	8124283.000000	113927.228311	105000000.002100	99999999.999700	28855035.999880	22737008.000010
60712.831397	8125340.000000	113927.228490	105000000.000000	100000000.000600	28855036.000050	22737008.000140
60712.831409	8126397.000000	113927.228431	105000000.001700	99999999.999800	28855035.999990	22737008.000070
60712.831421	8127453.000000	113927.228245	104999999.999300	100000000.000500	28855036.000120	22737008.000050
60712.831434	8128510.000000	113927.228414	105000000.002000	99999999.998300	28855035.999770	22737007.999960
60712.831446	8129566.000000	113927.228594	104999999.999100	100000000.000000	28855035.999690	22737007.999950
60712.831458	8130624.000000	113927.228144	105000000.001100	100000000.000100	28855036.000100	22737008.000010
