#Frequency shifts file for TiSapph measurement of Al+ frequency
#  Data recorded on 02-06-2025, analyzed on 02-07-2025.
#
#  All shifts are in Hz as referenced to the Al+ resonance near 267.4 nm.
#
#  To calculate the clock frequency use: f_atom = (M/N)*f_comb + f_shift.
#    - Here, M = 4, N = 1, f_comb is the frequency measured at the comb and f_shift is given in the data columns.
#    - Frequencies are not corrected for maser offsets.
#    - Data taken using maser ST008 to reference all synthesizers.
#
#  Static shifts are compiled in static_shifts_MgAl.m for reference.
#
#  First 300 seconds and last 60 seconds of lock times removed.
#
#  Gravitational redshift of the atoms with respect to geodetic marker 1H116 included.
#
#  Total lock duration: 20597.5465 s
#
#  Servo parameters:
#    Contrast: Probe -1: 0.74 Probe +1:0.7
#    Servo Error: 2.35e-05+/-0.006 Hz
#    Difference between probe beams: 0.00121+/-0.008 Hz
#
#  2nd-order Zeeman shifts calculated based on real-time B-field calibration.
#    Delta_ZS2 = -0.71901+/-0.00024 Hz
#
t_mjd	f_shift [Hz]	IS_GOOD
60712.2916667	252500000.000000	0
60712.2916782	252500000.000000	0
60712.2916898	252500000.000000	0
60712.2917014	252500000.000000	0
60712.2917130	252500000.000000	0
60712.2917245	252500000.000000	0
60712.2917361	252500000.000000	0
60712.2917477	252500000.000000	0
60712.2917593	252500000.000000	0
60712.2917708	252500000.000000	0
60712.2917824	252500000.000000	0
60712.2917940	252500000.000000	0
60712.2918056	252500000.000000	0
60712.2918171	252500000.000000	0
60712.2918287	252500000.000000	0
60712.2918403	252500000.000000	0
60712.2918519	252500000.000000	0
60712.2918634	252500000.000000	0
60712.2918750	252500000.000000	0
60712.2918866	252500000.000000	0
60712.2918981	252500000.000000	0
60712.2919097	252500000.000000	0
60712.2919213	252500000.000000	0
60712.2919329	252500000.000000	0
60712.2919444	252500000.000000	0
60712.2919560	252500000.000000	0
60712.2919676	252500000.000000	0
60712.2919792	252500000.000000	0
60712.2919907	252500000.000000	0
60712.2920023	252500000.000000	0
60712.2920139	252500000.000000	0
60712.2920255	252500000.000000	0
60712.2920370	252500000.000000	0
60712.2920486	252500000.000000	0
60712.2920602	252500000.000000	0
60712.2920718	252500000.000000	0
60712.2920833	252500000.000000	0
60712.2920949	252500000.000000	0
60712.2921065	252500000.000000	0
60712.2921181	252500000.000000	0
60712.2921296	252500000.000000	0
60712.2921412	252500000.000000	0
60712.2921528	252500000.000000	0
60712.2921644	252500000.000000	0
60712.2921759	252500000.000000	0
60712.2921875	252500000.000000	0
60712.2921991	252500000.000000	0
60712.2922106	252500000.000000	0
60712.2922222	252500000.000000	0
60712.2922338	252500000.000000	0
60712.2922454	252500000.000000	0
60712.2922569	252500000.000000	0
60712.2922685	252500000.000000	0
60712.2922801	252500000.000000	0
60712.2922917	252500000.000000	0
60712.2923032	252500000.000000	0
60712.2923148	252500000.000000	0
60712.2923264	252500000.000000	0
60712.2923380	252500000.000000	0
60712.2923495	252500000.000000	0
60712.2923611	252500000.000000	0
60712.2923727	252500000.000000	0
60712.2923843	252500000.000000	0
60712.2923958	252500000.000000	0
60712.2924074	252500000.000000	0
60712.2924190	252500000.000000	0
60712.2924306	252500000.000000	0
60712.2924421	252500000.000000	0
60712.2924537	252500000.000000	0
60712.2924653	252500000.000000	0
60712.2924769	252500000.000000	0
60712.2924884	252500000.000000	0
60712.2925000	252500000.000000	0
60712.2925116	252500000.000000	0
60712.2925231	252500000.000000	0
60712.2925347	252500000.000000	0
60712.2925463	252500000.000000	0
60712.2925579	252500000.000000	0
60712.2925694	252500000.000000	0
60712.2925810	252500000.000000	0
60712.2925926	252500000.000000	0
60712.2926042	252500000.000000	0
60712.2926157	252500000.000000	0
60712.2926273	252500000.000000	0
60712.2926389	252500000.000000	0
60712.2926505	252500000.000000	0
60712.2926620	252500000.000000	0
60712.2926736	252500000.000000	0
60712.2926852	252500000.000000	0
60712.2926968	252500000.000000	0
60712.2927083	252500000.000000	0
60712.2927199	252500000.000000	0
60712.2927315	252500000.000000	0
60712.2927431	252500000.000000	0
60712.2927546	252500000.000000	0
60712.2927662	252500000.000000	0
60712.2927778	252500000.000000	0
60712.2927894	252500000.000000	0
60712.2928009	252500000.000000	0
60712.2928125	252500000.000000	0
60712.2928241	252500000.000000	0
60712.2928356	252500000.000000	0
60712.2928472	252500000.000000	0
60712.2928588	252500000.000000	0
60712.2928704	252500000.000000	0
60712.2928819	252500000.000000	0
60712.2928935	252500000.000000	0
60712.2929051	252500000.000000	0
60712.2929167	252500000.000000	0
60712.2929282	252500000.000000	0
60712.2929398	252500000.000000	0
60712.2929514	252500000.000000	0
60712.2929630	252500000.000000	0
60712.2929745	252500000.000000	0
60712.2929861	252500000.000000	0
60712.2929977	252500000.000000	0
60712.2930093	252500000.000000	0
60712.2930208	252500000.000000	0
60712.2930324	252500000.000000	0
60712.2930440	252500000.000000	0
60712.2930556	252500000.000000	0
60712.2930671	252500000.000000	0
60712.2930787	252500000.000000	0
60712.2930903	252500000.000000	0
60712.2931019	252500000.000000	0
60712.2931134	252500000.000000	0
60712.2931250	252500000.000000	0
60712.2931366	252500000.000000	0
60712.2931481	252500000.000000	0
60712.2931597	252500000.000000	0
60712.2931713	252500000.000000	0
