,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1742511446.434075,1742511450.759907,1742511444.256553,1742511448.565935,-235611403.40359223,-21.952079117298126,-0.01254170413477922,-0.05934578015411697,7.215218389004994e-05
1,1742511455.076372,1742511459.411345,1742511452.895951,1742511457.23554,-235611403.41289786,-21.95953267812729,0.04946451354650304,-0.05925319422194832,7.204650436050512e-05
2,1742511463.73546,1742511468.053057,1742511461.569844,1742511465.876644,-235611403.402752,-21.98133397102356,-0.02630040141440702,-0.05939085491955813,7.220363293384421e-05
3,1742511472.374079,1742511476.72207,1742511470.201639,1742511474.535332,-235611403.39518374,-21.993197202682495,-0.01350609282894275,-0.059316664028269274,7.211895020376135e-05
4,1742511481.044634,1742511485.359273,1742511478.87177,1742511483.183633,-235611403.40764347,-21.998202860355377,0.011667227470583828,-0.05943108973419784,7.224955744890543e-05
5,1742511489.70282,1742511494.015277,1742511487.506596,1742511491.838575,-235611403.4066348,-22.001520812511444,0.011460940422103869,-0.0591223602405587,7.189716656259487e-05
6,1742511498.350101,1742511502.662952,1742511496.17624,1742511500.493464,-235611403.3997367,-21.9912850856781,-0.03401315497650965,-0.05927424827745971,7.207053596075355e-05
7,1742511507.003263,1742511511.330274,1742511504.83648,1742511509.145332,-235611403.4088099,-21.975371092557907,-0.024020836393222948,-0.059082221670533404,7.18513509359272e-05
8,1742511515.661671,1742511519.970918,1742511513.48754,1742511517.798807,-235611403.4255548,-21.966720789670944,-0.006481251195742551,-0.059339131605687566,7.214459511931396e-05
9,1742511524.302201,1742511528.642426,1742511522.143024,1742511526.462496,-235611403.4294322,-21.96963131427765,0.0373444468564327,-0.059393781412751,7.22069732735982e-05
10,1742511532.965772,1742511537.277039,1742511530.777356,1742511535.104493,-235611403.4169743,-21.992625683546066,-0.015324820037277743,-0.059434406723697306,7.225334349615439e-05
11,1742511541.6259,1742511545.947195,1742511539.439705,1742511543.779414,-235611403.41212195,-22.009762823581696,0.013900149233134432,-0.059234024435070795,7.202462347926385e-05
12,1742511550.276501,1742511554.602938,1742511548.092942,1742511552.421541,-235611403.41252613,-22.003277152776718,0.010422610334735658,-0.05930126754120632,7.210137634110194e-05
13,1742511558.918111,1742511563.256409,1742511556.758904,1742511561.086409,-235611403.4031503,-21.98838573694229,-0.022717183631086622,-0.05941693674178184,7.223340306260511e-05
14,1742511567.580228,1742511571.901989,1742511565.411938,1742511569.721955,-235611403.4052581,-21.99467498064041,0.012085001407531671,-0.05919696818878732,7.198232645796182e-05
15,1742511576.223567,1742511580.559389,1742511574.053646,1742511578.389917,-235611403.40460807,-21.993868559598923,0.026533104954028615,-0.0591758897583476,7.195826690832712e-05
16,1742511584.887788,1742511589.213937,1742511582.709642,1742511587.02636,-235611403.38935846,-21.97582247853279,0.019482338750471718,-0.059109911335488874,7.188295694219061e-05
