# Readme Information 
# Data taken on 250313, analyzed on 17-Mar-2025 by script Saveshifts_forTara_v3_250313.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2229), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0615), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.615861e+04 s, uptime fraction 8.461747e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0747701696620003e+04	   6.3000001687620208e+07	   1.0000000000000000e+00	
   6.0747701707209999e+04	   6.3000001683442526e+07	   1.0000000000000000e+00	
   6.0747701717789998e+04	   6.3000001676688716e+07	   1.0000000000000000e+00	
   6.0747701728369997e+04	   6.3000001665635630e+07	   1.0000000000000000e+00	
   6.0747701738939999e+04	   6.3000001660771936e+07	   1.0000000000000000e+00	
   6.0747701749510001e+04	   6.3000001659414642e+07	   1.0000000000000000e+00	
   6.0747701760090000e+04	   6.3000001657666504e+07	   1.0000000000000000e+00	
   6.0747701770669999e+04	   6.3000001659743011e+07	   1.0000000000000000e+00	
   6.0747701781249998e+04	   6.3000001668308094e+07	   1.0000000000000000e+00	
   6.0747701791829997e+04	   6.3000001686191097e+07	   1.0000000000000000e+00	
   6.0747701802410003e+04	   6.3000001699239403e+07	   1.0000000000000000e+00	
   6.0747701812990003e+04	   6.3000001716662608e+07	   1.0000000000000000e+00	
   6.0747701823559997e+04	   6.3000001720536292e+07	   1.0000000000000000e+00	
   6.0747701834140003e+04	   6.3000001711589269e+07	   1.0000000000000000e+00	
   6.0747701844720003e+04	   6.3000001706380337e+07	   1.0000000000000000e+00	
   6.0747701855300002e+04	   6.3000001708936289e+07	   1.0000000000000000e+00	
   6.0747701865880001e+04	   6.3000001710871860e+07	   1.0000000000000000e+00	
   6.0747701876460000e+04	   6.3000001713937610e+07	   1.0000000000000000e+00	
   6.0747701887050003e+04	   6.3000001717699938e+07	   1.0000000000000000e+00	
   6.0747701897610001e+04	   6.3000001718409009e+07	   1.0000000000000000e+00	
   6.0747701908190000e+04	   6.3000001721264809e+07	   1.0000000000000000e+00	
   6.0747701918769999e+04	   6.3000001728929438e+07	   1.0000000000000000e+00	
   6.0747701929349998e+04	   6.3000001736379668e+07	   1.0000000000000000e+00	
   6.0747701939940001e+04	   6.3000001739374891e+07	   1.0000000000000000e+00	
   6.0747701950510003e+04	   6.3000001735184297e+07	   1.0000000000000000e+00	
   6.0747701961090002e+04	   6.3000001722981095e+07	   1.0000000000000000e+00	
   6.0747701971679999e+04	   6.3000001713695742e+07	   1.0000000000000000e+00	
   6.0747701982259998e+04	   6.3000001709000781e+07	   1.0000000000000000e+00	
   6.0747701992820002e+04	   6.3000001711464405e+07	   1.0000000000000000e+00	
   6.0747702003409999e+04	   6.3000001721115142e+07	   1.0000000000000000e+00	
   6.0747702013980001e+04	   6.3000001724155836e+07	   1.0000000000000000e+00	
