# Readme Information 
# Data taken on 250313, analyzed on 03-Apr-2025 by script Saveshifts_forTara_v3_250313.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2231), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0615), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.615861e+04 s, uptime fraction 8.461747e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0747700515810000e+04	   6.3000001636680230e+07	   1.0000000000000000e+00	
   6.0747700522370003e+04	   6.3000001669942789e+07	   1.0000000000000000e+00	
   6.0747700532930001e+04	   6.3000001700617939e+07	   1.0000000000000000e+00	
   6.0747700543510000e+04	   6.3000001725652806e+07	   1.0000000000000000e+00	
   6.0747700554089999e+04	   6.3000001748740666e+07	   1.0000000000000000e+00	
   6.0747700564680003e+04	   6.3000001770150110e+07	   1.0000000000000000e+00	
   6.0747700575249997e+04	   6.3000001787499718e+07	   1.0000000000000000e+00	
   6.0747700585840001e+04	   6.3000001789403446e+07	   1.0000000000000000e+00	
   6.0747700596399998e+04	   6.3000001787175402e+07	   1.0000000000000000e+00	
   6.0747700606979997e+04	   6.3000001778902970e+07	   1.0000000000000000e+00	
   6.0747700617560004e+04	   6.3000001770583086e+07	   1.0000000000000000e+00	
   6.0747700628150000e+04	   6.3000001765124500e+07	   1.0000000000000000e+00	
   6.0747700638720002e+04	   6.3000001765596502e+07	   1.0000000000000000e+00	
   6.0747700649300001e+04	   6.3000001768698961e+07	   1.0000000000000000e+00	
   6.0747700659880000e+04	   6.3000001764816619e+07	   1.0000000000000000e+00	
   6.0747700670459999e+04	   6.3000001756903782e+07	   1.0000000000000000e+00	
