03/13/2025	10:18:34	(analyzed:  3/14/2025, filtered by KK: 3/18/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60747.801448	10530078.000000	113927.228306	104999999.999300	100000000.000700	28854969.000380	22737008.000090
60747.801460	10531133.000000	113927.228229	105000000.001400	99999999.999200	28854968.999990	22737008.000090
60747.801473	10532189.000000	113927.228234	105000000.001000	100000000.000700	28854969.000090	22737008.000130
60747.801485	10533247.000000	113927.228490	105000000.000600	99999999.999000	28854969.000430	22737007.999950
60747.801497	10534302.000000	113927.228153	105000000.000900	99999999.999600	28854968.999910	22737007.999890
60747.801509	10535360.000000	113927.228090	105000000.000300	100000000.000400	28854969.000080	22737007.999940
60747.801522	10536418.000000	113927.228217	104999999.999700	100000000.000200	28854968.999610	22737008.000140
60747.801534	10537475.000000	113927.228036	105000000.000200	100000000.001000	28854969.000090	22737007.999990
60747.801546	10538532.000000	113927.228104	105000000.000900	99999999.998500	28854968.999280	22737008.000090
60747.801558	10539588.000000	113927.228137	105000000.000600	100000000.000400	28854969.000490	22737008.000120
60747.801571	10540644.000000	113927.228302	105000000.000100	99999999.999200	28854969.000150	22737007.999930
60747.801583	10541699.000000	113927.228026	105000000.000200	99999999.999500	28854969.000750	22737007.999990
60747.801595	10542756.000000	113927.228312	104999999.999600	100000000.001000	28854968.999600	22737007.999990
60747.801607	10543814.000000	113927.228214	105000000.000600	99999999.998900	28854968.999660	22737008.000060
60747.801619	10544870.000000	113927.228334	105000000.000300	100000000.000600	28854968.999780	22737008.000050
60747.801632	10545926.000000	113927.228483	104999999.999700	99999999.999500	28854969.000080	22737008.000190
60747.801644	10546985.000000	113927.228502	105000000.001200	99999999.999800	28854969.000260	22737008.000080
60747.801656	10548040.000000	113927.227899	104999999.999400	100000000.000900	28854968.999920	22737008.000080
60747.801668	10549097.000000	113927.228320	105000000.001300	99999999.998700	28854968.999510	22737007.999990
60747.801681	10550153.000000	113927.228098	105000000.000700	100000000.000400	28854968.999960	22737008.000090
60747.801693	10551210.000000	113927.228203	105000000.000400	99999999.999700	28854969.000060	22737007.999920
60747.801705	10552267.000000	113927.228352	105000000.001100	100000000.000100	28854969.000090	22737008.000120
60747.801717	10553322.000000	113927.228087	105000000.000400	100000000.001100	28854969.000360	22737008.000010
60747.801729	10554377.000000	113927.228167	104999999.999300	99999999.999200	28854968.999800	22737007.999960
60747.801742	10555434.000000	113927.228381	104999999.999900	100000000.001100	28854968.999860	22737007.999910
60747.801754	10556490.000000	113927.228065	105000000.000200	99999999.999200	28854969.000050	22737008.000050
60747.801766	10557546.000000	113927.228131	105000000.000200	99999999.999700	28854969.000280	22737008.000090
60747.801778	10558603.000000	113927.228102	105000000.002600	100000000.001000	28854969.000240	22737008.000030
60747.801791	10559660.000000	113927.228106	105000000.000900	99999999.999200	28854968.999690	22737008.000050
60747.801803	10560717.000000	113927.228425	105000000.000700	100000000.000800	28854968.999880	22737008.000060
60747.801815	10561773.000000	113927.228162	105000000.000800	99999999.999000	28854969.000290	22737007.999880
60747.801827	10562829.000000	113927.228150	105000000.000000	100000000.000200	28854968.999930	22737007.999910
60747.801840	10563886.000000	113927.228075	105000000.000000	100000000.000400	28854968.999880	22737008.000170
60747.801852	10564944.000000	113927.227964	104999999.999900	99999999.999800	28854969.000220	22737007.999850
60747.801864	10566002.000000	113927.228020	105000000.000500	100000000.000500	28854968.999820	22737008.000020
60747.801876	10567058.000000	113927.228474	105000000.000100	99999999.998900	28854968.999720	22737008.000180
60747.801888	10568114.000000	113927.228403	105000000.000100	99999999.999900	28854968.999560	22737008.000010
60747.801901	10569171.000000	113927.227974	105000000.001400	100000000.000700	28854969.000050	22737007.999980
60747.801913	10570227.000000	113927.227980	104999999.999600	99999999.999600	28854968.999920	22737008.000050
60747.801925	10571284.000000	113927.228378	104999999.999800	100000000.000900	28854969.000050	22737008.000180
60747.801937	10572342.000000	113927.228275	105000000.001200	99999999.998300	28854969.000100	22737008.000060
60747.801950	10573399.000000	113927.228304	105000000.000900	99999999.999800	28854969.000040	22737007.999960
60747.801962	10574457.000000	113927.228325	105000000.000800	100000000.000700	28854969.000170	22737007.999920
60747.801974	10575513.000000	113927.227911	105000000.000900	99999999.999600	28854969.000340	22737008.000050
60747.801986	10576569.000000	113927.228275	105000000.000800	100000000.000600	28854968.999750	22737008.000010
60747.801999	10577626.000000	113927.227951	105000000.000600	99999999.998600	28854969.000180	22737008.000040
60747.802011	10578685.000000	113927.228219	105000000.000500	99999999.999700	28854969.000870	22737007.999970
60747.802023	10579744.000000	113927.228062	105000000.000000	100000000.000900	28854969.000190	22737008.000010
60747.802035	10580799.000000	113927.228334	105000000.001100	99999999.999700	28854969.000300	22737008.000070
60747.802048	10581858.000000	113927.228468	104999999.999200	100000000.000800	28854968.998820	22737008.000140
60747.802060	10582916.000000	113927.228007	104999999.999700	99999999.998400	28854968.999550	22737008.000010
60747.802072	10583972.000000	113927.228314	105000000.001300	100000000.000000	28854968.999450	22737008.000030
60747.802084	10585030.000000	113927.228168	104999999.999800	100000000.000700	28854969.000520	22737007.999870
60747.802096	10586086.000000	113927.228081	105000000.000000	99999999.999700	28854969.000270	22737007.999950
60747.802109	10587142.000000	113927.228240	105000000.000400	100000000.000800	28854968.999680	22737008.000030
60747.802121	10588199.000000	113927.228310	104999999.999800	99999999.998600	28854969.000110	22737007.999820
60747.802133	10589255.000000	113927.228170	105000000.001900	100000000.000500	28854968.999940	22737008.000180
60747.802145	10590312.000000	113927.227986	105000000.002100	100000000.000900	28854968.999360	22737007.999880
60747.802158	10591369.000000	113927.228237	105000000.000500	99999999.999700	28854968.999160	22737008.000170
60747.802170	10592425.000000	113927.228300	105000000.000300	100000000.000800	28854968.999550	22737007.999930
60747.802182	10593483.000000	113927.228102	105000000.000200	99999999.998500	28854968.999910	22737008.000010
60747.802194	10594540.000000	113927.228278	105000000.000100	100000000.000100	28854969.000490	22737007.999970
60747.802207	10595598.000000	113927.228355	105000000.001600	100000000.001000	28854969.000380	22737007.999860
60747.802219	10596654.000000	113927.228172	105000000.000400	99999999.999700	28854969.000760	22737008.000110
60747.802231	10597710.000000	113927.228275	104999999.999300	100000000.000700	28854968.998940	22737008.000020
60747.802243	10598767.000000	113927.228017	105000000.000900	99999999.998200	28854968.999420	22737008.000040
60747.802255	10599823.000000	113927.228363	105000000.000400	100000000.000200	28854969.000810	22737007.999970
60747.802268	10600880.000000	113927.228354	105000000.000700	100000000.000800	28854969.000450	22737008.000030
60747.802280	10601937.000000	113927.228091	104999999.998800	100000000.000100	28854968.999900	22737007.999950
60747.802292	10602994.000000	113927.228200	105000000.000400	100000000.001200	28854968.999130	22737007.999800
60747.802304	10604049.000000	113927.228286	105000000.000800	99999999.998200	28854969.000510	22737008.000020
60747.802317	10605105.000000	113927.228043	105000000.001300	100000000.000300	28854969.001080	22737008.000140
60747.802329	10606162.000000	113927.228267	104999999.999000	100000000.000200	28854968.999600	22737007.999920
60747.802341	10607219.000000	113927.228188	105000000.001200	100000000.000000	28854969.000800	22737008.000180
60747.802353	10608276.000000	113927.228328	105000000.000700	100000000.000500	28854969.000450	22737008.000100
60747.802366	10609332.000000	113927.227999	105000000.000300	99999999.998300	NaN	22737007.999970
60747.802378	10610390.000000	113927.228452	105000000.000300	100000000.000700	28854969.000090	22737008.000120
60747.802390	10611445.000000	113927.228278	105000000.001100	99999999.999900	28854969.000060	22737008.000080
60747.802402	10612500.000000	113927.227957	104999999.999000	99999999.999900	28854968.999790	22737007.999940
60747.802414	10613557.000000	113927.228302	105000000.001600	100000000.000600	28854968.999950	22737007.999900
60747.802427	10614612.000000	113927.228132	105000000.000400	99999999.998600	28854968.999350	22737008.000170
60747.802439	10615670.000000	113927.228188	104999999.999000	100000000.000800	NaN	22737007.999850
60747.802451	10616727.000000	113927.228157	104999999.999900	99999999.999600	NaN	22737008.000090
60747.802463	10617783.000000	113927.228133	104999999.999300	100000000.000100	28854968.999820	22737007.999960
60747.802476	10618839.000000	113927.228073	105000000.001700	100000000.001100	28854969.000010	22737008.000110
60747.802488	10619896.000000	113927.228374	105000000.001300	99999999.998200	28854968.999790	22737008.000060
60747.802500	10620955.000000	113927.228033	104999999.999200	99999999.999700	28854969.000390	22737007.999980
60747.802512	10622013.000000	113927.228329	105000000.001700	100000000.000200	28854968.999800	22737007.999970
60747.802525	10623068.000000	113927.228381	104999999.999800	99999999.999700	28854969.001100	22737007.999980
60747.802537	10624125.000000	113927.228143	104999999.999300	100000000.000600	28854969.000950	22737008.000020
60747.802549	10625181.000000	113927.228125	105000000.001300	99999999.998700	28854968.999480	22737008.000010
60747.802561	10626238.000000	113927.228202	104999999.999600	100000000.000600	28854969.000290	22737007.999960
60747.802573	10627296.000000	113927.228199	105000000.001500	99999999.999400	28854968.997910	22737007.999910
60747.802586	10628351.000000	113927.228069	105000000.000800	100000000.000200	28854968.999650	22737008.000060
60747.802598	10629406.000000	113927.228486	104999999.999900	100000000.000900	28854968.999430	22737008.000090
60747.802610	10630463.000000	113927.227899	105000000.000400	99999999.999000	28854968.999830	22737007.999830
60747.802622	10631519.000000	113927.228181	105000000.001000	100000000.000400	28854968.999850	22737008.000030
60747.802635	10632576.000000	113927.228084	104999999.999800	99999999.999100	28854968.999690	22737008.000080
60747.802647	10633632.000000	113927.228497	105000000.000600	99999999.999500	28854968.999900	22737008.000090
60747.802659	10634690.000000	113927.228199	105000000.002100	100000000.000700	28854968.999790	22737007.999990
60747.802671	10635746.000000	113927.228276	105000000.000800	99999999.999100	28854969.000280	22737007.999860
60747.802683	10636801.000000	113927.228472	105000000.000200	100000000.000300	28854969.000390	22737008.000120
60747.802696	10637859.000000	113927.227838	105000000.000100	99999999.999300	28854968.999910	22737007.999930
60747.802708	10638916.000000	113927.228163	105000000.000900	100000000.000100	28854968.999840	22737008.000080
60747.802720	10639971.000000	113927.228185	104999999.999400	100000000.000600	28854969.000350	22737008.000040
60747.802732	10641028.000000	113927.227999	105000000.001300	99999999.998600	28854968.999670	22737008.000100
60747.802745	10642084.000000	113927.228125	104999999.999900	100000000.001400	28854969.000040	22737007.999980
60747.802757	10643139.000000	113927.228381	105000000.001800	99999999.999000	28854969.000240	22737008.000070
60747.802769	10644196.000000	113927.228195	104999999.998800	100000000.000200	28854968.999680	22737008.000050
60747.802781	10645251.000000	113927.228132	105000000.001300	100000000.000700	28854969.000110	22737007.999890
60747.802793	10646308.000000	113927.228307	104999999.999500	99999999.999500	28854969.000200	22737007.999980
60747.802806	10647365.000000	113927.228145	105000000.001600	100000000.000600	28854969.000040	22737008.000060
60747.802818	10648421.000000	113927.227897	105000000.000500	99999999.998300	28854968.999990	22737007.999950
60747.802830	10649477.000000	113927.228346	104999999.999100	100000000.000300	28854969.000300	22737008.000060
60747.802842	10650534.000000	113927.229009	104999999.999900	100000000.000700	28854969.000020	22737008.000010
60747.802855	10651591.000000	113927.228035	105000000.001400	99999999.999500	28854968.999710	22737007.999910
60747.802867	10652648.000000	113927.228260	105000000.001000	100000000.000700	28854969.000150	22737007.999930
60747.802879	10653704.000000	113927.227983	104999999.999400	99999999.997900	28854968.999530	22737008.000110
60747.802891	10654763.000000	113927.228323	105000000.000800	100000000.000500	28854968.999330	22737007.999940
60747.802904	10655820.000000	113927.228158	105000000.000300	100000000.000600	28854969.000060	22737008.000080
60747.802916	10656877.000000	113927.227687	105000000.000200	99999999.999600	28854968.999920	22737007.999930
60747.802928	10657933.000000	113927.228218	104999999.999900	100000000.000600	28854969.000180	22737008.000050
60747.802940	10658989.000000	113927.228137	104999999.999700	99999999.998400	28854968.999700	22737008.000150
60747.802953	10660047.000000	113927.228051	104999999.999800	100000000.000700	28854969.001500	22737007.999950
60747.802965	10661103.000000	113927.228259	105000000.001400	100000000.000900	28854968.998580	22737008.000170
60747.802977	10662160.000000	113927.228301	105000000.001200	99999999.999300	28854968.999560	22737007.999980
60747.802989	10663218.000000	113927.228249	104999999.999700	100000000.000900	28854969.000180	22737008.000260
60747.803001	10664277.000000	113927.228072	105000000.000300	99999999.998100	28854969.000500	22737008.000010
60747.803014	10665336.000000	113927.228287	105000000.000400	100000000.000600	28854968.999760	22737007.999940
60747.803026	10666394.000000	113927.228257	105000000.000000	100000000.000300	28854969.000110	22737007.999850
60747.803038	10667451.000000	113927.228237	105000000.001300	99999999.999700	28854969.000260	22737008.000000
60747.803050	10668509.000000	113927.228244	105000000.000600	100000000.000800	28854969.000550	22737008.000110
60747.803063	10669565.000000	113927.228244	104999999.999000	99999999.998000	28854968.999690	22737008.000050
60747.803075	10670622.000000	113927.228022	104999999.999800	99999999.999900	28854968.999550	22737008.000080
60747.803087	10671679.000000	113927.228658	105000000.000200	100000000.000400	28854968.999880	22737007.999990
60747.803099	10672735.000000	113927.228140	105000000.000500	99999999.999600	28854968.999700	22737007.999990
60747.803112	10673792.000000	113927.228079	105000000.000600	100000000.001100	28854969.000090	22737008.000140
60747.803124	10674848.000000	113927.228031	105000000.000300	99999999.998800	28854968.999880	22737008.000020
60747.803136	10675903.000000	113927.228168	105000000.000200	100000000.000200	28854968.999790	22737008.000150
60747.803148	10676960.000000	113927.228206	105000000.001800	100000000.000500	28854969.000210	22737008.000050
60747.803160	10678016.000000	113927.228094	104999999.999700	99999999.999900	28854969.000300	22737008.000130
60747.803173	10679075.000000	113927.228028	105000000.000100	100000000.000600	28854968.999660	22737008.000190
60747.803185	10680131.000000	113927.228201	105000000.000900	99999999.998400	28854968.999840	22737008.000180
60747.803197	10681188.000000	113927.228171	105000000.001100	100000000.000300	28854969.000100	22737007.999970
60747.803209	10682244.000000	113927.228316	105000000.001000	100000000.000400	28854969.000310	22737007.999870
60747.803222	10683300.000000	113927.228295	105000000.000300	99999999.999400	28854968.999800	22737007.999990
60747.803234	10684356.000000	113927.228311	104999999.999300	100000000.000700	28854968.999770	22737007.999940
60747.803246	10685412.000000	113927.228439	105000000.001200	99999999.998600	28854968.999940	22737008.000090
60747.803258	10686468.000000	113927.227840	104999999.999600	100000000.000300	28854968.999880	22737007.999980
60747.803271	10687526.000000	113927.228012	105000000.000900	100000000.000100	28854969.000280	22737008.000030
60747.803283	10688582.000000	113927.228202	105000000.001200	99999999.999300	28854968.999860	22737008.000150
60747.803295	10689638.000000	113927.228268	104999999.999200	100000000.000600	28854969.000140	22737008.000100
60747.803307	10690695.000000	113927.228101	104999999.999900	99999999.998100	28854968.999210	22737007.999890
60747.803319	10691751.000000	113927.228322	105000000.002600	100000000.001100	28854969.000410	22737008.000080
60747.803332	10692809.000000	113927.228093	105000000.001300	100000000.000100	28854969.000050	22737007.999920
60747.803344	10693867.000000	113927.228401	105000000.000200	100000000.000000	28854969.000340	22737007.999950
60747.803356	10694923.000000	113927.227965	104999999.999400	100000000.000800	28854969.000410	22737008.000130
60747.803368	10695981.000000	113927.228380	105000000.001000	99999999.998500	28854969.000030	22737008.000100
60747.803381	10697036.000000	113927.228233	104999999.999700	100000000.001000	28854968.999800	22737007.999960
60747.803393	10698091.000000	113927.228175	105000000.000000	99999999.999900	28854969.000050	22737008.000050
60747.803405	10699148.000000	113927.227949	105000000.001400	100000000.000100	28854969.000030	22737008.000030
60747.803417	10700204.000000	113927.228545	104999999.999200	100000000.000900	28854968.999830	22737007.999940
60747.803430	10701262.000000	113927.228364	105000000.002000	99999999.998900	28854969.000460	22737007.999970
60747.803442	10702320.000000	113927.228155	104999999.998900	100000000.000400	28854968.999900	22737007.999940
60747.803454	10703377.000000	113927.228211	104999999.999600	99999999.999700	28854968.999110	22737008.000090
60747.803466	10704434.000000	113927.228201	105000000.001800	99999999.999600	28854968.999620	22737007.999800
60747.803478	10705490.000000	113927.228365	105000000.000300	100000000.000800	28854968.999980	22737008.000100
60747.803491	10706546.000000	113927.227994	104999999.999800	99999999.998800	28854968.999780	22737007.999970
60747.803503	10707603.000000	113927.228275	104999999.999600	100000000.000400	28854969.000710	22737008.000030
60747.803515	10708659.000000	113927.228244	105000000.001400	99999999.999200	28854969.000370	22737008.000150
60747.803527	10709716.000000	113927.228043	105000000.000300	100000000.000100	28854969.000090	22737008.000090
60747.803540	10710772.000000	113927.228446	105000000.001800	100000000.000600	28854968.999580	22737008.000070
60747.803552	10711828.000000	113927.228004	105000000.000300	99999999.999600	28854968.999500	22737008.000010
60747.803564	10712884.000000	113927.228392	105000000.000800	100000000.000200	28854969.000170	22737008.000050
60747.803576	10713940.000000	113927.228168	104999999.999400	99999999.999200	28854969.000360	22737008.000020
60747.803589	10714998.000000	113927.228096	105000000.001000	99999999.999800	28854968.999520	22737008.000260
60747.803601	10716054.000000	113927.228528	105000000.000700	100000000.000400	28854968.999860	22737007.999960
60747.803613	10717110.000000	113927.227994	104999999.999500	99999999.999600	28854968.999870	22737007.999890
60747.803625	10718168.000000	113927.228108	105000000.000900	100000000.000400	28854968.999690	22737008.000040
60747.803637	10719225.000000	113927.228605	105000000.000100	99999999.998600	28854969.000210	22737008.000080
60747.803650	10720281.000000	113927.227929	104999999.999000	100000000.000400	28854969.000100	22737008.000250
60747.803662	10721337.000000	113927.228059	105000000.001300	100000000.000400	28854969.000090	22737008.000050
60747.803674	10722393.000000	113927.228425	105000000.000400	99999999.999200	28854968.999880	22737008.000030
60747.803686	10723450.000000	113927.228540	105000000.000800	100000000.000400	28854968.999860	22737008.000040
60747.803699	10724508.000000	113927.227998	104999999.999100	99999999.998600	28854968.999690	22737007.999970
60747.803711	10725564.000000	113927.228110	105000000.001100	100000000.000000	28854969.000240	22737007.999930
60747.803723	10726622.000000	113927.228489	104999999.999700	100000000.000200	28854968.999430	22737008.000100
60747.803735	10727681.000000	113927.228058	105000000.000200	100000000.000000	28854969.000120	22737008.000030
60747.803748	10728737.000000	113927.228014	104999999.999900	100000000.000900	28854968.999560	22737008.000050
60747.803760	10729795.000000	113927.227833	105000000.002600	99999999.998300	28854969.000190	22737008.000070
60747.803772	10730850.000000	113927.228396	105000000.000800	99999999.999900	28854968.999850	22737008.000050
60747.803784	10731908.000000	113927.228289	105000000.000500	100000000.000400	28854969.000000	22737008.000060
60747.803796	10732965.000000	113927.228102	104999999.998600	99999999.999800	28854969.000020	22737008.000130
60747.803809	10734021.000000	113927.228259	105000000.001200	100000000.000600	28854969.000190	22737008.000130
60747.803821	10735078.000000	113927.228632	104999999.999600	99999999.998500	28854968.999930	22737007.999980
60747.803833	10736135.000000	113927.228041	105000000.001200	100000000.000200	28854968.999860	22737007.999910
60747.803845	10737192.000000	113927.227714	104999999.999100	100000000.000200	28854969.000370	22737007.999950
60747.803858	10738250.000000	113927.228275	104999999.999300	99999999.999900	28854968.999730	22737007.999900
60747.803870	10739308.000000	113927.228417	105000000.000700	100000000.001000	28854968.999660	22737007.999950
60747.803882	10740365.000000	113927.228462	105000000.000500	99999999.997900	28854969.000330	22737007.999990
60747.803894	10741422.000000	113927.228178	105000000.001400	99999999.999900	28854969.000080	22737007.999990
60747.803907	10742480.000000	113927.228176	105000000.000500	100000000.000800	28854968.999410	22737008.000050
60747.803919	10743536.000000	113927.228366	104999999.999400	99999999.999400	28854969.000570	22737008.000100
60747.803931	10744592.000000	113927.228341	105000000.001300	100000000.000700	28854969.000110	22737008.000090
60747.803943	10745650.000000	113927.228052	104999999.999500	99999999.998200	28854969.000470	22737008.000160
60747.803955	10746705.000000	113927.228052	105000000.001800	100000000.000100	28854968.999640	22737008.000170
60747.803968	10747761.000000	113927.228261	104999999.999800	100000000.000300	28854968.999810	22737008.000050
60747.803980	10748819.000000	113927.228458	105000000.001100	99999999.999500	28854968.999800	22737007.999950
60747.803992	10749874.000000	113927.228073	104999999.999300	100000000.001100	28854968.999750	22737007.999900
60747.804004	10750933.000000	113927.228417	105000000.000600	99999999.997900	28854969.000190	22737007.999900
60747.804017	10751990.000000	113927.228051	105000000.001500	100000000.000200	28854968.999930	22737008.000110
60747.804029	10753045.000000	113927.228344	105000000.000000	100000000.000400	28854969.000080	22737008.000060
60747.804041	10754101.000000	113927.228351	105000000.000800	99999999.999600	28854968.999840	22737008.000040
60747.804053	10755158.000000	113927.228232	105000000.000500	100000000.000700	28854969.000180	22737008.000070
60747.804066	10756215.000000	113927.227841	104999999.999300	99999999.998400	28854968.999430	22737007.999990
60747.804078	10757272.000000	113927.228602	104999999.999700	100000000.000000	28854968.999950	22737007.999870
60747.804090	10758330.000000	113927.228364	105000000.001100	100000000.000200	28854969.000480	22737007.999940
60747.804102	10759387.000000	113927.228079	105000000.000800	99999999.999900	28854969.000030	22737007.999930
60747.804115	10760446.000000	113927.228200	105000000.000600	100000000.000700	28854968.999840	22737008.000010
60747.804127	10761503.000000	113927.228191	104999999.999600	99999999.998400	28854969.000030	22737008.000130
60747.804139	10762562.000000	113927.228292	105000000.000500	100000000.000200	28854969.000420	22737008.000130
60747.804151	10763619.000000	113927.228096	104999999.999700	100000000.000400	28854969.000000	22737007.999950
60747.804164	10764678.000000	113927.228289	105000000.000100	99999999.999900	28854969.000530	22737007.999990
60747.804176	10765734.000000	113927.228091	105000000.001600	100000000.000700	28854969.000270	22737008.000060
60747.804188	10766792.000000	113927.227922	104999999.999400	99999999.998700	28854968.999880	22737007.999930
60747.804200	10767850.000000	113927.228111	105000000.000300	100000000.000500	28854969.000060	22737008.000050
60747.804212	10768906.000000	113927.228468	105000000.000600	99999999.999800	28854969.000300	22737007.999840
60747.804225	10769964.000000	113927.228075	105000000.002200	99999999.999600	28854968.999660	22737007.999900
60747.804237	10771019.000000	113927.228346	104999999.999900	100000000.000800	28854968.999970	22737008.000210
60747.804249	10772075.000000	113927.228213	105000000.000600	99999999.998800	28854969.000090	22737008.000080
60747.804261	10773132.000000	113927.228072	104999999.999700	99999999.999700	28854968.999620	22737008.000050
60747.804274	10774188.000000	113927.228342	105000000.001200	100000000.000200	28854968.999930	22737008.000170
60747.804286	10775247.000000	113927.228220	105000000.000600	99999999.999900	28854969.000750	22737007.999790
60747.804298	10776302.000000	113927.227958	105000000.000200	100000000.000500	28854969.000700	22737008.000020
60747.804310	10777358.000000	113927.228401	104999999.999800	99999999.999300	28854968.999040	22737008.000110
60747.804323	10778417.000000	113927.228138	105000000.000100	100000000.000400	28854968.999750	22737007.999970
60747.804335	10779473.000000	113927.228213	105000000.000100	99999999.999500	28854969.000420	22737007.999920
60747.804347	10780532.000000	113927.228162	105000000.000600	99999999.999600	28854969.000350	22737008.000130
60747.804359	10781590.000000	113927.228427	105000000.002100	100000000.001100	28854968.999600	22737008.000000
60747.804371	10782644.000000	113927.228271	105000000.000600	99999999.999000	28854969.000500	22737008.000020
60747.804384	10783702.000000	113927.228097	104999999.999800	100000000.000700	28854968.999460	22737007.999960
60747.804396	10784759.000000	113927.228198	105000000.000800	99999999.999200	28854968.999810	22737008.000090
60747.804408	10785815.000000	113927.228184	105000000.000200	99999999.999600	28854969.000260	22737008.000000
60747.804420	10786872.000000	113927.228022	104999999.999000	100000000.001100	28854968.999430	22737007.999920
60747.804433	10787927.000000	113927.228359	105000000.001200	99999999.999100	28854968.999780	22737007.999960
60747.804445	10788985.000000	113927.228282	105000000.001000	100000000.000800	28854969.000180	22737008.000000
60747.804457	10790042.000000	113927.228277	104999999.999900	99999999.999000	28854969.000200	22737007.999750
60747.804469	10791098.000000	113927.228319	105000000.001000	100000000.000200	28854969.000600	22737008.000000
60747.804482	10792157.000000	113927.228180	104999999.999200	100000000.000700	28854969.000030	22737008.000000
60747.804494	10793213.000000	113927.228275	105000000.002100	99999999.998900	28854968.999450	22737008.000020
60747.804506	10794271.000000	113927.228309	105000000.001100	100000000.000600	28854968.999800	22737007.999900
60747.804518	10795327.000000	113927.228125	104999999.998800	99999999.998700	28854969.000800	22737007.999830
60747.804531	10796386.000000	113927.227952	105000000.000100	99999999.999700	28854969.000320	22737008.000110
60747.804543	10797443.000000	113927.228513	105000000.001200	100000000.000700	28854968.998640	22737007.999990
60747.804555	10798499.000000	113927.228267	105000000.001100	99999999.999700	28854968.999860	22737008.000000
60747.804567	10799558.000000	113927.228285	104999999.999600	100000000.000600	28854969.000190	22737008.000070
60747.804579	10800614.000000	113927.228076	104999999.999900	99999999.998500	28854969.000390	22737007.999990
60747.804592	10801670.000000	113927.228215	105000000.001500	100000000.000000	28854968.999860	22737008.000130
60747.804604	10802726.000000	113927.228054	104999999.999900	100000000.001000	28854969.000150	22737008.000040
60747.804616	10803782.000000	113927.228337	105000000.000200	99999999.999400	28854968.999830	22737007.999990
60747.804628	10804839.000000	113927.228238	105000000.000500	100000000.000300	28854969.000640	22737007.999970
60747.804641	10805896.000000	113927.228134	105000000.001200	99999999.998600	28854969.000320	22737008.000170
60747.804653	10806952.000000	113927.228331	104999999.999300	100000000.000100	28854969.000250	22737007.999980
60747.804665	10808010.000000	113927.228056	105000000.001800	100000000.000700	28854969.000160	22737008.000020
60747.804677	10809068.000000	113927.228287	105000000.000000	99999999.999800	28854969.000250	22737007.999890
60747.804690	10810124.000000	113927.228225	105000000.001300	100000000.000600	28854968.999920	22737008.000080
60747.804702	10811182.000000	113927.228134	105000000.000900	99999999.998100	28854969.000060	22737007.999960
60747.804714	10812237.000000	113927.228214	104999999.999000	100000000.000000	28854968.999550	22737007.999810
60747.804726	10813296.000000	113927.228237	105000000.001000	100000000.000300	28854968.999700	22737008.000030
60747.804738	10814351.000000	113927.228121	105000000.001300	99999999.999900	28854969.001820	22737007.999840
60747.804751	10815407.000000	113927.228068	105000000.000500	100000000.000800	28854969.000290	22737008.000070
60747.804763	10816465.000000	113927.228201	105000000.000300	99999999.998400	28854969.000490	22737008.000020
60747.804775	10817521.000000	113927.228537	105000000.000800	100000000.000100	28854968.998900	22737007.999900
60747.804787	10818576.000000	113927.228096	104999999.999800	100000000.000400	28854969.000200	22737008.000170
60747.804800	10819633.000000	113927.228318	105000000.000800	99999999.999800	28854968.999850	22737008.000020
60747.804812	10820689.000000	113927.228179	104999999.999400	100000000.000800	28854969.000260	22737007.999990
60747.804824	10821745.000000	113927.228193	105000000.001500	99999999.998500	28854968.999370	22737008.000080
60747.804836	10822802.000000	113927.228122	105000000.000700	100000000.000100	28854969.000790	22737008.000120
60747.804848	10823858.000000	113927.228286	105000000.000000	100000000.000600	28854969.000620	22737008.000010
60747.804861	10824917.000000	113927.228294	105000000.000400	99999999.999800	28854968.997960	22737007.999840
60747.804873	10825972.000000	113927.228041	105000000.000100	100000000.000400	28854968.999830	22737008.000060
60747.804885	10827028.000000	113927.228437	104999999.999900	99999999.998300	28854968.999580	22737007.999970
60747.804897	10828084.000000	113927.228003	105000000.000500	100000000.000700	28854968.999620	22737008.000130
60747.804910	10829140.000000	113927.228284	104999999.999700	100000000.000200	28854968.999510	22737007.999980
60747.804922	10830199.000000	113927.228145	105000000.000100	99999999.999900	28854969.000380	22737007.999990
60747.804934	10831255.000000	113927.228431	105000000.001200	100000000.000700	28854968.999740	22737007.999940
60747.804946	10832311.000000	113927.228082	105000000.001200	99999999.998000	28854969.000270	22737008.000080
60747.804959	10833369.000000	113927.228261	105000000.001100	100000000.000600	28854969.000330	22737007.999980
60747.804971	10834424.000000	113927.228178	104999999.998800	100000000.000200	28854969.000370	22737008.000070
60747.804983	10835480.000000	113927.228443	105000000.001600	99999999.999400	28854968.999470	22737007.999920
60747.804995	10836538.000000	113927.228519	104999999.999100	100000000.000300	28854969.001250	22737008.000060
60747.805007	10837594.000000	113927.228367	105000000.000900	99999999.998500	28854969.000030	22737008.000060
60747.805020	10838652.000000	113927.228262	105000000.000900	100000000.000200	28854968.999750	22737007.999860
60747.805032	10839707.000000	113927.227631	105000000.000600	99999999.999900	28854968.998820	22737008.000030
60747.805044	10840764.000000	113927.228056	104999999.999400	99999999.999800	28854968.999310	22737007.999880
