,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1738694080.518246,1738694085.421774,1738694078.075012,1738694082.983085,-235611538.2706495,-22.102396249771118,-0.02418843962897076,-0.05978811190669158,7.265706151357313e-05
1,1738694090.332229,1738694095.241232,1738694087.883412,1738694092.78826,-235611538.27832842,-22.08710691332817,0.038568308744717394,-0.05973039778755323,7.259118744792327e-05
2,1738694100.138349,1738694105.039054,1738694097.697312,1738694102.591941,-235611538.2720862,-22.06979003548622,0.017207272291760042,-0.0598828054444081,7.276514280719626e-05
3,1738694109.954053,1738694114.855127,1738694107.496452,1738694112.39671,-235611538.25340277,-22.06993767619133,-0.041624875415925355,-0.05984397693285226,7.272082480973731e-05
4,1738694119.749123,1738694124.663787,1738694117.295878,1738694122.2135,-235611538.26433244,-22.080276429653168,-0.01564631601460248,-0.05984544131803568,7.272249622841356e-05
5,1738694129.565355,1738694134.485054,1738694127.12904,1738694132.014949,-235611538.28128767,-22.08261728286743,-0.0181047682743266,-0.059728092622585986,7.258855636050598e-05
6,1738694139.371443,1738694144.287216,1738694136.933596,1738694141.829594,-235611538.28887156,-22.073985517024994,0.011474448132305382,-0.05980614656686875,7.26776459633655e-05
7,1738694149.190106,1738694154.095507,1738694146.742677,1738694151.643055,-235611538.29001778,-22.067949503660202,0.041375752098050333,-0.06005045168998042,7.295648918626732e-05
8,1738694158.998479,1738694163.91512,1738694156.55892,1738694161.45387,-235611538.27264056,-22.086909234523773,0.020382372965629406,-0.059855523232126714,7.273400351026062e-05
9,1738694168.804388,1738694173.724689,1738694166.360679,1738694171.253282,-235611538.2561489,-22.100127041339874,0.011027771106287767,-0.05968444527203501,7.253873772586025e-05
10,1738694178.632582,1738694183.516945,1738694176.163133,1738694181.073638,-235611538.25007972,-22.080698311328888,0.015452867871750727,-0.05996648122313922,7.286064808769589e-05
11,1738694188.423404,1738694193.341789,1738694185.975483,1738694190.881041,-235611538.2423523,-22.075884133577347,0.0015314626575976629,-0.05971493137614918,7.257353426521614e-05
12,1738694198.25282,1738694203.14614,1738694195.799877,1738694200.684631,-235611538.23858318,-22.079418003559113,-0.01571521692827474,-0.059856659172567696,7.27353000479841e-05
13,1738694208.04152,1738694212.945319,1738694205.599178,1738694210.507998,-235611538.2436309,-22.07434841990471,0.02836883825092036,-0.06002236500822097,7.29244320407542e-05
14,1738694217.850041,1738694222.768655,1738694215.4031,1738694220.313995,-235611538.23513687,-22.089567929506302,0.010683589489462006,-0.05983215388246884,7.270733022089991e-05
15,1738694227.669936,1738694232.569655,1738694225.218015,1738694230.127038,-235611538.22062787,-22.097351372241974,-0.07357638524588024,-0.059952242524774435,7.284439645817371e-05
16,1738694237.491048,1738694242.382892,1738694235.02952,1738694239.934931,-235611538.2423652,-22.09433889389038,-0.040138942487675085,-0.05970855976542633,7.256626177727981e-05
17,1738694247.299069,1738694252.198487,1738694244.842612,1738694249.734971,-235611538.2726645,-22.083467572927475,0.007882738022160822,-0.059794565734510544,7.26644278040745e-05
18,1738694257.097135,1738694262.018942,1738694254.641292,1738694259.548056,-235611538.27332067,-22.069247633218765,0.008838970444178812,-0.05990894460318407,7.279497739596437e-05
19,1738694266.904028,1738694271.82678,1738694264.467102,1738694269.370639,-235611538.26566923,-22.076443701982498,-0.0026130326137425754,-0.059998379165526125,7.289705540097082e-05
20,1738694276.716974,1738694281.634109,1738694274.260264,1738694279.166751,-235611538.26577005,-22.094810903072357,-0.019116217364644163,-0.059742838024170866,7.260538657656399e-05
21,1738694286.527123,1738694291.427534,1738694284.089007,1738694288.990033,-235611538.27285653,-22.09284996986389,-0.0040582766969054825,-0.059985287818585725,7.288211335651323e-05
22,1738694296.352773,1738694301.244689,1738694293.888539,1738694298.802538,-235611538.278773,-22.087973564863205,0.059643987220795336,-0.05955356931050746,7.238935638230294e-05
23,1738694306.144569,1738694311.046707,1738694303.689091,1738694308.614878,-235611538.25996876,-22.074900150299072,0.02548922621074022,-0.05980842607131305,7.268024774862668e-05
24,1738694315.962839,1738694320.86588,1738694313.511005,1738694318.420543,-235611538.2353118,-22.058163911104202,-0.03022700029965182,-0.05983643491232614,7.271221650238715e-05
