# Readme Information 
# Data taken on 250307, analyzed on 17-Mar-2025 by script Saveshifts_forTara_v3_250308.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2259), 2nd order zeeman based on real time B field measurement by atoms (avg shift = NaN), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.563057e+04 s, uptime fraction 7.236567e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0741848399429997e+04	   6.3000001658672877e+07	   0.0000000000000000e+00	
   6.0741848410569997e+04	   6.3000001684290089e+07	   0.0000000000000000e+00	
   6.0741848421729999e+04	   6.3000001705464236e+07	   0.0000000000000000e+00	
   6.0741848432890001e+04	   6.3000001729878969e+07	   0.0000000000000000e+00	
   6.0741848444050003e+04	   6.3000001752397045e+07	   0.0000000000000000e+00	
   6.0741848455209998e+04	   6.3000001777879760e+07	   0.0000000000000000e+00	
   6.0741848466370000e+04	   6.3000001780728221e+07	   0.0000000000000000e+00	
   6.0741848477530002e+04	   6.3000001748154029e+07	   0.0000000000000000e+00	
   6.0741848488670003e+04	   6.3000001711540572e+07	   0.0000000000000000e+00	
   6.0741848499829997e+04	   6.3000001676775537e+07	   0.0000000000000000e+00	
   6.0741848510989999e+04	   6.3000001651973769e+07	   0.0000000000000000e+00	
   6.0741848522150001e+04	   6.3000001637557887e+07	   0.0000000000000000e+00	
   6.0741848533299999e+04	   6.3000001628627509e+07	   0.0000000000000000e+00	
   6.0741848544460001e+04	   6.3000001625138462e+07	   0.0000000000000000e+00	
   6.0741848555620003e+04	   6.3000001623214260e+07	   0.0000000000000000e+00	
   6.0741848566779998e+04	   6.3000001625018366e+07	   0.0000000000000000e+00	
   6.0741848577949997e+04	   6.3000001630226411e+07	   0.0000000000000000e+00	
   6.0741848589089997e+04	   6.3000001638161495e+07	   0.0000000000000000e+00	
   6.0741848600249999e+04	   6.3000001642573804e+07	   0.0000000000000000e+00	
   6.0741848611540001e+04	   6.3000001641139783e+07	   1.0000000000000000e+00	
   6.0741848622580001e+04	   6.3000001641844243e+07	   1.0000000000000000e+00	
   6.0741848633759997e+04	   6.3000001640124835e+07	   1.0000000000000000e+00	
   6.0741848644890000e+04	   6.3000001641666584e+07	   1.0000000000000000e+00	
   6.0741848656050002e+04	   6.3000001650942348e+07	   1.0000000000000000e+00	
   6.0741848667200000e+04	   6.3000001657324202e+07	   1.0000000000000000e+00	
   6.0741848678360002e+04	   6.3000001668598995e+07	   1.0000000000000000e+00	
   6.0741848689519997e+04	   6.3000001671797216e+07	   1.0000000000000000e+00	
   6.0741848700679999e+04	   6.3000001663746268e+07	   1.0000000000000000e+00	
   6.0741848711849998e+04	   6.3000001658582993e+07	   1.0000000000000000e+00	
   6.0741848722989998e+04	   6.3000001658342309e+07	   1.0000000000000000e+00	
   6.0741848734159998e+04	   6.3000001650510304e+07	   1.0000000000000000e+00	
   6.0741848745310002e+04	   6.3000001643241569e+07	   1.0000000000000000e+00	
   6.0741848756460000e+04	   6.3000001639720261e+07	   1.0000000000000000e+00	
   6.0741848767620002e+04	   6.3000001649810791e+07	   1.0000000000000000e+00	
   6.0741848778779997e+04	   6.3000001657419257e+07	   1.0000000000000000e+00	
   6.0741848789939999e+04	   6.3000001664355576e+07	   1.0000000000000000e+00	
   6.0741848801089996e+04	   6.3000001670446217e+07	   1.0000000000000000e+00	
   6.0741848812249998e+04	   6.3000001677473575e+07	   1.0000000000000000e+00	
   6.0741848823400003e+04	   6.3000001674212061e+07	   1.0000000000000000e+00	
   6.0741848834580000e+04	   6.3000001670917787e+07	   1.0000000000000000e+00	
   6.0741848845720000e+04	   6.3000001665193729e+07	   1.0000000000000000e+00	
