03/07/2025	11:39:30	(analyzed:  3/7/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS	fb_Al_TiS	fb_Yb_TiS
60741.777435	85.000000	NaN	nan	379043.158343	10000000.000170	639999999.998000
60741.777448	1147.000000	43719077.358095	142220129.95222402	379043.158329	10000000.000040	640000000.005000
60741.777460	2203.000000	43719077.362084	142220129.957702	379043.158279	10000000.000590	640000000.002000
60741.777472	3260.000000	43719077.350100	142220129.950703	379043.158126	9999999.999980	639999999.997000
60741.777484	4316.000000	43719077.358489	142220129.954334	379043.158358	10000000.000040	640000000.002000
60741.777497	5374.000000	43719077.335418	142220129.935724	379043.158175	10000000.000540	640000000.001000
60741.777509	6429.000000	43719077.372030	142220129.965152	379043.158532	9999999.999970	639999999.999000
60741.777521	7486.000000	43719077.367147	142220129.956905	379043.158377	10000000.000000	640000000.001000
60741.777533	8544.000000	43719077.359360	142220129.945222	379043.158256	10000000.000400	639999999.999000
60741.777545	9599.000000	43719077.365028	142220129.952	379043.158063	10000000.000160	640000000.002000
60741.777558	10658.000000	43719077.354946	142220129.96790302	379043.158322	10000000.000150	640000000.002000
60741.777570	11713.000000	43719077.354770	142220129.947574	379043.158241	10000000.000230	640000000.001000
60741.777582	12768.000000	43719077.361466	142220129.949653	379043.158257	9999999.999900	640000000.003000
60741.777594	13827.000000	43719077.344256	142220129.952943	379043.158359	10000000.000030	640000000.001000
60741.777607	14883.000000	43719077.361827	142220129.954694	379043.158379	10000000.000000	639999999.999000
60741.777619	15941.000000	43719077.356758	142220129.952005	379043.158278	10000000.000110	640000000.002000
60741.777631	16998.000000	43719077.344126	142220129.948645	379043.158154	10000000.000000	639999999.998000
60741.777643	18053.000000	43719077.365906	142220129.95929	379043.158185	9999999.999950	640000000.001000
60741.777656	19111.000000	43719077.339950	142220129.941396	379043.158296	9999999.999780	639999999.998000
60741.777668	20166.000000	43719077.366531	142220129.95774698	379043.158424	9999999.999870	639999999.997000
60741.777680	21223.000000	43719077.376209	142220129.964319	379043.158454	10000000.000030	640000000.002000
60741.777692	22279.000000	43719077.364240	142220129.950675	379043.158408	9999999.999610	639999999.998000
60741.777704	23337.000000	43719077.333517	142220129.946167	379043.157989	9999999.999950	640000000.001000
60741.777717	24393.000000	43719077.348395	142220129.944705	379043.158308	10000000.000020	640000000.001000
60741.777729	25450.000000	43719077.366674	142220129.961554	379043.158631	9999999.999570	640000000.000000
60741.777741	26505.000000	43719077.353295	142220129.948887	379043.158248	9999999.999930	640000000.000000
60741.777753	27561.000000	43719077.358552	142220129.957864	379043.158325	9999999.999980	640000000.000000
60741.777766	28618.000000	43719077.373563	142220129.966734	379043.158177	9999999.999690	640000000.003000
60741.777778	29675.000000	43719077.350431	142220129.949489	379043.158363	10000000.000190	639999999.998000
60741.777790	30732.000000	43719077.355400	142220129.962275	379043.158397	9999999.999890	640000000.001000
60741.777802	31788.000000	43719077.362867	142220129.955557	379043.158103	9999999.999490	639999999.999000
60741.777815	32846.000000	43719077.356148	142220129.951196	379043.158267	9999999.999910	640000000.002000
60741.777827	33902.000000	43719077.349544	142220129.937302	379043.158451	10000000.000080	639999999.995000
60741.777839	34958.000000	43719077.350951	142220129.964545	379043.158099	9999999.999590	639999999.998000
60741.777851	36016.000000	43719077.370569	142220129.952737	379043.158389	9999999.999950	640000000.000000
60741.777863	37071.000000	43719077.360857	142220129.95227802	379043.158353	9999999.999880	639999999.999000
60741.777876	38128.000000	43719077.351671	142220129.943149	379043.158438	9999999.999290	640000000.003000
60741.777888	39185.000000	43719077.349704	142220129.95402	379043.158390	10000000.000130	639999999.998000
60741.777900	40241.000000	43719077.360226	142220129.957904	379043.158290	10000000.000010	640000000.002000
60741.777912	41299.000000	43719077.369920	142220129.957531	379043.158160	9999999.999340	640000000.001000
60741.777925	42355.000000	43719077.348510	142220129.93708	379043.158469	10000000.000020	640000000.001000
60741.777937	43411.000000	43719077.365905	142220129.96268898	379043.158350	10000000.000070	639999999.998000
60741.777949	44467.000000	43719077.346653	142220129.947762	379043.158089	9999999.999160	640000000.001000
60741.777961	45524.000000	43719077.340172	142220129.947631	379043.158380	10000000.000000	640000000.000000
60741.777974	46581.000000	43719077.359093	142220129.950195	379043.158498	9999999.999950	640000000.001000
60741.777986	47638.000000	43719077.347095	142220129.957054	379043.158103	9999999.999390	639999999.997000
60741.777998	48695.000000	43719077.333274	142220129.937387	379043.158353	9999999.999920	639999999.999000
60741.778010	49752.000000	43719077.408295	142220129.978109	379043.158359	10000000.000110	640000000.001000
60741.778022	50808.000000	43719077.347207	142220129.950913	379043.158206	9999999.999070	639999999.999000
60741.778035	51867.000000	43719077.359866	142220129.955914	379043.158450	9999999.999950	640000000.002000
60741.778047	52924.000000	43719077.362804	142220129.952626	379043.158314	10000000.000090	639999999.998000
60741.778059	53979.000000	43719077.345183	142220129.942491	379043.158356	9999999.999280	640000000.000000
