# Readme Information 
# Data taken on 250307, analyzed on 03-Apr-2025 by script Saveshifts_forTara_v3_250307.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2261), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0613), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.563057e+04 s, uptime fraction 7.236567e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0741847967909998e+04	                      NaN	   0.0000000000000000e+00	
   6.0741847978430000e+04	                      NaN	   0.0000000000000000e+00	
   6.0741847991160001e+04	   6.3000001210330501e+07	   0.0000000000000000e+00	
   6.0741848004649997e+04	   6.3000001226658978e+07	   0.0000000000000000e+00	
   6.0741848018119999e+04	   6.3000001293239430e+07	   0.0000000000000000e+00	
   6.0741848031599999e+04	   6.3000001360737301e+07	   0.0000000000000000e+00	
   6.0741848045070001e+04	   6.3000001430178247e+07	   0.0000000000000000e+00	
   6.0741848058550000e+04	   6.3000001504660882e+07	   0.0000000000000000e+00	
   6.0741848072009998e+04	   6.3000001567891568e+07	   0.0000000000000000e+00	
   6.0741848085480000e+04	   6.3000001585313797e+07	   0.0000000000000000e+00	
   6.0741848098950002e+04	   6.3000001603265263e+07	   0.0000000000000000e+00	
   6.0741848112430001e+04	   6.3000001623083808e+07	   0.0000000000000000e+00	
   6.0741848125899996e+04	   6.3000001635901205e+07	   0.0000000000000000e+00	
   6.0741848139369999e+04	   6.3000001639768220e+07	   0.0000000000000000e+00	
   6.0741848152840001e+04	   6.3000001644492380e+07	   0.0000000000000000e+00	
   6.0741848166310003e+04	   6.3000001647167966e+07	   0.0000000000000000e+00	
   6.0741848179790002e+04	   6.3000001649390668e+07	   0.0000000000000000e+00	
   6.0741848193259997e+04	   6.3000001654451549e+07	   0.0000000000000000e+00	
   6.0741848206729999e+04	   6.3000001661599070e+07	   0.0000000000000000e+00	
   6.0741848241950000e+04	   6.3000001664216958e+07	   0.0000000000000000e+00	
   6.0741848253919998e+04	   6.3000001669472113e+07	   0.0000000000000000e+00	
   6.0741848265890003e+04	   6.3000001665244810e+07	   0.0000000000000000e+00	
   6.0741848277849997e+04	   6.3000001655081786e+07	   0.0000000000000000e+00	
   6.0741848289820002e+04	   6.3000001625245377e+07	   0.0000000000000000e+00	
   6.0741848301790000e+04	   6.3000001610315017e+07	   0.0000000000000000e+00	
   6.0741848313759998e+04	   6.3000001606985122e+07	   0.0000000000000000e+00	
   6.0741848325710002e+04	   6.3000001605055168e+07	   0.0000000000000000e+00	
   6.0741848337689997e+04	   6.3000001610538363e+07	   0.0000000000000000e+00	
   6.0741848349660002e+04	   6.3000001614998758e+07	   0.0000000000000000e+00	
   6.0741848388259998e+04	   6.3000001640655242e+07	   0.0000000000000000e+00	
