# Readme Information 
# Data taken on 250204, analyzed on 04-Feb-2025 by script Saveshifts_forTara_v3_250204.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2147), 2nd order zeeman based on real time B field measurement by atoms (avg shift = NaN), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 2.177876e+04 s, uptime fraction 9.426336e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0710776141770002e+04	   6.3000000047325820e+07	   0.0000000000000000e+00	
   6.0710776153109997e+04	   6.3000000035680220e+07	   0.0000000000000000e+00	
   6.0710776164440002e+04	   6.3000000026121095e+07	   0.0000000000000000e+00	
   6.0710776175799998e+04	   6.3000000020695589e+07	   0.0000000000000000e+00	
   6.0710776187130003e+04	   6.3000000020636283e+07	   0.0000000000000000e+00	
   6.0710776198480002e+04	   6.3000000022513278e+07	   0.0000000000000000e+00	
   6.0710776209819996e+04	   6.3000000022366203e+07	   0.0000000000000000e+00	
   6.0710776221159998e+04	   6.3000000018674776e+07	   0.0000000000000000e+00	
   6.0710776232540004e+04	   6.3000000012502745e+07	   0.0000000000000000e+00	
   6.0710776243849999e+04	   6.3000000006730720e+07	   0.0000000000000000e+00	
   6.0710776255199999e+04	   6.2999999998439617e+07	   0.0000000000000000e+00	
   6.0710776266549998e+04	   6.2999999995858416e+07	   0.0000000000000000e+00	
   6.0710776277880002e+04	   6.3000000004471108e+07	   0.0000000000000000e+00	
   6.0710776289219997e+04	   6.3000000021488920e+07	   0.0000000000000000e+00	
   6.0710776300570004e+04	   6.3000000034050539e+07	   0.0000000000000000e+00	
   6.0710776311909998e+04	   6.3000000041191608e+07	   0.0000000000000000e+00	
   6.0710776323240003e+04	   6.3000000041940644e+07	   0.0000000000000000e+00	
   6.0710776334599999e+04	   6.3000000039770640e+07	   0.0000000000000000e+00	
   6.0710776345929997e+04	   6.3000000038627714e+07	   0.0000000000000000e+00	
   6.0710776357280003e+04	   6.3000000038029097e+07	   0.0000000000000000e+00	
   6.0710776368610001e+04	   6.3000000039785437e+07	   0.0000000000000000e+00	
   6.0710776379969997e+04	   6.3000000038306236e+07	   0.0000000000000000e+00	
   6.0710776391309999e+04	   6.3000000036504522e+07	   0.0000000000000000e+00	
   6.0710776402639996e+04	   6.3000000026355773e+07	   0.0000000000000000e+00	
   6.0710776413990003e+04	   6.3000000011614390e+07	   0.0000000000000000e+00	
   6.0710776425329997e+04	   6.2999999995167501e+07	   0.0000000000000000e+00	
   6.0710776436660002e+04	   6.2999999984071694e+07	   0.0000000000000000e+00	
   6.0710776448019998e+04	   6.2999999972836338e+07	   0.0000000000000000e+00	
   6.0710776459360000e+04	   6.2999999970481135e+07	   0.0000000000000000e+00	
   6.0710776470710000e+04	   6.2999999975008070e+07	   0.0000000000000000e+00	
   6.0710776482030000e+04	   6.2999999975090623e+07	   0.0000000000000000e+00	
   6.0710776493390003e+04	   6.2999999971629396e+07	   0.0000000000000000e+00	
   6.0710776504740003e+04	   6.2999999974240981e+07	   0.0000000000000000e+00	
   6.0710776516070000e+04	   6.2999999978321791e+07	   0.0000000000000000e+00	
   6.0710776527410002e+04	   6.2999999981678076e+07	   0.0000000000000000e+00	
   6.0710776538760001e+04	   6.2999999984806113e+07	   0.0000000000000000e+00	
   6.0710776550100003e+04	   6.2999999996811815e+07	   0.0000000000000000e+00	
   6.0710776561450002e+04	   6.3000000012132734e+07	   0.0000000000000000e+00	
   6.0710776572789997e+04	   6.3000000025822990e+07	   0.0000000000000000e+00	
   6.0710776584140003e+04	   6.3000000035630874e+07	   0.0000000000000000e+00	
   6.0710776595470001e+04	   6.3000000046583936e+07	   0.0000000000000000e+00	
   6.0710776606820000e+04	   6.3000000059070475e+07	   0.0000000000000000e+00	
   6.0710776618149997e+04	   6.3000000065441616e+07	   0.0000000000000000e+00	
   6.0710776629499996e+04	   6.3000000070473179e+07	   0.0000000000000000e+00	
   6.0710776640839998e+04	   6.3000000072876304e+07	   0.0000000000000000e+00	
   6.0710776652180000e+04	   6.3000000075385384e+07	   0.0000000000000000e+00	
   6.0710776663529999e+04	   6.3000000079265580e+07	   0.0000000000000000e+00	
   6.0710776674870001e+04	   6.3000000076791793e+07	   0.0000000000000000e+00	
   6.0710776686210003e+04	   6.3000000070795149e+07	   0.0000000000000000e+00	
   6.0710776697549998e+04	   6.3000000064391114e+07	   0.0000000000000000e+00	
   6.0710776708890000e+04	   6.3000000058905348e+07	   0.0000000000000000e+00	
   6.0710776720250004e+04	   6.3000000058645301e+07	   0.0000000000000000e+00	
   6.0710776731580001e+04	   6.3000000065597437e+07	   0.0000000000000000e+00	
   6.0710776742939997e+04	   6.3000000069548026e+07	   0.0000000000000000e+00	
   6.0710776754259998e+04	   6.3000000074012935e+07	   0.0000000000000000e+00	
   6.0710776765609997e+04	   6.3000000075217813e+07	   0.0000000000000000e+00	
   6.0710776776940002e+04	   6.3000000074663647e+07	   0.0000000000000000e+00	
   6.0710776788299998e+04	   6.3000000075495206e+07	   0.0000000000000000e+00	
   6.0710776799630003e+04	   6.3000000075707152e+07	   0.0000000000000000e+00	
   6.0710776810969997e+04	   6.3000000077673346e+07	   0.0000000000000000e+00	
   6.0710776822319996e+04	   6.3000000077684745e+07	   0.0000000000000000e+00	
   6.0710776833659998e+04	   6.3000000073031545e+07	   0.0000000000000000e+00	
   6.0710776845009997e+04	   6.3000000073057927e+07	   0.0000000000000000e+00	
   6.0710776856359997e+04	   6.3000000069251686e+07	   0.0000000000000000e+00	
   6.0710776867690001e+04	   6.3000000063779764e+07	   0.0000000000000000e+00	
   6.0710776879060002e+04	   6.3000000060774997e+07	   0.0000000000000000e+00	
   6.0710776890390000e+04	   6.3000000056279220e+07	   0.0000000000000000e+00	
   6.0710776901730002e+04	   6.3000000050364286e+07	   0.0000000000000000e+00	
   6.0710776913059999e+04	   6.3000000049953230e+07	   0.0000000000000000e+00	
   6.0710776924409998e+04	   6.3000000049282230e+07	   0.0000000000000000e+00	
   6.0710776935750000e+04	   6.3000000042736374e+07	   0.0000000000000000e+00	
   6.0710776947099999e+04	   6.3000000023665167e+07	   0.0000000000000000e+00	
   6.0710776958440001e+04	   6.3000000004490025e+07	   0.0000000000000000e+00	
   6.0710776969790000e+04	   6.2999999987090588e+07	   0.0000000000000000e+00	
