02/04/2025	11:38:50	(analyzed:  2/4/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60710.777562	50770.000000	113927.228293	105000000.000000	100000000.000600	28855037.999600	22737008.000020
60710.777574	51828.000000	113927.228563	105000000.001600	99999999.999800	28855038.000380	22737008.000160
60710.777586	52885.000000	113927.228506	105000000.000900	100000000.000900	28855038.000230	22737007.999950
60710.777598	53944.000000	113927.228379	104999999.999600	99999999.998300	28855038.000340	22737007.999900
60710.777611	55001.000000	113927.228366	105000000.000100	99999999.999800	28855037.999420	22737007.999980
60710.777623	56056.000000	113927.228396	105000000.001600	100000000.000400	28855037.999630	22737008.000020
60710.777635	57114.000000	113927.228449	104999999.999200	100000000.000100	28855038.000050	22737008.000060
60710.777647	58170.000000	113927.228467	105000000.001200	100000000.000700	28855038.000630	22737008.000060
60710.777660	59227.000000	113927.228167	104999999.999400	99999999.998800	28855038.000110	22737008.000080
60710.777672	60284.000000	113927.228408	104999999.999300	100000000.000300	28855037.999770	22737007.999910
60710.777684	61342.000000	113927.228649	105000000.000500	100000000.000400	28855037.999690	22737008.000070
60710.777696	62400.000000	113927.228257	104999999.999800	100000000.000000	28855037.999600	22737008.000050
60710.777708	63458.000000	113927.228353	105000000.001800	100000000.000300	28855038.000410	22737007.999960
60710.777721	64514.000000	113927.228479	104999999.999800	99999999.998600	28855037.999930	22737007.999940
60710.777733	65571.000000	113927.228492	105000000.001400	100000000.000000	28855037.999620	22737008.000100
60710.777745	66627.000000	113927.228241	105000000.000500	100000000.000400	28855038.000250	22737008.000080
60710.777757	67685.000000	113927.228374	105000000.000800	99999999.999200	28855038.000240	22737008.000070
60710.777770	68742.000000	NaN	NaN	NaN	NaN	NaN
60710.777782	69840.000000	NaN	NaN	NaN	NaN	NaN
60710.777795	70898.000000	NaN	NaN	NaN	NaN	NaN
60710.777807	71954.000000	113927.228346	105000000.001500	100000000.001000	NaN	22737008.000230
60710.777819	73012.000000	113927.228663	105000000.000600	100000000.000200	NaN	22737008.000090
60710.777831	74069.000000	113927.228410	105000000.000700	100000000.000800	NaN	22737008.000000
60710.777844	75126.000000	113927.228287	104999999.999300	99999999.997900	NaN	22737008.000130
60710.777856	76183.000000	113927.228376	105000000.000100	100000000.000300	NaN	22737008.000250
60710.777868	77240.000000	113927.228338	105000000.001200	99999999.999800	NaN	22737008.000030
60710.777880	78297.000000	113927.228542	105000000.001100	100000000.000300	NaN	22737007.999970
60710.777892	79352.000000	113927.228336	105000000.000000	100000000.001100	NaN	22737008.000000
60710.777905	80408.000000	113927.228180	105000000.000700	99999999.998200	NaN	22737007.999980
60710.777917	81465.000000	113927.228430	104999999.999100	99999999.999900	NaN	22737007.999940
60710.777929	82523.000000	113927.228583	105000000.001200	100000000.000600	NaN	22737007.999960
60710.777941	83579.000000	113927.228467	105000000.000700	99999999.999300	NaN	22737008.000020
60710.777954	84635.000000	113927.228398	105000000.000500	100000000.001100	NaN	22737008.000030
60710.777966	85692.000000	113927.228280	104999999.999400	99999999.998200	NaN	22737008.000080
60710.777978	86750.000000	113927.228588	104999999.999700	100000000.000600	NaN	22737008.000110
60710.777990	87806.000000	113927.228351	105000000.000400	100000000.000800	NaN	22737008.000100
60710.778003	88863.000000	113927.228406	105000000.000500	99999999.999600	NaN	22737008.000060
60710.778015	89919.000000	113927.228054	105000000.000500	100000000.000200	NaN	22737007.999870
60710.778027	90975.000000	113927.228523	105000000.000200	99999999.997900	NaN	22737007.999950
60710.778039	92033.000000	113927.228171	105000000.000000	100000000.000400	NaN	22737007.999870
60710.778051	93090.000000	113927.228386	104999999.999800	100000000.000700	NaN	22737007.999980
60710.778064	94146.000000	113927.228451	105000000.001300	99999999.999900	NaN	22737007.999990
60710.778076	95204.000000	113927.228579	104999999.999700	100000000.000900	NaN	22737007.999910
60710.778088	96260.000000	113927.228519	105000000.001500	99999999.997800	NaN	22737008.000030
60710.778100	97317.000000	113927.228277	105000000.000100	100000000.000100	NaN	22737008.000120
60710.778113	98372.000000	113927.228472	105000000.001000	100000000.000600	NaN	22737008.000050
60710.778125	99429.000000	113927.228243	105000000.001500	99999999.999200	NaN	22737007.999950
60710.778137	100484.000000	113927.228317	104999999.999500	100000000.001300	NaN	22737008.000070
60710.778149	101541.000000	113927.228485	105000000.000000	99999999.999100	NaN	22737008.000020
60710.778161	102597.000000	113927.228661	105000000.001200	100000000.000300	NaN	22737008.000080
60710.778174	103653.000000	113927.228432	105000000.000600	100000000.000600	NaN	22737007.999930
60710.778186	104710.000000	113927.228185	105000000.000500	99999999.999900	NaN	22737007.999960
60710.778198	105766.000000	113927.228433	104999999.999800	100000000.000800	NaN	22737007.999950
60710.778210	106822.000000	113927.228657	105000000.001500	99999999.998500	NaN	22737008.000130
60710.778223	107879.000000	113927.228429	104999999.999100	100000000.000300	NaN	22737007.999900
60710.778235	108936.000000	113927.228349	104999999.999500	100000000.001000	NaN	22737008.000120
60710.778247	109993.000000	113927.228228	105000000.000400	99999999.999900	NaN	22737008.000120
60710.778259	111048.000000	113927.228575	105000000.000500	100000000.001000	NaN	22737008.000000
60710.778272	112105.000000	113927.228497	105000000.000300	99999999.997900	NaN	22737008.000060
60710.778284	113162.000000	113927.228132	105000000.000300	100000000.000100	NaN	22737008.000040
60710.778296	114218.000000	NaN	NaN	NaN	NaN	NaN
60710.778308	115274.000000	113927.228518	105000000.000600	99999999.999500	NaN	22737008.000000
60710.778320	116330.000000	113927.228306	105000000.000200	100000000.000700	NaN	22737007.999860
60710.778333	117389.000000	113927.228731	105000000.000300	99999999.998000	NaN	22737008.000020
60710.778345	118446.000000	113927.228171	104999999.999800	100000000.000200	NaN	22737007.999980
60710.778357	119501.000000	113927.228443	105000000.001300	100000000.000700	NaN	22737008.000080
60710.778369	120559.000000	113927.228516	104999999.999800	99999999.999400	NaN	22737008.000010
60710.778382	121616.000000	113927.228273	105000000.000200	100000000.000800	NaN	22737007.999990
60710.778394	122671.000000	113927.228705	104999999.999900	99999999.997900	NaN	22737007.999960
60710.778406	123729.000000	113927.228395	105000000.000200	100000000.000400	NaN	22737008.000000
60710.778418	124785.000000	113927.228264	105000000.000100	100000000.000500	NaN	22737008.000010
60710.778431	125843.000000	113927.228516	105000000.001400	99999999.999900	NaN	22737007.999990
60710.778443	126900.000000	113927.228392	105000000.000700	100000000.000100	NaN	22737008.000020
60710.778455	127957.000000	113927.228308	104999999.999500	99999999.998400	NaN	22737007.999980
60710.778467	129014.000000	113927.228353	105000000.000400	99999999.999800	NaN	22737008.000030
60710.778479	130070.000000	113927.228215	105000000.000200	100000000.000400	NaN	22737007.999910
60710.778492	131125.000000	113927.228648	105000000.000400	99999999.999300	NaN	22737008.000140
60710.778504	132185.000000	113927.228360	105000000.001800	100000000.000700	NaN	22737007.999960
60710.778516	133241.000000	113927.228265	104999999.999300	99999999.998200	NaN	22737008.000050
60710.778528	134299.000000	113927.228693	105000000.000100	100000000.000300	NaN	22737008.000220
60710.778541	135358.000000	113927.228467	105000000.000000	100000000.000900	NaN	22737008.000130
60710.778553	136413.000000	113927.227947	105000000.000100	99999999.999200	NaN	22737007.999880
60710.778565	137472.000000	113927.228486	105000000.000700	100000000.001000	NaN	22737008.000050
60710.778577	138530.000000	113927.228697	105000000.000700	99999999.998500	NaN	22737008.000050
60710.778590	139587.000000	113927.228219	105000000.001400	99999999.999900	NaN	22737008.000250
60710.778602	140645.000000	113927.228322	104999999.999900	100000000.000900	NaN	22737007.999960
60710.778614	141702.000000	113927.228520	105000000.001100	99999999.999400	NaN	22737007.999970
60710.778626	142760.000000	113927.228422	104999999.999300	100000000.000800	NaN	22737007.999960
60710.778639	143816.000000	113927.228370	105000000.000800	99999999.998200	NaN	22737007.999970
60710.778651	144874.000000	113927.228104	105000000.001500	99999999.999800	NaN	22737007.999930
60710.778663	145931.000000	113927.228647	105000000.001200	100000000.000400	NaN	22737007.999920
60710.778675	146987.000000	113927.228323	105000000.000700	99999999.999700	NaN	22737007.999960
60710.778688	148043.000000	113927.228315	105000000.000700	100000000.000600	NaN	22737007.999930
60710.778700	149100.000000	113927.228327	104999999.999500	99999999.998300	NaN	22737008.000120
60710.778712	150156.000000	113927.228281	105000000.000600	100000000.000200	NaN	22737007.999980
60710.778724	151213.000000	113927.228567	104999999.999500	100000000.001200	NaN	22737008.000140
60710.778736	152270.000000	113927.228200	105000000.002100	99999999.999300	NaN	22737007.999870
60710.778749	153327.000000	113927.228722	105000000.001500	100000000.000300	NaN	22737007.999830
60710.778761	154383.000000	113927.228385	105000000.000200	99999999.999100	NaN	22737008.000060
60710.778773	155438.000000	113927.228245	104999999.999400	100000000.000400	NaN	22737008.000110
60710.778785	156495.000000	113927.228256	105000000.001400	100000000.000500	NaN	22737008.000030
60710.778798	157552.000000	113927.228456	105000000.000600	99999999.999500	NaN	22737008.000160
60710.778810	158609.000000	113927.228229	104999999.999700	100000000.000600	NaN	22737008.000090
60710.778822	159667.000000	113927.228547	105000000.001500	99999999.998400	28855037.999800	22737008.000040
60710.778834	160723.000000	113927.228377	105000000.000700	99999999.999800	28855037.999800	22737007.999980
60710.778846	161781.000000	113927.228221	104999999.999400	100000000.000300	28855037.999640	22737008.000110
60710.778859	162839.000000	113927.228272	105000000.001300	99999999.999400	28855038.000480	22737008.000130
60710.778871	163897.000000	113927.228473	104999999.999400	100000000.000200	28855037.999980	22737007.999910
60710.778883	164953.000000	113927.228550	105000000.000000	99999999.998800	28855037.999670	22737008.000010
60710.778895	166012.000000	113927.228505	105000000.001200	100000000.000200	28855038.000050	22737008.000010
60710.778908	167068.000000	113927.228116	105000000.001400	100000000.000400	28855038.000030	22737008.000060
60710.778920	168124.000000	113927.228553	104999999.999500	99999999.999000	28855038.000000	22737007.999890
60710.778932	169179.000000	113927.228352	104999999.999400	100000000.000800	28855037.999900	22737007.999960
60710.778944	170237.000000	113927.228417	105000000.000300	99999999.999100	28855038.000030	22737008.000030
60710.778957	171295.000000	113927.228101	105000000.000400	99999999.999700	28855038.000100	22737008.000040
60710.778969	172352.000000	113927.228621	104999999.999900	100000000.000600	28855037.999940	22737008.000070
60710.778981	173410.000000	113927.228255	105000000.000500	99999999.999300	28855038.000230	22737007.999930
60710.778993	174467.000000	113927.228642	104999999.999900	100000000.000400	28855038.000020	22737007.999940
60710.779006	175525.000000	113927.228328	105000000.000700	99999999.998900	28855038.000070	22737007.999980
60710.779018	176582.000000	113927.228532	105000000.001600	100000000.000100	28855038.000150	22737007.999930
60710.779030	177639.000000	113927.228511	105000000.000600	100000000.000400	28855038.000010	22737007.999820
60710.779042	178696.000000	113927.228339	105000000.000700	99999999.999000	28855038.000260	22737007.999950
60710.779054	179751.000000	113927.228208	105000000.000100	100000000.000500	28855037.999860	22737008.000140
60710.779067	180808.000000	113927.228266	105000000.000200	99999999.999000	28855037.999990	22737007.999970
60710.779079	181864.000000	113927.228586	105000000.001100	100000000.000100	28855037.999910	22737008.000240
60710.779091	182921.000000	113927.228605	105000000.001300	100000000.000700	28855038.000120	22737007.999970
60710.779103	183979.000000	113927.228346	104999999.999400	99999999.998800	28855037.999670	22737008.000120
60710.779116	185034.000000	113927.228223	105000000.000300	100000000.000500	28855037.999750	22737008.000010
60710.779128	186091.000000	113927.228499	105000000.001500	99999999.998400	28855037.999940	22737008.000090
60710.779140	187148.000000	113927.228395	105000000.000600	100000000.000300	28855038.000370	22737007.999970
60710.779152	188202.000000	113927.228294	104999999.999500	100000000.000900	28855038.000060	22737007.999910
60710.779165	189259.000000	113927.228360	105000000.001300	99999999.998800	28855038.000160	22737008.000160
60710.779177	190317.000000	113927.228455	104999999.999500	99999999.999600	28855037.999980	22737008.000010
60710.779189	191375.000000	113927.228438	105000000.001500	99999999.998800	28855037.999950	22737007.999870
60710.779201	192432.000000	113927.228280	104999999.999700	100000000.000100	28855038.000250	22737008.000090
60710.779213	193487.000000	113927.228449	105000000.001500	100000000.001300	28855038.000510	22737007.999950
60710.779226	194544.000000	113927.228356	105000000.000700	99999999.998500	28855038.000100	22737008.000100
60710.779238	195601.000000	113927.228425	104999999.999800	100000000.000500	28855038.000040	22737007.999980
60710.779250	196658.000000	113927.228334	104999999.999700	99999999.999300	28855037.999990	22737007.999900
60710.779262	197714.000000	113927.228489	105000000.001300	100000000.000100	28855037.999720	22737007.999940
60710.779275	198771.000000	113927.228154	104999999.999100	100000000.000600	28855038.000190	22737008.000170
60710.779287	199830.000000	113927.228522	105000000.001400	99999999.998700	28855037.999990	22737007.999960
60710.779299	200887.000000	113927.228449	105000000.000800	100000000.000100	28855037.999810	22737007.999840
60710.779311	201943.000000	113927.228426	104999999.999700	99999999.999800	28855037.999980	22737008.000090
60710.779324	203000.000000	113927.228276	105000000.001700	100000000.000000	28855038.000190	22737007.999950
60710.779336	204055.000000	113927.228672	104999999.999200	100000000.000300	28855038.000220	22737007.999920
60710.779348	205113.000000	113927.228362	104999999.999900	99999999.999000	28855038.000080	22737008.000030
60710.779360	206170.000000	113927.228328	105000000.000400	100000000.000400	28855037.999640	22737008.000020
60710.779372	207226.000000	113927.228522	105000000.001600	99999999.999400	28855038.000020	22737007.999970
60710.779385	208285.000000	113927.228289	105000000.000500	99999999.999900	28855038.000060	22737007.999960
60710.779397	209341.000000	113927.228541	104999999.999200	100000000.000400	28855037.999950	22737008.000060
60710.779409	210400.000000	113927.228186	105000000.000100	99999999.999100	28855038.000430	22737007.999940
60710.779421	211457.000000	113927.228078	105000000.001500	100000000.000700	28855037.999580	22737007.999940
60710.779434	212514.000000	113927.228523	105000000.000600	99999999.999300	28855037.999960	22737008.000200
60710.779446	213570.000000	113927.228551	105000000.000400	99999999.999300	28855037.999780	22737007.999980
60710.779458	214627.000000	113927.228391	105000000.000200	100000000.000700	28855038.000000	22737008.000190
60710.779470	215683.000000	113927.228289	104999999.999500	99999999.998500	28855038.000190	22737008.000050
60710.779483	216741.000000	113927.228305	104999999.999700	100000000.000300	28855038.000100	22737007.999760
60710.779495	217797.000000	113927.228508	105000000.001600	99999999.999400	28855037.999800	22737007.999910
60710.779507	218855.000000	113927.228295	105000000.001200	100000000.000300	28855038.000380	22737008.000040
60710.779519	219911.000000	113927.228363	105000000.000500	100000000.000800	28855038.000010	22737007.999990
60710.779532	220968.000000	113927.228694	105000000.000700	99999999.998900	28855037.999830	22737008.000010
60710.779544	222024.000000	113927.228329	105000000.000300	100000000.000900	28855037.999820	22737007.999940
60710.779556	223081.000000	113927.228376	105000000.000600	99999999.999900	28855037.999800	22737008.000030
60710.779568	224140.000000	113927.228522	104999999.999200	100000000.000000	28855037.999840	22737008.000090
60710.779580	225197.000000	113927.228256	105000000.001400	100000000.000600	28855037.999710	22737007.999910
60710.779593	226254.000000	113927.228469	104999999.999800	99999999.998500	28855038.000360	22737008.000150
60710.779605	227311.000000	113927.228322	105000000.000200	100000000.000400	28855037.999760	22737007.999860
60710.779617	228367.000000	113927.228565	105000000.001300	99999999.999500	28855038.000550	22737007.999980
60710.779629	229426.000000	113927.228017	105000000.000500	99999999.999500	28855038.000050	22737008.000230
60710.779642	230482.000000	113927.228527	104999999.999600	100000000.000400	28855038.000040	22737008.000060
60710.779654	231538.000000	113927.228677	105000000.000000	99999999.998800	28855038.000110	22737007.999960
60710.779666	232595.000000	113927.228199	105000000.001400	100000000.000200	28855038.000130	22737008.000030
60710.779678	233651.000000	113927.228448	105000000.000800	99999999.999700	28855037.999760	22737007.999990
60710.779691	234707.000000	113927.228425	105000000.000100	99999999.999800	28855037.999940	22737008.000030
60710.779703	235764.000000	113927.228439	104999999.999400	100000000.000600	28855037.999910	22737008.000010
60710.779715	236820.000000	113927.228299	105000000.000400	99999999.998500	28855038.000110	22737008.000210
60710.779727	237875.000000	113927.228418	105000000.000100	100000000.000400	28855037.999860	22737007.999880
60710.779739	238931.000000	113927.228648	105000000.000300	99999999.999700	28855038.000400	22737008.000040
60710.779752	239987.000000	113927.228219	105000000.001200	99999999.999900	28855037.999760	22737008.000130
60710.779764	241044.000000	113927.228424	105000000.001000	100000000.000000	28855037.999430	22737008.000160
60710.779776	242101.000000	113927.228454	104999999.999200	99999999.998800	28855038.000230	22737007.999990
60710.779788	243158.000000	113927.228514	105000000.001100	100000000.000500	28855038.000100	22737007.999820
60710.779801	244213.000000	113927.228266	104999999.999700	100000000.000200	28855037.999920	22737008.000040
60710.779813	245269.000000	113927.228464	105000000.001300	99999999.999700	28855037.999780	22737008.000000
60710.779825	246325.000000	113927.228487	105000000.000700	100000000.001100	28855038.000270	22737007.999970
60710.779837	247383.000000	113927.228417	104999999.999600	99999999.998700	28855038.000020	22737008.000160
60710.779850	248440.000000	113927.228272	105000000.001200	100000000.000400	28855038.000190	22737008.000120
60710.779862	249497.000000	113927.228259	105000000.000600	100000000.000200	28855037.999670	22737008.000110
60710.779874	250554.000000	113927.228560	104999999.999600	99999999.999900	28855038.000040	22737008.000090
60710.779886	251610.000000	113927.228678	105000000.000100	100000000.000600	28855038.000030	22737008.000020
60710.779898	252667.000000	113927.228317	105000000.000200	99999999.998400	28855038.000040	22737007.999920
60710.779911	253723.000000	113927.228207	105000000.000100	100000000.000200	28855038.000190	22737007.999980
60710.779923	254781.000000	113927.228445	105000000.001100	100000000.000000	28855037.999820	22737008.000160
60710.779935	255837.000000	113927.228563	104999999.999700	99999999.999300	28855038.000110	22737008.000170
60710.779947	256894.000000	113927.228383	104999999.999700	100000000.000700	28855037.999910	22737007.999940
60710.779960	257950.000000	113927.228194	105000000.001800	99999999.998200	28855038.000040	22737008.000060
60710.779972	259006.000000	113927.228679	105000000.001200	100000000.000500	28855038.000060	22737007.999870
60710.779984	260062.000000	113927.227962	104999999.999300	100000000.000100	28855038.000070	22737008.000040
60710.779996	261119.000000	113927.228296	104999999.999800	99999999.999600	28855037.999690	22737007.999950
60710.780008	262175.000000	113927.228974	105000000.001800	100000000.000800	28855038.000040	22737008.000040
60710.780021	263232.000000	113927.228207	104999999.999600	99999999.998300	28855038.000280	22737007.999810
60710.780033	264288.000000	113927.228287	105000000.000300	100000000.000400	28855038.000010	22737008.000070
60710.780045	265345.000000	113927.228449	105000000.001400	100000000.000100	28855037.999900	22737008.000130
60710.780057	266402.000000	113927.228499	105000000.000900	100000000.000000	28855037.999740	22737008.000050
60710.780070	267459.000000	113927.228467	104999999.999200	100000000.000800	28855037.999810	22737008.000070
60710.780082	268515.000000	113927.228212	105000000.001500	99999999.998200	28855037.999760	22737008.000130
60710.780094	269572.000000	113927.228371	105000000.000600	100000000.000500	28855037.999650	22737008.000020
60710.780106	270628.000000	113927.228632	104999999.999500	100000000.000200	28855038.000020	22737008.000110
60710.780119	271688.000000	113927.228296	105000000.001500	100000000.000000	28855037.999550	22737008.000040
60710.780131	272744.000000	113927.228464	105000000.000200	100000000.000600	28855037.999760	22737008.000040
60710.780143	273799.000000	113927.228469	105000000.000800	99999999.998300	28855038.000660	22737007.999920
60710.780155	274857.000000	113927.228365	105000000.000400	100000000.000300	28855037.999950	22737007.999920
60710.780167	275912.000000	113927.228311	105000000.000600	100000000.000700	28855037.999940	22737008.000070
60710.780180	276968.000000	113927.228476	105000000.001000	99999999.999600	28855038.000030	22737008.000020
60710.780192	278024.000000	113927.228275	104999999.999400	100000000.000300	28855037.999930	22737007.999850
60710.780204	279081.000000	113927.228466	104999999.999800	99999999.998400	28855038.000030	22737007.999950
60710.780216	280138.000000	113927.228422	105000000.001100	100000000.000200	28855037.999790	22737007.999870
60710.780229	281195.000000	113927.228439	105000000.000800	100000000.000400	28855037.999910	22737007.999980
60710.780241	282251.000000	113927.228532	104999999.999400	99999999.999300	28855038.000150	22737008.000020
60710.780253	283308.000000	113927.228373	104999999.999800	100000000.000900	28855038.000070	22737008.000110
60710.780265	284364.000000	113927.228262	105000000.000500	99999999.997700	28855037.999890	22737007.999950
60710.780278	285420.000000	113927.228260	104999999.999900	100000000.000000	28855038.000060	22737007.999920
60710.780290	286477.000000	113927.228622	105000000.001500	100000000.000200	28855038.000310	22737008.000020
60710.780302	287533.000000	113927.228383	104999999.999900	100000000.000300	28855038.000040	22737007.999880
60710.780314	288591.000000	113927.228420	105000000.001400	100000000.000900	28855037.999980	22737008.000210
60710.780326	289650.000000	113927.228322	105000000.000800	99999999.998300	28855038.000120	22737008.000000
60710.780339	290706.000000	113927.228128	104999999.999900	100000000.000100	28855038.000180	22737008.000060
60710.780351	291763.000000	113927.228779	105000000.000500	100000000.000500	28855038.000050	22737008.000080
60710.780363	292818.000000	113927.228631	104999999.999300	99999999.999800	28855037.999930	22737008.000010
60710.780375	293877.000000	113927.228206	104999999.999800	100000000.000900	28855037.999920	22737007.999960
60710.780388	294934.000000	113927.228131	105000000.000000	99999999.998200	28855038.000010	22737008.000120
60710.780400	295990.000000	113927.228503	105000000.001900	99999999.999700	28855038.000230	22737007.999940
60710.780412	297047.000000	113927.228413	104999999.999500	100000000.000400	28855037.999720	22737007.999950
60710.780424	298105.000000	113927.228325	105000000.001700	99999999.999800	28855037.999990	22737007.999930
60710.780437	299161.000000	113927.228391	105000000.000800	100000000.001000	28855038.000000	22737008.000190
60710.780449	300219.000000	113927.228361	105000000.000500	99999999.997500	28855037.999800	22737008.000060
60710.780461	301277.000000	113927.228763	104999999.999400	100000000.000400	28855037.999640	22737007.999910
60710.780473	302334.000000	113927.228253	105000000.001500	100000000.000300	28855038.000080	22737007.999820
60710.780486	303390.000000	113927.228382	105000000.000900	99999999.999500	28855038.000170	22737008.000070
60710.780498	304448.000000	113927.228453	104999999.999200	100000000.001000	28855037.999920	22737008.000000
60710.780510	305505.000000	113927.228377	105000000.000000	99999999.997900	28855038.000060	22737007.999930
60710.780522	306561.000000	113927.228520	105000000.001300	100000000.000400	28855037.999980	22737007.999900
60710.780534	307618.000000	113927.228361	105000000.001100	100000000.000500	28855037.999860	22737008.000130
60710.780547	308675.000000	113927.228095	105000000.000500	99999999.999500	28855038.000270	22737007.999900
60710.780559	309731.000000	113927.228734	105000000.000000	100000000.000400	28855037.999770	22737007.999960
60710.780571	310788.000000	113927.228469	104999999.999300	99999999.998400	28855037.999860	22737007.999940
60710.780583	311845.000000	113927.228406	105000000.001500	99999999.999800	28855038.000110	22737008.000120
60710.780596	312903.000000	113927.228432	105000000.001100	100000000.000500	28855037.999950	22737008.000020
60710.780608	313962.000000	113927.228442	104999999.999500	99999999.999500	28855037.999990	22737007.999870
60710.780620	315018.000000	113927.228416	104999999.999700	100000000.000900	28855037.999930	22737007.999830
60710.780632	316076.000000	113927.228634	105000000.001500	99999999.998400	28855038.000140	22737007.999850
60710.780645	317134.000000	113927.228253	105000000.000900	100000000.000400	28855038.000000	22737008.000050
60710.780657	318190.000000	113927.228533	105000000.000600	100000000.000400	28855038.000020	22737008.000010
60710.780669	319247.000000	113927.228335	105000000.000400	99999999.999200	28855038.000070	22737007.999920
60710.780681	320303.000000	113927.228468	105000000.000800	100000000.001100	28855037.999950	22737008.000000
60710.780694	321361.000000	113927.228699	104999999.999500	99999999.998500	28855037.999650	22737008.000170
60710.780706	322416.000000	113927.228389	105000000.000900	99999999.999900	28855037.999930	22737008.000010
60710.780718	323472.000000	113927.228230	105000000.000900	100000000.000500	28855037.999800	22737008.000000
