#Frequency shifts file for ErYb measurement of Al+ frequency
#  Data recorded on 02-04-2025, analyzed on 02-05-2025.
#
#  All shifts are in Hz as referenced to the Al+ resonance near 267.4 nm.
#
#  To calculate the clock frequency use: f_atom = (M/N)*f_comb + f_shift.
#    - Here, M = 4, N = 1, f_comb is the frequency measured at the comb and f_shift is given in the data columns.
#    - Frequencies are not corrected for maser offsets.
#    - Data taken using maser ST008 to reference all synthesizers.
#
#  Static shifts are compiled in static_shifts_MgAl.m for reference.
#
#  First 300 seconds and last 60 seconds of lock times removed.
#
#  Gravitational redshift of the atoms with respect to geodetic marker 1H116 included.
#
#  Total lock duration: 16341.9455 s
#
#  Servo parameters:
#    Contrast: Probe -1: 0.79 Probe +1:0.74
#    Servo Error: 0.00314+/-0.0064 Hz
#    Difference between probe beams: 0.00216+/-0.0086 Hz
#
#  Feedback and drift rate compensation applied to fiber-noise aom for ErYb
#    Nominal AOM frequency: 37 MHz
#
#  2nd-order Zeeman shifts calculated based on real-time B-field calibration.
#    Delta_ZS2 = -0.7191+/-0.00024 Hz
#
t_mjd	f_shift [Hz]	IS_GOOD
60710.2916667	204500000.000000	0
60710.2916782	204500000.000000	0
60710.2916898	204500000.000000	0
60710.2917014	204500000.000000	0
60710.2917130	204500000.000000	0
60710.2917245	204500000.000000	0
60710.2917361	204500000.000000	0
60710.2917477	204500000.000000	0
60710.2917593	204500000.000000	0
60710.2917708	204500000.000000	0
60710.2917824	204500000.000000	0
60710.2917940	204500000.000000	0
60710.2918056	204500000.000000	0
60710.2918171	204500000.000000	0
60710.2918287	204500000.000000	0
60710.2918403	204500000.000000	0
60710.2918519	204500000.000000	0
60710.2918634	204500000.000000	0
60710.2918750	204500000.000000	0
60710.2918866	204500000.000000	0
60710.2918981	204500000.000000	0
60710.2919097	204500000.000000	0
60710.2919213	204500000.000000	0
60710.2919329	204500000.000000	0
60710.2919444	204500000.000000	0
60710.2919560	204500000.000000	0
60710.2919676	204500000.000000	0
60710.2919792	204500000.000000	0
60710.2919907	204500000.000000	0
60710.2920023	204500000.000000	0
60710.2920139	204500000.000000	0
60710.2920255	204500000.000000	0
60710.2920370	204500000.000000	0
60710.2920486	204500000.000000	0
60710.2920602	204500000.000000	0
60710.2920718	204500000.000000	0
60710.2920833	204500000.000000	0
60710.2920949	204500000.000000	0
60710.2921065	204500000.000000	0
60710.2921181	204500000.000000	0
60710.2921296	204500000.000000	0
60710.2921412	204500000.000000	0
60710.2921528	204500000.000000	0
60710.2921644	204500000.000000	0
60710.2921759	204500000.000000	0
60710.2921875	204500000.000000	0
60710.2921991	204500000.000000	0
60710.2922106	204500000.000000	0
60710.2922222	204500000.000000	0
60710.2922338	204500000.000000	0
60710.2922454	204500000.000000	0
60710.2922569	204500000.000000	0
60710.2922685	204500000.000000	0
60710.2922801	204500000.000000	0
60710.2922917	204500000.000000	0
60710.2923032	204500000.000000	0
60710.2923148	204500000.000000	0
60710.2923264	204500000.000000	0
60710.2923380	204500000.000000	0
60710.2923495	204500000.000000	0
60710.2923611	204500000.000000	0
60710.2923727	204500000.000000	0
60710.2923843	204500000.000000	0
60710.2923958	204500000.000000	0
60710.2924074	204500000.000000	0
60710.2924190	204500000.000000	0
60710.2924306	204500000.000000	0
60710.2924421	204500000.000000	0
60710.2924537	204500000.000000	0
60710.2924653	204500000.000000	0
60710.2924769	204500000.000000	0
60710.2924884	204500000.000000	0
60710.2925000	204500000.000000	0
60710.2925116	204500000.000000	0
60710.2925231	204500000.000000	0
60710.2925347	204500000.000000	0
60710.2925463	204500000.000000	0
60710.2925579	204500000.000000	0
60710.2925694	204500000.000000	0
60710.2925810	204500000.000000	0
60710.2925926	204500000.000000	0
60710.2926042	204500000.000000	0
60710.2926157	204500000.000000	0
60710.2926273	204500000.000000	0
60710.2926389	204500000.000000	0
60710.2926505	204500000.000000	0
60710.2926620	204500000.000000	0
60710.2926736	204500000.000000	0
60710.2926852	204500000.000000	0
60710.2926968	204500000.000000	0
60710.2927083	204500000.000000	0
60710.2927199	204500000.000000	0
60710.2927315	204500000.000000	0
60710.2927431	204500000.000000	0
60710.2927546	204500000.000000	0
60710.2927662	204500000.000000	0
60710.2927778	204500000.000000	0
60710.2927894	204500000.000000	0
60710.2928009	204500000.000000	0
60710.2928125	204500000.000000	0
60710.2928241	204500000.000000	0
60710.2928356	204500000.000000	0
60710.2928472	204500000.000000	0
60710.2928588	204500000.000000	0
60710.2928704	204500000.000000	0
60710.2928819	204500000.000000	0
60710.2928935	204500000.000000	0
60710.2929051	204500000.000000	0
60710.2929167	204500000.000000	0
60710.2929282	204500000.000000	0
60710.2929398	204500000.000000	0
60710.2929514	204500000.000000	0
60710.2929630	204500000.000000	0
60710.2929745	204500000.000000	0
60710.2929861	204500000.000000	0
60710.2929977	204500000.000000	0
60710.2930093	204500000.000000	0
60710.2930208	204500000.000000	0
60710.2930324	204500000.000000	0
60710.2930440	204500000.000000	0
60710.2930556	204500000.000000	0
60710.2930671	204500000.000000	0
60710.2930787	204500000.000000	0
60710.2930903	204500000.000000	0
60710.2931019	204500000.000000	0
60710.2931134	204500000.000000	0
60710.2931250	204500000.000000	0
60710.2931366	204500000.000000	0
60710.2931481	204500000.000000	0
60710.2931597	204500000.000000	0
60710.2931713	204500000.000000	0
60710.2931829	204500000.000000	0
60710.2931944	204500000.000000	0
60710.2932060	204500000.000000	0
60710.2932176	204500000.000000	0
60710.2932292	204500000.000000	0
60710.2932407	204500000.000000	0
60710.2932523	204500000.000000	0
60710.2932639	204500000.000000	0
60710.2932755	204500000.000000	0
60710.2932870	204500000.000000	0
60710.2932986	204500000.000000	0
60710.2933102	204500000.000000	0
60710.2933218	204500000.000000	0
60710.2933333	204500000.000000	0
60710.2933449	204500000.000000	0
60710.2933565	204500000.000000	0
60710.2933681	204500000.000000	0
60710.2933796	204500000.000000	0
60710.2933912	204500000.000000	0
60710.2934028	204500000.000000	0
60710.2934144	204500000.000000	0
60710.2934259	204500000.000000	0
60710.2934375	204500000.000000	0
60710.2934491	204500000.000000	0
60710.2934606	204500000.000000	0
60710.2934722	204500000.000000	0
60710.2934838	204500000.000000	0
60710.2934954	204500000.000000	0
60710.2935069	204500000.000000	0
60710.2935185	204500000.000000	0
60710.2935301	204500000.000000	0
60710.2935417	204500000.000000	0
60710.2935532	204500000.000000	0
60710.2935648	204500000.000000	0
60710.2935764	204500000.000000	0
60710.2935880	204500000.000000	0
60710.2935995	204500000.000000	0
60710.2936111	204500000.000000	0
60710.2936227	204500000.000000	0
60710.2936343	204500000.000000	0
60710.2936458	204500000.000000	0
60710.2936574	204500000.000000	0
60710.2936690	204500000.000000	0
60710.2936806	204500000.000000	0
60710.2936921	204500000.000000	0
60710.2937037	204500000.000000	0
60710.2937153	204500000.000000	0
60710.2937269	204500000.000000	0
60710.2937384	204500000.000000	0
60710.2937500	204500000.000000	0
60710.2937616	204500000.000000	0
60710.2937731	204500000.000000	0
60710.2937847	204500000.000000	0
60710.2937963	204500000.000000	0
60710.2938079	204500000.000000	0
60710.2938194	204500000.000000	0
60710.2938310	204500000.000000	0
60710.2938426	204500000.000000	0
60710.2938542	204500000.000000	0
60710.2938657	204500000.000000	0
60710.2938773	204500000.000000	0
60710.2938889	204500000.000000	0
60710.2939005	204500000.000000	0
60710.2939120	204500000.000000	0
60710.2939236	204500000.000000	0
60710.2939352	204500000.000000	0
60710.2939468	204500000.000000	0
60710.2939583	204500000.000000	0
60710.2939699	204500000.000000	0
60710.2939815	204500000.000000	0
60710.2939931	204500000.000000	0
60710.2940046	204500000.000000	0
60710.2940162	204500000.000000	0
60710.2940278	204500000.000000	0
60710.2940394	204500000.000000	0
60710.2940509	204500000.000000	0
60710.2940625	204500000.000000	0
60710.2940741	204500000.000000	0
60710.2940856	204500000.000000	0
60710.2940972	204500000.000000	0
60710.2941088	204500000.000000	0
60710.2941204	204500000.000000	0
60710.2941319	204500000.000000	0
60710.2941435	204500000.000000	0
60710.2941551	204500000.000000	0
60710.2941667	204500000.000000	0
60710.2941782	204500000.000000	0
60710.2941898	204500000.000000	0
60710.2942014	204500000.000000	0
60710.2942130	204500000.000000	0
60710.2942245	204500000.000000	0
60710.2942361	204500000.000000	0
60710.2942477	204500000.000000	0
60710.2942593	204500000.000000	0
60710.2942708	204500000.000000	0
60710.2942824	204500000.000000	0
60710.2942940	204500000.000000	0
60710.2943056	204500000.000000	0
60710.2943171	204500000.000000	0
60710.2943287	204500000.000000	0
60710.2943403	204500000.000000	0
60710.2943519	204500000.000000	0
60710.2943634	204500000.000000	0
60710.2943750	204500000.000000	0
60710.2943866	204500000.000000	0
60710.2943981	204500000.000000	0
60710.2944097	204500000.000000	0
60710.2944213	204500000.000000	0
60710.2944329	204500000.000000	0
60710.2944444	204500000.000000	0
60710.2944560	204500000.000000	0
60710.2944676	204500000.000000	0
60710.2944792	204500000.000000	0
60710.2944907	204500000.000000	0
60710.2945023	204500000.000000	0
60710.2945139	204500000.000000	0
60710.2945255	204500000.000000	0
60710.2945370	204500000.000000	0
60710.2945486	204500000.000000	0
60710.2945602	204500000.000000	0
60710.2945718	204500000.000000	0
60710.2945833	204500000.000000	0
60710.2945949	204500000.000000	0
60710.2946065	204500000.000000	0
60710.2946181	204500000.000000	0
60710.2946296	204500000.000000	0
60710.2946412	204500000.000000	0
60710.2946528	204500000.000000	0
60710.2946644	204500000.000000	0
60710.2946759	204500000.000000	0
60710.2946875	204500000.000000	0
60710.2946991	204500000.000000	0
60710.2947106	204500000.000000	0
60710.2947222	204500000.000000	0
60710.2947338	204500000.000000	0
60710.2947454	204500000.000000	0
60710.2947569	204500000.000000	0
60710.2947685	204500000.000000	0
60710.2947801	204500000.000000	0
60710.2947917	204500000.000000	0
60710.2948032	204500000.000000	0
60710.2948148	204500000.000000	0
60710.2948264	204500000.000000	0
60710.2948380	204500000.000000	0
60710.2948495	204500000.000000	0
60710.2948611	204500000.000000	0
60710.2948727	204500000.000000	0
60710.2948843	204500000.000000	0
60710.2948958	204500000.000000	0
60710.2949074	204500000.000000	0
60710.2949190	204500000.000000	0
60710.2949306	204500000.000000	0
60710.2949421	204500000.000000	0
60710.2949537	204500000.000000	0
60710.2949653	204500000.000000	0
60710.2949769	204500000.000000	0
60710.2949884	204500000.000000	0
60710.2950000	204500000.000000	0
60710.2950116	204500000.000000	0
60710.2950231	204500000.000000	0
60710.2950347	204500000.000000	0
60710.2950463	204500000.000000	0
60710.2950579	204500000.000000	0
60710.2950694	204500000.000000	0
60710.2950810	204500000.000000	0
60710.2950926	204500000.000000	0
60710.2951042	204500000.000000	0
60710.2951157	204500000.000000	0
60710.2951273	204500000.000000	0
60710.2951389	204500000.000000	0
60710.2951505	204500000.000000	0
60710.2951620	204500000.000000	0
60710.2951736	204500000.000000	0
60710.2951852	204500000.000000	0
60710.2951968	204500000.000000	0
60710.2952083	204500000.000000	0
60710.2952199	204500000.000000	0
60710.2952315	204500000.000000	0
60710.2952431	204500000.000000	0
60710.2952546	204500000.000000	0
60710.2952662	204500000.000000	0
60710.2952778	204500000.000000	0
60710.2952894	204500000.000000	0
60710.2953009	204500000.000000	0
60710.2953125	204500000.000000	0
60710.2953241	204500000.000000	0
60710.2953356	204500000.000000	0
60710.2953472	204500000.000000	0
60710.2953588	204500000.000000	0
60710.2953704	204500000.000000	0
60710.2953819	204500000.000000	0
60710.2953935	204500000.000000	0
60710.2954051	204500000.000000	0
60710.2954167	204500000.000000	0
60710.2954282	204500000.000000	0
60710.2954398	204500000.000000	0
60710.2954514	204500000.000000	0
60710.2954630	204500000.000000	0
60710.2954745	204500000.000000	0
60710.2954861	204500000.000000	0
60710.2954977	204500000.000000	0
60710.2955093	204500000.000000	0
60710.2955208	204500000.000000	0
60710.2955324	204500000.000000	0
60710.2955440	204500000.000000	0
60710.2955556	204500000.000000	0
60710.2955671	204500000.000000	0
60710.2955787	204500000.000000	0
60710.2955903	204500000.000000	0
60710.2956019	204500000.000000	0
60710.2956134	204500000.000000	0
60710.2956250	204500000.000000	0
60710.2956366	204500000.000000	0
60710.2956481	204500000.000000	0
60710.2956597	204500000.000000	0
60710.2956713	204500000.000000	0
60710.2956829	204500000.000000	0
60710.2956944	204500000.000000	0
60710.2957060	204500000.000000	0
60710.2957176	204500000.000000	0
60710.2957292	204500000.000000	0
60710.2957407	204500000.000000	0
60710.2957523	204500000.000000	0
60710.2957639	204500000.000000	0
60710.2957755	204500000.000000	0
60710.2957870	204500000.000000	0
60710.2957986	204500000.000000	0
60710.2958102	204500000.000000	0
60710.2958218	204500000.000000	0
60710.2958333	204500000.000000	0
60710.2958449	204500000.000000	0
60710.2958565	204500000.000000	0
60710.2958681	204500000.000000	0
60710.2958796	204500000.000000	0
60710.2958912	204500000.000000	0
60710.2959028	204500000.000000	0
60710.2959144	204500000.000000	0
60710.2959259	204500000.000000	0
60710.2959375	204500000.000000	0
60710.2959491	204500000.000000	0
60710.2959606	204500000.000000	0
60710.2959722	204500000.000000	0
60710.2959838	204500000.000000	0
60710.2959954	204500000.000000	0
60710.2960069	204500000.000000	0
60710.2960185	204500000.000000	0
60710.2960301	204500000.000000	0
60710.2960417	204500000.000000	0
60710.2960532	204500000.000000	0
60710.2960648	204500000.000000	0
60710.2960764	204500000.000000	0
60710.2960880	204500000.000000	0
60710.2960995	204500000.000000	0
60710.2961111	204500000.000000	0
60710.2961227	204500000.000000	0
60710.2961343	204500000.000000	0
60710.2961458	204500000.000000	0
60710.2961574	204500000.000000	0
60710.2961690	204500000.000000	0
60710.2961806	204500000.000000	0
60710.2961921	204500000.000000	0
60710.2962037	204500000.000000	0
60710.2962153	204500000.000000	0
60710.2962269	204500000.000000	0
60710.2962384	204500000.000000	0
60710.2962500	204500000.000000	0
60710.2962616	204500000.000000	0
60710.2962731	204500000.000000	0
60710.2962847	204500000.000000	0
60710.2962963	204500000.000000	0
60710.2963079	204500000.000000	0
60710.2963194	204500000.000000	0
60710.2963310	204500000.000000	0
60710.2963426	204500000.000000	0
60710.2963542	204500000.000000	0
60710.2963657	204500000.000000	0
60710.2963773	204500000.000000	0
60710.2963889	204500000.000000	0
60710.2964005	204500000.000000	0
60710.2964120	204500000.000000	0
60710.2964236	204500000.000000	0
60710.2964352	204500000.000000	0
60710.2964468	204500000.000000	0
60710.2964583	204500000.000000	0
60710.2964699	204500000.000000	0
60710.2964815	204500000.000000	0
60710.2964931	204500000.000000	0
60710.2965046	204500000.000000	0
60710.2965162	204500000.000000	0
60710.2965278	204500000.000000	0
60710.2965394	204500000.000000	0
60710.2965509	204500000.000000	0
60710.2965625	204500000.000000	0
60710.2965741	204500000.000000	0
60710.2965856	204500000.000000	0
60710.2965972	204500000.000000	0
60710.2966088	204500000.000000	0
60710.2966204	204500000.000000	0
60710.2966319	204500000.000000	0
60710.2966435	204500000.000000	0
60710.2966551	204500000.000000	0
60710.2966667	204500000.000000	0
60710.2966782	204500000.000000	0
60710.2966898	204500000.000000	0
60710.2967014	204500000.000000	0
60710.2967130	204500000.000000	0
60710.2967245	204500000.000000	0
60710.2967361	204500000.000000	0
60710.2967477	204500000.000000	0
60710.2967593	204500000.000000	0
60710.2967708	204500000.000000	0
60710.2967824	204500000.000000	0
60710.2967940	204500000.000000	0
60710.2968056	204500000.000000	0
60710.2968171	204500000.000000	0
60710.2968287	204500000.000000	0
60710.2968403	204500000.000000	0
60710.2968519	204500000.000000	0
60710.2968634	204500000.000000	0
60710.2968750	204500000.000000	0
60710.2968866	204500000.000000	0
60710.2968981	204500000.000000	0
60710.2969097	204500000.000000	0
60710.2969213	204500000.000000	0
60710.2969329	204500000.000000	0
60710.2969444	204500000.000000	0
60710.2969560	204500000.000000	0
60710.2969676	204500000.000000	0
60710.2969792	204500000.000000	0
60710.2969907	204500000.000000	0
60710.2970023	204500000.000000	0
60710.2970139	204500000.000000	0
60710.2970255	204500000.000000	0
60710.2970370	204500000.000000	0
60710.2970486	204500000.000000	0
60710.2970602	204500000.000000	0
60710.2970718	204500000.000000	0
60710.2970833	204500000.000000	0
60710.2970949	204500000.000000	0
60710.2971065	204500000.000000	0
60710.2971181	204500000.000000	0
60710.2971296	204500000.000000	0
60710.2971412	204500000.000000	0
60710.2971528	204500000.000000	0
60710.2971644	204500000.000000	0
60710.2971759	204500000.000000	0
60710.2971875	204500000.000000	0
60710.2971991	204500000.000000	0
60710.2972106	204500000.000000	0
60710.2972222	204500000.000000	0
60710.2972338	204500000.000000	0
60710.2972454	204500000.000000	0
60710.2972569	204500000.000000	0
60710.2972685	204500000.000000	0
60710.2972801	204500000.000000	0
60710.2972917	204500000.000000	0
60710.2973032	204500000.000000	0
60710.2973148	204500000.000000	0
60710.2973264	204500000.000000	0
60710.2973380	204500000.000000	0
60710.2973495	204500000.000000	0
60710.2973611	204500000.000000	0
60710.2973727	204500000.000000	0
60710.2973843	204500000.000000	0
60710.2973958	204500000.000000	0
60710.2974074	204500000.000000	0
60710.2974190	204500000.000000	0
60710.2974306	204500000.000000	0
60710.2974421	204500000.000000	0
60710.2974537	204500000.000000	0
60710.2974653	204500000.000000	0
60710.2974769	204500000.000000	0
60710.2974884	204500000.000000	0
60710.2975000	204500000.000000	0
60710.2975116	204500000.000000	0
60710.2975231	204500000.000000	0
60710.2975347	204500000.000000	0
60710.2975463	204500000.000000	0
60710.2975579	204500000.000000	0
60710.2975694	204500000.000000	0
60710.2975810	204500000.000000	0
60710.2975926	204500000.000000	0
60710.2976042	204500000.000000	0
60710.2976157	204500000.000000	0
60710.2976273	204500000.000000	0
60710.2976389	204500000.000000	0
60710.2976505	204500000.000000	0
60710.2976620	204500000.000000	0
60710.2976736	204500000.000000	0
60710.2976852	204500000.000000	0
60710.2976968	204500000.000000	0
60710.2977083	204500000.000000	0
60710.2977199	204500000.000000	0
60710.2977315	204500000.000000	0
60710.2977431	204500000.000000	0
60710.2977546	204500000.000000	0
60710.2977662	204500000.000000	0
60710.2977778	204500000.000000	0
60710.2977894	204500000.000000	0
60710.2978009	204500000.000000	0
60710.2978125	204500000.000000	0
60710.2978241	204500000.000000	0
60710.2978356	204500000.000000	0
60710.2978472	204500000.000000	0
60710.2978588	204500000.000000	0
60710.2978704	204500000.000000	0
60710.2978819	204500000.000000	0
60710.2978935	204500000.000000	0
60710.2979051	204500000.000000	0
60710.2979167	204500000.000000	0
60710.2979282	204500000.000000	0
60710.2979398	204500000.000000	0
60710.2979514	204500000.000000	0
60710.2979630	204500000.000000	0
60710.2979745	204500000.000000	0
60710.2979861	204500000.000000	0
60710.2979977	204500000.000000	0
60710.2980093	204500000.000000	0
60710.2980208	204500000.000000	0
60710.2980324	204500000.000000	0
60710.2980440	204500000.000000	0
60710.2980556	204500000.000000	0
60710.2980671	204500000.000000	0
60710.2980787	204500000.000000	0
60710.2980903	204500000.000000	0
60710.2981019	204500000.000000	0
60710.2981134	204500000.000000	0
60710.2981250	204500000.000000	0
60710.2981366	204500000.000000	0
60710.2981481	204500000.000000	0
60710.2981597	204500000.000000	0
60710.2981713	204500000.000000	0
60710.2981829	204500000.000000	0
60710.2981944	204500000.000000	0
60710.2982060	204500000.000000	0
60710.2982176	204500000.000000	0
60710.2982292	204500000.000000	0
60710.2982407	204500000.000000	0
60710.2982523	204500000.000000	0
60710.2982639	204500000.000000	0
60710.2982755	204500000.000000	0
60710.2982870	204500000.000000	0
60710.2982986	204500000.000000	0
60710.2983102	204500000.000000	0
60710.2983218	204500000.000000	0
60710.2983333	204500000.000000	0
60710.2983449	204500000.000000	0
60710.2983565	204500000.000000	0
60710.2983681	204500000.000000	0
60710.2983796	204500000.000000	0
60710.2983912	204500000.000000	0
60710.2984028	204500000.000000	0
60710.2984144	204500000.000000	0
60710.2984259	204500000.000000	0
60710.2984375	204500000.000000	0
60710.2984491	204500000.000000	0
60710.2984606	204500000.000000	0
60710.2984722	204500000.000000	0
60710.2984838	204500000.000000	0
60710.2984954	204500000.000000	0
60710.2985069	204500000.000000	0
60710.2985185	204500000.000000	0
60710.2985301	204500000.000000	0
60710.2985417	204500000.000000	0
60710.2985532	204500000.000000	0
60710.2985648	204500000.000000	0
60710.2985764	204500000.000000	0
60710.2985880	204500000.000000	0
60710.2985995	204500000.000000	0
60710.2986111	204500000.000000	0
60710.2986227	204500000.000000	0
60710.2986343	204500000.000000	0
60710.2986458	204500000.000000	0
60710.2986574	204500000.000000	0
60710.2986690	204500000.000000	0
60710.2986806	204500000.000000	0
