# Readme Information 
# Data taken on 250318, analyzed on 03-Apr-2025 by script Saveshifts_forTara_v3_250318.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2244), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0609), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.177784e+04 s, uptime fraction 9.514954e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0752876982549999e+04	   6.3000003559785970e+07	   1.0000000000000000e+00	
   6.0752876995600003e+04	   6.3000003571736328e+07	   1.0000000000000000e+00	
   6.0752877008659998e+04	   6.3000003581296265e+07	   1.0000000000000000e+00	
   6.0752877021740002e+04	   6.3000003587563485e+07	   1.0000000000000000e+00	
   6.0752877034789999e+04	   6.3000003583936155e+07	   1.0000000000000000e+00	
   6.0752877047859998e+04	   6.3000003578022204e+07	   1.0000000000000000e+00	
   6.0752877060929997e+04	   6.3000003569729157e+07	   1.0000000000000000e+00	
   6.0752877073989999e+04	   6.3000003564577483e+07	   1.0000000000000000e+00	
   6.0752877087070003e+04	   6.3000003559543997e+07	   1.0000000000000000e+00	
   6.0752877100129997e+04	   6.3000003552720927e+07	   1.0000000000000000e+00	
   6.0752877113269999e+04	   6.3000003545958355e+07	   1.0000000000000000e+00	
   6.0752877126259998e+04	   6.3000003536935084e+07	   1.0000000000000000e+00	
   6.0752877139329998e+04	   6.3000003529749922e+07	   1.0000000000000000e+00	
   6.0752877152399997e+04	   6.3000003529119484e+07	   1.0000000000000000e+00	
   6.0752877165470003e+04	   6.3000003528822772e+07	   1.0000000000000000e+00	
   6.0752877178540002e+04	   6.3000003537113152e+07	   1.0000000000000000e+00	
   6.0752877191610001e+04	   6.3000003553496987e+07	   1.0000000000000000e+00	
   6.0752877204730001e+04	   6.3000003571722731e+07	   1.0000000000000000e+00	
   6.0752877217729998e+04	   6.3000003595842324e+07	   1.0000000000000000e+00	
   6.0752877230799997e+04	   6.3000003614668421e+07	   1.0000000000000000e+00	
   6.0752877243880001e+04	   6.3000003621923521e+07	   1.0000000000000000e+00	
   6.0752877256950000e+04	   6.3000003624637492e+07	   1.0000000000000000e+00	
   6.0752877269999997e+04	   6.3000003626459345e+07	   1.0000000000000000e+00	
   6.0752877283070004e+04	   6.3000003631802209e+07	   1.0000000000000000e+00	
   6.0752877296159997e+04	   6.3000003636686899e+07	   1.0000000000000000e+00	
   6.0752877309199997e+04	   6.3000003632251970e+07	   1.0000000000000000e+00	
   6.0752877322280001e+04	   6.3000003631470025e+07	   1.0000000000000000e+00	
   6.0752877335329998e+04	   6.3000003627717800e+07	   1.0000000000000000e+00	
   6.0752877348410002e+04	   6.3000003621731944e+07	   1.0000000000000000e+00	
   6.0752877361469997e+04	   6.3000003611619145e+07	   1.0000000000000000e+00	
   6.0752877374529999e+04	   6.3000003603775278e+07	   1.0000000000000000e+00	
   6.0752877387610002e+04	   6.3000003589343168e+07	   1.0000000000000000e+00	
   6.0752877400680001e+04	   6.3000003579888582e+07	   1.0000000000000000e+00	
   6.0752877413740003e+04	   6.3000003572605193e+07	   1.0000000000000000e+00	
   6.0752877426810002e+04	   6.3000003563941866e+07	   1.0000000000000000e+00	
   6.0752877439889999e+04	   6.3000003565164596e+07	   1.0000000000000000e+00	
   6.0752877452959998e+04	   6.3000003576001473e+07	   1.0000000000000000e+00	
   6.0752877466010003e+04	   6.3000003596380793e+07	   1.0000000000000000e+00	
   6.0752877479080002e+04	   6.3000003613564812e+07	   1.0000000000000000e+00	
   6.0752877492140004e+04	   6.3000003628661685e+07	   1.0000000000000000e+00	
   6.0752877505210003e+04	   6.3000003624116860e+07	   1.0000000000000000e+00	
   6.0752877518280002e+04	   6.3000003612032786e+07	   1.0000000000000000e+00	
   6.0752877531339996e+04	   6.3000003598907731e+07	   1.0000000000000000e+00	
   6.0752877544410003e+04	   6.3000003591204636e+07	   1.0000000000000000e+00	
   6.0752877557489999e+04	   6.3000003590171568e+07	   1.0000000000000000e+00	
   6.0752877570559998e+04	   6.3000003588935561e+07	   1.0000000000000000e+00	
   6.0752877583610003e+04	   6.3000003583094127e+07	   1.0000000000000000e+00	
   6.0752877596680002e+04	   6.3000003570924684e+07	   1.0000000000000000e+00	
   6.0752877609739997e+04	   6.3000003561485559e+07	   1.0000000000000000e+00	
   6.0752877622810003e+04	   6.3000003557144247e+07	   1.0000000000000000e+00	
   6.0752877635880002e+04	   6.3000003552611336e+07	   1.0000000000000000e+00	
   6.0752877648950001e+04	   6.3000003550641552e+07	   1.0000000000000000e+00	
   6.0752877662020001e+04	   6.3000003560503438e+07	   1.0000000000000000e+00	
   6.0752877675110001e+04	   6.3000003578248262e+07	   1.0000000000000000e+00	
   6.0752877688170003e+04	   6.3000003591532439e+07	   1.0000000000000000e+00	
   6.0752877701229998e+04	   6.3000003592044100e+07	   1.0000000000000000e+00	
   6.0752877714299997e+04	   6.3000003596756876e+07	   1.0000000000000000e+00	
   6.0752877727370003e+04	   6.3000003603446342e+07	   1.0000000000000000e+00	
   6.0752877740440003e+04	   6.3000003609693207e+07	   1.0000000000000000e+00	
   6.0752877753510002e+04	   6.3000003611220211e+07	   1.0000000000000000e+00	
   6.0752877766570004e+04	   6.3000003610958286e+07	   1.0000000000000000e+00	
   6.0752877779640003e+04	   6.3000003606841676e+07	   1.0000000000000000e+00	
   6.0752877792699997e+04	   6.3000003605619028e+07	   1.0000000000000000e+00	
   6.0752877805769996e+04	   6.3000003612711117e+07	   1.0000000000000000e+00	
   6.0752877818840003e+04	   6.3000003612041600e+07	   1.0000000000000000e+00	
   6.0752877831899998e+04	   6.3000003607176833e+07	   1.0000000000000000e+00	
   6.0752877844969997e+04	   6.3000003601450697e+07	   1.0000000000000000e+00	
   6.0752877858040003e+04	   6.3000003598530181e+07	   1.0000000000000000e+00	
   6.0752877871099998e+04	   6.3000003588392347e+07	   1.0000000000000000e+00	
   6.0752877884169997e+04	   6.3000003576170199e+07	   1.0000000000000000e+00	
   6.0752877897240003e+04	   6.3000003566495158e+07	   1.0000000000000000e+00	
   6.0752877910299998e+04	   6.3000003556076601e+07	   1.0000000000000000e+00	
   6.0752877923380001e+04	   6.3000003549529791e+07	   1.0000000000000000e+00	
   6.0752877936440003e+04	   6.3000003547537073e+07	   1.0000000000000000e+00	
   6.0752877949510003e+04	   6.3000003549483225e+07	   1.0000000000000000e+00	
   6.0752877962569997e+04	   6.3000003553068466e+07	   1.0000000000000000e+00	
   6.0752877975640004e+04	   6.3000003561326392e+07	   1.0000000000000000e+00	
   6.0752877988710003e+04	   6.3000003570470333e+07	   1.0000000000000000e+00	
   6.0752878001769997e+04	   6.3000003578362659e+07	   1.0000000000000000e+00	
   6.0752878014850001e+04	   6.3000003583948448e+07	   1.0000000000000000e+00	
   6.0752878027910003e+04	   6.3000003584565215e+07	   1.0000000000000000e+00	
   6.0752878040969998e+04	   6.3000003586594157e+07	   1.0000000000000000e+00	
   6.0752878054059998e+04	   6.3000003581236020e+07	   1.0000000000000000e+00	
   6.0752878067129997e+04	   6.3000003580902919e+07	   1.0000000000000000e+00	
   6.0752878080189999e+04	   6.3000003584868133e+07	   1.0000000000000000e+00	
   6.0752878093259998e+04	   6.3000003592658266e+07	   1.0000000000000000e+00	
   6.0752878106310003e+04	   6.3000003598692872e+07	   1.0000000000000000e+00	
   6.0752878119380002e+04	   6.3000003603465505e+07	   1.0000000000000000e+00	
   6.0752878132450001e+04	   6.3000003603329688e+07	   1.0000000000000000e+00	
   6.0752878145529998e+04	   6.3000003604653060e+07	   1.0000000000000000e+00	
   6.0752878158580002e+04	   6.3000003603843018e+07	   1.0000000000000000e+00	
   6.0752878171659999e+04	   6.3000003598116696e+07	   1.0000000000000000e+00	
   6.0752878184710004e+04	   6.3000003587420724e+07	   1.0000000000000000e+00	
   6.0752878197780003e+04	   6.3000003577905893e+07	   1.0000000000000000e+00	
   6.0752878210850002e+04	   6.3000003571410440e+07	   1.0000000000000000e+00	
   6.0752878223920001e+04	   6.3000003562140979e+07	   1.0000000000000000e+00	
   6.0752878236999997e+04	   6.3000003563868970e+07	   1.0000000000000000e+00	
   6.0752878250059999e+04	   6.3000003569906190e+07	   1.0000000000000000e+00	
   6.0752878263120001e+04	   6.3000003576268040e+07	   1.0000000000000000e+00	
   6.0752878276180003e+04	   6.3000003579762027e+07	   1.0000000000000000e+00	
   6.0752878289259999e+04	   6.3000003586173207e+07	   1.0000000000000000e+00	
   6.0752878302320001e+04	   6.3000003588586979e+07	   1.0000000000000000e+00	
   6.0752878315390000e+04	   6.3000003588713355e+07	   1.0000000000000000e+00	
   6.0752878328459999e+04	   6.3000003591264643e+07	   1.0000000000000000e+00	
   6.0752878341520001e+04	   6.3000003595183782e+07	   1.0000000000000000e+00	
   6.0752878354580003e+04	   6.3000003597484104e+07	   1.0000000000000000e+00	
   6.0752878367660000e+04	   6.3000003603600383e+07	   1.0000000000000000e+00	
   6.0752878380729999e+04	   6.3000003607351542e+07	   1.0000000000000000e+00	
   6.0752878393799998e+04	   6.3000003611890905e+07	   1.0000000000000000e+00	
   6.0752878406869997e+04	   6.3000003614986151e+07	   1.0000000000000000e+00	
   6.0752878419929999e+04	   6.3000003618177839e+07	   1.0000000000000000e+00	
   6.0752878432999998e+04	   6.3000003611431859e+07	   1.0000000000000000e+00	
   6.0752878446069997e+04	   6.3000003603798337e+07	   1.0000000000000000e+00	
   6.0752878459140004e+04	   6.3000003593835086e+07	   1.0000000000000000e+00	
   6.0752878472190001e+04	   6.3000003576662622e+07	   1.0000000000000000e+00	
   6.0752878485260000e+04	   6.3000003562700704e+07	   1.0000000000000000e+00	
   6.0752878498329999e+04	   6.3000003563591793e+07	   1.0000000000000000e+00	
   6.0752878511420000e+04	   6.3000003568505429e+07	   1.0000000000000000e+00	
   6.0752878524460000e+04	   6.3000003573093764e+07	   1.0000000000000000e+00	
   6.0752878537539997e+04	   6.3000003572140977e+07	   1.0000000000000000e+00	
   6.0752878550610003e+04	   6.3000003567439690e+07	   1.0000000000000000e+00	
   6.0752878563660001e+04	   6.3000003569109529e+07	   1.0000000000000000e+00	
   6.0752878576739997e+04	   6.3000003570274517e+07	   1.0000000000000000e+00	
   6.0752878589790002e+04	   6.3000003575979769e+07	   1.0000000000000000e+00	
   6.0752878602869998e+04	   6.3000003585383430e+07	   1.0000000000000000e+00	
   6.0752878615939997e+04	   6.3000003587880448e+07	   1.0000000000000000e+00	
   6.0752878628999999e+04	   6.3000003595267296e+07	   1.0000000000000000e+00	
   6.0752878642069998e+04	   6.3000003595573641e+07	   1.0000000000000000e+00	
   6.0752878655130000e+04	   6.3000003589429535e+07	   1.0000000000000000e+00	
   6.0752878668210004e+04	   6.3000003580523096e+07	   1.0000000000000000e+00	
   6.0752878681269998e+04	   6.3000003573101543e+07	   1.0000000000000000e+00	
   6.0752878694350002e+04	   6.3000003563536450e+07	   1.0000000000000000e+00	
   6.0752878707399999e+04	   6.3000003563780122e+07	   1.0000000000000000e+00	
   6.0752878720480003e+04	   6.3000003564470448e+07	   1.0000000000000000e+00	
   6.0752878733530000e+04	   6.3000003565235585e+07	   1.0000000000000000e+00	
   6.0752878746609997e+04	   6.3000003558216773e+07	   1.0000000000000000e+00	
   6.0752878759690000e+04	   6.3000003555501558e+07	   1.0000000000000000e+00	
   6.0752878772739998e+04	   6.3000003551408865e+07	   1.0000000000000000e+00	
   6.0752878785820001e+04	   6.3000003547940060e+07	   1.0000000000000000e+00	
   6.0752878798910002e+04	   6.3000003549419820e+07	   1.0000000000000000e+00	
   6.0752878811959999e+04	   6.3000003555038512e+07	   1.0000000000000000e+00	
   6.0752878825009997e+04	   6.3000003567498319e+07	   1.0000000000000000e+00	
   6.0752878838090000e+04	   6.3000003581188031e+07	   1.0000000000000000e+00	
   6.0752878851150002e+04	   6.3000003588741422e+07	   1.0000000000000000e+00	
   6.0752878864229999e+04	   6.3000003586567536e+07	   1.0000000000000000e+00	
   6.0752878877280004e+04	   6.3000003579543971e+07	   1.0000000000000000e+00	
   6.0752878890339998e+04	   6.3000003568445370e+07	   1.0000000000000000e+00	
   6.0752878903409997e+04	   6.3000003560025170e+07	   1.0000000000000000e+00	
   6.0752878916479996e+04	   6.3000003553011671e+07	   1.0000000000000000e+00	
   6.0752878929550003e+04	   6.3000003543317877e+07	   1.0000000000000000e+00	
   6.0752878942620002e+04	   6.3000003534665301e+07	   1.0000000000000000e+00	
   6.0752878955679997e+04	   6.3000003527481563e+07	   1.0000000000000000e+00	
   6.0752878968750003e+04	   6.3000003526890993e+07	   1.0000000000000000e+00	
   6.0752878981829999e+04	   6.3000003533513345e+07	   1.0000000000000000e+00	
   6.0752878994890001e+04	   6.3000003546406470e+07	   1.0000000000000000e+00	
   6.0752879007939999e+04	   6.3000003564026266e+07	   1.0000000000000000e+00	
   6.0752879021009998e+04	   6.3000003587455660e+07	   1.0000000000000000e+00	
   6.0752879034090001e+04	   6.3000003607349619e+07	   1.0000000000000000e+00	
   6.0752879047150003e+04	   6.3000003626893446e+07	   1.0000000000000000e+00	
   6.0752879060220002e+04	   6.3000003641315028e+07	   1.0000000000000000e+00	
   6.0752879073290002e+04	   6.3000003639349610e+07	   1.0000000000000000e+00	
   6.0752879086360001e+04	   6.3000003630690314e+07	   1.0000000000000000e+00	
   6.0752879099420003e+04	   6.3000003621048994e+07	   1.0000000000000000e+00	
   6.0752879112499999e+04	   6.3000003617622942e+07	   1.0000000000000000e+00	
   6.0752879125569998e+04	   6.3000003606876954e+07	   1.0000000000000000e+00	
   6.0752879138630000e+04	   6.3000003597292490e+07	   1.0000000000000000e+00	
   6.0752879151699999e+04	   6.3000003585822642e+07	   1.0000000000000000e+00	
   6.0752879164760001e+04	   6.3000003582845107e+07	   1.0000000000000000e+00	
   6.0752879177820003e+04	   6.3000003580288440e+07	   1.0000000000000000e+00	
   6.0752879190899999e+04	   6.3000003584173001e+07	   1.0000000000000000e+00	
   6.0752879203949997e+04	   6.3000003587722436e+07	   1.0000000000000000e+00	
   6.0752879217039997e+04	   6.3000003595381424e+07	   1.0000000000000000e+00	
   6.0752879230090002e+04	   6.3000003603641443e+07	   1.0000000000000000e+00	
   6.0752879243149997e+04	   6.3000003613495082e+07	   1.0000000000000000e+00	
   6.0752879256239998e+04	   6.3000003617344759e+07	   1.0000000000000000e+00	
   6.0752879269300000e+04	   6.3000003620119363e+07	   1.0000000000000000e+00	
   6.0752879282360002e+04	   6.3000003616870157e+07	   1.0000000000000000e+00	
   6.0752879295420003e+04	   6.3000003607187711e+07	   1.0000000000000000e+00	
   6.0752879308490003e+04	   6.3000003599999495e+07	   1.0000000000000000e+00	
   6.0752879321569999e+04	   6.3000003594111517e+07	   1.0000000000000000e+00	
   6.0752879334619996e+04	   6.3000003587717265e+07	   1.0000000000000000e+00	
   6.0752879347720002e+04	   6.3000003594033904e+07	   1.0000000000000000e+00	
   6.0752879360769999e+04	   6.3000003597787425e+07	   1.0000000000000000e+00	
   6.0752879373830001e+04	   6.3000003607001260e+07	   1.0000000000000000e+00	
   6.0752879386890003e+04	   6.3000003618035361e+07	   1.0000000000000000e+00	
   6.0752879399960002e+04	   6.3000003629859440e+07	   1.0000000000000000e+00	
   6.0752879413030001e+04	   6.3000003641514719e+07	   1.0000000000000000e+00	
   6.0752879426100000e+04	   6.3000003643267706e+07	   1.0000000000000000e+00	
   6.0752879439160002e+04	   6.3000003636885896e+07	   1.0000000000000000e+00	
   6.0752879452239998e+04	   6.3000003625660583e+07	   1.0000000000000000e+00	
   6.0752879465300000e+04	   6.3000003615770966e+07	   1.0000000000000000e+00	
   6.0752879478399998e+04	   6.3000003611561760e+07	   1.0000000000000000e+00	
