03/18/2025	11:49:38	(analyzed:  3/18/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60752.743258	39148.000000	113927.228044	104999999.999000	100000000.000700	28854961.998720	22737008.000250
60752.743270	40205.000000	113927.228314	105000000.001400	99999999.999100	28854962.000260	22737008.000070
60752.743283	41263.000000	113927.228205	104999999.999400	100000000.000300	28854961.998950	22737008.000060
60752.743295	42319.000000	113927.228300	105000000.001100	99999999.999000	28854961.999980	22737008.000060
60752.743307	43377.000000	113927.228186	105000000.001000	100000000.000500	28854962.000590	22737008.000180
60752.743319	44435.000000	113927.227985	105000000.001300	100000000.000700	28854961.999890	22737008.000080
60752.743332	45491.000000	113927.227928	104999999.999500	99999999.999600	28854961.999950	22737008.000070
60752.743344	46547.000000	113927.228594	105000000.001600	100000000.000800	28854961.999510	22737008.000090
60752.743356	47603.000000	113927.227957	105000000.000300	99999999.998200	28854962.001230	22737007.999980
60752.743368	48659.000000	113927.228169	105000000.000300	99999999.999800	28854961.998890	22737007.999860
60752.743380	49715.000000	113927.228054	105000000.000200	100000000.000300	28854961.999680	22737007.999950
60752.743393	50772.000000	113927.228246	104999999.999200	99999999.999900	28854961.999720	22737007.999930
60752.743405	51828.000000	113927.228013	105000000.001200	100000000.000900	28854962.001370	22737008.000220
60752.743417	52887.000000	113927.228294	104999999.999500	99999999.998600	NaN	22737007.999990
60752.743429	53943.000000	113927.228194	104999999.999600	99999999.999900	NaN	22737007.999870
60752.743442	54998.000000	113927.228329	105000000.001100	100000000.000600	28854962.001580	22737007.999840
60752.743454	56055.000000	113927.227925	105000000.001200	100000000.000000	NaN	22737007.999990
60752.743466	57112.000000	113927.228240	105000000.000600	100000000.000700	28854962.000430	22737007.999940
60752.743478	58169.000000	113927.228350	105000000.000200	99999999.998500	NaN	22737007.999950
60752.743491	59226.000000	113927.228114	105000000.000300	100000000.000400	28854961.999330	22737008.000030
60752.743503	60282.000000	113927.228116	104999999.999300	100000000.000300	28854962.000610	22737008.000000
60752.743515	61340.000000	113927.228343	105000000.000100	99999999.999200	28854962.000010	22737007.999930
60752.743527	62395.000000	113927.228198	105000000.000400	100000000.001000	28854961.999650	22737008.000110
60752.743539	63451.000000	113927.228191	105000000.000000	99999999.998300	28854962.000220	22737007.999990
60752.743552	64508.000000	113927.228280	105000000.001400	99999999.999900	28854961.999760	22737007.999920
60752.743564	65564.000000	113927.228159	105000000.000500	100000000.000300	28854962.000020	22737007.999860
60752.743576	66621.000000	113927.228017	104999999.999100	99999999.999700	28854961.999750	22737008.000020
60752.743588	67678.000000	113927.228435	104999999.999800	100000000.000400	28854961.998860	22737008.000130
60752.743601	68735.000000	113927.228333	105000000.000000	99999999.998400	28854962.000610	22737008.000090
60752.743613	69792.000000	113927.228130	105000000.002300	99999999.999900	28854961.998940	22737008.000020
60752.743625	70848.000000	113927.227850	105000000.001100	100000000.000300	NaN	22737008.000050
60752.743637	71906.000000	113927.228133	105000000.001400	99999999.999600	28854962.000080	22737007.999980
60752.743650	72962.000000	113927.228318	104999999.999200	100000000.000900	28854962.000130	22737007.999950
60752.743662	74018.000000	113927.228078	105000000.000600	99999999.998400	28854961.999700	22737008.000030
60752.743674	75074.000000	113927.228218	104999999.999900	100000000.000200	28854962.000460	22737007.999870
60752.743686	76130.000000	113927.228203	105000000.001700	99999999.999500	28854961.999800	22737008.000050
60752.743698	77186.000000	113927.228300	105000000.000300	99999999.999800	28854961.999850	22737007.999950
60752.743711	78242.000000	113927.227915	105000000.000300	100000000.000400	28854961.999310	22737008.000010
60752.743723	79299.000000	113927.228343	105000000.000600	99999999.999000	28854962.000330	22737007.999940
60752.743735	80356.000000	113927.228217	104999999.999300	100000000.000100	NaN	22737008.000110
60752.743747	81412.000000	113927.228218	105000000.000600	99999999.999400	28854962.000670	22737007.999970
60752.743760	82469.000000	113927.228083	104999999.999700	99999999.999900	28854961.999830	22737007.999930
60752.743772	83526.000000	113927.228369	105000000.000200	100000000.000400	28854961.999200	22737008.000030
60752.743784	84582.000000	113927.228107	105000000.001300	99999999.998700	28854962.000430	22737007.999980
60752.743796	85638.000000	113927.228077	104999999.999800	100000000.000300	28854962.000120	22737007.999900
60752.743809	86695.000000	113927.228044	105000000.001500	99999999.999300	28854962.000590	22737008.000040
60752.743821	87751.000000	113927.228382	105000000.000200	99999999.999900	28854962.000450	22737007.999960
60752.743833	88810.000000	113927.228222	105000000.000500	100000000.000800	28854962.000500	22737008.000000
60752.743845	89866.000000	113927.227899	105000000.000000	99999999.999600	28854962.000030	22737007.999980
60752.743857	90921.000000	113927.228111	104999999.999900	100000000.000500	28854961.999340	22737007.999910
60752.743870	91977.000000	113927.228211	105000000.001400	99999999.999300	28854961.999700	22737008.000030
60752.743882	93033.000000	113927.228285	105000000.001100	100000000.000200	28854962.000200	22737008.000170
60752.743894	94088.000000	113927.228340	104999999.999300	100000000.000600	28854962.000540	22737008.000120
60752.743906	95146.000000	113927.228187	105000000.001400	100000000.000000	28854961.999620	22737008.000010
60752.743919	96201.000000	113927.228115	105000000.001000	100000000.000500	28854961.999940	22737007.999910
60752.743931	97259.000000	113927.227977	105000000.000500	99999999.998600	28854961.999600	22737008.000160
60752.743943	98315.000000	113927.228269	105000000.000600	99999999.999700	28854961.999840	22737008.000140
60752.743955	99371.000000	113927.228172	105000000.001200	100000000.000700	28854961.999770	22737007.999970
60752.743967	100429.000000	113927.228137	105000000.000500	99999999.999700	28854961.999860	22737008.000170
60752.743980	101486.000000	113927.228279	104999999.999300	100000000.001200	28854962.000140	22737007.999940
60752.743992	102541.000000	113927.228027	105000000.001300	99999999.998200	28854961.999880	22737008.000000
60752.744004	103598.000000	113927.227997	105000000.000500	100000000.000100	28854961.999990	22737008.000030
60752.744016	104654.000000	113927.228354	104999999.999800	100000000.000900	28854961.999880	22737008.000090
60752.744029	105712.000000	113927.228150	105000000.000600	99999999.999100	28854962.000240	22737007.999950
60752.744041	106768.000000	113927.228231	105000000.000200	100000000.000200	28854961.999580	22737008.000130
60752.744053	107824.000000	113927.228276	105000000.001800	99999999.998300	28854961.999950	22737007.999900
60752.744065	108881.000000	113927.228004	104999999.999200	100000000.000100	28854962.000150	22737008.000190
60752.744077	109937.000000	113927.228170	104999999.999200	100000000.001000	28854962.000230	22737008.000060
60752.744090	110994.000000	113927.228164	105000000.000300	99999999.999500	28854961.999690	22737008.000120
60752.744102	112052.000000	113927.228115	105000000.000600	100000000.000900	28854961.999840	22737008.000030
60752.744114	113109.000000	113927.228218	105000000.000100	99999999.997900	28854962.000130	22737008.000080
60752.744126	114168.000000	113927.228116	105000000.000800	100000000.000300	28854961.999930	22737008.000100
60752.744139	115223.000000	113927.228273	105000000.000200	100000000.000900	28854962.000010	22737007.999950
60752.744151	116279.000000	113927.228106	105000000.001700	99999999.999800	28854961.999860	22737008.000060
60752.744163	117336.000000	113927.228163	105000000.000500	100000000.000700	28854961.999840	22737007.999930
60752.744175	118393.000000	113927.228179	104999999.999000	99999999.998200	28854961.999830	22737007.999960
60752.744188	119451.000000	113927.228211	105000000.001500	100000000.000100	28854961.999830	22737007.999990
60752.744200	120507.000000	113927.228464	105000000.001100	100000000.000500	28854961.999410	22737007.999930
60752.744212	121563.000000	113927.227855	104999999.999600	100000000.000100	NaN	22737007.999950
60752.744224	122621.000000	113927.228061	105000000.001500	100000000.000900	NaN	22737008.000050
60752.744237	123676.000000	113927.228581	104999999.999100	99999999.998200	28854961.999870	22737008.000020
60752.744249	124732.000000	113927.228201	104999999.999400	100000000.000600	28854962.000070	22737008.000160
60752.744261	125788.000000	113927.228056	105000000.001200	100000000.000100	28854961.999580	22737008.000010
60752.744273	126845.000000	113927.228049	104999999.999500	99999999.999900	28854962.000650	22737007.999840
60752.744285	127903.000000	113927.228402	105000000.000500	100000000.000700	28854962.000290	22737007.999960
60752.744298	128960.000000	113927.228078	105000000.001300	99999999.998600	28854961.999910	22737008.000150
60752.744310	130017.000000	113927.228330	105000000.000200	100000000.000500	28854962.000390	22737008.000210
60752.744322	131073.000000	113927.228002	104999999.999200	100000000.000300	28854962.001030	22737008.000130
60752.744334	132129.000000	113927.228418	105000000.001900	99999999.999400	28854961.998490	22737008.000040
60752.744347	133185.000000	113927.228126	104999999.999000	100000000.000500	28854961.999530	22737008.000040
60752.744359	134241.000000	113927.228136	105000000.001600	99999999.998900	28854962.001320	22737007.999900
60752.744371	135297.000000	113927.228082	104999999.999600	100000000.000400	28854962.000730	22737007.999780
60752.744383	136355.000000	113927.228470	105000000.001600	99999999.999900	NaN	22737008.000230
60752.744395	137412.000000	113927.227867	105000000.000900	99999999.999700	28854961.999590	22737008.000130
60752.744408	138469.000000	113927.227982	104999999.998600	100000000.000600	28854961.999740	22737008.000000
60752.744420	139525.000000	113927.228225	105000000.000800	99999999.998700	28854962.000160	22737007.999930
60752.744432	140581.000000	113927.228417	105000000.000600	100000000.000200	28854961.999840	22737007.999950
60752.744444	141636.000000	113927.228062	104999999.999000	100000000.000000	28854962.000120	22737008.000040
60752.744457	142693.000000	113927.228086	104999999.999700	100000000.000000	28854961.999400	22737007.999950
60752.744469	143749.000000	113927.228255	105000000.001000	100000000.000700	28854961.999900	22737008.000040
60752.744481	144807.000000	113927.228006	105000000.000700	99999999.998500	28854961.999460	22737007.999870
60752.744493	145865.000000	113927.228208	105000000.001100	100000000.000300	28854962.000160	22737007.999900
60752.744506	146921.000000	113927.228154	105000000.000500	99999999.999100	28854961.999770	22737008.000070
60752.744518	147978.000000	113927.228206	104999999.999200	99999999.999900	28854961.999500	22737008.000170
60752.744530	149035.000000	113927.228430	105000000.000800	100000000.000600	28854961.999760	22737007.999950
60752.744542	150093.000000	113927.228037	105000000.000400	99999999.999100	28854961.999960	22737007.999930
60752.744555	151150.000000	113927.228237	105000000.000300	100000000.000700	28854961.999100	22737008.000000
60752.744567	152206.000000	113927.228200	105000000.001400	99999999.999200	NaN	22737007.999750
60752.744579	153263.000000	113927.228116	105000000.000100	99999999.999600	28854961.999480	22737007.999970
60752.744591	154321.000000	113927.228234	105000000.000800	100000000.000300	28854962.000980	22737008.000030
60752.744603	155376.000000	113927.228268	105000000.001300	99999999.999400	28854962.001550	22737008.000130
60752.744616	156434.000000	113927.228120	104999999.999500	100000000.000800	28854962.001040	22737008.000200
60752.744628	157492.000000	113927.228277	104999999.999900	99999999.999100	NaN	22737008.000110
60752.744640	158550.000000	113927.228210	105000000.001100	99999999.999900	28854961.999590	22737007.999940
60752.744652	159607.000000	113927.227993	105000000.000500	100000000.000600	28854961.999540	22737007.999970
60752.744665	160664.000000	113927.228197	104999999.999300	99999999.999700	28854962.000090	22737007.999780
60752.744677	161721.000000	113927.228175	105000000.000800	100000000.000500	28854962.000380	22737008.000010
60752.744689	162777.000000	113927.228075	104999999.999400	99999999.998200	28854961.999890	22737008.000030
60752.744701	163835.000000	113927.228281	105000000.001200	100000000.000100	28854962.000240	22737008.000030
60752.744714	164890.000000	113927.228040	105000000.000700	100000000.001100	28854961.999790	22737007.999910
60752.744726	165948.000000	113927.228169	105000000.000600	99999999.999300	28854962.000680	22737007.999960
60752.744738	167006.000000	113927.228216	104999999.999900	100000000.000600	28854961.999410	22737008.000040
60752.744750	168062.000000	113927.228011	105000000.000000	99999999.998300	28854961.999980	22737008.000040
60752.744762	169120.000000	113927.228114	105000000.002000	100000000.000000	28854962.000200	22737008.000150
60752.744775	170177.000000	113927.227981	104999999.999400	100000000.000400	28854962.000500	22737007.999940
60752.744787	171233.000000	113927.228613	105000000.001100	99999999.999600	28854962.000250	22737007.999970
60752.744799	172290.000000	113927.228167	104999999.999300	100000000.000700	28854961.999960	22737008.000140
60752.744811	173347.000000	113927.227829	105000000.000500	99999999.998300	28854961.999900	22737008.000140
60752.744824	174404.000000	113927.228359	105000000.000200	100000000.000000	28854962.000380	22737008.000120
60752.744836	175462.000000	113927.228204	105000000.001900	100000000.000600	28854962.000340	22737008.000110
60752.744848	176518.000000	113927.228263	105000000.001900	100000000.000000	28854961.999580	22737007.999970
60752.744860	177576.000000	113927.227909	105000000.000600	100000000.000300	28854962.000240	22737007.999880
60752.744873	178633.000000	113927.228164	105000000.000400	99999999.998400	28854961.999870	22737007.999930
60752.744885	179689.000000	113927.228330	104999999.998500	100000000.000200	28854962.000810	22737007.999900
60752.744897	180747.000000	113927.228061	104999999.999500	100000000.000300	28854961.999350	22737007.999940
60752.744909	181804.000000	113927.228200	105000000.000300	99999999.999800	28854962.000070	22737008.000170
60752.744922	182862.000000	113927.228277	105000000.001600	100000000.000800	28854961.999640	22737008.000000
60752.744934	183920.000000	113927.227911	105000000.000400	99999999.998000	28854962.000070	22737007.999970
60752.744946	184977.000000	113927.228250	104999999.999800	100000000.000300	28854961.999980	22737008.000310
60752.744958	186034.000000	113927.228094	104999999.999500	100000000.000300	28854961.999780	22737008.000070
60752.744970	187090.000000	113927.228230	105000000.001400	99999999.999900	28854962.000050	22737008.000010
60752.744983	188147.000000	113927.228170	105000000.001400	100000000.000600	28854962.000050	22737008.000040
60752.744995	189205.000000	113927.228341	105000000.000300	99999999.998300	28854961.998970	22737007.999900
60752.745007	190262.000000	113927.228150	105000000.001400	100000000.000200	NaN	22737008.000020
60752.745019	191318.000000	113927.227893	104999999.998000	100000000.000400	28854961.999920	22737008.000120
60752.745032	192375.000000	113927.228287	104999999.999800	99999999.999800	28854961.999760	22737008.000040
60752.745044	193431.000000	113927.228460	105000000.000500	100000000.000900	28854962.000550	22737008.000040
60752.745056	194487.000000	113927.228058	105000000.001600	99999999.998500	28854962.000950	22737008.000100
60752.745068	195543.000000	113927.228102	105000000.000000	100000000.000200	28854962.001480	22737008.000080
60752.745081	196601.000000	113927.228185	105000000.000900	99999999.999800	28854962.000560	22737008.000150
60752.745093	197658.000000	113927.228421	105000000.000100	99999999.999800	28854961.999870	22737008.000170
60752.745105	198715.000000	113927.228227	105000000.000100	100000000.000700	28854961.999240	22737008.000130
60752.745117	199771.000000	113927.228069	104999999.999600	99999999.998700	28854961.999870	22737007.999950
60752.745129	200827.000000	113927.228277	105000000.000200	100000000.000800	28854961.999630	22737007.999930
60752.745142	201883.000000	113927.228129	105000000.002700	100000000.000000	28854962.000180	22737008.000180
60752.745154	202940.000000	113927.228033	104999999.999900	100000000.000100	28854962.000260	22737007.999960
60752.745166	203996.000000	113927.228186	105000000.000600	100000000.000400	28854962.000450	22737008.000050
60752.745178	205054.000000	113927.228466	105000000.000800	99999999.998900	28854961.999860	22737007.999930
60752.745191	206109.000000	113927.228413	104999999.999200	100000000.000200	28854961.998990	22737007.999880
60752.745203	207164.000000	113927.227872	105000000.001400	99999999.999800	28854962.000120	22737008.000110
60752.745215	208221.000000	113927.228092	104999999.999200	99999999.999600	28854961.999900	22737008.000010
60752.745227	209277.000000	113927.228312	105000000.000100	100000000.000400	28854962.000850	22737007.999880
60752.745240	210335.000000	113927.228061	105000000.001300	99999999.998700	28854962.000310	22737008.000180
60752.745252	211392.000000	113927.228355	104999999.999500	100000000.001100	28854961.999220	22737008.000010
60752.745264	212450.000000	113927.228296	105000000.000900	99999999.999100	28854961.999430	22737007.999990
60752.745276	213506.000000	113927.227899	105000000.000400	99999999.999800	28854962.000280	22737008.000100
60752.745288	214563.000000	113927.228391	104999999.999600	100000000.000800	28854961.999630	22737007.999980
60752.745301	215619.000000	113927.228129	104999999.999900	99999999.999000	28854961.999690	22737008.000080
60752.745313	216677.000000	113927.228299	105000000.001100	100000000.000300	28854962.000290	22737008.000010
60752.745325	217735.000000	113927.227940	105000000.001200	99999999.999000	28854962.000280	22737007.999970
60752.745337	218791.000000	113927.228266	104999999.999800	100000000.000100	28854961.999070	22737007.999920
60752.745350	219848.000000	113927.228251	104999999.999700	100000000.000900	28854962.000330	22737008.000090
60752.745362	220904.000000	113927.228322	105000000.000400	99999999.999600	28854962.000970	22737008.000070
60752.745374	221962.000000	113927.227808	105000000.001200	100000000.000600	28854962.000400	22737008.000110
60752.745386	223018.000000	113927.228407	105000000.000600	99999999.998400	28854962.001060	22737008.000240
60752.745399	224076.000000	113927.228353	104999999.998900	100000000.000000	28854962.001470	22737008.000180
60752.745411	225132.000000	113927.227977	105000000.000100	100000000.000800	28854962.000190	22737007.999900
60752.745423	226189.000000	113927.228131	105000000.000600	99999999.999400	28854961.998700	22737008.000060
60752.745435	227247.000000	113927.228170	105000000.002000	100000000.000500	NaN	22737008.000070
60752.745448	228305.000000	113927.228101	104999999.999700	99999999.998700	28854961.999210	22737008.000010
60752.745460	229360.000000	113927.228442	105000000.000800	99999999.999900	28854962.000920	22737007.999980
60752.745472	230417.000000	113927.228246	104999999.999700	100000000.000500	28854961.999700	22737007.999990
60752.745484	231475.000000	113927.227949	105000000.001200	99999999.999500	28854961.999900	22737008.000060
60752.745496	232533.000000	113927.228381	105000000.000600	100000000.000400	28854961.999960	22737007.999800
60752.745509	233589.000000	113927.228259	104999999.999200	99999999.998200	28854961.999700	22737008.000100
60752.745521	234646.000000	113927.228060	105000000.000700	100000000.000400	28854962.000520	22737008.000140
60752.745533	235703.000000	113927.228386	105000000.001100	100000000.000500	28854961.999800	22737008.000050
60752.745545	236759.000000	113927.228143	104999999.999900	99999999.999500	28854961.999250	22737007.999870
60752.745558	237815.000000	113927.227973	105000000.000200	100000000.000900	28854961.999350	22737008.000010
60752.745570	238872.000000	113927.228330	105000000.000300	99999999.998300	28854962.000210	22737008.000100
60752.745582	239931.000000	113927.228217	105000000.001000	100000000.000300	28854962.000110	22737008.000000
60752.745594	240987.000000	113927.228016	104999999.999100	100000000.000100	28854961.999700	22737007.999980
60752.745607	242045.000000	113927.228188	104999999.999300	99999999.999700	28854962.000470	22737008.000100
60752.745619	243101.000000	113927.227939	105000000.000100	100000000.000300	28854962.000090	22737008.000030
60752.745631	244158.000000	113927.228252	105000000.002300	99999999.998300	28854962.000770	22737008.000020
60752.745643	245213.000000	113927.228226	105000000.000300	100000000.000300	28854961.999540	22737008.000060
60752.745655	246270.000000	113927.228030	105000000.001600	100000000.000300	28854962.000040	22737007.999950
60752.745668	247326.000000	113927.228037	105000000.000700	99999999.999600	28854962.000740	22737007.999800
60752.745680	248383.000000	113927.228324	104999999.999300	100000000.001000	28854961.999020	22737008.000000
60752.745692	249440.000000	113927.228355	105000000.001100	99999999.998300	28854962.000310	22737008.000000
60752.745704	250497.000000	113927.227947	105000000.000700	100000000.000200	28854962.000480	22737008.000030
60752.745717	251553.000000	113927.228375	104999999.999800	100000000.000200	28854961.999570	22737008.000030
60752.745729	252610.000000	113927.228120	105000000.000200	99999999.999600	28854962.000310	22737008.000060
60752.745741	253666.000000	113927.228080	105000000.001200	100000000.001000	28854962.000340	22737007.999900
60752.745753	254723.000000	113927.228037	105000000.001200	99999999.998400	28854961.999540	22737008.000110
60752.745766	255779.000000	113927.228129	105000000.000800	100000000.000500	28854961.999820	22737008.000110
60752.745778	256835.000000	113927.228278	104999999.999500	100000000.000100	28854962.000520	22737007.999990
60752.745790	257892.000000	113927.228092	105000000.001700	100000000.000100	28854962.000030	22737007.999800
60752.745802	258950.000000	113927.228314	105000000.001200	100000000.001000	28854962.000350	22737008.000160
60752.745814	260006.000000	113927.228138	104999999.999000	99999999.998100	28854961.998580	22737008.000120
60752.745827	261062.000000	113927.228095	105000000.000400	100000000.000600	28854962.000050	22737007.999920
60752.745839	262118.000000	113927.228282	105000000.001900	99999999.999900	28854961.999810	22737008.000000
60752.745851	263175.000000	113927.228526	104999999.999000	99999999.999900	28854961.999770	22737008.000060
60752.745863	264231.000000	113927.228272	105000000.000500	100000000.001000	28854962.000410	22737007.999960
60752.745876	265288.000000	113927.227937	105000000.000800	99999999.998000	28854962.000430	22737007.999980
60752.745888	266346.000000	113927.228073	104999999.999500	100000000.000800	28854961.999670	22737008.000150
60752.745900	267402.000000	113927.228199	104999999.999900	99999999.999800	28854962.000240	22737008.000020
60752.745912	268459.000000	113927.228436	105000000.000100	99999999.999800	28854962.000670	22737008.000010
60752.745924	269516.000000	113927.228286	105000000.001800	100000000.000600	28854961.999540	22737008.000160
60752.745937	270572.000000	113927.228004	105000000.000700	99999999.998800	28854962.000190	22737008.000030
60752.745949	271629.000000	113927.228141	105000000.000600	99999999.999800	28854961.999100	22737008.000090
60752.745961	272685.000000	113927.228142	104999999.999100	99999999.999800	28854962.000180	22737008.000030
60752.745973	273743.000000	113927.228248	105000000.001100	99999999.999900	28854962.000200	22737008.000110
60752.745986	274800.000000	113927.227992	104999999.999700	100000000.000200	28854962.000680	22737007.999920
60752.745998	275856.000000	113927.228228	105000000.001100	99999999.999400	28854961.999480	22737008.000040
60752.746010	276914.000000	113927.228437	105000000.000500	100000000.000800	28854962.000520	22737007.999930
60752.746022	277971.000000	113927.227969	105000000.000400	99999999.999300	28854961.999800	22737008.000020
60752.746035	279030.000000	113927.228169	104999999.999700	99999999.999600	28854961.999640	22737008.000220
60752.746047	280087.000000	113927.228386	105000000.000400	100000000.000700	28854961.999900	22737008.000070
60752.746059	281142.000000	113927.228225	105000000.001200	99999999.999300	28854962.000300	22737008.000070
60752.746071	282200.000000	113927.227836	104999999.999200	100000000.000900	28854961.999390	22737007.999910
60752.746084	283257.000000	113927.228433	104999999.999900	99999999.998900	28854962.000150	22737008.000100
60752.746096	284312.000000	113927.228329	104999999.999800	99999999.999900	28854962.000270	22737007.999960
60752.746108	285370.000000	113927.228038	105000000.001900	100000000.000100	28854962.000380	22737007.999890
60752.746120	286429.000000	113927.228191	105000000.000000	99999999.999600	28854962.000220	22737007.999960
60752.746132	287486.000000	113927.228036	105000000.000000	100000000.000500	28854961.999990	22737008.000150
60752.746145	288543.000000	113927.228222	105000000.001900	99999999.998600	28854962.000040	22737007.999990
60752.746157	289601.000000	113927.228336	105000000.000700	100000000.000100	28854961.999900	22737008.000030
60752.746169	290658.000000	113927.228146	104999999.999300	100000000.000500	28854961.999650	22737008.000010
60752.746181	291714.000000	113927.228191	105000000.000500	99999999.999600	28854961.999730	22737008.000060
60752.746194	292771.000000	113927.228154	105000000.001300	100000000.001000	28854961.999910	22737008.000050
60752.746206	293828.000000	113927.228320	105000000.000500	99999999.998500	28854961.999780	22737008.000020
60752.746218	294884.000000	113927.228025	105000000.000300	100000000.000200	28854962.000170	22737008.000020
60752.746230	295941.000000	113927.228125	105000000.000700	100000000.000700	28854961.999950	22737008.000160
60752.746243	296998.000000	113927.228425	104999999.999500	99999999.999600	28854962.000230	22737007.999950
60752.746255	298053.000000	113927.228182	104999999.999900	100000000.000900	28854962.000060	22737008.000140
60752.746267	299111.000000	113927.228201	105000000.000200	99999999.998500	28854961.999820	22737008.000160
60752.746279	300167.000000	113927.228017	105000000.002400	99999999.999800	28854962.000100	22737008.000090
60752.746291	301224.000000	113927.228072	104999999.999400	100000000.000200	28854962.000200	22737008.000100
60752.746304	302281.000000	113927.228342	105000000.001900	100000000.000100	28854962.000070	22737007.999890
60752.746316	303338.000000	113927.228213	105000000.000300	100000000.000800	28854962.000590	22737007.999970
60752.746328	304395.000000	113927.228274	105000000.000200	99999999.997900	28854961.999930	22737008.000050
60752.746340	305451.000000	113927.228256	104999999.999600	99999999.999900	28854961.999320	22737008.000030
60752.746353	306509.000000	113927.228063	105000000.001200	100000000.000600	28854961.999900	22737007.999990
60752.746365	307566.000000	113927.227959	104999999.998900	99999999.999800	28854962.000060	22737007.999930
60752.746377	308623.000000	113927.228316	104999999.999700	100000000.000600	28854962.000720	22737008.000010
60752.746389	309680.000000	113927.228002	105000000.001600	99999999.998300	28854962.000000	22737008.000120
60752.746402	310736.000000	113927.228115	105000000.001400	100000000.000300	28854962.000730	22737007.999880
60752.746414	311792.000000	113927.228342	105000000.000200	99999999.999300	28854961.999050	22737008.000110
60752.746426	312851.000000	113927.228176	104999999.999400	100000000.000000	28854962.000980	22737007.999780
60752.746438	313907.000000	113927.228217	105000000.001600	100000000.001000	28854962.001710	22737008.000030
60752.746451	314966.000000	113927.228337	105000000.000200	99999999.999200	28854961.999690	22737008.000090
60752.746463	316021.000000	113927.228126	105000000.000500	100000000.000300	28854961.999100	22737008.000010
60752.746475	317076.000000	113927.228157	104999999.999300	100000000.000100	28854962.000070	22737007.999900
