Al/Sr = 2.162887127516663703
offset = ( 2024ratio - 2020ratio ) / 2020ratio
mjd	offset from 2020 ratio
60424.74549	2.541179704005453e-16
60424.745502	8.803729044581545e-16
60424.745514	3.5593364256270875e-16
60424.745526	1.0107086324740069e-15
60424.745539	1.426627305337378e-15
60424.745551	1.3213304493851733e-15
60424.745563	-8.88341354262e-16
60424.745575	-9.719891541551574e-16
60424.745587	4.6368857943664154e-17
60424.7456	-2.246888367105767e-16
60424.745612	-6.300629837007067e-16
60424.745624	-3.6311065727074063e-16
60424.745636	-6.776477557360228e-16
60424.745648	-3.3835907388901027e-16
60424.745661	4.263761499666584e-16
60424.745673	6.8219612030893285e-16
60424.745685	4.459996996803838e-16
60424.745697	2.969993853056721e-16
60424.745709	-6.351585184518214e-16
60424.745722	-4.25322978544063e-16
60424.745734	-6.837306617123072e-16
60424.745746	-7.266300886780287e-16
60424.745758	-1.226954372548761e-15
60424.74577	-7.849304974708719e-16
60424.745783	-3.3059576906400126e-16
60424.745795	3.878011654649037e-17
60424.745807	5.244511399253592e-16
60424.745819	1.5464401210429e-15
60424.745831	2.1278472148924204e-15
60424.745844	2.1498866474441926e-15
60424.745856	1.046330938761188e-15
60424.745868	8.144178188163122e-16
60424.74588	7.484913994646387e-16
60424.745893	1.7096171888102892e-15
60424.745905	2.204685626025698e-15
60424.745917	7.286981637773223e-16
60424.745929	-2.4501478940718192e-17
60424.745941	-1.6051964193555687e-16
60424.745954	4.972558497469322e-18
60424.745966	5.184034625132612e-17
60424.745978	-3.836808018816074e-16
60424.74599	1.1823851728195636e-15
60424.746002	8.889144116440665e-16
60424.746015	6.712594597282397e-17
60424.746027	-2.2868489122805104e-15
60424.746039	-2.4463718548980244e-15
60424.746051	-1.8727576024901895e-15
60424.746063	-1.4112086036211727e-15
60424.746076	-1.5392527787104092e-15
60424.746088	2.6219862624783724e-16
60424.7461	6.296840487615816e-16
60424.746112	1.263790375875239e-15
60424.746124	8.915554862758984e-16
60424.746137	6.470992653638681e-16
60424.746149	9.205036497932835e-17
60424.746161	2.781704787164695e-16
60424.746173	1.9498012158600306e-17
60424.746185	3.250167739030959e-16
60424.746198	4.944086313536772e-16
60424.74621	5.14132523122815e-18
60424.746222	7.887772873052323e-16
60424.746234	4.093750310704451e-16
60424.746247	-4.479342847827531e-17
60424.746259	5.587585288339042e-16
60424.746271	-1.093683608579697e-15
60424.746283	-7.0532364473247195e-16
60424.746295	-2.883292499451964e-16
60424.746308	-1.1024536208145836e-15
60424.74632	-1.0335815061707499e-15
60424.746332	-5.782963862099935e-16
60424.746344	-8.442582464456096e-16
60424.746358	-2.6147156244834736e-15
60424.74637	-3.435740364559892e-15
60424.746382	-3.4047206660983122e-15
60424.746394	-3.3033066757021302e-15
60424.746407	-2.2399255104668768e-15
60424.746419	-2.483255452092758e-15
60424.746431	-1.8919834922441982e-15
60424.746443	-1.0962733413552725e-15
60424.746455	1.5431168637182088e-16
60424.746468	1.2085861757392426e-15
60424.74648	6.830374012661546e-16
60424.746492	3.5925271689241837e-16
60424.746504	-5.054746653401482e-17
60424.746516	4.738325102806846e-16
60424.746529	-2.453084664502042e-16
60424.746541	1.8339326118345674e-16
60424.746553	5.663696986423357e-16
60424.746565	8.250253712646649e-16
60424.746577	6.089775298983336e-16
60424.74659	2.628556580600482e-16
60424.746602	-3.96080249581771e-16
60424.746614	-6.509862473492169e-16
60424.746626	-4.790145364883438e-16
60424.746638	1.136917176035602e-16
60424.746651	2.1583413129005428e-16
60424.746663	-2.4419679971299416e-17
60424.746675	-2.7056025716510326e-16
60424.746687	-2.304833454126511e-16
60424.7467	-9.714824900421492e-17
60424.746712	9.481202333727426e-18
60424.746724	-9.950304788817137e-17
60424.746736	-5.65558880008904e-16
60424.746748	-9.74237700290611e-17
60424.746761	3.8283528328115244e-16
60424.746773	3.096383084543742e-16
60424.746785	2.810405690050586e-16
60424.746797	3.560739495677018e-16
60424.746809	-7.296465243380304e-16
60424.746822	-1.6848310486132496e-15
60424.746834	-2.6088608852939444e-15
60424.746846	-3.073846054832456e-15
60424.746858	-3.081935415680929e-15
60424.74687	-2.311579968105608e-15
60424.746883	-2.054663148918649e-15
60424.746895	-1.5238917484993013e-15
60424.746907	-1.3891734758626932e-15
60424.746919	-3.9013606883075725e-16
60424.746931	2.2400167523733495e-16
60424.746944	5.461187887419704e-16
60424.746956	1.3888879623987017e-15
60424.746968	1.4831418491912428e-15
60424.74698	1.0215986483325984e-15
60424.746992	8.741710515170807e-16
60424.747005	8.545079398942239e-16
60424.747017	1.1792481005610632e-15
60424.747029	1.0713056624200322e-15
60424.747041	8.883186579333864e-16
60424.747053	1.6595025041741788e-16
60424.747066	1.3849188362821407e-16
60424.747078	2.950948716712831e-16
60424.74709	4.415137466061057e-16
60424.747102	6.463623626592735e-16
60424.747114	9.105302869554515e-16
60424.747127	4.1615623274777907e-16
60424.747139	-8.163523401506751e-17
60424.747151	4.733001886299835e-16
60424.747163	5.786149285158932e-16
60424.747176	1.787907687240238e-16
60424.747188	8.010023944569674e-16
60424.7472	5.938164771462883e-16
60424.747212	3.1728334401570057e-16
60424.747224	-1.505648534206698e-16
60424.747236	1.7760275300868213e-16
60424.747249	3.29452391609608e-16
60424.747261	-1.0889763982433492e-16
60424.747273	-1.536536095416008e-16
60424.747285	2.0540691783121132e-16
60424.747298	-7.295007540886313e-16
60424.74731	-5.365145139253503e-16
60424.747322	-7.399019594690665e-17
60424.747334	-6.084477996727368e-16
60424.747346	-7.774323990450792e-16
60424.747359	-7.710468653427924e-16
60424.747371	-9.903845287536839e-16
60424.747383	-5.710934165224872e-16
60424.747395	-8.026006513308567e-18
60424.747407	1.4730002209398485e-16
60424.74742	3.2220396870554258e-16
60424.747432	2.4299442232819465e-16
60424.747444	5.591982251587383e-16
60424.747456	5.56348717908179e-16
60424.747468	2.6299743618018157e-16
60424.747481	6.98908143336922e-17
60424.747493	-4.1921382243328107e-16
60424.747505	-7.396689354450256e-16
60424.747517	-2.0936508042836424e-15
60424.74753	-3.1288263458292102e-15
60424.747542	-3.285477205899757e-15
60424.747554	-3.5519790573638295e-15
60424.747566	-3.3181465148308843e-15
60424.747578	-2.71678784555193e-15
60424.747591	-2.2146415294961322e-15
60424.747603	-2.2466814483168455e-15
60424.747615	-2.0906363228629287e-15
60424.747627	-2.2075708527509437e-15
60424.747639	-1.9287148138907496e-15
60424.747652	-1.3127193086034607e-15
60424.747664	-1.322863134960313e-15
60424.747676	-8.476250855558691e-16
60424.747688	-9.807233294487567e-16
60424.7477	-3.8267824469754867e-16
60424.747713	1.3495530385745992e-15
60424.747725	1.1112621151699384e-15
60424.747737	1.2205124490605956e-15
60424.747749	8.956076202589892e-16
60424.747761	8.390777404638365e-16
60424.747774	5.100364639349405e-16
60424.747786	6.373125004676787e-16
60424.747798	1.055104540556945e-15
60424.74781	1.5767162616366008e-15
60424.747822	1.7427884346539756e-15
60424.747835	1.4739033259494209e-15
60424.747847	1.2903707279840462e-15
60424.747859	1.4412206620412206e-15
60424.747871	2.1060650405007808e-15
60424.747883	8.145992549499908e-16
60424.747896	-1.5752436454517438e-16
60424.747908	-1.8476717911712715e-16
60424.74792	-7.529899719292922e-16
60424.747932	-4.966000544518589e-16
60424.747944	-5.5119526805303204e-17
60424.747957	-1.3728615205127586e-16
60424.747969	7.158809838249735e-16
60424.747981	4.687853676692559e-16
60424.747993	4.541268764342547e-16
60424.748005	1.8334156941943557e-16
60424.748018	5.359984634080579e-16
60424.74803	5.50833124466788e-16
60424.748042	1.6791385553021742e-16
60424.748054	4.808866012015167e-16
60424.748067	8.81792198032445e-16
60424.748079	-1.2868099098428598e-16
60424.748091	-6.519847673484919e-16
60424.748103	-1.5917840980693871e-16
60424.748115	2.021381492888984e-16
60424.748128	-9.595262376788133e-17
60424.74814	4.910349255235547e-16
60424.748152	3.8637280629317612e-16
60424.748164	-2.4530708489775886e-16
60424.748176	8.626552693400433e-17
60424.748189	-5.08259729509408e-16
60424.748201	-1.022411982484723e-15
60424.748213	-5.74762103016595e-16
60424.748225	-1.393530775624249e-15
