Al/Sr = 2.611701431781463025
offset = ( 2024ratio - 2020ratio ) / 2020ratio
mjd	offset from 2020 ratio
60426.745025	-8.144665268100948e-16
60426.745037	-1.0851777243912587e-16
60426.745049	-7.144165818825214e-16
60426.745061	-8.199634099584903e-16
60426.745074	-1.219340998636965e-16
60426.745086	-2.89131347949648e-16
60426.745098	-3.7319651407671216e-17
60426.74511	-4.727766144542663e-16
60426.745122	-5.009874510787817e-16
60426.745135	-1.1262293042159357e-15
60426.745147	-1.104483643911932e-15
60426.745159	-6.757176706072539e-16
60426.745171	5.155850760634244e-17
60426.745183	1.472009379137825e-16
60426.745196	-1.1823373586308868e-15
60426.745208	-1.796119375320509e-15
60426.74522	-1.8104226243314493e-15
60426.745232	-1.1447915569061032e-15
60426.745244	-1.2646840480510102e-15
60426.745257	-8.439704919147277e-16
60426.745269	4.377599331421842e-16
60426.745281	1.8436742626685174e-16
60426.745293	1.655260252023224e-16
60426.745305	7.31440225698757e-16
60426.745318	6.030753313588543e-16
60426.74533	1.3333604917682599e-15
60426.745342	9.920118097483936e-16
60426.745354	3.42467407910753e-16
60426.745367	5.769950783298781e-16
60426.745379	-1.652644322810619e-16
60426.745391	-2.9529149864345293e-16
60426.745403	-3.4461478760536635e-16
60426.745415	-2.835184556853891e-17
60426.745428	-2.5399139468155964e-16
60426.74544	-3.7586522439489187e-16
60426.745452	7.433215632963069e-16
60426.745464	6.861333764551634e-16
60426.745476	1.301728733188318e-15
60426.745489	4.80795885461716e-16
60426.745501	7.127325487608641e-16
60426.745513	9.491586151458013e-16
60426.745525	5.807778638790904e-16
60426.745537	2.952456486119207e-16
60426.74555	1.9170554093868366e-16
60426.745562	-1.500659971161646e-16
60426.745574	1.7342395292943253e-16
60426.745586	-1.9986391084142793e-16
60426.745599	-6.465038507553588e-16
60426.745611	-7.550952579793264e-16
60426.745623	-1.4156642737612034e-15
60426.745635	-1.1185259270686954e-16
60426.745647	-5.853842362529011e-16
60426.74566	-1.0524564370759975e-15
60426.745672	-8.661938395025145e-16
60426.745684	-1.261517882145377e-15
60426.745696	-1.13587910078813e-15
60426.745708	-4.585185794852385e-16
60426.745721	-3.5704935011768545e-16
60426.745733	-7.911600118416207e-16
60426.745745	-6.249279896480027e-16
60426.745757	-1.6491661943080803e-16
60426.745769	7.537443097503041e-16
60426.745782	2.1914277510680278e-16
60426.745794	5.295769933746133e-16
60426.745806	7.123880533663862e-16
60426.745818	nan
60426.74583	nan
60426.745843	nan
60426.745855	nan
60426.745867	nan
60426.745879	nan
60426.745891	nan
60426.745904	nan
60426.745916	nan
60426.745928	7.722297792915407e-17
60426.74594	8.369815285570175e-16
60426.745952	2.877454029725719e-16
60426.745965	-4.229250131852073e-16
60426.745977	-2.271090173747057e-16
60426.745989	-6.390789581512403e-16
60426.746001	-9.421606527571475e-16
60426.746013	-1.0138215716273182e-15
60426.746026	-1.4005388887978638e-15
60426.746038	-1.994132317996827e-15
60426.74605	-1.855305452625893e-15
60426.746062	-1.437768569452699e-16
60426.746074	3.574983358936745e-16
60426.746087	1.776131031944141e-16
60426.746099	6.255782608181041e-16
60426.746111	1.5542128042653892e-15
60426.746123	1.8069445162351484e-15
60426.746135	2.2483539117615142e-15
60426.746148	1.1975400092209724e-15
60426.74616	1.0417322989937606e-15
60426.746172	9.986009209261065e-16
60426.746184	3.4749890882011867e-16
60426.746196	5.22629715406234e-16
60426.746209	6.226558280288424e-16
60426.746221	3.967549422137414e-16
60426.746233	2.771246755014078e-16
60426.746245	-4.712875906701244e-16
60426.746258	1.425914966520421e-16
60426.74627	1.0259638016020397e-16
60426.746282	9.674645248658832e-17
60426.746294	7.806053516023003e-16
60426.746306	7.608938613896213e-16
60426.746319	-2.3542076457782797e-16
60426.746331	-7.634784957922588e-16
60426.746343	-4.0021587879286426e-16
60426.746355	5.211670245302735e-16
60426.746367	-2.292239723112783e-16
60426.74638	-2.9296985463153996e-17
60426.746393	8.411222703490926e-16
60426.746406	5.557642439246689e-16
60426.746418	3.7214973118004113e-17
60426.74643	6.0023465348054896e-18
60426.746442	-4.461441423000679e-16
60426.746454	-3.941115766950071e-16
60426.746467	-9.136520960301204e-16
60426.746479	-1.0684954836332554e-15
60426.746491	5.335382624071701e-16
60426.746503	nan
60426.746516	5.516286891431897e-16
60426.746528	4.845900667622335e-16
60426.74654	9.117871396458534e-16
60426.746552	1.712847611374408e-16
60426.746564	2.6231984123265075e-16
60426.746577	-2.5760226656156907e-16
60426.746589	3.034663771503107e-16
60426.746601	-3.5421542341766774e-16
60426.746613	-5.954123095503666e-16
60426.746625	-7.939429513210551e-16
60426.746638	-9.028708729636714e-16
60426.74665	-1.770765497874865e-15
60426.746662	-2.5023290096522223e-15
60426.746674	-2.3480047922959235e-15
60426.746687	-1.594509111840338e-15
60426.746699	-8.730560361065786e-16
60426.746711	-5.522433878493526e-16
60426.746723	-5.554275967902374e-16
60426.746735	-7.144794110677427e-16
60426.746748	-7.11606083038864e-16
60426.74676	-1.1238073941185455e-15
60426.746772	-7.78934640336111e-17
60426.746784	-1.465323409825824e-15
60426.746796	-1.511221744772646e-15
60426.746809	1.519845761884218e-17
60426.746821	-1.2694680769897536e-15
60426.746833	-1.5089428719920232e-15
60426.746845	-2.037710137011678e-15
60426.746857	-1.4467846038180584e-15
60426.74687	-2.1819320614389556e-15
60426.746882	-1.8406341356002468e-15
60426.746894	-1.2805521990948804e-15
60426.746906	-1.3021549258317246e-15
60426.746918	-8.79663828114882e-16
60426.746931	-3.27559264566266e-16
60426.746943	-8.392413033337899e-16
60426.746955	-9.072012098001778e-16
60426.746967	-1.2469513330903993e-15
60426.746979	-1.38555269862784e-15
60426.746992	-1.259146276084046e-15
60426.747004	-3.6513798723635886e-16
60426.747016	1.9102441815016238e-16
60426.747028	-3.9235895273987236e-16
60426.74704	-6.0941475457566e-16
60426.747053	9.191366975617851e-16
