Al/Sr = 2.611701431781463025
offset = ( 2024ratio - 2020ratio ) / 2020ratio
mjd	offset from 2020 ratio
60424.745112	-3.0599110688321986e-15
60424.745124	-2.5508401774956232e-15
60424.745136	-1.2631235193414862e-15
60424.745148	-2.21740046336835e-15
60424.74516	-2.4704902887796456e-15
60424.745173	-2.208718375122324e-15
60424.745185	-1.899566740443984e-15
60424.745197	-2.126393110422239e-15
60424.745209	-2.0186448299547236e-15
60424.745221	-2.3283654237100535e-15
60424.745234	-1.7786411312951714e-15
60424.745246	-1.620455158875576e-15
60424.745258	-8.958436308878108e-16
60424.74527	-6.652626129893643e-16
60424.745282	-1.7021253163757416e-16
60424.745295	4.801895802256998e-16
60424.745307	1.9290713583464365e-15
60424.745319	2.3966120670977785e-15
60424.745331	2.534714788881323e-15
60424.745343	2.359187709742225e-15
60424.745356	1.80515724706908e-15
60424.745368	1.7798007254157495e-15
60424.74538	1.9318008223005675e-15
60424.745392	1.6930161718883594e-15
60424.745404	1.7958191501579164e-15
60424.745417	2.004364522483452e-15
60424.745429	1.8824492561795192e-15
60424.745441	1.897331542846754e-15
60424.745453	1.4032691070483994e-15
60424.745465	1.4843353919393885e-15
60424.745478	1.29289668157809e-15
60424.74549	7.76931483795958e-16
60424.745502	4.742728938177671e-16
60424.745514	4.224032900688438e-16
60424.745526	1.1316396595245674e-15
60424.745539	1.5418103817078821e-15
60424.745551	1.2634449981019535e-15
60424.745563	-1.6548728560224072e-16
60424.745575	-3.093767440843561e-16
60424.745587	6.845783842835545e-17
60424.7456	-4.993944680775962e-16
60424.745612	-8.348281239868925e-16
60424.745624	-2.8802035802457804e-16
60424.745636	-3.8450174696003607e-16
60424.745648	2.385439975828488e-17
60424.745661	7.215081510200267e-16
60424.745673	9.425085235807204e-16
60424.745685	3.4256280846840025e-16
60424.745697	-7.670083810206448e-17
60424.745709	-1.0681543734132436e-15
60424.745722	-9.65926075556898e-16
60424.745734	-9.361343141464343e-16
60424.745746	-9.18463144785961e-16
60424.745758	-1.7158040423148057e-15
60424.74577	-1.1555914861789377e-15
60424.745783	-5.419867257297748e-16
60424.745795	-1.54670013613869e-16
60424.745807	1.7179840860674011e-16
60424.745819	1.6556713882587577e-15
60424.745831	2.0132630546465053e-15
60424.745844	1.941420841884453e-15
60424.745856	8.527297317300521e-16
60424.745868	7.074912271930833e-16
60424.74588	5.953672291485383e-16
60424.745893	1.3602276304948091e-15
60424.745905	1.7313173536282523e-15
60424.745917	5.578571245845656e-16
60424.745929	-8.658733880493677e-17
60424.745941	7.188114772558301e-17
60424.745954	-1.896475044810731e-16
60424.745966	1.2903216114949784e-16
60424.745978	-3.428354346412604e-16
60424.74599	1.1395868433923047e-15
60424.746002	1.2927633949800263e-15
60424.746015	3.5940925495328375e-16
60424.746027	-2.1104361650927057e-15
60424.746039	-2.5929811694806554e-15
60424.746051	-1.5752366327489335e-15
60424.746063	-1.2008185443141508e-15
60424.746076	-9.681707993529106e-16
60424.746088	1.53691599299773e-16
60424.7461	7.264907618543455e-16
60424.746112	1.0254759832743027e-15
60424.746124	6.44589854680168e-16
60424.746137	5.716417310119716e-17
60424.746149	-1.320535539852086e-16
60424.746161	1.2992693935942745e-16
60424.746173	4.664775494838962e-16
60424.746185	6.959887796435911e-16
60424.746198	5.613753285684461e-16
60424.74621	8.609343018954036e-17
60424.746222	5.472266355236234e-16
60424.746234	2.924105716996454e-16
60424.746247	3.7750238097487794e-16
60424.746259	3.348615036663883e-16
60424.746271	-7.285741314128974e-17
60424.746283	-1.9537584336313097e-16
60424.746295	-3.362565453134401e-16
60424.746308	-2.63838859710308e-16
60424.74632	-3.5631442771359933e-16
60424.746332	-4.05805547159758e-16
60424.746344	-1.1900803131864565e-15
60424.746358	-2.7522451157531344e-15
60424.74637	-3.318118388831259e-15
60424.746382	-2.9223881352758127e-15
60424.746394	-2.6878203774260473e-15
60424.746407	-2.193050570409253e-15
60424.746419	-2.2938925369958984e-15
60424.746431	-1.6413971211103988e-15
60424.746443	-1.1431460370114081e-15
60424.746455	-2.0727852095510817e-16
60424.746468	6.513993723901878e-16
60424.74648	1.6183842075726505e-16
60424.746492	3.942030436295859e-17
60424.746504	-4.457014227859114e-16
60424.746516	2.002351619240368e-17
60424.746529	-4.693178210048794e-16
60424.746541	-3.527843718405161e-16
60424.746553	1.2914288100724313e-16
60424.746565	5.919025611287227e-16
60424.746577	6.309084320335422e-16
60424.74659	5.573905659139717e-16
60424.746602	1.1499274883696971e-16
60424.746614	9.037228370319693e-17
60424.746626	1.5895229383047523e-16
60424.746638	2.6681863576062463e-16
60424.746651	1.563793839188639e-16
60424.746663	1.1239799565594569e-16
60424.746675	-6.670822894030493e-17
60424.746687	-4.3601908884058317e-16
60424.7467	-9.915049065710664e-17
60424.746712	-9.222413598851003e-17
60424.746724	-4.481537681750363e-16
60424.746736	-5.934657792877047e-16
60424.746748	-2.4714789765372036e-16
60424.746761	-1.0122744145247379e-16
60424.746773	8.27138050801804e-17
60424.746785	5.4765365348227236e-17
60424.746797	1.624883949458698e-16
60424.746809	-7.926385977940609e-16
60424.746822	-1.5900353969417594e-15
60424.746834	-2.388636179190947e-15
60424.746846	-2.6365238697721776e-15
60424.746858	-2.8143304923236857e-15
60424.74687	-1.9986333177022108e-15
60424.746883	-1.6034985179306758e-15
60424.746895	-1.3140077150871506e-15
60424.746907	-1.4439128959230697e-15
60424.746919	-9.817593139254943e-16
60424.746931	-3.121960719720685e-16
60424.746944	-2.3839394527126707e-16
60424.746956	5.558737150466436e-16
60424.746968	1.0914828574423086e-15
60424.74698	5.142479203091321e-16
60424.746992	4.687225518634372e-16
60424.747005	6.103934471616101e-16
60424.747017	1.023946140904352e-15
60424.747029	7.728713417253664e-16
60424.747041	7.037818926829774e-16
60424.747053	9.838397820026946e-18
60424.747066	1.4993627144849176e-16
60424.747078	6.94826590750916e-16
60424.74709	1.1640071436643369e-15
60424.747102	1.0339377793173235e-15
60424.747114	1.3254245584051332e-15
60424.747127	6.843216844675489e-16
60424.747139	3.4513269740222903e-16
60424.747151	4.138098025882741e-16
60424.747163	3.1654055407286535e-16
60424.747176	2.4607045894661648e-17
60424.747188	1.3630013017995948e-16
60424.7472	7.506075388536355e-17
60424.747212	-2.585192122043053e-16
60424.747224	-8.310236041757508e-16
60424.747236	-2.4218364611745027e-16
60424.747249	-8.21772378099147e-17
60424.747261	-3.8985966490644356e-16
60424.747273	-3.538938468389747e-16
60424.747285	2.0368738951417523e-17
60424.747298	-6.4026294644652215e-16
60424.74731	-1.5656577947161588e-16
60424.747322	3.720790478726946e-16
60424.747334	-1.5418868234579117e-16
60424.747346	-3.228681910415856e-16
60424.747359	-3.353574889111934e-16
60424.747371	-5.9053873957674295e-16
60424.747383	-3.88283939217465e-16
60424.747395	4.5727490449985384e-18
60424.747407	5.439489628605728e-16
60424.74742	2.4365731324806663e-16
60424.747432	2.5253433769154824e-16
60424.747444	4.826297878009022e-16
60424.747456	2.9167199701743746e-16
60424.747468	-1.086445695775622e-16
60424.747481	4.816624714609649e-17
60424.747493	-2.6163773636747673e-16
60424.747505	-9.2180870990825e-16
60424.747517	-1.6832085438657613e-15
60424.74753	-2.2730125640803863e-15
60424.747542	-3.0638013792123823e-15
60424.747554	-3.5076959784102004e-15
60424.747566	-2.8987064698107783e-15
60424.747578	-3.127308002024495e-15
60424.747591	-2.86097143680175e-15
60424.747603	-2.506859061461755e-15
60424.747615	-1.985706222838626e-15
60424.747627	-2.0349896107346165e-15
60424.747639	-1.6182884705243965e-15
60424.747652	-1.3443741835344659e-15
60424.747664	-1.1808057604706515e-15
60424.747676	-1.6917454381629748e-15
60424.747688	-1.5694808099626564e-15
60424.7477	-7.2939842759040175e-16
60424.747713	1.2228933623922933e-15
60424.747725	1.597824074708469e-15
60424.747737	1.4927505150608736e-15
60424.747749	1.1506583832050605e-15
60424.747761	1.3051191238827704e-15
60424.747774	7.593693278481728e-16
60424.747786	7.73106113880613e-16
60424.747798	8.090628777266796e-16
60424.74781	1.2696511838093849e-15
60424.747822	1.6773095427622962e-15
60424.747835	1.2464022488357639e-15
60424.747847	1.041912164630117e-15
60424.747859	1.2229608969407886e-15
60424.747871	1.5093963787262108e-15
60424.747883	7.574714577828265e-16
60424.747896	-4.746936411890508e-16
60424.747908	-1.1196655673846903e-15
60424.74792	-1.6555595930158378e-15
60424.747932	-1.266186249827698e-15
60424.747944	-2.850062860490419e-16
60424.747957	1.6923157280406291e-16
60424.747969	6.388951418293751e-16
60424.747981	4.591857708302352e-16
60424.747993	1.1432652919186536e-16
60424.748005	5.185697377614053e-17
60424.748018	3.220812373473426e-17
60424.74803	-6.688013818327446e-17
60424.748042	-3.7141460372188817e-16
60424.748054	1.3163224415491552e-16
60424.748067	6.314819696415445e-16
60424.748079	-6.219028231194494e-17
60424.748091	-3.204546067147966e-16
60424.748103	9.28070697256798e-17
60424.748115	4.84376776985607e-16
60424.748128	3.736617538201277e-16
60424.74814	9.916407329582956e-16
60424.748152	5.585081424747845e-16
60424.748164	2.526403739162981e-16
60424.748176	4.68949041722807e-16
60424.748189	-1.9585988349636232e-16
60424.748201	-8.158868234530652e-16
60424.748213	-5.346390115433525e-16
60424.748225	-1.1401856093741165e-15
60424.748238	-1.51015945336091e-15
60424.74825	-1.1871908717123395e-15
60424.748262	-7.233253283739338e-16
60424.748274	-2.797259995790095e-16
60424.748286	1.7344702840439558e-16
60424.748299	2.9244535079801194e-16
60424.748311	-2.108562667763931e-16
60424.748323	-5.211805543402165e-16
60424.748335	1.5431196710992303e-16
60424.748347	-1.1741801188768509e-16
60424.74836	-5.116559772946572e-17
60424.748372	4.667392258802421e-18
60424.748384	-4.600509318859761e-16
60424.748396	-4.2056110931515856e-16
60424.748408	-1.7229663864374418e-16
60424.748421	-1.1317116077559822e-16
60424.748433	-4.735114719332435e-16
60424.748445	-1.206988842855132e-15
60424.748457	-1.8813178670731525e-15
60424.748469	-2.189633383413681e-15
