,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1738870095.114235,1738870090.197852,1738870092.655714,1738870097.556752,-235611533.44713145,-22.05221778154373,0.0031474927403031174,-0.059726908375653934,7.258720467522119e-05
1,1738870104.910989,1738870100.003459,1738870102.47065,1738870107.36332,-235611533.45863146,-22.035060614347458,0.006768815694752961,-0.059748975302077054,7.261239158355081e-05
2,1738870114.722131,1738870109.822551,1738870112.264516,1738870117.180549,-235611533.4579101,-22.05467116832733,-0.0388944798592437,-0.05962603781654714,7.247207183216364e-05
3,1738870124.537459,1738870119.632451,1738870122.092494,1738870126.983897,-235611533.46058995,-22.061076998710632,-0.012279442179582848,-0.05952909038862015,7.23614160844338e-05
4,1738870134.339629,1738870129.450058,1738870131.881854,1738870136.799803,-235611533.47645855,-22.045116364955902,0.006540037823016968,-0.05971722447108179,7.257615157834583e-05
5,1738870144.147427,1738870139.25446,1738870141.697289,1738870146.608477,-235611533.47182906,-22.048749417066574,0.06735219464917971,-0.05963339414045351,7.248046830729274e-05
6,1738870153.963326,1738870149.061884,1738870151.522985,1738870156.421808,-235611533.45075464,-22.05427610874176,0.020837449375157642,-0.05957342689343883,7.241202183937442e-05
7,1738870163.7848,1738870158.867205,1738870161.318887,1738870166.226541,-235611533.41348112,-22.044018864631653,-0.07991251276007388,-0.059622363024411214,7.246787743933984e-05
8,1738870173.58827,1738870168.688362,1738870171.13057,1738870176.047904,-235611533.45228982,-22.034374326467514,-0.0013704013679495717,-0.059950601254355744,7.284252315963813e-05
9,1738870183.398404,1738870178.495463,1738870180.943786,1738870185.84269,-235611533.46695894,-22.08413115143776,0.013468854680146289,-0.05975705477021206,7.262161337613354e-05
10,1738870193.20779,1738870188.309302,1738870190.75613,1738870195.66504,-235611533.4643776,-22.081691920757294,-0.0019977277826599225,-0.0596229829106073,7.246858497499983e-05
11,1738870203.017865,1738870198.09817,1738870200.560985,1738870205.472573,-235611533.46022487,-22.061766356229782,-0.008929881639201094,-0.059478741987186445,7.230394815786811e-05
12,1738870212.832985,1738870207.918125,1738870210.365684,1738870215.269259,-235611533.45766383,-22.05092826485634,0.01891377728935115,-0.05973092761147169,7.259179218247935e-05
13,1738870222.62469,1738870217.729841,1738870220.170653,1738870225.093288,-235611533.44894516,-22.028512001037598,-0.01525384051106411,-0.059917895328579364,7.280519352047858e-05
14,1738870232.433846,1738870227.581485,1738870229.984648,1738870234.896233,-235611533.44866562,-22.073812931776047,-0.009656842134305345,-0.05965457173757616,7.250464029856473e-05
15,1738870242.251515,1738870237.355258,1738870239.792731,1738870244.718196,-235611533.46377167,-22.08469808101654,0.0015255989948317595,-0.059694265278152664,7.254994619199917e-05
16,1738870252.067563,1738870247.163384,1738870249.62105,1738870254.513357,-235611533.45780203,-22.045677185058594,-0.0013682027069922263,-0.059628336904751396,7.247469600157895e-05
17,1738870261.866467,1738870256.968494,1738870259.431779,1738870264.325098,-235611533.4623564,-22.057936042547226,0.010203075324834419,-0.059641003425816734,7.24891535071317e-05
18,1738870271.686456,1738870266.780057,1738870269.232986,1738870274.147411,-235611533.4426694,-22.05040329694748,-0.06010557583506035,-0.059558883845074746,7.239542239821767e-05
19,1738870281.501639,1738870276.591688,1738870279.03649,1738870283.949192,-235611533.47045892,-22.058041870594025,-0.02391276359829488,-0.05994040718486475,7.283088793931889e-05
20,1738870291.31085,1738870286.389566,1738870288.857258,1738870293.761601,-235611533.48630983,-22.068912476301193,-0.007639008291820246,-0.059567538548630755,7.24053008822394e-05
21,1738870301.121694,1738870296.216234,1738870298.665061,1738870303.566038,-235611533.49529916,-22.04286363720894,0.027652980751454843,-0.05999441172820629,7.289252709634089e-05
22,1738870310.939003,1738870306.017134,1738870308.475127,1738870313.386182,-235611533.48393607,-22.08313575387001,0.07607693407290869,-0.05989234246763031,7.277602813541146e-05
23,1738870320.736376,1738870315.823672,1738870318.281932,1738870323.191026,-235611533.45064297,-22.093699097633362,0.0351225638577706,-0.05977792378300954,7.264543295414537e-05
24,1738870330.551043,1738870325.63209,1738870328.09144,1738870332.986147,-235611533.41988504,-22.075302749872208,0.008299490127943916,-0.05954599194714757,7.238070756722483e-05
25,1738870340.353088,1738870335.455016,1738870337.900902,1738870342.799861,-235611533.40926072,-22.074213922023773,-0.04694669549123605,-0.059578450158706726,7.241775539256182e-05
26,1738870350.161681,1738870345.267901,1738870347.708964,1738870352.612297,-235611533.4152735,-22.030666053295135,-0.023098166685312727,-0.05952401996943622,7.235562869052251e-05
27,1738870359.973917,1738870355.080316,1738870357.521268,1738870362.421021,-235611533.43858874,-22.036769062280655,0.020036833135559495,-0.05991306626938529,7.279968175901818e-05
28,1738870369.791055,1738870364.871674,1738870367.344585,1738870372.233422,-235611533.4325292,-22.08419820666313,-0.01630359015334944,-0.060028737838834355,7.293170576949856e-05
29,1738870379.594945,1738870374.699908,1738870377.13613,1738870382.04083,-235611533.43549854,-22.075274109840393,0.010671331755164916,-0.059834785288704624,7.271033365528585e-05
30,1738870389.402244,1738870384.507617,1738870386.953219,1738870391.855762,-235611533.42916763,-22.098320603370667,0.010372005336081047,-0.05941757766571355,7.223413462079587e-05
31,1738870399.20879,1738870394.305035,1738870396.770156,1738870401.667231,-235611533.42176488,-22.072851717472076,0.002726165383688378,-0.05971171934473681,7.256986808750295e-05
32,1738870409.020289,1738870404.121772,1738870406.578549,1738870411.470886,-235611533.42158526,-22.04325219988823,0.0044636583001002456,-0.059413543501384815,7.222952997716985e-05
33,1738870418.827048,1738870413.927816,1738870416.390267,1738870421.297094,-235611533.40524977,-22.02822270989418,-0.05137331122120422,-0.05949899769224205,7.232706814818779e-05
34,1738870428.658467,1738870423.73731,1738870426.192474,1738870431.106438,-235611533.42646182,-22.02587679028511,-0.02251713002079918,-0.05960599907979409,7.244919968682137e-05
35,1738870438.45405,1738870433.554723,1738870436.007759,1738870440.899069,-235611533.45529115,-22.020890653133392,0.05021589608978573,-0.05951586960087545,7.234632582764002e-05
36,1738870448.272834,1738870443.360409,1738870445.817337,1738870450.712099,-235611533.4173659,-22.038611203432083,-0.010545645931521817,-0.05966370070628238,7.251506004195248e-05
37,1738870458.074737,1738870453.170676,1738870455.622228,1738870460.522889,-235611533.42467403,-22.052213430404663,-0.027294474049133335,-0.059699747484223575,7.255620352920461e-05
38,1738870467.885239,1738870462.986322,1738870465.429227,1738870470.336771,-235611533.433168,-22.042484164237976,0.015889264914286164,-0.059653483344007434,7.25033980130513e-05
39,1738870477.706602,1738870472.794257,1738870475.258012,1738870480.158894,-235611533.42486572,-22.053070455789566,0.024542342319056117,-0.059625188071607764,7.247110193683192e-05
40,1738870487.502046,1738870482.594197,1738870485.064779,1738870489.965792,-235611533.43109676,-22.038986325263977,0.0012372803898148207,-0.059397429589877655,7.22111373524335e-05
41,1738870497.312003,1738870492.409898,1738870494.875928,1738870499.773647,-235611533.40185493,-22.03905862569809,-0.044154117459859185,-0.0596064903295102,7.244976039792928e-05
42,1738870507.135856,1738870502.232844,1738870504.666002,1738870509.578537,-235611533.4271865,-22.015867471694946,-0.004028993395242467,-0.0598061769079214,7.267768059409838e-05
43,1738870516.943998,1738870512.029948,1738870514.494065,1738870519.397026,-235611533.43283957,-22.05391862988472,-0.006038475534416159,-0.059590027547063135,7.243096981212599e-05
44,1738870526.745185,1738870521.849857,1738870524.290235,1738870529.19803,-235611533.44247872,-22.052763611078262,-0.01846708296065012,-0.05972194178731453,7.25815358695251e-05
45,1738870536.557368,1738870531.64421,1738870534.114001,1738870539.017509,-235611533.44259495,-22.048395067453384,0.015606075097223924,-0.059737833466999665,7.259967443976165e-05
46,1738870546.378407,1738870541.473344,1738870543.906994,1738870548.810747,-235611533.44442335,-22.068223655223846,-0.009760976200468462,-0.05947707557640128,7.230204610461127e-05
47,1738870556.181488,1738870551.273072,1738870553.734066,1738870558.628535,-235611533.4330833,-22.066200107336044,-0.019428023983360458,-0.05967127656070422,7.25237070663161e-05
48,1738870565.993704,1738870561.075074,1738870563.526658,1738870568.450482,-235611533.4512057,-22.038576543331146,0.030234284076759033,-0.059579058367033415,7.241844960119767e-05
49,1738870575.7968,1738870570.90155,1738870573.35592,1738870578.250054,-235611533.4334207,-22.031768679618835,0.005020623116770538,-0.059364084264879324,7.217307650799073e-05
50,1738870585.608764,1738870580.69883,1738870583.157111,1738870588.063937,-235611533.4393711,-22.020488768815994,0.022434477740782447,-0.0599431788121067,7.28340513964201e-05
51,1738870595.424027,1738870590.510718,1738870592.957491,1738870597.880967,-235611533.42619038,-22.03035268187523,0.019342396325013132,-0.059720314451098974,7.257967844664021e-05
52,1738870605.217464,1738870600.317804,1738870602.774587,1738870607.680056,-235611533.40176654,-22.07910653948784,-0.007519922870059834,-0.05946069830423127,7.228335295694534e-05
53,1738870615.040336,1738870610.142311,1738870612.579681,1738870617.49715,-235611533.40177935,-22.064747542142868,-0.041905973989367656,-0.059519506882523616,7.23504774359187e-05
54,1738870624.845191,1738870619.936643,1738870622.399654,1738870627.306655,-235611533.42249906,-22.03252935409546,-0.028125905620119074,-0.05981436515685433,7.268702651189564e-05
55,1738870634.66282,1738870629.765151,1738870632.211874,1738870637.108953,-235611533.43199039,-22.02804520726204,0.005335983312674819,-0.05959645927644738,7.243831097720601e-05
56,1738870644.478767,1738870639.552722,1738870642.026027,1738870646.927576,-235611533.43188277,-22.052277863025665,-0.012494765995681235,-0.05950158964503342,7.233002661727187e-05
57,1738870654.286124,1738870649.370777,1738870651.832156,1738870656.735365,-235611533.4393918,-22.05523931980133,-0.028420747422590847,-0.05960650877837879,7.244978145541803e-05
58,1738870664.090833,1738870659.182891,1738870661.648811,1738870666.547744,-235611533.45708233,-22.026281744241714,0.04167481556410886,-0.05953988262052231,7.237373436848824e-05
59,1738870673.902428,1738870668.981701,1738870671.437535,1738870676.349551,-235611533.43989545,-22.038356572389603,0.022247305852659178,-0.05966802827855272,7.251999950156282e-05
60,1738870683.717214,1738870678.807052,1738870681.265625,1738870686.169723,-235611533.41816223,-22.052335411310196,-0.023062053738578704,-0.0595444926776344,7.237899629799802e-05
61,1738870693.530402,1738870688.622199,1738870691.060051,1738870695.976364,-235611533.4192255,-22.0371413230896,-0.033554713832681014,-0.05981691498254085,7.268993683532875e-05
62,1738870703.320106,1738870698.424653,1738870700.874223,1738870705.787535,-235611533.44667387,-22.042815655469894,0.022852406482587486,-0.05969816499484924,7.255439729131082e-05
