02/27/2025	12:41:24	(analyzed:  2/27/2025)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Yb_ErYb	fb_Al_ErYb
60733.778974	67665.000000	113927.228465	104999999.999100	99999999.999200	28854994.000210	22737008.000010
60733.778986	68723.000000	113927.227957	105000000.000100	100000000.000000	28854993.999790	22737008.000030
60733.778998	69778.000000	113927.228162	105000000.001200	99999999.998800	28854994.000300	22737008.000260
60733.779011	70834.000000	113927.228518	105000000.001000	99999999.999900	28854993.999900	22737007.999890
60733.779023	71891.000000	113927.228171	105000000.000400	100000000.000600	28854994.000050	22737007.999960
60733.779035	72947.000000	113927.228081	105000000.001300	99999999.999600	28854993.999960	22737008.000120
60733.779047	74004.000000	113927.228547	104999999.999800	100000000.000500	28854993.999840	22737008.000090
60733.779060	75060.000000	113927.228050	105000000.001000	99999999.998800	28854993.999740	22737008.000110
60733.779072	76117.000000	113927.228367	105000000.000800	100000000.000200	28854993.999820	22737008.000110
60733.779084	77174.000000	113927.228396	104999999.999800	100000000.000700	28854993.999900	22737007.999930
60733.779096	78230.000000	113927.228152	105000000.001300	99999999.999700	28854994.000390	22737007.999970
60733.779109	79286.000000	113927.228187	104999999.999500	100000000.000600	28854993.999730	22737008.000020
60733.779121	80343.000000	113927.228375	105000000.002200	99999999.998700	28854994.000120	22737007.999920
60733.779133	81400.000000	113927.228458	104999999.999000	99999999.999800	28854994.000170	22737008.000060
60733.779145	82458.000000	113927.228156	105000000.001100	100000000.000900	28854993.999830	22737008.000040
60733.779157	83513.000000	113927.227940	105000000.000800	99999999.999400	28854993.999980	22737007.999810
60733.779170	84569.000000	113927.228210	105000000.001000	100000000.000600	28854994.000130	22737007.999980
60733.779182	85626.000000	113927.228608	104999999.999800	99999999.998800	28854994.000590	22737008.000060
60733.779194	86682.000000	113927.228060	105000000.000000	100000000.000000	28854993.999790	22737008.000000
60733.779206	87739.000000	113927.228232	105000000.001600	100000000.000600	28854993.999760	22737008.000110
60733.779219	88796.000000	113927.228252	104999999.999900	99999999.999800	28854994.000250	22737008.000070
60733.779231	89852.000000	113927.227900	105000000.001800	100000000.000500	28854994.000120	22737007.999810
60733.779243	90910.000000	113927.228276	105000000.000800	99999999.998400	28854993.999890	22737008.000010
60733.779255	91965.000000	113927.228195	105000000.000700	99999999.999800	28854994.000580	22737007.999700
60733.779267	93021.000000	113927.228470	105000000.000200	100000000.000300	28854994.000400	22737008.000140
60733.779280	94079.000000	113927.228318	104999999.999200	99999999.999300	28854993.999580	22737007.999800
60733.779292	95136.000000	113927.228150	104999999.999900	100000000.000700	28854994.000210	22737007.999990
60733.779304	96193.000000	113927.228286	105000000.001700	99999999.998500	28854993.999590	22737007.999810
60733.779316	97249.000000	113927.228425	105000000.000000	100000000.000000	28854994.000220	22737007.999890
60733.779329	98305.000000	113927.228260	104999999.999900	100000000.000800	28854994.000250	22737007.999940
60733.779341	99362.000000	113927.228393	104999999.999900	99999999.999400	28854993.999300	22737007.999960
60733.779353	100418.000000	113927.228523	105000000.000600	100000000.000700	28854994.000330	22737007.999760
60733.779365	101474.000000	113927.227988	105000000.000200	99999999.998400	28854993.999930	22737008.000130
60733.779378	102532.000000	113927.228225	104999999.999700	99999999.999900	28854994.000150	22737008.000000
60733.779390	103587.000000	113927.228487	105000000.001300	100000000.000600	28854994.000190	22737008.000150
60733.779402	104646.000000	113927.228155	104999999.999800	99999999.999800	28854994.000000	22737007.999850
60733.779414	105703.000000	113927.228297	105000000.001700	100000000.000800	28854994.000150	22737007.999730
60733.779426	106759.000000	113927.228422	105000000.000900	99999999.998600	28854993.999650	22737007.999970
60733.779439	107816.000000	113927.228241	105000000.000500	100000000.000200	28854993.999790	22737008.000030
60733.779451	108871.000000	113927.228041	105000000.000100	100000000.000300	28854994.000190	22737007.999990
60733.779463	109929.000000	113927.228691	104999999.999400	99999999.999500	28854994.000040	22737008.000010
60733.779475	110986.000000	113927.228022	105000000.000600	100000000.001100	28854993.999720	22737008.000140
60733.779488	112042.000000	113927.228154	105000000.001600	99999999.998100	28854993.999550	22737008.000140
60733.779500	113099.000000	113927.228106	105000000.001400	100000000.000000	28854993.999950	22737007.999950
60733.779512	114155.000000	113927.228373	104999999.999500	100000000.000800	28854994.000230	22737008.000160
60733.779524	115212.000000	113927.228446	105000000.001900	100000000.000000	28854993.999710	22737007.999960
60733.779537	116268.000000	113927.228083	105000000.000500	100000000.000500	28854994.000440	22737008.000130
60733.779549	117324.000000	113927.228559	104999999.999900	99999999.998200	28854993.999940	22737007.999870
60733.779561	118382.000000	113927.228172	105000000.000700	100000000.000300	28854993.999650	22737008.000060
60733.779573	119438.000000	113927.228225	105000000.000800	100000000.000500	28854993.999940	22737007.999930
60733.779585	120494.000000	113927.228176	105000000.000200	100000000.000000	28854993.999980	22737008.000130
60733.779598	121551.000000	113927.228460	104999999.999400	100000000.000800	28854994.000490	22737007.999930
60733.779610	122607.000000	113927.228228	105000000.001600	99999999.997700	28854994.000260	22737007.999930
60733.779622	123662.000000	113927.227919	105000000.000800	100000000.000600	28854993.999240	22737008.000100
60733.779634	124720.000000	113927.228183	104999999.999600	100000000.000400	28854993.999930	22737007.999920
60733.779647	125776.000000	113927.228687	105000000.000300	99999999.999900	28854993.999870	22737007.999800
60733.779659	126833.000000	113927.228198	105000000.002000	100000000.001000	28854993.999890	22737008.000020
60733.779671	127890.000000	113927.228075	105000000.001400	99999999.998500	28854993.999970	22737007.999860
60733.779683	128946.000000	113927.228131	104999999.999300	100000000.000000	28854993.999990	22737007.999830
60733.779696	130005.000000	113927.228104	105000000.001000	100000000.000200	28854994.000190	22737008.000000
60733.779708	131061.000000	113927.228251	105000000.000300	99999999.999700	28854993.999900	22737007.999700
60733.779720	132116.000000	113927.228533	105000000.000500	100000000.000500	28854994.000220	22737008.000210
60733.779732	133173.000000	113927.227985	105000000.001000	99999999.998100	28854993.999950	22737007.999820
60733.779744	134230.000000	113927.228504	104999999.998900	100000000.000200	28854994.000240	22737008.000020
60733.779757	135288.000000	113927.228387	105000000.000400	100000000.000000	28854993.999200	22737007.999900
60733.779769	136344.000000	113927.228364	105000000.001500	100000000.000100	28854993.999830	22737007.999990
60733.779781	137400.000000	113927.228050	105000000.000800	100000000.000300	28854994.000180	22737008.000200
60733.779793	138457.000000	113927.228381	104999999.999100	99999999.998500	28854994.000730	22737007.999950
60733.779806	139514.000000	113927.228497	105000000.001400	100000000.000500	28854993.999840	22737007.999900
60733.779818	140568.000000	113927.228203	104999999.998900	100000000.000300	28854993.999870	22737007.999970
60733.779830	141625.000000	113927.228298	105000000.001400	99999999.999500	28854993.999940	22737008.000100
60733.779842	142681.000000	113927.228162	104999999.999100	100000000.000900	28854993.999730	22737007.999970
60733.779854	143737.000000	113927.228339	105000000.000900	99999999.998400	28854994.000020	22737007.999800
60733.779867	144794.000000	113927.228177	105000000.000900	100000000.000400	28854994.000290	22737008.000100
60733.779879	145850.000000	113927.228147	104999999.999700	100000000.000300	28854994.000390	22737008.000080
60733.779891	146906.000000	113927.228500	105000000.000700	100000000.000000	28854993.999610	22737008.000230
60733.779903	147962.000000	113927.228217	105000000.000600	100000000.000600	28854993.999750	22737008.000090
60733.779916	149020.000000	113927.228152	104999999.999500	99999999.998700	28854993.999880	22737008.000150
60733.779928	150076.000000	113927.228411	105000000.000100	99999999.999900	28854993.999600	22737008.000020
60733.779940	151131.000000	113927.228326	105000000.001400	99999999.999900	28854994.000330	22737008.000020
60733.779952	152189.000000	113927.228269	105000000.001300	99999999.999600	28854993.999860	22737007.999850
60733.779965	153246.000000	113927.228162	104999999.999700	100000000.000200	28854993.999690	22737008.000090
60733.779977	154301.000000	113927.228354	105000000.000200	99999999.999100	28854994.000180	22737008.000120
60733.779989	155360.000000	113927.228238	105000000.000100	100000000.000400	28854993.999860	22737008.000190
60733.780001	156415.000000	113927.228220	105000000.001500	100000000.000500	28854994.000050	22737008.000060
60733.780013	157473.000000	113927.228246	105000000.000900	99999999.999500	28854993.999800	22737007.999880
60733.780026	158530.000000	113927.228527	105000000.000800	100000000.001000	28854994.000150	22737008.000020
60733.780038	159586.000000	113927.228052	105000000.000900	99999999.998400	28854994.000410	22737007.999950
60733.780050	160644.000000	113927.228321	105000000.000400	100000000.000100	28854994.000350	22737007.999980
60733.780062	161700.000000	113927.228367	104999999.999400	99999999.999800	28854993.999830	22737007.999900
60733.780075	162754.000000	113927.228120	105000000.000000	99999999.999900	28854993.999610	22737008.000290
60733.780087	163813.000000	113927.228100	105000000.000200	100000000.000600	28854993.999880	22737008.000020
60733.780099	164869.000000	113927.228519	104999999.999800	99999999.998400	28854993.999980	22737007.999790
60733.780111	165927.000000	113927.228273	105000000.000300	100000000.000400	28854994.000000	22737008.000030
60733.780124	166986.000000	113927.228150	105000000.001200	99999999.999100	28854993.999900	22737008.000200
60733.780136	168042.000000	113927.228547	105000000.001200	99999999.999900	28854993.999910	22737008.000040
60733.780148	169099.000000	113927.228220	104999999.999200	100000000.000900	28854993.999740	22737008.000140
60733.780160	170158.000000	113927.228014	105000000.000300	99999999.999000	28854994.000210	22737007.999980
60733.780173	171216.000000	113927.227877	105000000.001400	100000000.001000	28854994.000000	22737008.000220
60733.780185	172273.000000	113927.228462	104999999.999600	99999999.999500	28854994.000110	22737008.000140
60733.780197	173331.000000	113927.227959	105000000.000100	100000000.000100	28854994.000160	22737008.000190
60733.780209	174387.000000	113927.228382	105000000.000400	100000000.001000	28854994.000070	22737008.000030
60733.780221	175443.000000	113927.228482	105000000.000300	99999999.998800	28854993.999690	22737007.999970
60733.780234	176498.000000	113927.228201	105000000.001200	100000000.000300	28854993.999940	22737008.000020
60733.780246	177555.000000	113927.228244	104999999.999600	99999999.998900	28854993.999800	22737007.999950
60733.780258	178612.000000	113927.228271	105000000.001300	100000000.000500	28854994.000050	22737007.999970
60733.780270	179670.000000	113927.228469	105000000.000700	100000000.001100	28854994.000150	22737008.000110
60733.780283	180727.000000	113927.228123	105000000.000900	99999999.998700	28854994.000110	22737008.000140
60733.780295	181785.000000	113927.228307	104999999.999600	100000000.000400	28854994.000000	22737007.999770
60733.780307	182843.000000	113927.228263	105000000.001000	99999999.999400	28854994.000120	22737007.999930
60733.780319	183900.000000	113927.228213	104999999.999800	99999999.999800	28854994.000000	22737008.000090
60733.780332	184957.000000	113927.228480	105000000.000200	100000000.000700	28854993.999650	22737007.999890
60733.780344	186014.000000	113927.228195	104999999.999800	99999999.998900	28854993.999910	22737008.000240
60733.780356	187071.000000	113927.228357	105000000.001600	100000000.000600	28854993.999650	22737007.999980
60733.780368	188128.000000	113927.228278	105000000.001600	99999999.999600	28854994.000140	22737008.000170
60733.780381	189184.000000	113927.228160	105000000.000600	100000000.000100	28854993.999650	22737008.000030
60733.780393	190242.000000	113927.228290	105000000.000400	100000000.001100	28854993.999860	22737008.000040
60733.780405	191299.000000	113927.228300	104999999.998800	99999999.998700	28854993.999820	22737007.999910
60733.780417	192355.000000	113927.228151	104999999.999700	100000000.000100	28854994.000170	22737007.999970
60733.780429	193412.000000	113927.228292	105000000.000000	99999999.999200	28854994.000400	22737007.999910
60733.780442	194471.000000	113927.227989	105000000.001500	99999999.999900	28854994.000410	22737008.000130
60733.780454	195529.000000	113927.228640	104999999.999700	100000000.000300	28854994.000390	22737008.000240
60733.780466	196585.000000	113927.228101	105000000.001500	99999999.999200	28854993.999930	22737007.999980
60733.780478	197643.000000	113927.228360	105000000.000500	100000000.000800	28854993.999390	22737007.999880
60733.780491	198701.000000	113927.228218	104999999.999600	99999999.998900	28854993.999940	22737007.999980
60733.780503	199757.000000	113927.228413	105000000.001300	100000000.000000	28854994.000190	22737008.000090
60733.780515	200815.000000	113927.228112	104999999.999500	100000000.000900	28854994.000350	22737007.999860
60733.780527	201872.000000	113927.228385	105000000.000300	99999999.999200	28854993.999550	22737007.999650
60733.780540	202929.000000	113927.228394	105000000.001000	100000000.000500	28854994.000170	22737007.999940
60733.780552	203988.000000	113927.228082	105000000.001300	99999999.998100	28854994.000170	22737007.999810
60733.780564	205043.000000	113927.228469	104999999.999200	99999999.999900	28854994.000090	22737007.999770
60733.780576	206101.000000	113927.228047	104999999.999900	100000000.000900	28854993.999630	22737008.000090
60733.780589	207156.000000	113927.228470	105000000.001700	99999999.999400	28854994.000390	22737008.000130
60733.780601	208213.000000	113927.228180	105000000.000500	100000000.000200	28854994.000280	22737007.999690
60733.780613	209269.000000	113927.228446	104999999.999000	99999999.998200	28854993.999930	22737007.999780
60733.780625	210326.000000	113927.228172	104999999.999900	99999999.999800	28854994.000250	22737007.999860
60733.780637	211382.000000	113927.228161	105000000.001700	100000000.000400	28854994.000400	22737007.999990
60733.780650	212440.000000	113927.228251	105000000.000600	99999999.999300	28854994.000220	22737008.000010
60733.780662	213497.000000	113927.228459	104999999.999900	100000000.000200	28854994.000030	22737007.999720
60733.780674	214555.000000	113927.228073	105000000.000600	99999999.999000	28854993.999710	22737007.999930
60733.780686	215610.000000	113927.228433	105000000.001200	100000000.000200	28854994.000110	22737008.000100
60733.780699	216666.000000	113927.228325	104999999.999200	100000000.000900	28854994.000390	22737007.999910
60733.780711	217723.000000	113927.228175	105000000.001200	99999999.999500	28854993.999920	22737007.999960
60733.780723	218779.000000	113927.228341	105000000.000700	100000000.000800	28854994.000230	22737007.999760
60733.780735	219835.000000	113927.228368	105000000.000600	99999999.998400	28854993.999770	22737007.999980
60733.780747	220890.000000	113927.227986	104999999.999600	100000000.000100	28854994.000260	22737008.000260
60733.780760	221946.000000	113927.228243	105000000.000500	100000000.000200	28854994.000210	22737007.999690
60733.780772	223004.000000	113927.228356	105000000.000100	100000000.000000	28854993.999900	22737008.000000
60733.780784	224060.000000	113927.227906	105000000.001700	100000000.000800	28854993.999590	22737008.000150
60733.780796	225116.000000	113927.228587	104999999.999200	99999999.998700	28854994.000350	22737008.000110
60733.780809	226174.000000	113927.228275	105000000.001300	99999999.999700	28854993.999420	22737008.000190
60733.780821	227230.000000	113927.228100	105000000.001400	100000000.000800	28854993.999990	22737008.000040
60733.780833	228285.000000	113927.228376	105000000.000000	99999999.999500	28854994.000030	22737008.000100
60733.780845	229341.000000	113927.228527	105000000.000200	100000000.000700	28854994.000200	22737008.000190
60733.780858	230398.000000	113927.228211	105000000.001400	99999999.998700	28854993.999850	22737007.999930
60733.780870	231455.000000	113927.227785	105000000.000800	100000000.000000	28854993.999850	22737007.999860
60733.780882	232512.000000	113927.228311	105000000.000700	100000000.000700	28854993.999800	22737007.999890
60733.780894	233569.000000	113927.228771	104999999.999700	99999999.999400	28854993.999820	22737007.999870
60733.780906	234625.000000	113927.228140	105000000.000300	100000000.000200	28854994.000210	22737008.000120
60733.780919	235682.000000	113927.228165	105000000.001800	99999999.997400	28854994.000090	22737007.999830
60733.780931	236737.000000	113927.228275	105000000.000700	100000000.000000	28854993.999920	22737008.000020
60733.780943	237794.000000	113927.228336	105000000.000400	100000000.000700	28854993.999770	22737007.999810
60733.780955	238851.000000	113927.228445	105000000.000700	100000000.000000	28854993.999870	22737008.000100
60733.780968	239908.000000	113927.228138	105000000.000100	100000000.001200	28854994.000290	22737007.999970
60733.780980	240965.000000	113927.227948	105000000.000000	99999999.998300	28854994.000080	22737007.999940
60733.780992	242022.000000	113927.228550	105000000.001100	100000000.000000	28854994.000450	22737007.999970
60733.781004	243078.000000	113927.228135	104999999.999500	100000000.000400	28854994.000200	22737008.000220
60733.781016	244134.000000	113927.228242	105000000.001200	99999999.999800	28854994.000270	22737007.999840
60733.781029	245189.000000	113927.228365	105000000.001200	100000000.000500	28854993.999780	22737008.000100
60733.781041	246247.000000	113927.228360	105000000.000300	99999999.997700	28854993.999740	22737007.999980
60733.781053	247302.000000	113927.228144	105000000.000800	100000000.000300	28854994.000060	22737008.000070
60733.781065	248360.000000	113927.228252	105000000.000700	100000000.000700	28854993.999930	22737008.000140
60733.781078	249417.000000	113927.228359	104999999.999500	99999999.999700	28854994.000090	22737007.999930
60733.781090	250474.000000	113927.228282	104999999.999700	100000000.001100	28854993.999900	22737007.999830
60733.781102	251531.000000	113927.228164	105000000.000700	99999999.997800	28854994.000130	22737008.000020
60733.781114	252586.000000	113927.228238	105000000.001400	99999999.999900	28854994.000260	22737008.000220
60733.781127	253644.000000	113927.228311	105000000.001100	100000000.000400	28854994.000100	22737008.000070
60733.781139	254701.000000	113927.228254	105000000.000600	99999999.999500	28854993.999730	22737007.999800
60733.781151	255756.000000	113927.228506	104999999.999600	100000000.000800	28854993.999940	22737008.000090
60733.781163	256814.000000	113927.227987	104999999.999800	99999999.998400	28854994.000080	22737007.999980
60733.781175	257871.000000	113927.228196	105000000.001600	100000000.000100	28854994.000440	22737008.000000
60733.781188	258927.000000	113927.228235	105000000.000600	100000000.000400	28854994.000080	22737007.999950
60733.781200	259984.000000	113927.228341	104999999.999300	99999999.999800	28854993.999970	22737007.999890
60733.781212	261040.000000	113927.228132	105000000.001000	100000000.000800	28854994.000360	22737007.999950
60733.781224	262099.000000	113927.228066	104999999.999300	99999999.998200	28854993.999830	22737008.000020
60733.781237	263155.000000	113927.228507	105000000.000000	99999999.999900	28854993.999750	22737007.999920
60733.781249	264212.000000	113927.228201	104999999.999800	100000000.000500	28854994.000060	22737007.999920
60733.781261	265270.000000	113927.228416	105000000.000800	99999999.999700	28854993.999910	22737008.000060
60733.781273	266325.000000	113927.228406	105000000.000900	100000000.000400	28854994.000000	22737008.000130
60733.781286	267384.000000	113927.227827	105000000.001700	99999999.998200	28854993.999920	22737007.999890
60733.781298	268441.000000	113927.228287	105000000.000600	100000000.000200	28854994.000120	22737007.999990
60733.781310	269500.000000	113927.228557	104999999.999300	100000000.000200	28854994.000050	22737007.999970
60733.781322	270557.000000	113927.228538	105000000.000800	99999999.999200	28854993.999840	22737008.000080
60733.781335	271612.000000	113927.227927	105000000.000300	100000000.000600	28854994.000140	22737007.999850
60733.781347	272670.000000	113927.228150	105000000.001100	99999999.998500	28854994.000240	22737007.999800
60733.781359	273728.000000	113927.228676	105000000.000500	100000000.000500	28854993.999950	22737007.999830
60733.781371	274783.000000	113927.228224	104999999.999200	100000000.000400	28854994.000100	22737007.999900
60733.781383	275840.000000	113927.228377	105000000.001400	99999999.999800	28854993.999980	22737007.999880
60733.781396	276896.000000	113927.228303	104999999.999800	100000000.000100	28854994.000360	22737007.999760
60733.781408	277954.000000	113927.228375	104999999.999600	99999999.998500	28854993.999540	22737007.999870
60733.781420	279010.000000	113927.228195	105000000.000100	100000000.000500	28854994.000360	22737007.999860
60733.781432	280065.000000	113927.228277	105000000.001600	100000000.000100	28854993.999640	22737008.000120
60733.781445	281123.000000	113927.228246	105000000.001400	99999999.999800	28854994.000130	22737008.000050
60733.781457	282179.000000	113927.228192	104999999.999600	100000000.000800	28854993.999980	22737007.999870
60733.781469	283236.000000	113927.228309	104999999.999700	99999999.998400	28854994.000110	22737007.999990
60733.781481	284293.000000	113927.228247	105000000.000900	100000000.000500	28854993.999840	22737007.999990
60733.781494	285350.000000	113927.228437	104999999.999600	100000000.000300	28854994.000190	22737007.999850
60733.781506	286408.000000	113927.228095	104999999.999900	99999999.999500	28854994.000060	22737007.999920
60733.781518	287465.000000	113927.228311	104999999.999900	100000000.000700	28854994.000140	22737007.999920
60733.781530	288521.000000	113927.228363	105000000.000200	99999999.998500	28854994.000030	22737007.999950
60733.781542	289577.000000	113927.228197	105000000.001500	100000000.000300	28854993.999870	22737007.999910
60733.781555	290634.000000	113927.228193	105000000.001600	100000000.000100	28854994.000630	22737007.999890
60733.781567	291688.000000	113927.228124	104999999.999900	99999999.999900	28854993.999870	22737008.000310
60733.781579	292745.000000	113927.228508	105000000.000700	100000000.000500	28854994.000190	22737007.999880
60733.781591	293801.000000	113927.228126	104999999.999700	99999999.998600	28854994.000010	22737007.999820
60733.781604	294859.000000	113927.228331	104999999.999700	100000000.000600	28854994.000100	22737007.999990
60733.781616	295915.000000	113927.228456	105000000.001900	99999999.999800	28854993.999600	22737007.999730
60733.781628	296971.000000	113927.228239	104999999.999500	100000000.000100	28854993.999530	22737008.000050
60733.781640	298027.000000	113927.228583	105000000.000100	100000000.001100	28854993.999690	22737008.000140
60733.781653	299085.000000	113927.228393	105000000.001100	99999999.998500	28854994.000140	22737007.999990
60733.781665	300142.000000	113927.228109	104999999.999600	100000000.000100	28854994.000110	22737008.000110
60733.781677	301199.000000	113927.228248	105000000.001100	99999999.999500	28854993.999700	22737008.000010
60733.781689	302255.000000	113927.228360	105000000.001200	100000000.000100	28854993.999810	22737008.000040
60733.781701	303312.000000	113927.228545	104999999.999200	100000000.001000	28854993.999810	22737008.000010
60733.781714	304370.000000	113927.228225	105000000.000100	99999999.998900	28854994.000070	22737007.999710
60733.781726	305425.000000	113927.228077	105000000.000100	100000000.000000	28854993.999930	22737008.000100
60733.781738	306481.000000	113927.228311	105000000.000500	99999999.999600	28854993.999940	22737008.000040
60733.781750	307537.000000	113927.228042	104999999.999900	99999999.999500	28854994.000410	22737008.000070
60733.781763	308596.000000	113927.228349	105000000.001200	100000000.000200	28854993.999810	22737008.000080
60733.781775	309652.000000	113927.228303	105000000.000800	99999999.998400	28854993.999760	22737008.000020
60733.781787	310708.000000	113927.228195	104999999.999400	100000000.000500	28854994.000140	22737007.999820
60733.781799	311766.000000	113927.228257	105000000.001000	99999999.999600	28854994.000220	22737007.999860
60733.781812	312822.000000	113927.228129	105000000.000600	99999999.999900	28854993.999830	22737007.999790
60733.781824	313877.000000	113927.228442	104999999.999700	100000000.000900	28854993.999940	22737008.000350
60733.781836	314936.000000	113927.228241	105000000.001500	99999999.998800	28854994.000170	22737008.000030
60733.781848	315992.000000	113927.228363	104999999.999900	100000000.000400	28854994.000410	22737007.999950
