02/27/2025	12:41:24	(analyzed:  2/27/2025)
MJD	timer	SDR:fb_Al_TiS	SDR:fb_Yb_TiS	SDR:frep_TiS	fo_TiS	fb_Si_TiS	fb_Al_TiS	fb_Yb_TiS
60733.778191	34.000000	NaN	nan	379043.158435	10000000.000200	640000000.005000
60733.778204	1096.000000	43719023.008550	142220116.936612	379043.158235	9999999.999430	640000000.003000
60733.778216	2153.000000	43719023.043670	142220116.943213	379043.158221	10000000.000020	640000000.000000
60733.778228	3209.000000	43719023.048469	142220116.94626302	379043.158358	9999999.999920	639999999.998000
60733.778240	4265.000000	43719023.047833	142220116.982863	379043.158139	9999999.999350	640000000.000000
60733.778252	5323.000000	43719023.033293	142220116.96014202	379043.158240	9999999.999940	640000000.000000
60733.778265	6380.000000	43719023.067862	142220116.957482	379043.158647	10000000.000060	640000000.000000
60733.778277	7437.000000	43719023.018881	142220116.936219	379043.158091	9999999.999230	639999999.998000
60733.778289	8494.000000	43719023.040742	142220116.955062	379043.158294	10000000.000160	640000000.002000
60733.778301	9548.000000	43719023.040606	142220116.94776	379043.158298	10000000.000130	640000000.005000
60733.778314	10606.000000	43719023.067877	142220116.97791702	379043.158051	9999999.999140	639999999.997000
60733.778326	11662.000000	43719023.016635	142220116.92926002	379043.158575	9999999.999950	640000000.004000
60733.778338	12720.000000	43719023.025234	142220116.935288	379043.158353	9999999.999870	639999999.999000
60733.778350	13776.000000	43719023.072579	142220116.98135	379043.158054	9999999.999350	639999999.998000
60733.778363	14835.000000	43719022.999157	142220116.920109	379043.158269	10000000.000110	640000000.001000
60733.778375	15892.000000	43719023.053599	142220116.954559	379043.158279	10000000.000050	639999999.999000
60733.778387	16948.000000	43719023.077621	142220116.97281998	379043.158313	9999999.999300	640000000.001000
60733.778399	18006.000000	43719023.034769	142220116.952522	379043.158103	10000000.000070	640000000.001000
60733.778411	19063.000000	43719023.024296	142220116.93782902	379043.158252	10000000.000020	640000000.002000
60733.778424	20120.000000	43719023.057394	142220116.968012	379043.158436	9999999.999310	639999999.999000
60733.778436	21178.000000	43719023.048850	142220116.95997602	379043.158042	9999999.999950	640000000.001000
60733.778448	22234.000000	43719023.030755	142220116.943858	379043.158175	10000000.000020	639999999.999000
60733.778460	23289.000000	43719023.050525	142220116.96425998	379043.158455	9999999.999370	640000000.003000
60733.778473	24346.000000	43719023.043422	142220116.959178	379043.158481	10000000.000110	639999999.996000
60733.778485	25402.000000	43719023.061176	142220116.96366	379043.158336	10000000.000140	640000000.006000
60733.778497	26459.000000	43719023.035569	142220116.951432	379043.158230	9999999.999370	639999999.998000
