# Readme Information 
# Data taken on 250227, analyzed on 02-Apr-2025 by script Saveshifts_forTara_v3_250227.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2098), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0612), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0006), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0791), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.833241e+04 s, uptime fraction 9.049156e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0733790997919998e+04	   6.3000001138799824e+07	   0.0000000000000000e+00	
   6.0733791005350002e+04	   6.3000001165360644e+07	   0.0000000000000000e+00	
   6.0733791016579999e+04	   6.3000001193081543e+07	   0.0000000000000000e+00	
   6.0733791027810003e+04	   6.3000001216859296e+07	   0.0000000000000000e+00	
   6.0733791039030002e+04	   6.3000001207058422e+07	   0.0000000000000000e+00	
   6.0733791050270003e+04	   6.3000001193436421e+07	   0.0000000000000000e+00	
   6.0733791061490003e+04	   6.3000001167611592e+07	   0.0000000000000000e+00	
   6.0733791072710002e+04	   6.3000001153010316e+07	   0.0000000000000000e+00	
   6.0733791083949996e+04	   6.3000001142275497e+07	   0.0000000000000000e+00	
   6.0733791095170003e+04	   6.3000001141766414e+07	   1.0000000000000000e+00	
   6.0733791106400000e+04	   6.3000001144731089e+07	   1.0000000000000000e+00	
   6.0733791117629997e+04	   6.3000001149764121e+07	   1.0000000000000000e+00	
   6.0733791128850004e+04	   6.3000001155419424e+07	   1.0000000000000000e+00	
   6.0733791140080000e+04	   6.3000001159151502e+07	   1.0000000000000000e+00	
   6.0733791151300000e+04	   6.3000001171071783e+07	   1.0000000000000000e+00	
   6.0733791162540001e+04	   6.3000001178010561e+07	   1.0000000000000000e+00	
   6.0733791173769998e+04	   6.3000001186238088e+07	   1.0000000000000000e+00	
   6.0733791184989997e+04	   6.3000001190545313e+07	   1.0000000000000000e+00	
   6.0733791196209997e+04	   6.3000001195505649e+07	   1.0000000000000000e+00	
   6.0733791207429997e+04	   6.3000001193698846e+07	   1.0000000000000000e+00	
   6.0733791218680002e+04	   6.3000001195360236e+07	   1.0000000000000000e+00	
   6.0733791229880000e+04	   6.3000001191591218e+07	   1.0000000000000000e+00	
   6.0733791241120001e+04	   6.3000001186334655e+07	   1.0000000000000000e+00	
   6.0733791252340001e+04	   6.3000001181820616e+07	   1.0000000000000000e+00	
   6.0733791263580002e+04	   6.3000001181129813e+07	   1.0000000000000000e+00	
   6.0733791274800002e+04	   6.3000001182270765e+07	   1.0000000000000000e+00	
   6.0733791286020001e+04	   6.3000001189842612e+07	   1.0000000000000000e+00	
   6.0733791297249998e+04	   6.3000001196888626e+07	   1.0000000000000000e+00	
   6.0733791308469998e+04	   6.3000001201743692e+07	   1.0000000000000000e+00	
   6.0733791319709999e+04	   6.3000001208861202e+07	   1.0000000000000000e+00	
   6.0733791330920001e+04	   6.3000001212936014e+07	   1.0000000000000000e+00	
   6.0733791342170000e+04	   6.3000001215709232e+07	   1.0000000000000000e+00	
   6.0733791353400004e+04	   6.3000001211713240e+07	   1.0000000000000000e+00	
   6.0733791364609999e+04	   6.3000001203066781e+07	   1.0000000000000000e+00	
   6.0733791375829998e+04	   6.3000001193885230e+07	   1.0000000000000000e+00	
   6.0733791387060002e+04	   6.3000001184705213e+07	   1.0000000000000000e+00	
   6.0733791398300003e+04	   6.3000001177508034e+07	   1.0000000000000000e+00	
   6.0733791409520003e+04	   6.3000001172889002e+07	   1.0000000000000000e+00	
   6.0733791420750000e+04	   6.3000001170355104e+07	   1.0000000000000000e+00	
   6.0733791431969999e+04	   6.3000001169053242e+07	   1.0000000000000000e+00	
   6.0733791443219998e+04	   6.3000001165832691e+07	   1.0000000000000000e+00	
   6.0733791454439997e+04	   6.3000001162335433e+07	   1.0000000000000000e+00	
   6.0733791465650000e+04	   6.3000001152279273e+07	   1.0000000000000000e+00	
   6.0733791476879996e+04	   6.3000001146642804e+07	   1.0000000000000000e+00	
   6.0733791488119998e+04	   6.3000001141821384e+07	   1.0000000000000000e+00	
   6.0733791499350002e+04	   6.3000001142386951e+07	   1.0000000000000000e+00	
   6.0733791510570001e+04	   6.3000001145043187e+07	   1.0000000000000000e+00	
   6.0733791521790001e+04	   6.3000001150611892e+07	   1.0000000000000000e+00	
   6.0733791533010000e+04	   6.3000001159053959e+07	   1.0000000000000000e+00	
   6.0733791544239997e+04	   6.3000001168814860e+07	   1.0000000000000000e+00	
   6.0733791555490003e+04	   6.3000001184768192e+07	   1.0000000000000000e+00	
   6.0733791566699998e+04	   6.3000001195081122e+07	   1.0000000000000000e+00	
   6.0733791577930002e+04	   6.3000001199440837e+07	   1.0000000000000000e+00	
   6.0733791589159999e+04	   6.3000001194412068e+07	   1.0000000000000000e+00	
   6.0733791600390003e+04	   6.3000001179885566e+07	   1.0000000000000000e+00	
   6.0733791611619999e+04	   6.3000001171204790e+07	   1.0000000000000000e+00	
   6.0733791622850003e+04	   6.3000001160528295e+07	   1.0000000000000000e+00	
   6.0733791634059999e+04	   6.3000001158386938e+07	   1.0000000000000000e+00	
   6.0733791645309997e+04	   6.3000001156185172e+07	   1.0000000000000000e+00	
   6.0733791656519999e+04	   6.3000001154454969e+07	   1.0000000000000000e+00	
   6.0733791667750003e+04	   6.3000001147479072e+07	   1.0000000000000000e+00	
   6.0733791678980000e+04	   6.3000001144366413e+07	   1.0000000000000000e+00	
   6.0733791690200000e+04	   6.3000001138878934e+07	   1.0000000000000000e+00	
   6.0733791701429996e+04	   6.3000001133706234e+07	   1.0000000000000000e+00	
   6.0733791712660000e+04	   6.3000001128037021e+07	   1.0000000000000000e+00	
   6.0733791723870003e+04	   6.3000001125558481e+07	   1.0000000000000000e+00	
   6.0733791735109997e+04	   6.3000001125340685e+07	   1.0000000000000000e+00	
   6.0733791746329996e+04	   6.3000001124277271e+07	   1.0000000000000000e+00	
   6.0733791757560000e+04	   6.3000001121447362e+07	   1.0000000000000000e+00	
   6.0733791768800002e+04	   6.3000001123635590e+07	   1.0000000000000000e+00	
