,Timestamp + left,Timestamp + right,Timestamp - left,Timestamp - right,probe frequency,splitting,density + servo shift,Z2 shift,Z2 shift uncertainty
0,1737052158.20726,1737052162.822315,1737052155.907151,1737052160.529236,-235611602.6513576,-22.259074062108994,-0.03514982052699433,-0.06075442327033822,7.37599582961367e-05
1,1737052167.467559,1737052172.07449,1737052165.150686,1737052169.768911,-235611602.66947448,-22.25329065322876,-0.03869893294763822,-0.06089058065990886,7.391535562370281e-05
2,1737052176.702962,1737052181.336624,1737052174.388977,1737052179.025483,-235611602.68777555,-22.26228141784668,-0.03373491667836349,-0.06112415668225387,7.41819343636064e-05
3,1737052185.954756,1737052190.581324,1737052183.649017,1737052188.28017,-235611602.7058387,-22.289436638355255,0.01597182777607501,-0.060710619393898144,7.370996435651232e-05
4,1737052195.210336,1737052199.834331,1737052192.894948,1737052197.524859,-235611602.70731825,-22.291394978761673,0.008264054511103142,-0.060925830226060976,7.395558596756256e-05
5,1737052204.449031,1737052209.089033,1737052202.141959,1737052206.774503,-235611602.6960035,-22.27529862523079,-0.01284880516236938,-0.06091574904724035,7.394408032332865e-05
6,1737052213.702246,1737052218.331959,1737052211.396567,1737052216.031361,-235611602.69524056,-22.279623061418533,-0.016409655761579947,-0.060791128131219827,7.380184992856915e-05
7,1737052222.963698,1737052227.588763,1737052220.655184,1737052225.270759,-235611602.7018298,-22.277332544326782,0.022769077430519154,-0.06063691224164538,7.362584109960294e-05
8,1737052232.21245,1737052236.827772,1737052229.894693,1737052234.508786,-235611602.6982619,-22.258340060710907,-0.007780402797336476,-0.06095996160965046,7.399454004377673e-05
9,1737052241.461378,1737052246.087856,1737052239.143446,1737052243.76884,-235611602.69576967,-22.259230971336365,-0.03564781073527856,-0.06071618179909488,7.371631281038104e-05
10,1737052250.708336,1737052255.325251,1737052248.393429,1737052253.019257,-235611602.70817876,-22.268006771802902,0.029517228941270447,-0.06058943231375773,7.357165122045924e-05
11,1737052259.963413,1737052264.573222,1737052257.649323,1737052262.275597,-235611602.7039454,-22.24978694319725,-0.0047000421546559085,-0.06099384985789303,7.403321654709376e-05
12,1737052269.21004,1737052273.83365,1737052266.885963,1737052271.525768,-235611602.69489244,-22.2547470331192,-0.01774133057795806,-0.060779596582701705,7.378868886507016e-05
13,1737052278.44863,1737052283.09571,1737052276.136525,1737052280.771084,-235611602.70440963,-22.273068845272064,0.03356856284276833,-0.06062860044103556,7.361635467186648e-05
14,1737052287.706361,1737052292.329892,1737052285.397274,1737052290.026118,-235611602.69780147,-22.25976112484932,0.029697883507357876,-0.06071006797753627,7.370933501688398e-05
15,1737052296.950073,1737052301.575471,1737052294.654673,1737052299.267513,-235611602.6765719,-22.24450933933258,0.020546758426334168,-0.06077489475911635,7.378332262734081e-05
16,1737052306.206157,1737052310.841748,1737052303.900973,1737052308.512938,-235611602.6631142,-22.24846014380455,-0.013999329205117612,-0.060988729918390036,7.402737318876747e-05
17,1737052315.467415,1737052320.085939,1737052313.140862,1737052317.767448,-235611602.6622818,-22.270309060811996,-0.02412943823635529,-0.06097695855283839,7.401393858792976e-05
18,1737052324.714679,1737052329.343377,1737052322.396746,1737052327.027303,-235611602.67238814,-22.292991995811462,-0.061556732009823215,-0.060816598036721486,7.383091893423058e-05
19,1737052333.957609,1737052338.590245,1737052331.653714,1737052336.278796,-235611602.69771883,-22.290352404117584,0.03708777729268739,-0.06073650237882089,7.373950496410899e-05
20,1737052343.199577,1737052347.830882,1737052340.892097,1737052345.526048,-235611602.70284677,-22.270292788743973,0.04525902177064095,-0.060649341733997525,7.364002712356928e-05
21,1737052352.451646,1737052357.089719,1737052350.153921,1737052354.779582,-235611602.67626733,-22.25075590610504,0.002290783678627058,-0.06072583275912886,7.37273275859407e-05
22,1737052361.710979,1737052366.332673,1737052359.40839,1737052364.016987,-235611602.66644686,-22.243933230638504,0.034791262672747424,-0.06062758713684855,7.361519816676382e-05
23,1737052370.953473,1737052375.575796,1737052368.643004,1737052373.277399,-235611602.65606588,-22.241841912269592,-0.04113495399632429,-0.06061240141494071,7.359786637812677e-05
24,1737052380.208355,1737052384.837887,1737052377.898637,1737052382.510526,-235611602.6581481,-22.23477554321289,-0.06740434802565361,-0.06069397882620986,7.369097222136859e-05
25,1737052389.466195,1737052394.079169,1737052387.144367,1737052391.781123,-235611602.69167963,-22.235463321208954,-0.010094607307922812,-0.06071945982716948,7.372005407039418e-05
26,1737052398.710158,1737052403.341934,1737052396.388702,1737052401.023661,-235611602.70964235,-22.243006199598312,0.022494256748381614,-0.06056585774040664,7.354474498342492e-05
27,1737052407.95085,1737052412.582294,1737052405.653081,1737052410.270367,-235611602.7015273,-22.239165514707565,0.026897306994043274,-0.060867394882085604,7.388889363730313e-05
28,1737052417.216157,1737052421.839755,1737052414.887398,1737052419.522287,-235611602.68415463,-22.24482110142708,0.0321769676345643,-0.06088808601036782,7.3912508475789e-05
29,1737052426.459382,1737052431.079571,1737052424.158302,1737052428.780172,-235611602.66756552,-22.268609762191772,0.022530105963694997,-0.06081749012161642,7.383193707696108e-05
30,1737052435.71012,1737052440.343702,1737052433.392994,1737052438.026212,-235611602.65485638,-22.27691873908043,-0.0012510736658830355,-0.060721695679920466,7.372260588045502e-05
31,1737052444.954552,1737052449.593548,1737052442.643931,1737052447.268292,-235611602.6510449,-22.26645639538765,5.187140102006915e-05,-0.060835981261372636,7.385304113111251e-05
32,1737052454.207214,1737052458.836181,1737052451.892697,1737052456.531023,-235611602.65320638,-22.26077127456665,0.014532316185395674,-0.060956343115280046,7.399041026775162e-05
33,1737052463.455083,1737052468.095677,1737052461.148611,1737052465.773885,-235611602.6486983,-22.273954689502716,0.007045787562882588,-0.06085797736709506,7.387814539271146e-05
34,1737052472.714506,1737052477.344667,1737052470.392934,1737052475.030727,-235611602.64151624,-22.283244907855988,-0.020854557842492297,-0.06062812592768825,7.361581309994267e-05
35,1737052481.973406,1737052486.580588,1737052479.648701,1737052484.266372,-235611602.64617333,-22.26571923494339,-0.09083440883941223,-0.06078669149527254,7.379678635587111e-05
36,1737052491.210198,1737052495.84581,1737052488.907445,1737052493.526987,-235611602.6813727,-22.25118562579155,-0.014211405427716841,-0.06089651343344278,7.39221267067768e-05
37,1737052500.460003,1737052505.079173,1737052498.142981,1737052502.78298,-235611602.70883313,-22.263491094112396,0.014684038828043755,-0.060782325640358875,7.379180356481081e-05
38,1737052509.714469,1737052514.334888,1737052507.395404,1737052512.024635,-235611602.70181838,-22.271935522556305,0.02933482614708542,-0.061069282333681266,7.411930699160995e-05
39,1737052518.971171,1737052523.592773,1737052516.63973,1737052521.266644,-235611602.68593997,-22.284030228853226,0.006924829068388098,-0.06081596842432082,7.383020035315898e-05
40,1737052528.212811,1737052532.841359,1737052525.909636,1737052530.520668,-235611602.67497763,-22.290951669216156,-0.008362733130135502,-0.060945551128561565,7.397809340230183e-05
41,1737052537.458292,1737052542.080563,1737052535.154313,1737052539.787107,-235611602.67736134,-22.28473311662674,-0.019718506658279115,-0.06106671207513453,7.411637358406172e-05
42,1737052546.701978,1737052551.343043,1737052544.395918,1737052549.017505,-235611602.68663812,-22.295317322015762,-0.02025200608653321,-0.060822130541214665,7.383723321937619e-05
43,1737052555.966873,1737052560.584586,1737052553.663437,1737052558.275603,-235611602.69673583,-22.29488468170166,0.018691710364959868,-0.060827497772854816,7.384335887536556e-05
44,1737052565.210624,1737052569.844284,1737052562.910798,1737052567.523697,-235611602.69579652,-22.27811497449875,-0.012437239958496197,-0.060985385946648984,7.402355673149925e-05
45,1737052574.468656,1737052579.092279,1737052572.160291,1737052576.775471,-235611602.69434583,-22.2799950838089,0.020482259891648622,-0.06063331116304455,7.362173111569364e-05
46,1737052583.725754,1737052588.346077,1737052581.395142,1737052586.017678,-235611602.6906646,-22.273022413253784,-0.006937631467812516,-0.06080194971418321,7.381420069299993e-05
47,1737052592.958701,1737052597.600822,1737052590.64832,1737052595.268092,-235611602.68647724,-22.25734081864357,-0.061976584806189464,-0.060682801303236424,7.367821513161449e-05
48,1737052602.202913,1737052606.837962,1737052599.895137,1737052604.527411,-235611602.708627,-22.253393292427063,-0.04836948036661535,-0.06080265449931948,7.38150050699595e-05
49,1737052611.462984,1737052616.101419,1737052609.154034,1737052613.778387,-235611602.7412778,-22.254249840974808,0.0071131198605052974,-0.06063591489250598,7.362470280493423e-05
50,1737052620.713761,1737052625.33333,1737052618.398214,1737052623.020851,-235611602.75224498,-22.251829087734222,0.048605268811764676,-0.060731273222462516,7.373353685978432e-05
51,1737052629.956168,1737052634.584092,1737052627.657917,1737052632.277666,-235611602.73366708,-22.246052116155624,0.0005718390902505707,-0.060721812501055,7.372273921004208e-05
52,1737052639.224802,1737052643.834539,1737052636.899469,1737052641.525512,-235611602.7194523,-22.248529255390167,0.019626521646587167,-0.06071428272399402,7.371414536862972e-05
53,1737052648.459959,1737052653.088976,1737052646.153591,1737052650.770642,-235611602.7170056,-22.250136137008667,0.028802264221316192,-0.060734069044377746,7.373672776803312e-05
54,1737052657.715314,1737052662.340127,1737052655.414503,1737052660.020437,-235611602.70487386,-22.25137248635292,0.020813161647480555,-0.060834474844793554,7.385132184931958e-05
55,1737052666.965241,1737052671.59917,1737052664.654528,1737052669.283417,-235611602.69012648,-22.258503079414368,-0.001775446580903597,-0.06063519330144178,7.362387923846773e-05
56,1737052676.22707,1737052680.834578,1737052673.909425,1737052678.521273,-235611602.68495673,-22.255982160568237,0.012635660324551727,-0.060593497244204986,7.357629062086003e-05
57,1737052685.457196,1737052690.079429,1737052683.149349,1737052687.786842,-235611602.67924353,-22.238553643226624,0.00812963570495308,-0.06071001522930218,7.370927481454511e-05
58,1737052694.721672,1737052699.339798,1737052692.396753,1737052697.031972,-235611602.67282882,-22.234652996063232,-0.00421352764320189,-0.06066661678470921,7.365974345979704e-05
59,1737052703.962564,1737052708.58128,1737052701.65181,1737052706.271288,-235611602.67477584,-22.24068209528923,-0.0035539584655286983,-0.06092275791963561,7.395207954658712e-05
60,1737052713.213424,1737052717.847977,1737052710.896189,1737052715.531212,-235611602.67849785,-22.256844878196716,-0.0406181834209891,-0.060845118113250996,7.386346906850413e-05
61,1737052722.470457,1737052727.085559,1737052720.148534,1737052724.772641,-235611602.69322357,-22.275217831134796,0.009606491210538894,-0.060614337970678715,7.360007661147606e-05
62,1737052731.727912,1737052736.343624,1737052729.411551,1737052734.02773,-235611602.6995101,-22.263346910476685,0.0396358552913996,-0.060938377676626965,7.396990635623457e-05
63,1737052740.954044,1737052745.585462,1737052738.653718,1737052743.28104,-235611602.6820761,-22.259254664182663,0.011496507440217065,-0.06064261993035394,7.36323553983329e-05
64,1737052750.215431,1737052754.853016,1737052747.898612,1737052752.535957,-235611602.6687606,-22.26187601685524,0.0181607775070877,-0.060820576530880285,7.383545961699731e-05
65,1737052759.460463,1737052764.081516,1737052757.148566,1737052761.778875,-235611602.66162354,-22.256633758544922,0.002326250087327924,-0.06063918436281668,7.362843431700586e-05
66,1737052768.722873,1737052773.351672,1737052766.403391,1737052771.022619,-235611602.65642425,-22.252698242664337,0.02559399425905817,-0.06074579182029912,7.375010711986666e-05
67,1737052777.95827,1737052782.591892,1737052775.652858,1737052780.290313,-235611602.6469237,-22.24692541360855,-0.00596844928137235,-0.06085408731013729,7.387370565448507e-05
68,1737052787.222615,1737052791.843569,1737052784.920898,1737052789.543858,-235611602.64093518,-22.257728219032288,0.05099712025650942,-0.060718330230802496,7.371876484610054e-05
69,1737053166.472078,1737053171.09618,1737053164.155949,1737053168.78886,-235611602.6327983,-22.327596068382263,0.013555151433831077,-0.06088067044596347,7.390404507642053e-05
70,1737053175.721939,1737053180.343231,1737053173.408905,1737053178.026888,-235611602.63733017,-22.299532145261765,0.012482947927393863,-0.0608751012836022,7.389768897700193e-05
71,1737053184.976536,1737053189.60925,1737053182.671036,1737053187.282425,-235611602.62873435,-22.277893096208572,0.010531040362413145,-0.06055368538474475,7.353085236029809e-05
72,1737053194.221311,1737053198.842795,1737053191.910201,1737053196.541452,-235611602.61734325,-22.25673484802246,0.02062222399912064,-0.060780039944294394,7.378919487795508e-05
73,1737053203.467199,1737053208.111827,1737053201.172385,1737053205.796759,-235611602.61401582,-22.239142388105392,0.04273727900946251,-0.060962177640364185,7.399706919206057e-05
74,1737053212.728522,1737053217.337385,1737053210.40491,1737053215.037207,-235611602.59046376,-22.262435764074326,-0.01667900240124052,-0.060928483132510904,7.395861372711852e-05
75,1737053221.970391,1737053226.598676,1737053219.655028,1737053224.275417,-235611602.58352572,-22.28232541680336,-0.010404468562454017,-0.060723206087893895,7.37243297300243e-05
76,1737053231.22971,1737053235.839109,1737053228.925194,1737053233.541183,-235611602.5887667,-22.286223530769348,0.05345549696204587,-0.06100984457434259,7.405147121539694e-05
77,1737053240.478157,1737053245.09663,1737053238.156397,1737053242.789643,-235611602.57761234,-22.286997586488724,-0.018172612178375402,-0.06090601563605898,7.393297157916182e-05
78,1737053249.718412,1737053254.351233,1737053247.419196,1737053252.035793,-235611602.56641054,-22.276823967695236,-0.006964329994456706,-0.06082194785614409,7.383702471969347e-05
79,1737053258.97439,1737053263.597873,1737053256.653984,1737053261.284921,-235611602.58376127,-22.292109191417694,-0.008506033730507866,-0.060995637506094935,7.403525677954666e-05
